COUNTY AREA TOTAL DEM REP LIB
Dimmit 1270006 0 309 136 2
Dimmit 1270007 0 190 81 1
Donley 1290101 0 12 122 0
Donley 1290102 0 22 169 2
Donley 1290201 0 65 342 2
Donley 1290301 0 2 110 1
Donley 1290303 0 22 144 0
Donley 1290401 0 38 223 3
Duval 1310001 0 703 228 3
Duval 1310002 0 581 169 3
Duval 1310003 0 210 69 0
Duval 1310004 0 50 47 0
Duval 1310005 0 136 63 2
Duval 1310006 0 74 16 0
Duval 1310007 0 22 51 1
Duval 1310008 0 555 541 7
Duval 1310009 0 434 144 2
Eastland 1330001 0 181 1256 6
Eastland 1330002 0 24 168 1
Eastland 1330003 0 136 614 5
Eastland 1330004 0 17 181 0
Eastland 1330005 0 46 292 1
Eastland 1330006 0 25 181 0
Eastland 1330007 0 116 1060 3
Eastland 1330008 0 221 1299 11
Eastland 1330009 0 34 326 1
Ector 1350101 0 470 1177 13
Ector 1350102 0 381 676 9
Ector 1350103 0 176 417 1
Ector 1350104 0 27 94 0
Ector 1350106 0 151 492 3
Ector 1350107 0 66 327 7
Ector 1350108 0 234 1005 6
Ector 1350109 0 14 101 1
Ector 1350110 0 480 1295 20
Ector 1350111 0 99 147 3
Ector 1350201 0 665 2719 29
Ector 1350202 0 313 1236 7
Ector 1350203 0 332 1158 7
Ector 1350204 0 187 599 5
Ector 1350205 0 242 786 9
Ector 1350206 0 56 325 1
Ector 1350207 0 78 926 2
Ector 1350208 0 466 1493 16
Ector 1350209 0 160 415 3
Ector 1350301 0 416 621 9
Ector 1350302 0 166 289 5
Ector 1350303 0 262 417 11
Ector 1350304 0 84 100 1
Ector 1350305 0 99 78 2
Ector 1350306 0 171 195 4
Ector 1350307 0 313 445 4
Ector 1350308 0 122 307 5
Ector 1350309 0 192 408 6
Ector 1350311 0 162 287 6
Ector 1350312 0 187 492 1
Ector 1350401 0 106 210 4
Ector 1350402 0 387 171 4
Ector 1350403 0 581 188 7
Ector 1350404 0 213 297 6
Ector 1350405 0 206 72 5
Ector 1350406 0 441 372 7
Ector 1350407 0 104 261 1
Ector 1350408 0 122 81 3
Ector 1350409 0 184 214 9
Ector 1350412 0 115 103 6
Edwards 1370001 0 30 67 1
Edwards 1370002 0 29 240 3
Edwards 1370003 0 35 187 3
Edwards 1370004 0 51 110 1
Ellis 1390101 0 566 1277 15
Ellis 1390102 0 535 1563 17
Ellis 1390103 0 697 1837 18
Ellis 1390104 0 524 1611 20
Ellis 1390105 0 692 1973 26
Ellis 1390106 0 397 1616 16
Ellis 1390107 0 635 1686 9
Ellis 1390108 0 500 1499 7
Ellis 1390109 0 371 880 7
Ellis 1390110 0 1107 1324 16
Ellis 1390111 0 341 977 10
Ellis 1390112 0 240 778 9
Ellis 1390113 0 611 146 2
Ellis 1390114 0 322 779 5
Ellis 1390115 0 333 583 19
Ellis 1390116 0 353 772 11
Ellis 1390117 0 428 879 9
Ellis 1390118 0 489 1041 11
Ellis 1390119 0 214 610 6
Ellis 1390120 0 73 237 1
Ellis 1390121 0 351 823 12
Ellis 1390122 0 207 531 10
Ellis 1390123 0 280 68 4
Ellis 1390124 0 389 177 5
Ellis 1390125 0 520 1446 18
Ellis 1390126 0 207 311 5
Ellis 1390127 0 59 150 1
Ellis 1390128 0 40 33 1
Ellis 1390129 0 111 271 3
Ellis 1390130 0 99 224 5
Ellis 1390131 0 282 686 9
Ellis 1390132 0 54 273 1
Ellis 1390133 0 83 210 1
Ellis 1390134 0 63 376 1
Ellis 1390135 0 375 1792 17
Ellis 1390136 0 67 300 3
Ellis 1390137 0 146 595 3
Ellis 1390138 0 216 724 6
Ellis 1390139 0 164 524 6
Ellis 1390140 0 888 1804 17
Ellis 1390141 0 306 900 5
Ellis 1390142 0 314 789 14
Ellis 1390143 0 498 1244 12
Ellis 1390144 0 733 435 7
Ellis 1390145 0 1030 839 13
Ellis 1390146 0 595 936 13
Ellis 1390147 0 751 1398 20
Ellis 1390148 0 600 658 8
Ellis 1390149 0 250 437 7
"El Paso" 1410001 0 656 223 5
"El Paso" 1410002 0 1026 344 13
"El Paso" 1410003 0 806 355 6
"El Paso" 1410004 0 528 243 7
"El Paso" 1410005 0 935 442 13
"El Paso" 1410006 0 663 669 3
"El Paso" 1410007 0 991 560 9
"El Paso" 1410008 0 826 891 10
"El Paso" 1410009 0 1164 682 13
"El Paso" 1410010 0 1418 395 9
"El Paso" 1410011 0 1710 710 12
"El Paso" 1410012 0 524 258 4
"El Paso" 1410013 0 1255 478 10
"El Paso" 1410014 0 1303 859 6
"El Paso" 1410015 0 963 649 10
"El Paso" 1410016 0 1431 413 14
"El Paso" 1410017 0 613 361 6
"El Paso" 1410018 0 1127 788 6
"El Paso" 1410019 0 1277 513 9
"El Paso" 1410020 0 493 225 5
"El Paso" 1410021 0 791 588 4
"El Paso" 1410022 0 938 441 5
"El Paso" 1410023 0 523 358 6
"El Paso" 1410024 0 1223 739 11
"El Paso" 1410025 0 1007 438 8
"El Paso" 1410026 0 695 307 4
"El Paso" 1410027 0 774 237 5
"El Paso" 1410028 0 142 36 1
"El Paso" 1410029 0 988 287 9
"El Paso" 1410030 0 70 10 0
"El Paso" 1410031 0 562 104 5
"El Paso" 1410032 0 745 233 6
"El Paso" 1410033 0 964 318 4
"El Paso" 1410034 0 271 34 2
"El Paso" 1410035 0 937 307 13
"El Paso" 1410036 0 929 121 9
"El Paso" 1410037 0 757 87 5
"El Paso" 1410038 0 818 127 7
"El Paso" 1410039 0 246 36 1
"El Paso" 1410040 0 326 51 4
"El Paso" 1410041 0 391 60 4
"El Paso" 1410042 0 639 80 6
"El Paso" 1410043 0 688 517 8
"El Paso" 1410044a 0 887 498 13
"El Paso" 1410044b 0 124 69 0
"El Paso" 1410045 0 1147 530 9
"El Paso" 1410046 0 467 170 9
"El Paso" 1410047 0 823 516 11
"El Paso" 1410048 0 682 175 9
"El Paso" 1410049 0 460 230 3
"El Paso" 1410050 0 922 343 11
"El Paso" 1410051 0 640 374 10
"El Paso" 1410052 0 740 266 8
"El Paso" 1410053 0 977 328 10
"El Paso" 1410054 0 648 203 6
"El Paso" 1410055 0 792 389 10
"El Paso" 1410056 0 716 403 14
"El Paso" 1410057 0 485 211 5
"El Paso" 1410058 0 507 264 2
"El Paso" 1410059 0 882 253 5
"El Paso" 1410060 0 708 553 9
"El Paso" 1410061 0 513 253 10
"El Paso" 1410062 0 403 135 2
"El Paso" 1410063 0 854 193 3
"El Paso" 1410064 0 912 197 0
"El Paso" 1410065 0 101 80 0
"El Paso" 1410066 0 768 200 5
"El Paso" 1410067 0 778 206 5
"El Paso" 1410068 0 238 59 1
"El Paso" 1410069 0 1476 328 9
"El Paso" 1410070 0 989 203 10
"El Paso" 1410071 0 831 177 3
"El Paso" 1410072 0 512 107 1
"El Paso" 1410073 0 468 89 5
"El Paso" 1410074 0 779 117 10
"El Paso" 1410075 0 648 189 7
"El Paso" 1410076 0 497 109 4
"El Paso" 1410077 0 902 182 3
"El Paso" 1410078 0 487 106 4
"El Paso" 1410079 0 230 39 4
"El Paso" 1410080 0 552 59 10
"El Paso" 1410081 0 124 26 2
"El Paso" 1410082 0 762 125 7
"El Paso" 1410083 0 473 66 2
"El Paso" 1410084 0 794 125 6
"El Paso" 1410085 0 557 75 4
"El Paso" 1410086 0 117 67 4
"El Paso" 1410087 0 3 0 0
"El Paso" 1410088 0 149 119 5
"El Paso" 1410089 0 1113 256 8
"El Paso" 1410090 0 735 319 13
"El Paso" 1410091 0 374 128 3
"El Paso" 1410092 0 1126 520 9
"El Paso" 1410093 0 574 202 8
"El Paso" 1410094 0 966 357 4
"El Paso" 1410095 0 1035 441 10
"El Paso" 1410096 0 1125 562 7
"El Paso" 1410097 0 766 274 3
"El Paso" 1410098 0 752 410 13
"El Paso" 1410099 0 445 147 2
"El Paso" 1410100 0 1172 385 5
"El Paso" 1410101 0 904 448 13
"El Paso" 1410102 0 884 274 9
"El Paso" 1410103 0 686 402 5
"El Paso" 1410104 0 1009 459 5
"El Paso" 1410105 0 1033 385 9
"El Paso" 1410106 0 1079 341 12
"El Paso" 1410107 0 802 314 0
"El Paso" 1410108 0 714 426 6
"El Paso" 1410109 0 693 296 3
"El Paso" 1410110 0 1203 410 8
"El Paso" 1410111 0 847 196 3
"El Paso" 1410112 0 1286 254 11
"El Paso" 1410113 0 921 267 10
"El Paso" 1410114 0 1495 372 12
"El Paso" 1410115 0 738 246 9
"El Paso" 1410116 0 1291 380 7
"El Paso" 1410117 0 1179 354 7
"El Paso" 1410118 0 888 315 2
"El Paso" 1410119 0 982 333 6
"El Paso" 1410120 0 1138 328 5
"El Paso" 1410121 0 815 193 4
"El Paso" 1410122 0 1365 370 4
"El Paso" 1410123 0 1131 248 6
"El Paso" 1410124 0 1035 229 9
"El Paso" 1410125 0 1664 460 13
"El Paso" 1410126 0 1846 644 9
"El Paso" 1410127 0 132 47 1
"El Paso" 1410128 0 426 163 3
"El Paso" 1410129 0 1097 386 8
"El Paso" 1410130 0 1337 411 11
"El Paso" 1410131 0 542 179 3
"El Paso" 1410132 0 139 27 1
"El Paso" 1410133 0 944 156 6
"El Paso" 1410134 0 434 119 1
"El Paso" 1410135 0 861 124 8
"El Paso" 1410136 0 648 95 6
"El Paso" 1410137 0 738 95 3
"El Paso" 1410138 0 773 119 5
"El Paso" 1410139 0 793 185 2
"El Paso" 1410140 0 629 84 4
"El Paso" 1410141 0 473 84 1
"El Paso" 1410142 0 436 57 2
"El Paso" 1410143 0 951 139 9
"El Paso" 1410144 0 942 165 4
"El Paso" 1410145 0 879 151 5
"El Paso" 1410146 0 490 69 2
"El Paso" 1410147 0 528 117 3
"El Paso" 1410148 0 865 152 11
"El Paso" 1410149 0 951 187 8
"El Paso" 1410150 0 622 104 4
"El Paso" 1410151 0 790 101 9
"El Paso" 1410152 0 677 78 3
"El Paso" 1410153 0 947 163 4
"El Paso" 1410154 0 800 131 2
"El Paso" 1410155 0 400 71 2
"El Paso" 1410156 0 1055 155 3
"El Paso" 1410157 0 618 100 3
"El Paso" 1410158 0 807 361 7
"El Paso" 1410159 0 578 89 3
"El Paso" 1410160 0 838 165 5
"El Paso" 1410161 0 396 71 6
"El Paso" 1410162 0 1142 185 3
"El Paso" 1410163 0 843 198 7
"El Paso" 1410164 0 1152 244 6
"El Paso" 1410165 0 1201 154 3
"El Paso" 1410166 0 750 406 10
"El Paso" 1410167 0 1125 160 5
"El Paso" 1410168 0 1086 397 7
"El Paso" 1410169 0 841 159 7
"El Paso" 1410170 0 830 383 13
"El Paso" 1410171 0 491 73 1
"El Paso" 1410172 0 1159 276 12
"El Paso" 1410173 0 407 142 1
"El Paso" 1410174 0 2 1 0
"El Paso" 1410175 0 103 20 1
"El Paso" 1410176 0 379 210 4
"El Paso" 1410177 0 194 124 3
"El Paso" 1410178 0 371 211 3
"El Paso" 1410179 0 227 16 1
"El Paso" 1410180 0 593 80 3
"El Paso" 1410181 0 694 308 7
"El Paso" 1410182 0 516 133 2
"El Paso" 1410183 0 0 0 0
"El Paso" 1410184 0 0 0 0
"El Paso" 1410185 0 209 167 3
"El Paso" 1410186 0 287 111 4
"El Paso" 1410187 0 1 0 0
"El Paso" 1410188 0 34 16 0
"El Paso" 1410189 0 3 5 0
"El Paso" 1410190 0 0 0 0
"El Paso" 1410191 0 0 0 0
"El Paso" 1410192 0 1174 553 14
"El Paso" 1410193 0 265 107 3
"El Paso" 1410194 0 578 319 7
"El Paso" 1410195 0 616 231 4
"El Paso" 1410196 0 951 311 5
"El Paso" 1410197 0 1046 309 8
"El Paso" 1410198 0 1328 518 11
"El Paso" 1410199 0 650 289 5
"El Paso" 1410200 0 42 19 0
"El Paso" 1410201a 0 746 330 7
"El Paso" 1410201b 0 4 1 0
"El Paso" 1410202 0 668 298 4
"El Paso" 1410203 0 577 257 4
"El Paso" 1410204 0 1 0 0
"El Paso" 1410205 0 760 153 4
"El Paso" 1410206 0 235 46 2
"El Paso" 1410207 0 624 98 6
"El Paso" 1410208 0 573 100 2
Erath 1430010 0 163 384 7
Erath 1430011 0 82 162 3
Erath 1430012 0 162 593 4
Erath 1430018 0 150 925 8
Erath 1430019 0 127 622 5
Erath 1430020 0 125 520 8
Erath 1430021 0 131 573 5
Erath 1430023 0 55 206 3
Erath 1430024 0 100 401 1
Erath 1430025 0 56 385 3
Erath 1430030 0 51 346 0
Erath 1430031 0 96 621 1
Erath 1430032 0 157 688 6
Erath 1430033 0 167 262 4
Erath 1430034 0 89 608 0
Erath 1430035 0 37 30 1
Erath 1430041 0 51 393 3
Erath 1430044 0 164 1042 3
Erath 1430045 0 278 570 15
Erath 1430046 0 106 261 0
Erath 1430047 0 139 463 4
Falls 1450101 0 134 160 1
Falls 1450104 0 58 352 1
Falls 1450105 0 154 272 0
Falls 1450201 0 52 244 3
Falls 1450203 0 197 19 1
Falls 1450204 0 248 74 0
Falls 1450301 0 50 270 1
Falls 1450302 0 46 110 0
Falls 1450303 0 39 332 2
Falls 1450304 0 134 357 4
Falls 1450403 0 142 398 1
Falls 1450404 0 81 361 1
Falls 1450405 0 110 266 5
Fannin 1470001 0 139 531 7
Fannin 1470002 0 85 591 8
Fannin 1470003 0 91 228 2
Fannin 1470004 0 194 485 3
Fannin 1470005 0 57 256 4
Fannin 1470006 0 67 327 3
Fannin 1470007 0 58 227 6
Fannin 1470009 0 92 432 5
Fannin 1470010 0 233 1079 11
Fannin 1470011 0 222 1119 4
Fannin 1470012 0 89 580 3
Fannin 1470013 0 87 339 2
Fannin 1470015 0 72 403 0
Fannin 1470016 0 32 163 1
Fannin 1470018 0 349 1127 8
Fannin 1470019 0 240 682 7
Fayette 1490002 0 35 101 0
Fayette 1490003 0 43 221 3
Fayette 1490004 0 99 436 1
Fayette 1490005 0 17 148 0
Fayette 1490006 0 70 254 1
Fayette 1490007 0 85 348 2
Fayette 1490008 0 44 213 2
Fayette 1490009 0 42 148 0
Fayette 1490010 0 58 347 3
Fayette 1490011 0 46 234 1
Fayette 1490012 0 53 198 1
Fayette 1490013 0 90 304 5
Fayette 1490014 0 28 143 1
Fayette 1490015 0 40 193 1
Fayette 1490016 0 240 695 7
Fayette 1490017 0 40 249 0
Fayette 149001e 0 91 443 3
Fayette 149001n 0 381 893 10
Fayette 149001w 0 117 351 1
Fayette 1490020 0 74 415 0
Fayette 1490021 0 28 140 0
Fayette 1490022 0 30 99 1
Fayette 1490023 0 28 140 1
Fayette 1490024 0 26 148 0
Fayette 1490025 0 324 1077 7
Fayette 1490026 0 69 289 2
Fisher 1510001 0 68 303 3
Fisher 1510004 0 91 332 6
Fisher 1510010 0 79 228 3
Fisher 1510012 0 102 276 3
Floyd 1530001 0 119 536 0
Floyd 1530009 0 1 54 0
Floyd 1530018 0 86 437 4
Floyd 1530023 0 183 244 4
Floyd 1530024 0 44 89 0
Floyd 153024ba 0 43 34 1
Floyd 153024bb 0 0 0 0
Foard 1550101 0 20 50 1
Foard 1550201 0 28 104 0
Foard 1550301 0 28 80 0
Foard 1550401 0 37 87 0
"Fort Bend" 1571001 0 433 752 8
"Fort Bend" 1571002 0 777 215 11
"Fort Bend" 1571003 0 967 173 6
"Fort Bend" 1571007 0 2242 1830 33
"Fort Bend" 1571008 0 124 424 2
"Fort Bend" 1571010 0 487 1835 9
"Fort Bend" 1571012 0 576 526 8
"Fort Bend" 1571013 0 714 785 17
"Fort Bend" 1571015 0 187 527 4
"Fort Bend" 1571018 0 198 883 11
"Fort Bend" 1571021 0 64 416 2
"Fort Bend" 1571024 0 137 423 6
"Fort Bend" 1571025 0 871 1133 13
"Fort Bend" 1571037 0 610 679 10
"Fort Bend" 1571040 0 737 155 5
"Fort Bend" 1571048 0 541 243 5
"Fort Bend" 1571054 0 85 123 1
"Fort Bend" 1571058 0 310 116 2
"Fort Bend" 1571067 0 1137 549 12
"Fort Bend" 1571068 0 29 239 4
"Fort Bend" 1571072 0 15 46 0
"Fort Bend" 1571073 0 229 452 7
"Fort Bend" 1571074 0 1211 783 12
"Fort Bend" 1571076 0 2011 955 15
"Fort Bend" 1571085 0 870 854 14
"Fort Bend" 1571087 0 495 797 4
"Fort Bend" 1571094 0 4 1 0
"Fort Bend" 1571097 0 1533 1544 22
"Fort Bend" 1571103 0 1131 2086 21
"Fort Bend" 1571109 0 274 273 1
"Fort Bend" 1571114 0 2083 180 7
"Fort Bend" 1571118 0 1687 1919 26
"Fort Bend" 1571120 0 751 1330 16
"Fort Bend" 1571128 0 779 1458 7
"Fort Bend" 1571134 0 1522 495 9
"Fort Bend" 1571141 0 621 1046 10
"Fort Bend" 1571152 0 356 529 4
"Fort Bend" 1571153 0 1189 64 3
"Fort Bend" 1571154 0 840 659 12
"Fort Bend" 1572016 0 1238 816 19
"Fort Bend" 1572017 0 1310 67 8
"Fort Bend" 1572022 0 965 1113 20
"Fort Bend" 1572023 0 1059 109 3
"Fort Bend" 1572031 0 1376 74 8
"Fort Bend" 1572033 0 504 179 0
"Fort Bend" 1572034 0 2025 126 8
"Fort Bend" 1572036 0 560 28 3
"Fort Bend" 1572043 0 318 91 0
"Fort Bend" 1572050 0 1728 75 6
"Fort Bend" 1572051 0 1279 49 7
"Fort Bend" 1572052 0 1271 53 4
"Fort Bend" 1572055 0 545 21 2
"Fort Bend" 1572056 0 278 83 0
"Fort Bend" 1572059 0 1224 93 5
"Fort Bend" 1572060 0 1360 344 11
"Fort Bend" 1572061 0 1541 1125 13
"Fort Bend" 1572066 0 1857 402 13
"Fort Bend" 1572070 0 480 313 8
"Fort Bend" 1572075 0 979 75 6
"Fort Bend" 1572077 0 1002 131 4
"Fort Bend" 1572078 0 260 78 1
"Fort Bend" 1572081 0 535 184 5
"Fort Bend" 1572088 0 1040 387 10
"Fort Bend" 1572089 0 770 32 1
"Fort Bend" 1572090 0 248 246 7
"Fort Bend" 1572091 0 296 124 2
"Fort Bend" 1572092 0 330 179 2
"Fort Bend" 1572093 0 174 59 0
"Fort Bend" 1572096 0 950 343 5
"Fort Bend" 1572099 0 1300 560 9
"Fort Bend" 1572100 0 936 393 5
"Fort Bend" 1572101 0 1355 363 13
"Fort Bend" 1572106 0 1678 474 8
"Fort Bend" 1572108 0 2469 683 12
"Fort Bend" 1572112 0 114 26 0
"Fort Bend" 1572115 0 747 212 3
"Fort Bend" 1572116 0 1193 57 4
"Fort Bend" 1572123 0 934 41 2
"Fort Bend" 1572136 0 124 72 0
"Fort Bend" 1572137 0 184 72 1
"Fort Bend" 1572138 0 191 49 0
"Fort Bend" 1572139 0 28 4 0
"Fort Bend" 1572151 0 1018 489 8
"Fort Bend" 1572157 0 1132 744 17
"Fort Bend" 1573004 0 1022 1514 31
"Fort Bend" 1573005 0 555 1705 10
"Fort Bend" 1573006 0 1566 2979 27
"Fort Bend" 1573009 0 711 1426 9
"Fort Bend" 1573014 0 1024 1981 17
"Fort Bend" 1573019 0 160 454 7
"Fort Bend" 1573032 0 1021 401 12
"Fort Bend" 1573038 0 1437 1722 27
"Fort Bend" 1573041 0 384 872 7
"Fort Bend" 1573053 0 0 0 0
"Fort Bend" 1573057 0 1142 1572 19
"Fort Bend" 1573063 0 550 1498 20
"Fort Bend" 1573069 0 145 144 3
"Fort Bend" 1573083 0 1705 717 16
"Fort Bend" 1573095 0 883 802 13
"Fort Bend" 1573098 0 877 460 7
"Fort Bend" 1573104 0 963 1984 24
"Fort Bend" 1573113 0 2316 375 10
"Fort Bend" 1573122 0 881 1649 26
"Fort Bend" 1573130 0 1181 1515 24
"Fort Bend" 1573132 0 1299 1544 24
"Fort Bend" 1573133 0 866 1471 27
"Fort Bend" 1573142 0 1109 1317 26
"Fort Bend" 1573143a 0 533 615 4
"Fort Bend" 1573143b 0 6 7 0
"Fort Bend" 1573143c 0 51 59 0
"Fort Bend" 1573143d 0 62 72 0
"Fort Bend" 1573143e 0 176 203 2
"Fort Bend" 1573143f 0 220 254 2
"Fort Bend" 1573143g 0 257 296 3
"Fort Bend" 1573143h 0 258 297 3
"Fort Bend" 1573143i 0 102 117 1
"Fort Bend" 1573144 0 1079 1605 14
"Fort Bend" 1573145 0 679 776 10
"Fort Bend" 1573146 0 1730 1747 24
"Fort Bend" 1573148 0 1663 2894 28
"Fort Bend" 1573149 0 639 2546 24
"Fort Bend" 1573150 0 2474 938 11
"Fort Bend" 1573156 0 434 1158 14
"Fort Bend" 1573159 0 760 792 13
"Fort Bend" 1573160 0 453 404 5
"Fort Bend" 1574011 0 454 577 10
"Fort Bend" 1574020 0 694 1265 15
"Fort Bend" 1574026 0 997 946 8
"Fort Bend" 1574027 0 0 0 0
"Fort Bend" 1574028 0 800 728 7
"Fort Bend" 1574029 0 447 823 14
"Fort Bend" 1574030 0 854 993 11
"Fort Bend" 1574035 0 591 453 9
"Fort Bend" 1574039 0 376 177 2
"Fort Bend" 1574042 0 222 465 1
"Fort Bend" 1574044 0 1402 922 17
"Fort Bend" 1574045 0 629 455 5
"Fort Bend" 1574046 0 1093 873 5
"Fort Bend" 1574047 0 302 223 1
"Fort Bend" 1574049 0 1447 631 18
"Fort Bend" 1574062 0 1396 932 12
"Fort Bend" 1574064 0 311 338 8
"Fort Bend" 1574065 0 1805 1230 26
"Fort Bend" 1574071 0 166 101 0
"Fort Bend" 1574079 0 134 129 4
"Fort Bend" 1574080 0 455 346 6
"Fort Bend" 1574082 0 1580 2025 18
"Fort Bend" 1574084 0 518 490 9
"Fort Bend" 1574086 0 914 346 10
"Fort Bend" 1574102 0 962 507 11
"Fort Bend" 1574105 0 593 515 2
"Fort Bend" 1574107 0 542 841 7
"Fort Bend" 1574110 0 811 727 18
"Fort Bend" 1574111 0 416 410 6
"Fort Bend" 1574117 0 1782 974 32
"Fort Bend" 1574119 0 902 1248 14
"Fort Bend" 1574121 0 253 163 4
"Fort Bend" 1574124 0 1512 765 13
"Fort Bend" 1574125 0 1530 719 13
"Fort Bend" 1574126 0 1304 696 14
"Fort Bend" 1574127 0 1089 704 14
"Fort Bend" 1574129 0 2185 1623 22
"Fort Bend" 1574131 0 576 624 5
"Fort Bend" 1574135 0 2546 1503 21
"Fort Bend" 1574140 0 951 1063 18
"Fort Bend" 1574147 0 1742 615 12
"Fort Bend" 1574155 0 1004 324 3
"Fort Bend" 1574158 0 1007 317 5
Franklin 1590101 0 111 541 3
Franklin 1590102 0 32 269 1
Franklin 1590201 0 38 327 4
Franklin 1590202 0 130 387 5
Franklin 1590301 0 65 413 6
Franklin 1590302 0 72 339 6
Franklin 1590401 0 107 629 8
Franklin 1590402 0 84 395 2
Freestone 1610001 0 218 1397 9
Freestone 1610002 0 216 569 6
Freestone 1610003 0 5 83 0
Freestone 1610004 0 29 225 2
Freestone 1610005 0 285 864 12
Freestone 1610006 0 41 280 1
Freestone 1610007 0 86 296 2
Freestone 1610008 0 56 283 3
Freestone 1610009 0 58 246 0
Freestone 1610010 0 13 206 1
Freestone 1610011 0 160 202 2
Freestone 1610012 0 23 62 0
Freestone 1610013 0 24 173 1
Freestone 1610014 0 43 219 1
Freestone 1610015 0 22 138 0
Frio 1630001 0 327 207 4
Frio 1630002 0 249 78 2
Frio 1630003 0 252 49 1
Frio 1630004a 0 280 316 2
Frio 1630004b 0 2 2 0
Frio 1630005 0 72 212 3
Frio 1630006 0 81 180 3
Frio 1630008 0 265 126 1
Frio 1630009 0 301 189 9
Frio 1630010 0 187 277 3
Gaines 1650002 0 102 764 5
Gaines 1650003 0 114 1135 9
Gaines 1650004 0 90 455 3
Gaines 1650005 0 11 129 0
Gaines 1650006 0 25 80 0
Gaines 1650007 0 70 102 0
Gaines 1650008 0 72 377 1
Gaines 1650009 0 29 275 1
Galveston 1670103 0 163 557 5
Galveston 1670104 0 103 430 5
Galveston 1670105 0 102 83 2
Galveston 1670142 0 584 663 11
Galveston 1670144 0 418 844 11
Galveston 1670146 0 654 900 10
Galveston 1670148 0 723 1109 22
Galveston 1670150 0 497 783 8
Galveston 1670151 0 411 1211 13
Galveston 1670152 0 967 1972 25
Galveston 1670159 0 772 1221 14
Galveston 1670165 0 898 1802 18
Galveston 1670166 0 594 1098 18
Galveston 1670167 0 1026 2191 24
Galveston 1670168 0 0 0 0
Galveston 1670169 0 0 1 0
Galveston 1670170 0 566 1177 12
Galveston 1670172 0 67 221 0
Galveston 1670192 0 107 207 5
Galveston 1670193 0 507 972 20
Galveston 1670197 0 130 273 3
Galveston 1670218 0 1056 848 20
Galveston 1670219 0 620 625 8
Galveston 1670220 0 1206 1780 25
Galveston 1670221 0 399 965 6
Galveston 1670223 0 905 766 18
Galveston 1670224 0 965 889 14
Galveston 1670225 0 434 1415 13
Galveston 1670226 0 424 874 12
Galveston 1670227 0 332 1371 10
Galveston 1670228 0 307 1594 16
Galveston 1670232 0 528 521 15
Galveston 1670258 0 199 1049 6
Galveston 1670263 0 1381 2687 32
Galveston 1670274 0 151 411 3
Galveston 1670275 0 82 187 2
Galveston 1670276 0 618 688 9
Galveston 1670277 0 231 1140 5
Galveston 1670278 0 279 1243 11
Galveston 1670279 0 108 569 7
Galveston 1670280 0 120 141 1
Galveston 1670281 0 27 87 1
Galveston 1670283 0 723 1129 12
Galveston 1670301 0 417 255 1
Galveston 1670306 0 1719 975 18
Galveston 1670309 0 24 39 1
Galveston 1670311 0 404 75 4
Galveston 1670312 0 31 7 1
Galveston 1670314 0 1512 459 17
Galveston 1670315 0 1327 626 13
Galveston 1670316a 0 779 316 10
Galveston 1670316b 0 0 0 0
Galveston 1670330 0 817 410 14
Galveston 1670331 0 957 241 7
Galveston 1670334 0 498 100 4
Galveston 1670336 0 1873 225 13
Galveston 1670338 0 1145 625 14
Galveston 1670340 0 265 29 0
Galveston 1670341 0 293 263 5
Galveston 1670343 0 504 310 5
Galveston 1670345 0 293 39 3
Galveston 1670347 0 408 144 3
Galveston 1670389 0 206 97 0
Galveston 1670391 0 27 27 1
Galveston 1670394 0 15 7 0
Galveston 1670398 0 141 101 2
Galveston 1670399 0 76 54 0
Galveston 1670401 0 0 0 0
Galveston 1670439 0 639 1266 15
Galveston 1670453 0 1013 1791 30
Galveston 1670454 0 977 1478 25
Galveston 1670455 0 400 664 11
Galveston 1670456 0 569 1704 13
Galveston 1670457 0 711 2031 28
Galveston 1670460 0 796 2503 26
Galveston 1670461 0 588 1750 12
Galveston 1670462 0 804 2237 16
Galveston 1670464 0 546 1208 21
Galveston 1670471 0 589 780 16
Galveston 1670482 0 11 96 2
Galveston 1670487 0 1183 2264 37
Galveston 1670488 0 820 1462 25
Galveston 1670490 0 959 1813 26
Galveston 1671051 0 198 151 3
Galveston 1671651 0 0 0 0
Galveston 1672321 0 0 0 0
Galveston 1672322 0 0 0 0
Galveston 1672323 0 35 237 2
Galveston 1672801 0 0 0 0
Galveston 1673061 0 1 0 0
Galveston 1673301 0 0 0 0
Galveston 1673311 0 109 76 0
Galveston 1674391 0 2 12 0
Garza 1690001 0 42 256 3
Garza 1690002 0 40 360 1
Garza 1690003 0 40 201 10
Garza 1690004 0 53 122 1
Garza 1690005 0 14 60 0
Garza 1690006 0 14 69 1
Gillespie 1710001 0 310 1089 5
Gillespie 1710002 0 192 603 3
Gillespie 1710003 0 172 584 9
Gillespie 1710004 0 391 1336 15
Gillespie 1710005 0 218 1107 8
Gillespie 1710006 0 94 418 3
Gillespie 1710007 0 340 1390 10
Gillespie 1710008 0 47 205 1
Gillespie 1710009 0 23 125 0
Gillespie 1710010 0 135 463 4
Gillespie 1710012 0 292 1125 11
Gillespie 1710013 0 230 949 8
Gillespie 1710015 0 128 496 4
Glasscock 1730001 0 6 161 1
Glasscock 1730002 0 15 103 1
Glasscock 1730003 0 7 110 0
Glasscock 1730004 0 9 139 2
Goliad 1750011 0 202 273 8
Goliad 1750012 0 24 228 3
Goliad 1750021 0 202 288 7
Goliad 1750022 0 48 87 1
