COUNTY AREA TOTAL DEM REP DEM2
COUNTY AREA TOTAL Dem Rep Dem2
"Los Angeles" 9990815AA 0 0 0 0
"Los Angeles" 9990816A 0 0 0 0
"Los Angeles" 9990816AA 0 0 0 0
"Los Angeles" 9990817A 0 0 0 0
"Los Angeles" 9990817AA 0 0 0 0
"Los Angeles" 9990818A 0 0 0 0
"Los Angeles" 9990818AA 0 0 0 0
"Los Angeles" 9990819A 0 0 0 0
"Los Angeles" 9990819AA 0 0 0 0
"Los Angeles" 9990820A 0 0 0 0
"Los Angeles" 9990820AA 0 0 0 0
"Los Angeles" 9990821A 0 0 0 0
"Los Angeles" 9990821AA 3 0 0 3
"Los Angeles" 9990822A 0 0 0 0
"Los Angeles" 9990822AA 0 0 0 0
"Los Angeles" 9990823A 0 0 0 0
"Los Angeles" 9990823AA 0 0 0 0
"Los Angeles" 9990824A 0 0 0 0
"Los Angeles" 9990824AA 0 0 0 0
"Los Angeles" 9990825A 0 0 0 0
"Los Angeles" 9990825AA 0 0 0 0
"Los Angeles" 9990826A 0 0 0 0
"Los Angeles" 9990826AA 0 0 0 0
"Los Angeles" 9990827A 0 0 0 0
"Los Angeles" 9990827AA 0 0 0 0
"Los Angeles" 9990828A 0 0 0 0
"Los Angeles" 9990828AA 0 0 0 0
"Los Angeles" 9990829A 0 0 0 0
"Los Angeles" 9990829AA 0 0 0 0
"Los Angeles" 9990830A 0 0 0 0
"Los Angeles" 9990830AA 0 0 0 0
"Los Angeles" 9990831A 0 0 0 0
"Los Angeles" 9990831AA 0 0 0 0
"Los Angeles" 9990832A 0 0 0 0
"Los Angeles" 9990832AA 0 0 0 0
"Los Angeles" 9990833A 0 0 0 0
"Los Angeles" 9990833AA 0 0 0 0
"Los Angeles" 9990834A 0 0 0 0
"Los Angeles" 9990834AA 0 0 0 0
"Los Angeles" 9990835A 0 0 0 0
"Los Angeles" 9990835AA 0 0 0 0
"Los Angeles" 9990836A 0 0 0 0
"Los Angeles" 9990836AA 0 0 0 0
"Los Angeles" 9990837A 0 0 0 0
"Los Angeles" 9990837AA 0 0 0 0
"Los Angeles" 9990838A 0 0 0 0
"Los Angeles" 9990838AA 0 0 0 0
"Los Angeles" 9990839A 0 0 0 0
"Los Angeles" 9990839AA 0 0 0 0
"Los Angeles" 9990840A 0 0 0 0
"Los Angeles" 9990840AA 0 0 0 0
"Los Angeles" 9990841A 0 0 0 0
"Los Angeles" 9990841AA 0 0 0 0
"Los Angeles" 9990842A 0 0 0 0
"Los Angeles" 9990842AA 0 0 0 0
"Los Angeles" 9990843A 0 0 0 0
"Los Angeles" 9990843AA 1 0 0 0
"Los Angeles" 9990844A 0 0 0 0
"Los Angeles" 9990844AA 0 0 0 0
"Los Angeles" 9990845A 0 0 0 0
"Los Angeles" 9990845AA 0 0 0 0
"Los Angeles" 9990846A 0 0 0 0
"Los Angeles" 9990846AA 0 0 0 0
"Los Angeles" 9990847A 0 0 0 0
"Los Angeles" 9990847AA 0 0 0 0
"Los Angeles" 9990848A 0 0 0 0
"Los Angeles" 9990848AA 0 0 0 0
"Los Angeles" 9990849A 0 0 0 0
"Los Angeles" 9990849AA 0 0 0 0
"Los Angeles" 9990850A 0 0 0 0
"Los Angeles" 9990850AA 0 0 0 0
"Los Angeles" 9990851A 0 0 0 0
"Los Angeles" 9990851AA 0 0 0 0
"Los Angeles" 9990852A 0 0 0 0
"Los Angeles" 9990852AA 2 2 0 0
"Los Angeles" 9990853A 0 0 0 0
"Los Angeles" 9990853AA 0 0 0 0
"Los Angeles" 9990854A 0 0 0 0
"Los Angeles" 9990854AA 0 0 0 0
"Los Angeles" 9990855A 0 0 0 0
"Los Angeles" 9990855AA 0 0 0 0
"Los Angeles" 9990856A 0 0 0 0
"Los Angeles" 9990856AA 0 0 0 0
"Los Angeles" 9990857A 0 0 0 0
"Los Angeles" 9990857AA 0 0 0 0
"Los Angeles" 9990858A 0 0 0 0
"Los Angeles" 9990858AA 0 0 0 0
"Los Angeles" 9990859A 0 0 0 0
"Los Angeles" 9990859AA 0 0 0 0
"Los Angeles" 9990860A 0 0 0 0
"Los Angeles" 9990860AA 0 0 0 0
"Los Angeles" 9990861A 0 0 0 0
"Los Angeles" 9990861AA 0 0 0 0
"Los Angeles" 9990862A 0 0 0 0
"Los Angeles" 9990862AA 0 0 0 0
"Los Angeles" 9990863A 0 0 0 0
"Los Angeles" 9990863AA 0 0 0 0
"Los Angeles" 9990864A 0 0 0 0
"Los Angeles" 9990864AA 0 0 0 0
"Los Angeles" 9990865A 0 0 0 0
"Los Angeles" 9990865AA 0 0 0 0
"Los Angeles" 9990866A 0 0 0 0
"Los Angeles" 9990866AA 0 0 0 0
"Los Angeles" 9990867A 0 0 0 0
"Los Angeles" 9990867AA 0 0 0 0
"Los Angeles" 9990868A 0 0 0 0
"Los Angeles" 9990868AA 0 0 0 0
"Los Angeles" 9990869A 0 0 0 0
"Los Angeles" 9990869AA 0 0 0 0
"Los Angeles" 9990870A 0 0 0 0
"Los Angeles" 9990870AA 0 0 0 0
"Los Angeles" 9990871A 0 0 0 0
"Los Angeles" 9990871AA 0 0 0 0
"Los Angeles" 9990872A 0 0 0 0
"Los Angeles" 9990872AA 0 0 0 0
"Los Angeles" 9990873A 0 0 0 0
"Los Angeles" 9990873AA 0 0 0 0
"Los Angeles" 9990874A 0 0 0 0
"Los Angeles" 9990874AA 0 0 0 0
"Los Angeles" 9990875A 0 0 0 0
"Los Angeles" 9990875AA 0 0 0 0
"Los Angeles" 9990876A 0 0 0 0
"Los Angeles" 9990876AA 2 1 1 0
"Los Angeles" 9990877A 0 0 0 0
"Los Angeles" 9990877AA 0 0 0 0
"Los Angeles" 9990878A 0 0 0 0
"Los Angeles" 9990878AA 0 0 0 0
"Los Angeles" 9990879A 0 0 0 0
"Los Angeles" 9990879AA 0 0 0 0
"Los Angeles" 9990880A 0 0 0 0
"Los Angeles" 9990880AA 0 0 0 0
"Los Angeles" 9990881A 0 0 0 0
"Los Angeles" 9990881AA 0 0 0 0
"Los Angeles" 9990882A 0 0 0 0
"Los Angeles" 9990882AA 1 0 1 0
"Los Angeles" 9990883A 0 0 0 0
"Los Angeles" 9990883AA 0 0 0 0
"Los Angeles" 9990884A 0 0 0 0
"Los Angeles" 9990884AA 0 0 0 0
"Los Angeles" 9990885A 0 0 0 0
"Los Angeles" 9990885AA 0 0 0 0
"Los Angeles" 9990886A 0 0 0 0
"Los Angeles" 9990886AA 0 0 0 0
"Los Angeles" 9990887A 0 0 0 0
"Los Angeles" 9990887AA 0 0 0 0
"Los Angeles" 9990888A 0 0 0 0
"Los Angeles" 9990888AA 0 0 0 0
"Los Angeles" 9990889A 0 0 0 0
"Los Angeles" 9990889AA 1 0 0 0
"Los Angeles" 9990890A 0 0 0 0
"Los Angeles" 9990890AA 0 0 0 0
"Los Angeles" 9990891A 0 0 0 0
"Los Angeles" 9990891AA 0 0 0 0
"Los Angeles" 9990892A 0 0 0 0
"Los Angeles" 9990892AA 0 0 0 0
"Los Angeles" 9990893A 0 0 0 0
"Los Angeles" 9990893AA 0 0 0 0
"Los Angeles" 9990894A 0 0 0 0
"Los Angeles" 9990894AA 0 0 0 0
"Los Angeles" 9990895A 0 0 0 0
"Los Angeles" 9990895AA 0 0 0 0
"Los Angeles" 9990896A 0 0 0 0
"Los Angeles" 9990896AA 0 0 0 0
"Los Angeles" 9990897A 0 0 0 0
"Los Angeles" 9990897AA 0 0 0 0
"Los Angeles" 9990898A 0 0 0 0
"Los Angeles" 9990898AA 0 0 0 0
"Los Angeles" 9990899A 0 0 0 0
"Los Angeles" 9990899AA 0 0 0 0
"Los Angeles" 9990900A 0 0 0 0
"Los Angeles" 9990900AA 0 0 0 0
"Los Angeles" 9990901A 0 0 0 0
"Los Angeles" 9990901AA 0 0 0 0
"Los Angeles" 9990902A 0 0 0 0
"Los Angeles" 9990902AA 0 0 0 0
"Los Angeles" 9990903A 0 0 0 0
"Los Angeles" 9990903AA 0 0 0 0
"Los Angeles" 9990904A 0 0 0 0
"Los Angeles" 9990904AA 0 0 0 0
"Los Angeles" 9990905A 0 0 0 0
"Los Angeles" 9990905AA 0 0 0 0
"Los Angeles" 9990906A 0 0 0 0
"Los Angeles" 9990906AA 0 0 0 0
"Los Angeles" 9990907A 0 0 0 0
"Los Angeles" 9990907AA 0 0 0 0
"Los Angeles" 9990908A 0 0 0 0
"Los Angeles" 9990908AA 0 0 0 0
"Los Angeles" 9990909A 0 0 0 0
"Los Angeles" 9990909AA 0 0 0 0
"Los Angeles" 9990910A 0 0 0 0
"Los Angeles" 9990910AA 0 0 0 0
"Los Angeles" 9990911A 0 0 0 0
"Los Angeles" 9990911AA 0 0 0 0
"Los Angeles" 9990912A 0 0 0 0
"Los Angeles" 9990912AA 0 0 0 0
"Los Angeles" 9990913A 0 0 0 0
"Los Angeles" 9990913AA 0 0 0 0
"Los Angeles" 9990914A 0 0 0 0
"Los Angeles" 9990914AA 0 0 0 0
"Los Angeles" 9990915A 0 0 0 0
"Los Angeles" 9990915AA 0 0 0 0
"Los Angeles" 9990916A 0 0 0 0
"Los Angeles" 9990916AA 0 0 0 0
"Los Angeles" 9990917A 0 0 0 0
"Los Angeles" 9990917AA 0 0 0 0
"Los Angeles" 9990918A 0 0 0 0
"Los Angeles" 9990918AA 0 0 0 0
"Los Angeles" 9990919A 0 0 0 0
"Los Angeles" 9990919AA 1 0 0 1
"Los Angeles" 9990920A 0 0 0 0
"Los Angeles" 9990920AA 0 0 0 0
"Los Angeles" 9990921A 0 0 0 0
"Los Angeles" 9990921AA 0 0 0 0
"Los Angeles" 9990922A 0 0 0 0
"Los Angeles" 9990922AA 0 0 0 0
"Los Angeles" 9990923A 0 0 0 0
"Los Angeles" 9990923AA 0 0 0 0
"Los Angeles" 9990924A 0 0 0 0
"Los Angeles" 9990924AA 0 0 0 0
"Los Angeles" 9990925A 0 0 0 0
"Los Angeles" 9990925AA 0 0 0 0
"Los Angeles" 9990926A 0 0 0 0
"Los Angeles" 9990926AA 0 0 0 0
"Los Angeles" 9990927A 0 0 0 0
"Los Angeles" 9990927AA 0 0 0 0
"Los Angeles" 9990928A 0 0 0 0
"Los Angeles" 9990928AA 0 0 0 0
"Los Angeles" 9990929A 0 0 0 0
"Los Angeles" 9990929AA 0 0 0 0
"Los Angeles" SOV_CD23 0 17381 18920 0
"Los Angeles" SOV_CD25 0 138441 133066 0
"Los Angeles" SOV_CD27 0 211153 84398 0
"Los Angeles" SOV_CD28 0 244271 91928 0
"Los Angeles" SOV_CD29 0 119420 0 91524
"Los Angeles" SOV_CD30 0 239321 104868 0
"Los Angeles" SOV_CD32 0 172942 86818 0
"Los Angeles" SOV_CD26 0 2805 2420 0
"Los Angeles" SOV_CD33 0 257094 123334 0
"Los Angeles" SOV_CD38 0 185963 0 63628
"Los Angeles" SOV_CD37 0 254916 41705 0
"Los Angeles" SOV_CD34 0 108792 0 96554
"Los Angeles" SOV_CD40 0 135572 50809 0
"Los Angeles" SOV_CD35 0 34740 12004 0
"Los Angeles" SOV_CD43 0 199210 78688 0
"Los Angeles" SOV_CD39 0 45870 38682 0
"Los Angeles" SOV_CD44 0 139661 0 66375
"Los Angeles" SOV_CD47 0 129985 52151 0
"Los Angeles" SOV_SD21 0 0 0 0
"Los Angeles" SOV_SD25 0 0 0 0
"Los Angeles" SOV_SD23 0 0 0 0
"Los Angeles" SOV_SD18 0 0 0 0
"Los Angeles" SOV_SD27 0 0 0 0
"Los Angeles" SOV_SD22 0 0 0 0
"Los Angeles" SOV_SD24 0 0 0 0
"Los Angeles" SOV_SD26 0 0 0 0
"Los Angeles" SOV_SD32 0 0 0 0
"Los Angeles" SOV_SD30 0 0 0 0
"Los Angeles" SOV_SD20 0 0 0 0
"Los Angeles" SOV_SD33 0 0 0 0
"Los Angeles" SOV_SD35 0 0 0 0
"Los Angeles" SOV_SD29 0 0 0 0
"Los Angeles" SOV_SD34 0 0 0 0
"Los Angeles" SOV_AD36 0 0 0 0
"Los Angeles" SOV_AD38 0 0 0 0
"Los Angeles" SOV_AD39 0 0 0 0
"Los Angeles" SOV_AD41 0 0 0 0
"Los Angeles" SOV_AD43 0 0 0 0
"Los Angeles" SOV_AD44 0 0 0 0
"Los Angeles" SOV_AD45 0 0 0 0
"Los Angeles" SOV_AD46 0 0 0 0
"Los Angeles" SOV_AD48 0 0 0 0
"Los Angeles" SOV_AD49 0 0 0 0
"Los Angeles" SOV_AD50 0 0 0 0
"Los Angeles" SOV_AD51 0 0 0 0
"Los Angeles" SOV_AD52 0 0 0 0
"Los Angeles" SOV_AD53 0 0 0 0
"Los Angeles" SOV_AD54 0 0 0 0
"Los Angeles" SOV_AD55 0 0 0 0
"Los Angeles" SOV_AD57 0 0 0 0
"Los Angeles" SOV_AD58 0 0 0 0
"Los Angeles" SOV_AD59 0 0 0 0
"Los Angeles" SOV_AD62 0 0 0 0
"Los Angeles" SOV_AD63 0 0 0 0
"Los Angeles" SOV_AD64 0 0 0 0
"Los Angeles" SOV_AD66 0 0 0 0
"Los Angeles" SOV_AD70 0 0 0 0
"Los Angeles" SOV_BE01 0 0 0 0
"Los Angeles" SOV_BE03 0 0 0 0
"Los Angeles" SOV_AD00 0 0 0 0
"Los Angeles" SOV_CD00 0 0 0 0
"Los Angeles" SOV_SD00 0 0 0 0
"Los Angeles" SOV_BE00 0 0 0 0
"Contra Costa" ALHA101A 582 350 203 0
"Contra Costa" ALHA101 47 9 36 0
"Contra Costa" ALHA801A 30 18 10 0
"Contra Costa" ALHA801 1 1 0 0
"Contra Costa" ALHA802A 67 36 26 0
"Contra Costa" ALHA802 0 0 0 0
"Contra Costa" ALHA803A 10 7 2 0
"Contra Costa" ALHA803 0 0 0 0
"Contra Costa" ALHA804A 149 94 48 0
"Contra Costa" ALHA804 3 1 2 0
"Contra Costa" ALHA805A 73 41 31 0
"Contra Costa" ALHA805 2 1 0 0
"Contra Costa" ALHA806A 4 1 2 0
"Contra Costa" ALHA806 0 0 0 0
"Contra Costa" ALMO102A 1476 880 529 0
"Contra Costa" ALMO102 141 39 94 0
"Contra Costa" ALMO103A 940 523 379 0
"Contra Costa" ALMO103 94 17 72 0
"Contra Costa" ALMO104A 1040 566 436 0
"Contra Costa" ALMO104 88 16 72 0
"Contra Costa" ALMO105A 572 298 259 0
"Contra Costa" ALMO105 42 13 28 0
"Contra Costa" ALMO106A 883 442 391 0
"Contra Costa" ALMO106 82 24 56 0
"Contra Costa" ALMO109A 906 516 359 0
"Contra Costa" ALMO109 70 16 50 0
"Contra Costa" ALMO110A 907 496 369 0
"Contra Costa" ALMO110 69 21 46 0
"Contra Costa" ALMO111A 900 461 397 0
"Contra Costa" ALMO111 124 27 88 0
"Contra Costa" ALMO112A 604 278 305 0
"Contra Costa" ALMO112 66 24 38 0
"Contra Costa" ALMO801A 413 251 146 0
"Contra Costa" ALMO801 40 6 32 0
"Contra Costa" ALMO802A 349 188 144 0
"Contra Costa" ALMO802 26 7 16 0
"Contra Costa" ALMO803A 9 4 5 0
"Contra Costa" ALMO803 0 0 0 0
"Contra Costa" ALMO804A 450 289 139 0
"Contra Costa" ALMO804 25 15 9 0
"Contra Costa" ALMO805A 312 220 79 0
"Contra Costa" ALMO805 9 2 5 0
"Contra Costa" ALMO806A 403 280 107 0
"Contra Costa" ALMO806 31 5 24 0
"Contra Costa" ALMO807A 259 153 94 0
"Contra Costa" ALMO807 23 5 16 0
"Contra Costa" ALMO808A 1 0 1 0
"Contra Costa" ALMO808 0 0 0 0
"Contra Costa" ALMO809A 55 34 21 0
"Contra Costa" ALMO809 3 1 2 0
"Contra Costa" ALMO810A 10 5 3 0
"Contra Costa" ALMO810 1 1 0 0
"Contra Costa" ALMO811A 0 0 0 0
"Contra Costa" ALMO811 0 0 0 0
"Contra Costa" ANTI101A 313 215 82 0
"Contra Costa" ANTI101 43 19 16 0
"Contra Costa" ANTI102A 828 572 202 0
"Contra Costa" ANTI102 148 74 65 0
"Contra Costa" ANTI103A 760 497 218 0
"Contra Costa" ANTI103 117 61 40 0
"Contra Costa" ANTI104A 896 631 221 0
"Contra Costa" ANTI104 109 50 48 0
"Contra Costa" ANTI105A 900 621 232 0
"Contra Costa" ANTI105 83 35 43 0
"Contra Costa" ANTI106A 708 466 194 0
"Contra Costa" ANTI106 75 32 35 0
"Contra Costa" ANTI107A 855 607 211 0
"Contra Costa" ANTI107 101 46 44 0
"Contra Costa" ANTI108A 1097 641 395 0
"Contra Costa" ANTI108 119 39 78 0
"Contra Costa" ANTI109A 965 682 253 0
"Contra Costa" ANTI109 95 32 55 0
"Contra Costa" ANTI110A 912 583 282 0
"Contra Costa" ANTI110 100 50 42 0
"Contra Costa" ANTI111A 1055 680 337 0
"Contra Costa" ANTI111 133 39 86 0
"Contra Costa" ANTI112A 602 406 148 0
"Contra Costa" ANTI112 86 34 43 0
"Contra Costa" ANTI113A 534 349 150 0
"Contra Costa" ANTI113 115 62 46 0
"Contra Costa" ANTI114A 680 464 180 0
"Contra Costa" ANTI114 111 48 44 0
"Contra Costa" ANTI115A 808 556 201 0
"Contra Costa" ANTI115 102 39 53 0
"Contra Costa" ANTI116A 552 352 173 0
"Contra Costa" ANTI116 85 42 38 0
"Contra Costa" ANTI117A 906 574 291 0
"Contra Costa" ANTI117 120 46 64 0
"Contra Costa" ANTI119A 1106 782 275 0
"Contra Costa" ANTI119 122 56 52 0
"Contra Costa" ANTI120A 420 308 95 0
"Contra Costa" ANTI120 30 15 12 0
"Contra Costa" ANTI121A 870 648 180 0
"Contra Costa" ANTI121 121 71 36 0
"Contra Costa" ANTI122A 1097 759 283 0
"Contra Costa" ANTI122 106 55 44 0
"Contra Costa" ANTI123A 931 656 233 0
"Contra Costa" ANTI123 99 51 36 0
"Contra Costa" ANTI124A 752 556 156 0
"Contra Costa" ANTI124 35 19 13 0
"Contra Costa" ANTI125A 834 534 251 0
"Contra Costa" ANTI125 110 53 45 0
"Contra Costa" ANTI126A 581 369 182 0
"Contra Costa" ANTI126 83 31 49 0
"Contra Costa" ANTI128A 710 471 202 0
"Contra Costa" ANTI128 119 59 49 0
"Contra Costa" ANTI130A 738 507 203 0
"Contra Costa" ANTI130 116 52 52 0
"Contra Costa" ANTI131A 951 614 271 0
"Contra Costa" ANTI131 113 55 50 0
"Contra Costa" ANTI132A 723 501 185 0
"Contra Costa" ANTI132 66 27 35 0
"Contra Costa" ANTI134A 989 729 222 0
"Contra Costa" ANTI134 124 68 44 0
"Contra Costa" ANTI135A 859 587 211 0
"Contra Costa" ANTI135 106 49 44 0
"Contra Costa" ANTI136A 827 596 197 0
"Contra Costa" ANTI136 112 58 45 0
"Contra Costa" ANTI137A 584 417 148 0
"Contra Costa" ANTI137 80 51 27 0
"Contra Costa" ANTI138A 1114 787 278 0
"Contra Costa" ANTI138 116 53 49 0
"Contra Costa" ANTI141A 965 698 211 0
"Contra Costa" ANTI141 97 64 29 0
"Contra Costa" ANTI142A 606 427 156 0
"Contra Costa" ANTI142 54 33 18 0
"Contra Costa" ANTI143A 1050 797 188 0
"Contra Costa" ANTI143 138 82 49 0
"Contra Costa" ANTI144A 558 375 156 0
"Contra Costa" ANTI144 64 32 27 0
"Contra Costa" ANTI145A 813 593 168 0
"Contra Costa" ANTI145 94 55 36 0
"Contra Costa" ANTI147A 918 651 217 0
"Contra Costa" ANTI147 148 63 63 0
"Contra Costa" ANTI148A 692 520 124 0
"Contra Costa" ANTI148 128 68 47 0
"Contra Costa" ANTI150A 679 465 190 0
"Contra Costa" ANTI150 71 11 52 0
"Contra Costa" ANTI151A 409 309 74 0
"Contra Costa" ANTI151 36 22 14 0
"Contra Costa" ANTI152A 647 468 137 0
"Contra Costa" ANTI152 80 38 38 0
"Contra Costa" ANTI153A 498 290 170 0
"Contra Costa" ANTI153 73 35 32 0
"Contra Costa" ANTI154A 476 364 83 0
"Contra Costa" ANTI154 34 18 11 0
"Contra Costa" ANTI155A 864 651 164 0
"Contra Costa" ANTI155 107 58 40 0
"Contra Costa" ANTI156A 578 342 207 0
"Contra Costa" ANTI156 69 26 40 0
"Contra Costa" ANTI157A 795 521 232 0
"Contra Costa" ANTI157 63 27 29 0
"Contra Costa" ANTI801A 3 0 3 0
"Contra Costa" ANTI801 0 0 0 0
"Contra Costa" ANTI802A 17 9 8 0
"Contra Costa" ANTI802 4 0 4 0
"Contra Costa" ANTI803A 61 48 9 0
"Contra Costa" ANTI803 13 5 7 0
"Contra Costa" ANTI804A 30 19 9 0
"Contra Costa" ANTI804 5 1 4 0
"Contra Costa" ANTI805A 249 183 56 0
"Contra Costa" ANTI805 31 15 11 0
"Contra Costa" ANTI806A 436 318 98 0
"Contra Costa" ANTI806 35 21 10 0
"Contra Costa" ANTI807A 152 101 42 0
"Contra Costa" ANTI807 17 7 10 0
"Contra Costa" ANTI808A 64 49 11 0
"Contra Costa" ANTI808 6 2 4 0
"Contra Costa" ANTI809A 27 16 8 0
"Contra Costa" ANTI809 5 2 3 0
"Contra Costa" ANTI810A 1 1 0 0
"Contra Costa" ANTI810 0 0 0 0
"Contra Costa" ANTI811A 418 249 155 0
"Contra Costa" ANTI811 47 15 28 0
"Contra Costa" ANTI812A 430 265 134 0
"Contra Costa" ANTI812 44 19 23 0
"Contra Costa" ANTI813A 542 342 172 0
"Contra Costa" ANTI813 69 24 38 0
"Contra Costa" ANTI814A 186 127 46 0
"Contra Costa" ANTI814 19 9 9 0
"Contra Costa" ANTI815A 524 356 138 0
"Contra Costa" ANTI815 58 23 30 0
"Contra Costa" ANTI816A 523 368 128 0
"Contra Costa" ANTI816 72 32 32 0
"Contra Costa" ANTI817A 149 101 37 0
"Contra Costa" ANTI817 44 27 11 0
"Contra Costa" ANTI818A 321 227 74 0
"Contra Costa" ANTI818 31 12 14 0
"Contra Costa" ANTI819A 215 157 46 0
"Contra Costa" ANTI819 28 15 11 0
"Contra Costa" ANTI820A 18 12 4 0
"Contra Costa" ANTI820 9 4 3 0
"Contra Costa" ANTI821A 49 31 13 0
"Contra Costa" ANTI821 5 1 4 0
"Contra Costa" ANTI822A 281 185 80 0
"Contra Costa" ANTI822 37 12 23 0
"Contra Costa" ANTI823A 0 0 0 0
"Contra Costa" ANTI823 0 0 0 0
"Contra Costa" ANTI824A 0 0 0 0
"Contra Costa" ANTI824 0 0 0 0
"Contra Costa" ANTI825A 47 35 12 0
"Contra Costa" ANTI825 10 7 0 0
"Contra Costa" AYER801A 112 48 59 0
"Contra Costa" AYER801 17 4 11 0
"Contra Costa" AYER802A 298 165 114 0
"Contra Costa" AYER802 25 6 18 0
"Contra Costa" AYER803A 85 63 21 0
"Contra Costa" AYER803 13 1 10 0
"Contra Costa" BAPO101A 941 691 207 0
"Contra Costa" BAPO101 140 78 48 0
"Contra Costa" BAPO102A 319 235 63 0
"Contra Costa" BAPO102 52 34 11 0
"Contra Costa" BAPO103A 857 645 173 0
"Contra Costa" BAPO103 129 60 59 0
"Contra Costa" BAPO104A 631 482 119 0
"Contra Costa" BAPO104 107 72 23 0
"Contra Costa" BAPO105A 722 551 135 0
"Contra Costa" BAPO105 120 72 35 0
"Contra Costa" BAPO106A 619 442 156 0
"Contra Costa" BAPO106 97 50 39 0
"Contra Costa" BAPO107A 859 609 218 0
"Contra Costa" BAPO107 103 43 54 0
"Contra Costa" BAPO108A 458 347 86 0
"Contra Costa" BAPO108 84 40 39 0
"Contra Costa" BAPO109A 662 482 143 0
"Contra Costa" BAPO109 123 63 48 0
"Contra Costa" BAPO801A 4 4 0 0
"Contra Costa" BAPO801 0 0 0 0
"Contra Costa" BAPO802A 4 1 3 0
"Contra Costa" BAPO802 1 0 0 0
"Contra Costa" BETH102A 708 335 327 0
"Contra Costa" BETH102 193 46 119 0
"Contra Costa" BETH801A 0 0 0 0
"Contra Costa" BETH801 0 0 0 0
"Contra Costa" BETH802A 75 45 24 0
"Contra Costa" BETH802 27 8 15 0
"Contra Costa" BETH803A 0 0 0 0
"Contra Costa" BETH803 0 0 0 0
"Contra Costa" BETH804A 121 64 52 0
"Contra Costa" BETH804 24 12 11 0
"Contra Costa" BETH805A 8 3 5 0
"Contra Costa" BETH805 1 1 0 0
"Contra Costa" BETH806A 29 19 9 0
"Contra Costa" BETH806 6 1 5 0
"Contra Costa" BETH807A 177 77 91 0
"Contra Costa" BETH807 37 13 20 0
"Contra Costa" BKDI801A 11 2 8 0
"Contra Costa" BKDI801 1 0 1 0
"Contra Costa" BKDI802A 297 152 133 0
"Contra Costa" BKDI802 13 6 6 0
"Contra Costa" BKDI804A 2 1 0 0
"Contra Costa" BKDI804 2 0 2 0
"Contra Costa" BKDI805A 2 2 0 0
"Contra Costa" BKDI805 1 0 1 0
"Contra Costa" BKHW101A 1212 614 552 0
"Contra Costa" BKHW101 119 32 84 0
"Contra Costa" BKHW102A 491 282 184 0
"Contra Costa" BKHW102 46 11 33 0
"Contra Costa" BKHW103A 757 390 338 0
"Contra Costa" BKHW103 89 26 58 0
"Contra Costa" BKHW104A 1199 766 383 0
"Contra Costa" BKHW104 62 23 36 0
"Contra Costa" BKHW105A 751 327 386 0
"Contra Costa" BKHW105 83 28 51 0
"Contra Costa" BKHW106A 686 450 203 0
"Contra Costa" BKHW106 54 13 40 0
"Contra Costa" BKHW107A 1077 673 352 0
"Contra Costa" BKHW107 95 21 67 0
"Contra Costa" BKHW108A 1078 677 337 0
"Contra Costa" BKHW108 97 40 44 0
"Contra Costa" BKHW109A 590 325 236 0
"Contra Costa" BKHW109 54 14 39 0
"Contra Costa" BKHW801A 29 19 10 0
"Contra Costa" BKHW801 0 0 0 0
"Contra Costa" BKHW802A 340 189 124 0
"Contra Costa" BKHW802 20 6 13 0
"Contra Costa" BREN101A 1222 719 450 0
"Contra Costa" BREN101 138 53 74 0
"Contra Costa" BREN103A 1222 621 542 0
"Contra Costa" BREN103 142 36 100 0
"Contra Costa" BREN104A 904 469 394 0
"Contra Costa" BREN104 98 25 71 0
"Contra Costa" BREN105A 494 285 187 0
"Contra Costa" BREN105 60 13 41 0
"Contra Costa" BREN106A 488 286 180 0
"Contra Costa" BREN106 49 16 30 0
"Contra Costa" BREN107A 1224 743 419 0
"Contra Costa" BREN107 195 75 104 0
"Contra Costa" BREN108A 1325 742 512 0
"Contra Costa" BREN108 168 57 96 0
"Contra Costa" BREN109A 1112 583 493 0
"Contra Costa" BREN109 142 39 88 0
"Contra Costa" BREN110A 1021 525 438 0
"Contra Costa" BREN110 121 24 86 0
"Contra Costa" BREN111A 453 235 196 0
"Contra Costa" BREN111 64 18 39 0
"Contra Costa" BREN112A 578 376 177 0
"Contra Costa" BREN112 61 27 31 0
"Contra Costa" BREN113A 707 381 283 0
"Contra Costa" BREN113 66 18 46 0
"Contra Costa" BREN114A 276 152 111 0
"Contra Costa" BREN114 43 13 25 0
"Contra Costa" BREN115A 696 400 268 0
"Contra Costa" BREN115 109 35 68 0
"Contra Costa" BREN116A 1403 747 593 0
"Contra Costa" BREN116 133 38 90 0
"Contra Costa" BREN117A 500 307 162 0
"Contra Costa" BREN117 92 21 64 0
"Contra Costa" BREN118A 942 461 439 0
"Contra Costa" BREN118 189 48 132 0
"Contra Costa" BREN119A 700 413 255 0
"Contra Costa" BREN119 81 32 46 0
"Contra Costa" BREN120A 783 459 279 0
"Contra Costa" BREN120 90 29 41 0
"Contra Costa" BREN121A 512 291 205 0
"Contra Costa" BREN121 27 4 22 0
"Contra Costa" BREN122A 759 383 337 0
"Contra Costa" BREN122 96 12 74 0
"Contra Costa" BREN123A 879 443 396 0
"Contra Costa" BREN123 142 46 92 0
"Contra Costa" BREN124A 1295 727 499 0
"Contra Costa" BREN124 224 64 135 0
"Contra Costa" BREN125A 374 205 153 0
"Contra Costa" BREN125 59 17 41 0
