COUNTY AREA TOTAL DEM REP Other
COUNTY AREA TOTAL Democrat Republican Other
Hillsborough 135 3438 1069 1603 766
Hillsborough 137 2633 843 1241 549
Hillsborough 139 2837 763 1522 552
Hillsborough 141 1251 454 474 323
Hillsborough 145 1292 408 454 430
Hillsborough 151 1544 471 529 544
Hillsborough 153 613 200 219 194
Hillsborough 157 856 238 342 276
Hillsborough 159 2983 753 1287 943
Hillsborough 160 3252 1055 1126 1071
Hillsborough 163 649 371 119 159
Hillsborough 165 1976 665 504 807
Hillsborough 169 2523 1537 333 653
Hillsborough 175 2621 1313 600 708
Hillsborough 179 1747 748 508 491
Hillsborough 203 2715 1444 510 761
Hillsborough 205 3837 1994 764 1079
Hillsborough 207 2196 1564 131 501
Hillsborough 209 1869 1142 241 486
Hillsborough 213 2528 1625 241 662
Hillsborough 217 2703 1345 654 704
Hillsborough 218 854 436 204 214
Hillsborough 219 3027 1518 728 781
Hillsborough 221 892 414 160 318
Hillsborough 223 3003 1524 515 964
Hillsborough 225 1149 329 403 417
Hillsborough 227 2880 1502 675 703
Hillsborough 231 2871 1462 595 814
Hillsborough 233 2361 1270 434 657
Hillsborough 237 2380 1160 579 641
Hillsborough 239 2522 1180 592 750
Hillsborough 240 3436 1559 803 1074
Hillsborough 241 380 275 40 65
Hillsborough 243 3278 1626 536 1116
Hillsborough 245 2155 990 527 638
Hillsborough 247 874 479 116 279
Hillsborough 249 2926 1159 973 794
Hillsborough 250 89 33 24 32
Hillsborough 301 1024 514 179 331
Hillsborough 303 1117 810 81 226
Hillsborough 305 4699 3264 380 1055
Hillsborough 307 3029 2030 262 737
Hillsborough 309 3170 2530 110 530
Hillsborough 317 2735 1772 258 705
Hillsborough 318 1503 897 209 397
Hillsborough 319 2286 1363 318 605
Hillsborough 321 3801 2891 152 758
Hillsborough 325 3695 2953 116 626
Hillsborough 327 3816 2896 199 721
Hillsborough 329 3682 2710 251 721
Hillsborough 333 1448 729 291 428
Hillsborough 335 1450 757 281 412
Hillsborough 338 2191 1410 175 606
Hillsborough 339 1672 1043 216 413
Hillsborough 341 3934 2490 448 996
Hillsborough 342 3206 1869 434 903
Hillsborough 343 1961 977 392 592
Hillsborough 344 3242 2205 228 809
Hillsborough 345 3295 1839 496 960
Hillsborough 346 72 25 23 24
Hillsborough 347 3803 2379 419 1005
Hillsborough 353 1498 682 309 507
Hillsborough 355 456 172 146 138
Hillsborough 356 551 259 84 208
Hillsborough 357 2063 712 764 587
Hillsborough 358 1824 633 663 528
Hillsborough 359 6169 2384 1745 2040
Hillsborough 361 3297 1007 1401 889
Hillsborough 362 4330 1373 1487 1470
Hillsborough 363 5097 2154 1149 1794
Hillsborough 367 7931 2952 2363 2616
Hillsborough 401 3519 1166 1273 1080
Hillsborough 403 3264 1452 692 1120
Hillsborough 404 1155 335 480 340
Hillsborough 405 2105 917 426 762
Hillsborough 407 3330 1493 721 1116
Hillsborough 410 2156 934 438 784
Hillsborough 411 3021 1303 730 988
Hillsborough 412 3425 1130 1181 1114
Hillsborough 413 1445 553 416 476
Hillsborough 414 4196 2014 687 1495
Hillsborough 415 3476 1429 963 1084
Hillsborough 421 2827 1136 756 935
Hillsborough 422 3070 1364 663 1043
Hillsborough 423 2729 1284 567 878
Hillsborough 429 3253 1336 796 1121
Hillsborough 430 1298 541 294 463
Hillsborough 431 3526 1205 1223 1098
Hillsborough 433 1249 392 557 300
Hillsborough 434 4006 1420 1205 1381
Hillsborough 451 3559 1519 944 1096
Hillsborough 454 2741 1356 602 783
Hillsborough 455 2267 1025 464 778
Hillsborough 457 2960 1268 704 988
Hillsborough 459 4109 1910 867 1332
Hillsborough 461 1433 682 380 371
Hillsborough 463 2286 1119 334 833
Hillsborough 500 4890 1292 2142 1456
Hillsborough 501 3978 1237 1447 1294
Hillsborough 502 1412 562 345 505
Hillsborough 503 3774 1599 1000 1175
Hillsborough 504 3476 1518 809 1149
Hillsborough 505 4418 1804 1159 1455
Hillsborough 507 2306 820 729 757
Hillsborough 508 3092 809 1318 965
Hillsborough 509 1864 632 699 533
Hillsborough 510 2386 784 1041 561
Hillsborough 511 3010 1263 823 924
Hillsborough 513 929 292 451 186
Hillsborough 514 1714 560 751 403
Hillsborough 516 2423 829 961 633
Hillsborough 517 2024 623 829 572
Hillsborough 519 2354 818 851 685
Hillsborough 520 1290 483 428 379
Hillsborough 521 2765 953 970 842
Hillsborough 522 1304 424 541 339
Hillsborough 523 3424 1170 1176 1078
Hillsborough 524 1704 663 523 518
Hillsborough 525 3853 1222 1542 1089
Hillsborough 526 2184 580 977 627
Hillsborough 527 5009 1228 2255 1526
Hillsborough 528 3466 797 1839 830
Hillsborough 529 2923 795 1374 754
Hillsborough 530 1469 310 719 440
Hillsborough 531 3660 946 1761 953
Hillsborough 532 1347 309 674 364
Hillsborough 533 3614 1233 1421 960
Hillsborough 534 2686 1076 784 826
Hillsborough 535 2105 815 598 692
Hillsborough 537 3124 867 1361 896
Hillsborough 538 3704 937 1726 1041
Hillsborough 550 1006 292 474 240
Hillsborough 551 2006 612 999 395
Hillsborough 552 1886 679 706 501
Hillsborough 554 1252 476 505 271
Hillsborough 555 1073 455 377 241
Hillsborough 557 2286 945 660 681
Hillsborough 559 2537 1450 246 841
Hillsborough 560 511 218 221 72
Hillsborough 561 303 126 135 42
Hillsborough 562 4165 2078 645 1442
Hillsborough 563 3652 1950 352 1350
Hillsborough 563 1 0 0 1
Hillsborough 565 398 201 61 136
Hillsborough 566 2797 1766 194 837
Hillsborough 567 1532 937 149 446
Hillsborough 569 2714 1088 940 686
Hillsborough 571 1919 820 586 513
Hillsborough 573 516 239 116 161
Hillsborough 574 2698 1049 971 678
Hillsborough 575 2304 785 961 558
Hillsborough 577 3958 1473 1308 1177
Hillsborough 578 1825 609 739 477
Hillsborough 579 2380 697 1207 476
Hillsborough 581 2694 1179 666 849
Hillsborough 583 1928 854 469 605
Hillsborough 584 1633 817 337 479
Hillsborough 585 2363 774 989 600
Hillsborough 587 2653 857 1188 608
Hillsborough 589 1294 352 604 338
Hillsborough 591 3537 1014 1716 807
Hillsborough 595 3032 896 1374 762
Hillsborough 601 2404 1454 306 644
Hillsborough 603 630 280 146 204
Hillsborough 605 640 286 165 189
Hillsborough 613 1476 1064 94 318
Hillsborough 617 2905 2063 260 582
Hillsborough 622 1258 676 203 379
Hillsborough 623 2209 1324 266 619
Hillsborough 625 1243 518 309 416
Hillsborough 626 1229 586 238 405
Hillsborough 629 2450 1065 647 738
Hillsborough 631 1467 505 540 422
Hillsborough 633 2052 586 946 520
Hillsborough 635 2197 1004 581 612
Hillsborough 636 478 181 170 127
Hillsborough 637 82 54 8 20
Hillsborough 639 983 278 446 259
Hillsborough 641 1701 863 264 574
Hillsborough 643 760 373 108 279
Hillsborough 650 1400 759 216 425
Hillsborough 651 1665 688 569 408
Hillsborough 652 1683 764 429 490
Hillsborough 653 2003 815 727 461
Hillsborough 654 1235 699 182 354
Hillsborough 655 2130 880 706 544
Hillsborough 657 1629 701 491 437
Hillsborough 658 1294 636 233 425
Hillsborough 659 2120 905 706 509
Hillsborough 661 1631 790 433 408
Hillsborough 662 697 284 217 196
Hillsborough 671 6210 2260 1875 2075
Hillsborough 673 3791 1481 1012 1298
Hillsborough 701 5920 1329 2814 1777
Hillsborough 702 6180 1381 2913 1886
Hillsborough 703 1585 327 914 344
Hillsborough 705 795 219 406 170
Hillsborough 706 1487 391 661 435
Hillsborough 707 1561 464 683 414
Hillsborough 709 2419 709 971 739
Hillsborough 711 1185 295 610 280
Hillsborough 713 1999 916 579 504
Hillsborough 721 3145 969 1234 942
Hillsborough 750 3048 780 1513 755
Hillsborough 751 2994 726 1475 793
Hillsborough 753 3429 1999 605 825
Hillsborough 754 1854 618 782 454
Hillsborough 755 1285 442 456 387
Hillsborough 757 3744 1440 1080 1224
Hillsborough 759 3362 1082 1336 944
Hillsborough 761 3423 861 1738 824
Hillsborough 763 884 299 298 287
Hillsborough 764 2240 681 986 573
Hillsborough 765 1802 426 867 509
Hillsborough 767 2461 848 938 675
Hillsborough 769 2030 515 1052 463
Hillsborough 801 2236 788 804 644
Hillsborough 803 1016 280 423 313
Hillsborough 804 3365 947 1394 1024
Hillsborough 805 3824 1130 1705 989
Hillsborough 806 2450 561 1231 658
Hillsborough 807 1750 445 757 548
Hillsborough 808 1613 477 714 422
Hillsborough 809 1014 291 441 282
Hillsborough 810 2278 710 1017 551
Hillsborough 811 2856 884 1269 703
Hillsborough 813 4815 1365 2216 1234
Hillsborough 814 2568 465 1494 609
Hillsborough 815 1168 261 604 303
Hillsborough 816 1959 471 974 514
Hillsborough 817 3903 1094 1778 1031
Hillsborough 818 3194 1061 1184 949
Hillsborough 819 1094 364 475 255
Hillsborough 820 3019 919 1180 920
Hillsborough 821 3906 1432 1322 1152
Hillsborough 825 2830 935 1108 787
Hillsborough 827 2500 816 1027 657
Hillsborough 828 7573 3023 2015 2535
Hillsborough 829 3441 1333 1095 1013
Hillsborough 830 2213 903 657 653
Hillsborough 832 3114 1197 924 993
Hillsborough 833 1932 840 522 570
Hillsborough 834 2372 1076 581 715
Hillsborough 851 3254 1255 1083 916
Hillsborough 852 4168 1707 1042 1419
Hillsborough 853 1690 802 292 596
Hillsborough 854 92 27 34 31
Hillsborough 855 2525 1016 767 742
Hillsborough 856 3497 1124 1368 1005
Hillsborough 857 2386 1091 523 772
Hillsborough 858 1830 735 528 567
Hillsborough 860 1543 580 532 431
Hillsborough 862 269 69 128 72
Hillsborough 863 917 330 327 260
Hillsborough 867 4933 1654 1780 1499
Hillsborough 868 1678 587 590 501
Hillsborough 869 1732 589 679 464
Hillsborough 871 3067 1073 1182 812
Hillsborough 875 4245 1495 1512 1238
Hillsborough 876 2809 978 1005 826
Hillsborough 879 3559 1362 1168 1029
Hillsborough 883 3497 1624 734 1139
Hillsborough 885 3802 1590 977 1235
Hillsborough 887 2936 1151 876 909
Hillsborough 889 1599 606 525 468
Hillsborough 891 2251 634 1081 536
Hillsborough 892 1733 456 814 463
Hillsborough 901 3355 1409 796 1150
Hillsborough 904 2849 926 1198 725
Hillsborough 905 687 191 245 251
Hillsborough 906 584 168 308 108
Hillsborough 907 1196 299 588 309
Hillsborough 908 3804 1077 1635 1092
Hillsborough 909 3433 740 1751 942
Hillsborough 911 1136 311 482 343
Hillsborough 912 213 85 67 61
Hillsborough 913 5158 1768 1623 1767
Hillsborough 914 3598 1476 957 1165
Hillsborough 917 366 79 172 115
Hillsborough 918 716 140 391 185
Hillsborough 919 1245 347 557 341
Hillsborough 921 2086 650 890 546
Hillsborough 925 1051 310 490 251
Hillsborough 927 638 161 357 120
Hillsborough 929 4703 1491 1951 1261
Hillsborough 932 3803 1628 891 1284
Hillsborough 933 4369 1368 1659 1342
Hillsborough 935 5040 1562 1961 1517
Hillsborough 937 3456 649 1929 878
Hillsborough 938 290 93 79 118
Hillsborough 939 3509 997 1469 1043
Hillsborough 940 146 42 44 60
Hillsborough 941 1639 322 851 466
Hillsborough 942 4153 1831 918 1404
Hillsborough 943 2433 837 683 913
Hillsborough 944 4420 1815 1202 1403
Hillsborough 946 6001 2464 1576 1961
Hillsborough 947 9494 3710 2778 3006
Hillsborough 948 1626 467 598 561
Hillsborough 949 7161 2797 2172 2192
Hillsborough 950 2072 742 610 720
Hillsborough 951 1965 526 900 539
Hillsborough 952 2579 769 1064 746
Hillsborough 953 3880 1306 1456 1118
Hillsborough 954 896 374 198 324
Hillsborough 955 4589 1717 1421 1451
Hillsborough 956 3050 1065 953 1032
Hillsborough 957 3916 1430 1313 1173
Hillsborough 959 3872 1490 1120 1262
Hillsborough 961 2636 1290 492 854
Hillsborough 962 1064 357 355 352
Hillsborough 963 73 33 15 25
Hillsborough 964 503 304 52 147
Hillsborough 965 2277 1638 197 442
Hillsborough 967 1991 1209 230 552
Hillsborough 968 2941 1476 480 985
Hillsborough 969 822 353 214 255
Hillsborough 971 2153 1151 283 719
Hillsborough 972 1340 523 377 440
Hillsborough 973 2035 1124 334 577
Hillsborough 999 2273 634 966 673
Holmes 1 1182 427 617 138
Holmes 2 1165 432 624 109
Holmes 3 989 412 481 96
Holmes 4 1579 564 849 166
Holmes 5 574 218 288 68
Holmes 6 2369 762 1351 256
Holmes 7 2032 740 1058 234
Holmes 8 1340 490 684 166
"Indian River" 1 45 9 32 4
"Indian River" 10 6173 1761 2537 1875
"Indian River" 11 1454 433 619 402
"Indian River" 12 1198 277 643 278
"Indian River" 13 5524 1226 2986 1312
"Indian River" 14 2368 424 1371 573
"Indian River" 15 462 37 336 89
"Indian River" 16 3688 511 2517 660
"Indian River" 17 4437 852 2541 1044
"Indian River" 18 3300 480 2133 687
"Indian River" 19 2080 563 1018 499
"Indian River" 2 1398 628 259 511
"Indian River" 20 622 205 281 136
"Indian River" 21 3114 2130 431 553
"Indian River" 22 3333 829 1753 751
"Indian River" 23 2593 823 1045 725
"Indian River" 24 903 345 279 279
"Indian River" 25 1603 376 843 384
"Indian River" 26 2286 827 786 673
"Indian River" 27 4375 1248 1986 1141
"Indian River" 28 5738 1733 2438 1567
"Indian River" 29 6730 2254 2677 1799
"Indian River" 3 1127 265 574 288
"Indian River" 30 3558 961 1663 934
"Indian River" 31 3422 798 1880 744
"Indian River" 32 5928 1357 3109 1462
"Indian River" 33 2593 501 1474 618
"Indian River" 34 3264 886 1412 966
"Indian River" 35 3027 813 1367 847
"Indian River" 36 1695 394 894 407
"Indian River" 37 215 52 80 83
"Indian River" 4 32 6 21 5
"Indian River" 5 4494 1311 1780 1403
"Indian River" 6 1563 441 701 421
"Indian River" 7 1940 461 897 582
"Indian River" 8 4383 1283 1761 1339
"Indian River" 9 5976 1671 2590 1715
Jackson 1 1805 1133 482 190
Jackson 10 1824 1168 494 162
Jackson 11 2323 1362 744 217
Jackson 12 2052 1131 667 254
Jackson 13 1001 644 241 116
Jackson 14 2783 1216 1237 330
Jackson 2 1240 938 203 99
Jackson 3 3570 1789 1419 362
Jackson 4 3345 1411 1496 438
Jackson 5 691 351 262 78
Jackson 6 2926 1925 695 306
Jackson 7 2895 1398 1207 290
Jackson 8 962 487 386 89
Jackson 9 1535 877 508 150
Jefferson 1 606 327 201 78
Jefferson 2 339 186 125 28
Jefferson 3 279 186 63 30
Jefferson 4 815 431 295 89
Jefferson 5 1004 748 164 92
Jefferson 6 691 482 137 72
Jefferson 7 853 592 188 73
Jefferson 8 957 550 301 106
Jefferson 9 739 398 263 78
Jefferson 10 728 413 214 101
Jefferson 11 856 469 274 113
Jefferson 12 726 459 192 75
Jefferson 13 167 89 63 15
Jefferson 14 173 136 25 12
Jefferson 15 432 185 201 46
Jefferson 16 141 107 23 11
Lafayette 1 891 521 307 63
Lafayette 2 718 436 233 49
Lafayette 3 1035 579 393 63
Lafayette 4 1109 608 412 89
Lafayette 5 712 508 159 45
Lake 1 1229 355 524 350
Lake 2 590 139 332 119
Lake 3 1505 391 672 442
Lake 4 2286 534 1086 666
Lake 5 1966 506 915 545
Lake 6 2800 1168 989 643
Lake 7 2844 740 1526 578
Lake 8 3115 859 1573 683
Lake 9 1284 302 692 290
Lake 10 1391 378 756 257
Lake 100 3918 910 2059 949
Lake 101 1303 356 622 325
Lake 102 1231 433 561 237
Lake 103 1554 448 728 378
Lake 104 834 243 396 195
Lake 105 1626 448 805 373
Lake 106 1007 303 464 240
Lake 107 632 166 329 137
Lake 11 2480 803 1011 666
Lake 12 3267 1022 1469 776
Lake 13 1365 360 741 264
Lake 14 3215 1279 1021 915
Lake 15 2991 1299 909 783
Lake 16 2605 581 1304 720
Lake 17 1740 448 854 438
Lake 18 1664 317 992 355
Lake 19 1656 461 845 350
Lake 20 1050 325 491 234
Lake 21 1878 391 1085 402
Lake 22 7877 2651 2993 2233
Lake 23 5439 1930 2040 1469
Lake 24 1314 321 696 297
Lake 25 4456 1242 2186 1028
Lake 26 2087 839 818 430
Lake 27 1218 804 146 268
Lake 28 789 416 209 164
Lake 29 1336 448 572 316
Lake 30 2489 610 1351 528
Lake 31 1841 551 845 445
Lake 32 3902 954 2111 837
Lake 33 1242 365 616 261
Lake 34 698 195 322 181
Lake 35 2896 995 1155 746
Lake 36 1642 555 734 353
Lake 37 1452 423 704 325
Lake 38 2977 732 1505 740
Lake 39 2162 663 1019 480
Lake 40 1009 331 421 257
Lake 41 538 136 257 145
Lake 42 2536 856 1099 581
Lake 43 3724 1515 1461 748
Lake 44 1834 720 689 425
Lake 45 2083 718 921 444
Lake 46 1175 397 483 295
Lake 47 3383 950 1472 961
Lake 48 2976 1059 1201 716
Lake 49 2636 771 1206 659
Lake 50 945 442 282 221
Lake 51 514 168 230 116
Lake 52 2326 831 845 650
Lake 53 625 195 245 185
Lake 54 1213 324 477 412
Lake 55 900 317 376 207
Lake 56 766 268 298 200
Lake 57 991 680 117 194
Lake 58 1102 344 484 274
Lake 59 2685 775 1271 639
Lake 60 758 215 373 170
Lake 61 2965 793 1573 599
Lake 62 1967 541 1057 369
Lake 63 1037 351 448 238
Lake 64 460 331 60 69
Lake 65 2789 857 1261 671
Lake 66 1326 453 568 305
Lake 67 3423 940 1726 757
Lake 68 2112 865 727 520
Lake 69 697 206 365 126
Lake 70 863 252 449 162
Lake 71 1337 281 707 349
Lake 72 1326 420 548 358
Lake 73 1511 352 855 304
Lake 74 1404 372 739 293
Lake 75 1719 481 878 360
Lake 76 359 98 192 69
Lake 77 392 98 233 61
Lake 78 3140 806 1530 804
Lake 79 5544 1847 2113 1584
Lake 80 2796 876 1204 716
Lake 81 2306 763 935 608
Lake 82 4556 1860 1165 1531
Lake 83 2409 679 1214 516
Lake 84 5682 2309 1384 1989
Lake 85 1225 372 546 307
Lake 86 1237 262 738 237
Lake 87 4661 1418 1911 1332
Lake 88 3685 936 1766 983
Lake 89 4496 1635 1687 1174
Lake 90 1042 334 439 269
Lake 91 1459 354 778 327
Lake 92 1952 436 1087 429
Lake 93 3125 760 1630 735
Lake 94 2638 547 1457 634
Lake 95 1854 591 689 574
Lake 96 1322 360 657 305
Lake 97 4393 1816 1285 1292
Lake 98 414 103 230 81
Lake 99 1246 315 639 292
Lee 1 2236 423 1362 451
Lee 10 2631 627 1217 787
Lee 100 3059 780 1445 834
Lee 101 3080 588 1692 800
Lee 102 4010 806 2171 1033
Lee 103 4460 1242 1759 1459
Lee 104 3922 1076 1627 1219
Lee 105 3867 1060 1596 1211
Lee 106 3570 983 1513 1074
Lee 107 4604 1005 2276 1323
Lee 108 4333 1312 1636 1385
Lee 109 3904 1184 1464 1256
Lee 11 3306 906 1539 861
Lee 110 3479 1085 1195 1199
Lee 111 2723 751 1019 953
Lee 112 4704 1197 1962 1545
Lee 113 3779 1123 1341 1315
Lee 114 3791 1166 1398 1227
Lee 115 4678 1265 1789 1624
Lee 116 3860 1037 1563 1260
Lee 117 2110 502 1047 561
Lee 118 3660 841 1879 940
Lee 119 2738 422 1707 609
Lee 12 2769 636 1357 776
Lee 120 3829 1043 1420 1366
Lee 121 3346 675 1709 962
Lee 122 3676 852 1737 1087
Lee 123 3223 606 1742 875
Lee 124 3927 859 1996 1072
Lee 125 3427 449 2223 755
Lee 126 1894 445 977 472
Lee 127 1096 249 550 297
Lee 13 4009 1079 1598 1332
Lee 14 1429 366 629 434
Lee 15 2838 665 1392 781
Lee 16 1638 450 792 396
Lee 17 322 68 171 83
Lee 18 1028 132 720 176
Lee 19 502 104 268 130
Lee 2 3757 1039 1625 1093
Lee 20 3570 1069 1397 1104
Lee 21 2263 530 1150 583
Lee 22 2853 665 1459 729
Lee 23 2479 583 1242 654
Lee 24 2600 496 1374 730
Lee 25 3521 713 1748 1060
Lee 26 3351 1087 1319 945
Lee 27 2471 360 1520 591
Lee 28 3821 1002 1620 1199
Lee 29 3817 1012 1583 1222
Lee 3 3887 1674 996 1217
Lee 30 2256 654 986 616
Lee 31 3031 891 1315 825
Lee 32 4697 2640 806 1251
Lee 33 2542 679 1192 671
Lee 34 3868 1082 1508 1278
Lee 35 3561 806 1753 1002
Lee 36 7483 1527 3748 2208
Lee 37 2546 709 1115 722
Lee 38 3938 1174 1481 1283
Lee 39 3443 840 1703 900
Lee 4 3886 1658 1079 1149
Lee 40 2795 501 1626 668
Lee 41 2428 651 1054 723
Lee 42 4019 1728 968 1323
Lee 43 3033 361 2097 575
Lee 44 4098 876 2068 1154
Lee 45 2605 654 1278 673
Lee 46 4408 1534 1722 1152
Lee 47 4530 1535 1582 1413
Lee 48 3826 1231 1606 989
Lee 49 3014 637 1480 897
Lee 5 3487 752 1937 798
Lee 50 4141 1558 1251 1332
Lee 51 4963 2126 1127 1710
Lee 52 3812 1550 1063 1199
Lee 53 4326 1634 1259 1433
Lee 54 1389 236 862 291
Lee 55 4574 1139 1975 1460
Lee 56 3842 1185 1292 1365
Lee 57 3840 657 2227 956
Lee 58 3275 1346 1022 907
Lee 59 3547 1207 1229 1111
Lee 6 2132 814 647 671
Lee 60 2663 500 1391 772
Lee 61 3756 1048 1410 1298
Lee 62 3705 967 1462 1276
Lee 63 3190 869 1429 892
Lee 64 4287 948 2244 1095
Lee 65 3713 944 1849 920
Lee 66 1395 255 722 418
Lee 67 3605 676 2045 884
Lee 68 3785 1112 1539 1134
Lee 69 4186 746 2183 1257
Lee 7 3899 2519 469 911
Lee 70 3618 893 1747 978
Lee 71 2866 745 1341 780
Lee 72 3096 671 1605 820
Lee 73 3723 1086 1592 1045
Lee 74 3528 812 1843 873
Lee 75 4380 970 2287 1123
Lee 76 2236 564 1058 614
Lee 77 3875 1358 1433 1084
Lee 78 4612 1684 1506 1422
Lee 79 3716 1040 1786 890
Lee 8 3902 2224 770 908
Lee 80 2271 457 1168 646
Lee 81 2314 440 1291 583
Lee 82 1447 376 650 421
Lee 83 2607 518 1650 439
Lee 84 3426 877 1621 928
Lee 85 2667 635 1379 653
Lee 86 4015 863 2131 1021
Lee 87 2588 671 1282 635
Lee 88 2693 524 1593 576
Lee 89 2865 1000 928 937
Lee 9 4132 1525 1265 1342
Lee 90 3239 813 1735 691
Lee 91 3236 836 1603 797
Lee 92 4139 1243 1610 1286
Lee 93 3474 750 1695 1029
Lee 94 3514 784 1832 898
Lee 95 3952 1164 1629 1159
Lee 96 3568 944 1525 1099
Lee 97 3868 1004 1762 1102
Lee 98 3378 809 1581 988
Lee 99 3626 1011 1527 1088
Leon 1203 2781 1756 446 579
Leon 1205 810 539 116 155
Leon 1230 641 280 177 184
Leon 1251 71 65 3 3
Leon 1255 837 532 160 145
Leon 1257 667 290 236 141
Leon 1258 3 2 0 1
Leon 1259 99 49 41 9
Leon 1301 927 689 76 162
Leon 1302 1398 507 513 378
Leon 1303 788 396 164 228
Leon 1309 3229 2362 55 812
Leon 1311 623 493 9 121
Leon 1313 3060 2415 130 515
Leon 1314 186 51 87 48
Leon 1315 277 220 17 40
Leon 1317 1322 1186 37 99
Leon 1319 1525 1273 42 210
Leon 1321 4342 3458 211 673
Leon 1327 791 640 38 113
Leon 1351 150 103 26 21
Leon 1353 245 193 23 29
Leon 1355 1887 1475 133 279
Leon 1359 158 116 23 19
Leon 1361 1121 841 125 155
Leon 1362 76 50 10 16
Leon 1501 951 698 94 159
Leon 1502 818 497 155 166
Leon 1503 2304 1529 260 515
Leon 1505 2453 1649 276 528
Leon 1507 4093 1478 1237 1378
Leon 2251 568 326 146 96
Leon 2252 1497 778 419 300
Leon 2253 649 361 199 89
Leon 2303 374 322 13 39
Leon 2305 7063 4218 1040 1805
Leon 2307 9 5 4 0
Leon 2355 162 81 45 36
Leon 2358 417 264 83 70
Leon 2359 624 355 123 146
Leon 2363 662 364 168 130
Leon 2365 3674 1661 1289 724
Leon 2366 381 193 126 62
Leon 2380 165 109 15 41
Leon 2401 615 339 119 157
Leon 2451 988 495 275 218
Leon 2502 1334 555 364 415
Leon 2503 1583 627 395 561
Leon 2504 897 482 156 259
Leon 2506 2729 1111 694 924
Leon 2507 4329 2448 605 1276
Leon 2509 1751 926 371 454
Leon 2511 4249 2495 720 1034
Leon 2513 1639 1004 301 334
Leon 3101 1731 865 609 257
Leon 3103 1638 811 581 246
Leon 3104 594 315 143 136
Leon 3107 1173 675 298 200
Leon 3109 868 460 236 172
Leon 3110 1756 916 499 341
Leon 3401 1457 774 452 231
Leon 3403 1059 541 379 139
Leon 3405 745 350 304 91
Leon 3409 946 615 137 194
Leon 3411 2897 1723 654 520
Leon 3412 479 273 107 99
Leon 3413 5 3 1 1
Leon 3414 47 11 32 4
Leon 3451 78 31 36 11
Leon 3453 1594 827 539 228
Leon 3455 1772 843 683 246
Leon 3457 822 427 240 155
Leon 3459 1501 727 499 275
Leon 3461 1837 881 646 310
Leon 3467 2699 1378 874 447
Leon 3468 68 50 9 9
Leon 3469 2339 1330 620 389
Leon 3473 1806 949 600 257
Leon 3475 258 167 63 28
Leon 3477 657 369 184 104
Leon 3501 3318 2063 605 650
Leon 3507 2168 1290 415 463
Leon 3509 2576 1386 641 549
Leon 3513 2647 1620 510 517
Leon 3551 44 25 10 9
Leon 4101 1606 777 494 335
Leon 4103 2880 1322 1080 478
Leon 4105 170 126 23 21
Leon 4106 16 14 0 2
Leon 4107 115 51 39 25
Leon 4119 4504 1939 1855 710
Leon 4125 4582 1803 2078 701
Leon 4152 87 41 40 6
Leon 4153 1532 675 635 222
Leon 4154 123 106 9 8
Leon 4155 552 319 190 43
Leon 4157 762 393 266 103
Leon 4159 632 414 152 66
Leon 4161 2396 996 1069 331
Leon 4162 48 21 17 10
Leon 4163 1904 760 810 334
Leon 4167 2942 1133 1373 436
Leon 4168 101 66 26 9
Leon 4173 888 435 324 129
Leon 4184 672 323 246 103
Leon 4401 714 265 333 116
Leon 4403 1161 378 547 236
Leon 4405 1881 624 958 299
Leon 4408 1714 588 802 324
Leon 4451 894 397 410 87
Leon 4453 1419 488 745 186
Leon 4455 2844 963 1370 511
Leon 4456 235 95 105 35
Leon 4457 102 52 38 12
Leon 4458 1242 524 534 184
Leon 4459 4015 1368 1958 689
Leon 4461 2303 658 1240 405
Leon 5101 422 209 141 72
Leon 5103 1187 629 260 298
Leon 5105 2769 1534 749 486
Leon 5107 475 234 136 105
Leon 5110 1518 796 412 310
Leon 5115 1808 1010 466 332
Leon 5153 1715 808 674 233
Leon 5154 641 285 249 107
Leon 5165 197 123 39 35
Leon 5201 1481 944 265 272
Leon 5203 1574 1118 215 241
Leon 5204 3 1 0 2
Leon 5205 374 211 98 65
Leon 5207 3683 2177 754 752
Leon 5209 542 305 127 110
Leon 5211 1288 721 276 291
Leon 5212 167 69 67 31
Leon 5214 1687 887 485 315
Leon 5219 2176 958 764 454
Leon 5220 1323 646 412 265
Leon 5221 2273 1241 544 488
Leon 5223 179 68 63 48
Leon 5224 263 130 67 66
Leon 5225 3432 1256 1480 696
Leon 5227 249 136 71 42
Leon 5228 33 20 9 4
Leon 5251 2101 974 853 274
Leon 5252 26 14 8 4
Leon 5258 2 2 0 0
Leon 5260 3488 2075 828 585
Leon 5261 2620 1355 875 390
Leon 5263 1988 977 724 287
Leon 5264 107 84 13 10
Leon 5265 80 70 4 6
Leon 5284 1952 881 782 289
Leon 9000 905 398 271 236
Levy 1 2073 727 863 483
Levy 2 2626 871 1202 553
Levy 3 3348 1334 1359 655
Levy 4 1288 500 536 252
Levy 5 2945 853 1591 501
Levy 6 494 161 260 73
Levy 7 2749 1310 1029 410
Levy 8 2932 841 1471 620
Levy 9 2409 702 1105 602
Levy 10 909 271 547 91
Levy 11 1154 500 513 141
Levy 12 1920 611 909 400
Levy 13 1985 778 859 348
Liberty 1 355 315 14 26
Liberty 2 284 219 36 29
Liberty 3 1072 798 181 93
Liberty 4 994 742 185 67
Liberty 5 650 462 136 52
Liberty 6 731 564 106 61
Liberty 7 173 135 25 13
Liberty 8 238 163 50 25
