COUNTY AREA TOTAL DEM REP LIB WI
COUNTY AREA TOTAL Baxley Armistead Adams WRITEIN
Montgomery "Pike Rd. Public Library" 0 389 528 10 0
Montgomery "Pintlala Vol. Fire Dept." 0 356 487 9 0
Montgomery "Ramer Public Library" 0 153 179 2 0
Montgomery "Seth Johnson Elem. Sch." 0 1191 228 16 0
Montgomery "Snowdoun Women's Club" 0 131 155 2 0
Montgomery "So. Montgomery Co. Vol. Fire/Dublin" 0 111 148 6 0
Montgomery "So. Montgomery Co. Vol. Fire/Pine Lev." 0 113 151 5 0
Montgomery "Southeast YMCA" 0 1062 1536 26 0
Montgomery "Southlawn Elem. Sch." 0 1498 76 16 1
Montgomery "Strata Church of Christ" 0 75 98 1 0
Montgomery "Union Academy Bapt. Ch." 0 68 28 2 0
Montgomery "Union Chapel AME Zion Ch." 0 308 60 7 0
Montgomery "Vaughn Forest Bapt. Church" 0 739 1525 23 0
Montgomery "Vaughn Pk. Ch. Of Christ" 0 1490 2025 41 0
Montgomery "Wares Ferry Rd. Elem. Sch." 0 831 589 12 0
Montgomery Challenged 0 14 4 2 0
Morgan "ABSENTEE VOTERS" 0 352 406 9 2
Morgan "AMERICAN LEGION - DECATUR" 0 118 84 3 0
Morgan "AMERICAN LEGION - HARTSELLE #1" 0 833 927 39 3
Morgan "AMERICAN LEGION - HARTSELLE #2" 0 212 211 3 0
Morgan "AQUADOME REC CTR" 0 442 424 13 1
Morgan "AUSTINVILLE ELEM #1" 0 166 111 10 1
Morgan "AUSTINVILLE ELEM #2" 0 267 218 9 1
Morgan "BENJAMIN DAVIS ELEM 1" 0 276 15 2 0
Morgan "BENJAMIN DAVIS ELEM 2" 0 535 45 5 0
Morgan "BREWER HIGH SCHOOL" 0 84 53 1 0
Morgan "CASHIN HOMES COMMUNITY CENTER" 0 239 10 1 0
Morgan "CEDAR RIDGE MIDDLE SCH" 0 449 692 15 2
Morgan "CENTER SPRINGS METH." 0 152 204 10 0
Morgan "CHESTNUT GROVE ELEM #1" 0 327 449 7 2
Morgan "CHESTNUT GROVE ELEM #2" 0 449 664 11 0
Morgan "DANVILLE VOL FIRE" 0 161 176 5 1
Morgan "DECATUR FIRE & RESCUE" 0 263 240 11 1
Morgan "DECATUR FIRE & RESCUE #8" 0 316 742 10 1
Morgan "DECATUR HIGH SCHOOL" 0 342 340 14 0
Morgan "DECATUR UTILITIES AUD" 0 150 51 3 0
Morgan "DIST NO. 3 SHOP BLDG" 0 130 168 5 1
Morgan "DISTRICT 4 SHOP BLDG." 0 137 100 8 1
Morgan "EASTWOOD ELEMENTARY #1" 0 313 490 4 1
Morgan "EASTWOOD ELEMENTARY #2" 0 320 561 13 1
Morgan "EBENEZER VOL FIRE" 0 190 251 12 0
Morgan "FALKVILLE MUNICIPAL" 0 297 292 11 0
Morgan "GEORGIA LYON DUNN COMM CTR" 0 391 412 27 0
Morgan "GUM POND FIRE STATION" 0 73 90 1 0
Morgan "JULIAN HARRIS ELEM #1" 0 278 337 6 0
Morgan "JULIAN HARRIS ELEM #2" 0 341 413 8 4
Morgan "JULIAN HARRIS ELEM #3" 0 348 396 14 1
Morgan "LEBANON BAPTIST CHURCH" 0 197 247 3 1
Morgan "MACADONIA CUMBERLAND CHURCH" 0 99 42 1 0
Morgan "MASSEY CLUB HOUSE" 0 187 168 5 0
Morgan "MORGAN CO COURTHOUSE" 0 167 167 8 0
Morgan "MORGAN COUNTY D.H.R." 0 144 323 3 3
Morgan "NEEL VOL FIRE" 0 505 555 21 2
Morgan "NEW EVA TOWN HALL" 0 239 260 7 0
Morgan "NUNGESTER ELEMENTARY" 0 257 220 10 0
Morgan "ODEN RIDGE VOL FIRE" 0 128 208 6 0
Morgan "OLD COURTHOUSE SOMERVILLE" 0 404 364 22 1
Morgan "OUTREACH MINISTRIES" 0 121 95 4 0
Morgan "PLEASANT HILL BAPTIST" 0 221 311 7 0
Morgan "PRICEVILLE MUNICIPAL BLDG. #1" 0 347 450 19 0
Morgan "PRICEVILLE MUNICIPAL BLDG. #2" 0 435 529 19 4
Morgan "SOMERVILLE RD ELEM #1" 0 510 373 21 2
Morgan "SOMERVILLE RD ELEM #2" 0 0 0 0 0
Morgan "SPARKMAN CIVIC CTR #1" 0 482 486 18 1
Morgan "SPARKMAN CIVIC CTR #2" 0 428 502 24 1
Morgan "SPARKMAN CIVIC CTR #3" 0 628 644 28 2
Morgan "SPARKMAN ELEMENTARY" 0 450 486 17 3
Morgan "TRI-COUNTY VOL FIRE" 0 167 208 9 1
Morgan "TRINITY MUNICIPAL BLDG" 0 407 441 11 2
Morgan "UNION CHURCH OF CHRIST" 0 148 167 11 1
Morgan "UNION HILL JR HIGH #1" 0 324 355 18 1
Morgan "UNION HILL JR HIGH #2" 0 129 157 6 0
Morgan "W DECATUR ELEM SCHOOL" 0 244 68 10 0
Morgan "WALTER JACKSON ELEM" 0 272 306 8 0
Morgan "WOODMEADE ELEM #1" 0 313 295 17 1
Morgan "WOODMEADE ELEM #2" 0 262 302 8 1
Perry "ABSENTEE VOTERS" 0 707 118 3 0
Perry AIRPORT 0 128 70 0 1
Perry "COMMUNITY LIFE BUILDING #1" 0 268 12 6 0
Perry "COMMUNITY LIFE BUILDING #2" 0 463 18 5 1
Perry "FIRE STATION HWY 219" 0 134 79 0 2
Perry "HINTON HALL" 0 76 0 0 0
Perry "METAL BLDG - HEIBERGER GROCERY" 0 86 126 1 0
Perry "NORTH PERRY FIRE STATION" 0 68 82 0 0
Perry "OLD NATIONAL GUARD ARMORY #1" 0 522 79 2 2
Perry "OLD NATIONAL GUARD ARMORY #2" 0 342 217 3 0
Perry "OLD NATIONAL GUARD ARMORY #3" 0 216 116 0 1
Perry PINETUCKEY 0 47 45 0 2
Perry RADFORDVILLE 0 74 45 0 2
Perry SEVERE 0 29 43 1 0
Perry "UNIONTOWN CITY HALL #1" 0 172 15 2 0
Perry "UNIONTOWN CITY HALL #2" 0 145 34 4 0
Perry "WESTSIDE SCHOOL" 0 262 35 0 0
Pickens Absentee 0 96 58 0 0
Pickens "Aliceville -2" 0 857 220 9 0
Pickens "Aliceville - 5" 0 212 132 3 0
Pickens Benevola 0 28 24 0 0
Pickens "Bethlehem - 21" 0 15 32 0 0
Pickens "Bethlehem - 6" 0 4 17 0 0
Pickens Carrollton 0 21 40 1 0
Pickens "Carrollton - 4" 0 329 211 5 0
Pickens "Carrollton - 4/7" 0 13 2 0 0
Pickens Cochrane/Dancy 0 106 36 5 0
Pickens Ethelsville 0 50 41 0 0
Pickens Fairview/Zion 0 186 308 3 0
Pickens Forest 0 34 115 0 0
Pickens "Gordo - 3" 0 147 178 3 0
Pickens "Gordo 5" 0 354 308 7 0
Pickens Kirk 0 45 62 3 0
Pickens Liberty 0 86 105 2 0
Pickens Macedonia 0 132 30 3 0
Pickens McShan 0 41 65 0 0
Pickens Palmetto 0 63 96 1 1
Pickens Pickensville 0 181 63 13 0
Pickens "Pine Grove" 0 8 9 0 0
Pickens "Pine Grove - 4" 0 32 38 0 0
Pickens "Reform - 1" 0 343 204 7 0
Pickens "Reform - 3" 0 245 199 5 0
Pickens Sapps 0 213 31 5 0
Pickens "Speeds Mill" 0 16 35 0 0
Pickens "Spring Hill" 0 30 13 1 0
Pike "ABSENTEE VOTERS" 0 190 90 2 0
Pike "BANKS CITY HALL" 0 152 109 2 0
Pike "BRUNDIDGE-HAISTEN BLDG" 0 272 184 13 0
Pike "CHINA GROVE-COUNTY BLDG" 0 49 36 3 0
Pike "EBENEZER-COUNTY BLDG" 0 54 42 0 0
Pike "ENON-COUNTY BLDG" 0 59 57 2 0
Pike "FIRST BAPTIST CHURCH" 0 383 420 5 2
Pike "GALLOWAY RD COMM CT-BDGE" 0 478 45 1 1
Pike GOSHEN-VFD 0 132 138 3 0
Pike "HAMILTON CROSSROADS C OF C" 0 71 81 0 0
Pike HENDERS0N-VFD 0 79 69 4 0
Pike "JOSIE-COUNTY BLDG" 0 55 72 3 2
Pike "LITTLE OAK-COUNTY BLDG" 0 36 64 4 0
Pike "M_P_ CHURCH" 0 57 16 1 1
Pike MEEKSVILLE-VFD 0 205 72 6 1
Pike "NEEDMORE CHILDS GROCERY" 0 28 23 1 1
Pike "OAK BOWERY-CH OF CHRIST" 0 61 25 3 0
Pike "PARK MEMORIAL CHURCH" 0 339 386 6 0
Pike "TROY - COURTHOUSE" 0 389 145 7 1
Pike "RURAL HOME-COUNTY BLDG" 0 173 107 3 1
Pike SACO-VFD 0 19 10 0 0
Pike "SHELLHORN SCHOOL" 0 86 90 4 0
Pike "SPRINGHILL HOUSING AUTHORITY" 0 84 16 4 0
Pike SPRINGHILL-VFD 0 82 93 2 1
Pike "TARENTUM-COMM CLUBHOUSE" 0 119 92 6 0
Pike "TENNILLE-TRAYWICKS SIGN CO" 0 32 30 0 0
Pike "TROY ADAMS ARMORY" 0 590 712 8 4
Pike "TROY COMM COMPLEX" 0 572 102 5 0
Pike ...35 0 NA NA NA NA
Pike ...36 0 NA NA NA NA
Pike ...37 0 NA NA NA NA
Pike ...38 0 NA NA NA NA
Pike ...39 0 NA NA NA NA
Pike ...40 0 NA NA NA NA
Pike ...41 0 NA NA NA NA
Pike ...42 0 NA NA NA NA
Pike ...43 0 NA NA NA NA
Pike ...44 0 NA NA NA NA
Pike ...45 0 NA NA NA NA
Pike ...46 0 NA NA NA NA
Pike ...47 0 NA NA NA NA
Pike ...48 0 NA NA NA NA
Pike ...49 0 NA NA NA NA
Pike ...50 0 NA NA NA NA
Pike ...51 0 NA NA NA NA
Pike ...52 0 NA NA NA NA
Pike ...53 0 NA NA NA NA
Pike ...54 0 NA NA NA NA
Pike ...55 0 NA NA NA NA
Pike ...56 0 NA NA NA NA
Pike ...57 0 NA NA NA NA
Pike ...58 0 NA NA NA NA
Pike ...59 0 NA NA NA NA
Pike ...60 0 NA NA NA NA
Pike ...61 0 NA NA NA NA
Pike ...62 0 NA NA NA NA
Pike ...63 0 NA NA NA NA
Pike ...64 0 NA NA NA NA
Randolph Absentee 0 204 109 3 0
Randolph "001- Graham" 0 41 61 3 0
Randolph "002- Cedron" 0 74 34 4 0
Randolph "003- Cedron" 0 48 27 0 0
Randolph "004- Corinth" 0 86 87 3 0
Randolph "005- Caver's Grove" 0 70 73 6 0
Randolph "006- Swagg" 0 73 77 5 0
Randolph "007- Woodland" 0 98 74 4 0
Randolph "008- Woodland" 0 88 120 3 0
Randolph "009- Bethel" 0 64 76 7 0
Randolph "010- Moore's Store" 0 77 62 3 0
Randolph "011- Potash" 0 82 107 4 0
Randolph "012- Potash" 0 48 58 1 0
Randolph "013- Wehadkee" 0 33 30 1 0
Randolph "014- Omaha" 0 72 75 6 0
Randolph "015 6-1 City Hall" 0 140 94 4 0
Randolph "016 6-2 City Hall" 0 92 85 1 0
Randolph "017 6-3A City Hall" 0 108 78 6 1
Randolph "018 6-3B City Hall" 0 105 83 3 0
Randolph "019- New Hope" 0 72 95 2 0
Randolph "020- Midway" 0 82 42 0 0
Randolph "021- Midway" 0 10 12 1 0
Randolph "022- Midway" 0 40 19 1 0
Randolph "023- Midway" 0 0 0 0 0
Randolph "024- Ophelia" 0 56 77 6 0
Randolph "025- Wadley" 0 124 115 5 0
Randolph "026- Wadley" 0 36 16 1 0
Randolph "27 Level Road" 0 117 105 4 0
Randolph "28 Armory" 0 14 38 3 0
Randolph "29 Armory" 0 34 33 1 0
Randolph "30 Armory" 0 59 74 0 0
Randolph "31 Armory" 0 186 158 6 0
Randolph "32 Armory" 0 74 38 0 1
Randolph "33 Armory" 0 34 28 0 0
Randolph "34 Armory" 0 6 8 0 0
Randolph "35 Armory" 0 37 20 1 0
Randolph "36 Armory" 0 100 88 1 0
Randolph "37 Armory" 0 188 133 4 0
Randolph "38 Armory" 0 135 158 5 0
Randolph "39 Armory" 0 130 14 1 0
Randolph "40 Armory" 0 81 20 6 0
Randolph "41 Armory" 0 332 73 1 0
Randolph "42 Rock Mills" 0 49 64 3 0
Randolph "43 Rock Mills" 0 51 58 3 0
Randolph "44 Wilsons Store" 0 57 78 2 0
Randolph "45 Bacon Level" 0 56 81 0 0
Randolph "46 Wesley Chapel" 0 44 60 1 0
Randolph "47 Pine Hill" 0 73 125 7 0
Russell Absentee 0 96 96 6 0
Russell "CENTRAL ACTIVITIES CENTER #1" 0 532 329 13 2
Russell "CENTRAL ACTIVITIES CENTER #2" 0 297 213 10 0
Russell "CHATTAHOOCHEE VALLEY" 0 338 120 3 2
Russell "COTTONTON FIRE STATION" 0 244 139 14 0
Russell "CRAWFORD FIRE STATION" 0 481 415 12 5
Russell "DIXIE VOLUNTEER FIRE STA." 0 102 84 2 0
Russell "Fire Dept- HURTSBORO" 0 0 0 0 0
Russell "FT. MITCHELL R.O.T.C. BLDG" 0 218 145 8 0
Russell "HATCHECHUBBEE FIRE STATION" 0 108 41 0 1
Russell "HURTSBORO FIRE DEPT" 0 443 118 5 0
Russell "LADONIA FIRE STATION #1" 0 337 346 28 5
Russell "LADONIA FIRE STATION #2" 0 341 320 12 3
Russell "MOTHER MARY SCHOOL" 0 408 15 9 0
Russell "PITTSVIEW FIRE STATION" 0 221 52 6 1
Russell "ROY MARTIN CENTER #1" 0 530 581 16 5
Russell "ROY MARTIN CENTER #2" 0 355 420 13 6
Russell "RUSSELL COUNTY COURTHOUSE" 0 295 42 3 1
Russell "SEALE-OLD RUSSELL COURTHOUSE" 0 352 163 9 1
Russell "SPENCER RECREATION CENTER" 0 905 67 11 1
"St. Clair" "ABSENTEE VOTERS" 0 90 134 0 2
"St. Clair" "ASHVILLE NEW TOWN HALL" 0 595 424 22 2
"St. Clair" "BRANCHVILLE-CUMBERLAND PRESBY_" 0 197 462 10 0
"St. Clair" "CHANDLER MTN COMMUNITY HOUSE" 0 36 76 2 0
"St. Clair" "COOK SPRINGS FIRE DEPARTMENT" 0 188 327 11 0
"St. Clair" "CROPWELL CIVIC CENTER .1" 0 116 188 4 0
"St. Clair" "CROPWELL CIVIC CENTER .2" 0 286 427 10 1
"St. Clair" "EASONVILLE COOSA VALLEY SCH .1" 0 232 351 7 1
"St. Clair" "EASONVILLE COOSA VALLEY SCH .2" 0 287 515 9 3
"St. Clair" "EDEN OLD CITY HALL" 0 209 316 9 0
"St. Clair" "FAIRVIEW CHURCH" 0 34 53 0 0
"St. Clair" "FRIENDSHIP VOLUNTEER FIRE" 0 139 269 11 0
"St. Clair" "GREASY COVE PLEASANT VALLEY CH" 0 26 70 1 1
"St. Clair" "GUM SPRINGS CHURCH" 0 69 76 2 1
"St. Clair" "MARGARET CITY HALL" 0 203 221 10 0
"St. Clair" "MOODY CIVIC CENTER .1" 0 370 869 17 4
"St. Clair" "MOODY CIVIC CENTER .2" 0 358 730 19 4
"St. Clair" "MOODY CIVIC CENTER .3" 0 209 483 11 1
"St. Clair" "NEW LONDON FIRE HALL" 0 260 311 8 0
"St. Clair" "ODENVILLE AGING CENTER" 0 302 582 24 6
"St. Clair" "OLDHAM CHAPEL CHURCH ED_ BLDG_" 0 58 89 2 0
"St. Clair" "PELL CITY BRIDGE BUILDERS .1" 0 264 268 10 1
"St. Clair" "PELL CITY BRIDGE BUILDERS .2" 0 635 667 15 5
"St. Clair" "PINEDALE CIVIC CENTER" 0 128 163 12 0
"St. Clair" "POPLAR SPRINGS CHURCH" 0 89 102 1 1
"St. Clair" "PRESCOTT COMMUNITY CENTER" 0 86 173 18 1
"St. Clair" "RAGLAND TOWN HALL" 0 462 329 9 3
"St. Clair" "RIVERSIDE CITY HALL" 0 256 273 10 1
"St. Clair" "SHOAL CREEK" 0 99 137 2 0
"St. Clair" "SLATE UNION CHURCH" 0 60 98 1 0
"St. Clair" "SPRINGVILLE ARMORY .1" 0 467 1032 32 4
"St. Clair" "SPRINGVILLE ARMORY .2" 0 281 683 16 1
"St. Clair" "STEELE COMMUNITY CENTER" 0 198 259 8 3
"St. Clair" "WATTSVILLE FIRE DEPARTMENT" 0 249 284 6 0
"St. Clair" "WHITES CHAPEL CITY HALL" 0 74 186 6 0
"St. Clair" "WOLF CREEK FIRE DEPARTMENT" 0 52 73 0 1
Shelby "ABSENTEE VOTERS" 0 156 558 7 1
Shelby "ALABASTER CITY HALL ANNEX .1" 0 79 183 3 0
Shelby "ALABASTER CITY HALL ANNEX .2" 0 183 570 11 3
Shelby "ALABASTER CITY HALL ANNEX .3" 0 311 866 15 3
Shelby "AMERICAN LEGION HALL" 0 68 144 5 0
Shelby "CALERA RECREATION CENTER .1" 0 0 0 0 0
Shelby "CALERA RECREATION CENTER .2" 0 615 1282 31 5
Shelby "CAMP BRANCH UNITED METH_CHURCH" 0 142 493 10 2
Shelby "CHELSEA FIRE HALL" 0 263 877 8 2
Shelby "CHELSEA MIDDLE SCHOOL .1" 0 352 1252 20 1
Shelby "CHELSEA MIDDLE SCHOOL .2" 0 0 0 0 0
Shelby "DOGWOOD COMMUNITY CENTER" 0 36 100 2 0
Shelby "DUNNAVANT COMMUNITY CENTER" 0 82 184 6 0
Shelby "ELLIOTSVILLE PRESBYT_ CHURCH 1" 0 271 720 8 2
Shelby "ELLIOTSVILLE PRESBYT_ CHURCH 2" 0 233 652 19 2
Shelby "ELLIOTSVILLE PRESBYT_ CHURCH 3" 0 258 660 13 2
Shelby "FIRST BAPTIST CHURCH BOX 1 .1" 0 245 496 11 0
Shelby "FIRST BAPTIST CHURCH BOX 1 .2" 0 268 481 13 2
Shelby "FIRST CHRISTIAN CHURCH .1" 0 204 633 12 2
Shelby "FIRST CHRISTIAN CHURCH .2" 0 208 628 9 3
Shelby "FOURMILE FIRE DEPARTMENT" 0 42 177 3 0
Shelby "HARPERSVILLE CITY HALL" 0 366 358 8 0
Shelby "HELENA UNITED METH CHURCH .1" 0 278 760 23 1
Shelby "HELENA UNITED METH CHURCH .2" 0 233 674 23 1
Shelby "HELENA UNITED METH CHURCH .3" 0 321 903 20 3
Shelby "HELENA UNITED METH CHURCH .4" 0 242 642 19 1
Shelby "HOOVER FIRE STATION .8 - .1" 0 362 1417 14 0
Shelby "HOOVER FIRE STATION .8 - .2" 0 77 327 7 1
Shelby "LIBERTY BAPTIST CHURCH" 0 310 58 1 0
Shelby "MAYLENE PENTECOSTAL LIGHTHOUSE" 0 30 65 3 0
Shelby "MEADOWBROOK BAPTIST CHURCH .1" 0 162 666 9 1
Shelby "MEADOWBROOK BAPTIST CHURCH .2" 0 273 968 12 0
Shelby "MEADOWBROOK BAPTIST CHURCH .3" 0 215 853 12 2
Shelby "MEADOWBROOK BAPTIST CHURCH .4" 0 186 717 5 1
Shelby "MONTEVALLO CITY HALL" 0 392 206 20 1
Shelby "NEW HOPE PRESBYTERIAN CHURCH 1" 0 173 716 7 2
Shelby "NEW HOPE PRESBYTERIAN CHURCH 2" 0 192 771 14 0
Shelby "NEW LIFE ASSEMBLY OF GOD" 0 160 546 13 2
Shelby "NORTH SHELBY BAPTIST CHURCH" 0 84 245 1 2
Shelby "ORR PARK MONTEVALLO" 0 217 238 5 0
Shelby "PEARIDGE COMMUNITY CENTER" 0 117 133 5 0
Shelby "PELHAM CIVIC COMPLEX .1" 0 247 716 29 4
Shelby "PELHAM CIVIC COMPLEX .2" 0 463 1153 31 4
Shelby "PELHAM CIVIC COMPLEX .3" 0 219 659 14 2
Shelby "PELHAM CIVIC COMPLEX .4" 0 240 640 15 0
Shelby "RIVERCHASE CHURCH OF CHRIST .1" 0 214 612 9 1
Shelby "RIVERCHASE CHURCH OF CHRIST .2" 0 212 571 7 3
Shelby "RIVERCHASE CHURCH OF CHRIST .3" 0 285 665 11 2
Shelby "S_ SHADES CREST BAPTIST CHURCH" 0 246 703 11 1
Shelby "SHELBY SCHOOL" 0 73 163 6 0
Shelby "SHOAL CREEK TOWN HALL" 0 34 131 2 0
Shelby "SILURIA DEPOT .1" 0 0 0 0 0
Shelby "SILURIA DEPOT .2" 0 321 808 26 1
Shelby "SPRING CREEK WATER AUTHORITY" 0 241 492 9 1
Shelby "ST_ THOMAS CATHOLIC CHURCH" 0 203 559 10 1
Shelby "THE CHURCH AT BROOKHILLS .1" 0 0 0 0 0
Shelby "THE CHURCH AT BROOKHILLS .2" 0 381 1174 15 8
Shelby "UNIVERSITY BAPTIST-MONTEVALLO" 0 238 350 7 2
Shelby "VALLEYDALE BAPTIST CHURCH .1" 0 335 1093 18 1
Shelby "VALLEYDALE BAPTIST CHURCH .2" 0 303 1130 12 2
Shelby "VALLEYDALE BAPTIST CHURCH .3" 0 0 0 0 0
Shelby "VANDIVER VOLUNTEER FIRE DEPT" 0 105 192 7 4
Shelby "VINCENT CITY HALL" 0 361 331 9 1
Shelby "WILSONVILLE METHODIST CHURCH" 0 330 686 15 0
Shelby "WILTON MUNICIPAL ANNEX BLDG_" 0 110 109 3 0
Sumter Absentee 0 431 45 4 1
Sumter "001 District 1" 0 717 110 4 1
Sumter "002 District 2" 0 755 127 10 0
Sumter "003 District 3" 0 609 68 8 0
Sumter "004 District 4" 0 370 323 9 0
Sumter "005 District 5" 0 580 127 9 1
Sumter "006 District 6" 0 406 277 5 0
Talladega "ABSENTEE VOTERS" 0 316 153 9 1
Talladega "B_N_ MABRA CENTER .1" 0 760 86 9 2
Talladega "B_N_ MABRA CENTER .2" 0 647 50 4 1
Talladega "B_N_ MABRA CENTER .3" 0 3 1 0 0
Talladega "BAMA .2" 0 182 73 0 0
Talladega "BEMISTON RECREATION CENTER" 0 132 147 5 1
Talladega "CITY HALL - BON AIR" 0 135 88 6 0
Talladega "CITY HALL - LINCOLN" 0 736 610 25 1
Talladega "CITY HALL - OAK GROVE" 0 399 254 18 1
Talladega "COUNTY LINE VOL FIRE DEPT_" 0 105 111 5 1
Talladega "EASTABOGA CLUB HOUSE" 0 283 223 9 1
Talladega "FIRE DEPTARTMENT FAYETTEVILLE" 0 213 190 8 2
Talladega "FIRE STATION - STEMLEY" 0 398 338 8 2
Talladega "GABLES CORNER - TALLADEGA" 0 137 59 2 1
Talladega "IRONATON - FIRE HALL" 0 154 172 2 0
Talladega "J_ CRAIG SMITH CMNTY CNTR .1" 0 239 310 2 0
Talladega "J_ CRAIG SMITH CMNTY CNTR .2" 0 790 499 19 4
Talladega "J_ CRAIG SMITH CMNTY CNTR .3" 0 778 732 21 3
Talladega "J_ CRAIG SMITH CMNTY CNTR .4" 0 630 522 9 8
Talladega "MUNFORD FIRE HALL" 0 656 516 17 1
Talladega "NATIONAL GUARD ARMORY .1" 0 234 175 5 0
Talladega "NATIONAL GUARD ARMORY .2" 0 326 183 7 2
Talladega "NATIONAL GUARD ARMORY .3" 0 3 0 0 0
Talladega "NUTRITION STORE - SYCAMORE" 0 198 124 5 1
Talladega "OLD SILVER RUN SCHOOL" 0 515 641 21 5
Talladega "R_S_ LIMBAUGH COMM CENTER .1" 0 526 472 8 2
Talladega "R_S_ LIMBAUGH COMM CENTER .2" 0 545 316 14 1
Talladega "RENFROE FIRE HALL" 0 256 279 8 0
Talladega "SPRING ST_ COMMUNITY CENTER .1" 0 471 487 15 1
Talladega "SPRING ST_ COMMUNITY CENTER .2" 0 426 504 15 2
Talladega "SPRING ST_ COMMUNITY CENTER .3" 0 2 2 0 0
Talladega "ST_ ANDREWS METHODIST CHURCH" 0 138 215 7 0
Talladega "SULLIVAN-CURRY COMMUNITY CNTR" 0 307 68 6 0
Talladega "TALLADEGA COUNTY CENTRAL H_S_" 0 143 20 2 0
Talladega "VOL FIRE DEPARTMENT - LAY LAKE" 0 115 156 4 0
Talladega "WALDO FIRE HALL" 0 115 121 3 1
Talladega "WINTERBORO VOLUNTEER FIRE DEPT" 0 538 276 8 1
Tallapoosa "ABSENTEE VOTERS" 0 212 210 4 1
Tallapoosa "A/C HOUSING AUTHORITY" 0 313 163 4 4
Tallapoosa "ALEX CITY FIRE STATION LK HILL" 0 342 374 12 2
Tallapoosa "ALEX CITY NTL GUARD ARMORY .1" 0 388 398 12 0
Tallapoosa "ALEX CITY NTL GUARD ARMORY .2" 0 386 408 15 3
Tallapoosa "CAMP HILL CITY HALL .1" 0 346 32 2 0
Tallapoosa "CAMP HILL CITY HALL .2" 0 177 21 0 0
Tallapoosa "CHURCHHILL VOTING HOUSE" 0 41 26 2 0
Tallapoosa "COWPENS VOTING HOUSE" 0 166 148 11 0
Tallapoosa "DADEVILLE NATIONAL GUARD .1" 0 756 332 7 2
Tallapoosa "DADEVILLE NATIONAL GUARD .2" 0 15 5 0 0
Tallapoosa "DAVISTON COMMUNITY CENTER" 0 95 102 6 0
Tallapoosa "DUDLEYVILLE VOTING HOUSE" 0 92 54 6 0
Tallapoosa "EAGLE CREEK VOTING HOUSE" 0 73 68 3 1
Tallapoosa "HACKNEYVILLE VFD" 0 219 255 6 0
Tallapoosa "HILLABEE ROAD VOTING HOUSE" 0 191 145 3 0
Tallapoosa "JACKSONS GAP VFD" 0 453 405 14 4
Tallapoosa "LAUREL COOPER CENTER .1" 0 868 207 6 0
Tallapoosa "LAUREL COOPER CENTER .2" 0 80 103 1 0
Tallapoosa "MANOY VOTING HOUSE" 0 305 424 12 4
Tallapoosa "MARYS CROSS ROADS VOTING HOUSE" 0 144 66 6 1
Tallapoosa "NEW SITE TOWN HALL" 0 274 204 9 1
Tallapoosa "OURTOWN FIRE STATION" 0 230 333 11 0
Tallapoosa "PACES PT FIRE STATION" 0 321 447 9 2
Tallapoosa "REELTOWN FIRE DEPARTMENT" 0 332 319 10 0
Tallapoosa "TALLASSEE COMMUNITY LIBRARY" 0 266 236 8 0
Tallapoosa "TAPLEYS APPLIANCE CENTER" 0 313 410 3 4
Tallapoosa "UNION COMMUNITY BUILDING" 0 160 235 8 0
Tallapoosa "WALL STREET COMMUNITY CENTER" 0 334 98 5 1
Tallapoosa "WALNUT HILL WATER AUTHORITY" 0 124 81 4 0
Tuscaloosa "ABSENTEE VOTERS" 0 93 138 3 0
Tuscaloosa "ABSENTEE VOTERS 2" 0 230 229 5 0
Tuscaloosa "ABERNANT MASONIC LODGE" 0 154 221 9 0
Tuscaloosa "BIG SANDY BAPTIST" 0 585 502 12 0
Tuscaloosa "BROOKWOOD TOWN HALL" 0 317 240 12 0
Tuscaloosa "CARROLLS CREEK VFD .1 - .1" 0 494 792 14 0
Tuscaloosa "CARROLLS CREEK VFD .1 - .2" 0 1 0 0 0
Tuscaloosa "CARROLLS CREEK VFD .2" 0 205 329 6 0
Tuscaloosa "CHAPEL HILL BAPTIST .1" 0 279 301 11 0
Tuscaloosa "CHAPEL HILL BAPTIST .2" 0 43 55 2 0
Tuscaloosa "COALING COMMUNITY" 0 378 398 12 0
Tuscaloosa "COKER VFD" 0 185 271 6 0
Tuscaloosa "COTTONDALE COMM CHURCH .1" 0 456 529 17 1
Tuscaloosa "COTTONDALE COMM CHURCH .2" 0 0 0 0 0
Tuscaloosa "COTTONDALE METHODIST CHURCH .1" 0 299 426 13 0
Tuscaloosa "COTTONDALE METHODIST CHURCH .2" 0 0 0 0 0
Tuscaloosa "COURTHOUSE ANNEX .1" 0 163 133 10 0
Tuscaloosa "COURTHOUSE ANNEX .2" 0 322 216 13 2
Tuscaloosa "COURTHOUSE ANNEX .3" 0 89 62 4 0
Tuscaloosa "DUNCANVILLE VFD .1" 0 473 591 27 0
Tuscaloosa "DUNCANVILLE VFD .2" 0 32 58 1 0
Tuscaloosa "ECHOLA VFD" 0 48 94 1 0
Tuscaloosa "FLATWOODS ELEMENTARY SCHOOL .1" 0 98 125 1 0
Tuscaloosa "FLATWOODS ELEMENTARY SCHOOL .2" 0 429 367 15 0
Tuscaloosa "FOREST LAKE METHODIST .1" 0 278 272 12 0
Tuscaloosa "FOREST LAKE METHODIST .2" 0 0 0 0 0
Tuscaloosa "FOSTERS-RALPH VFD - FOSTER" 0 345 205 4 0
