COUNTY AREA TOTAL DEM REP LIB GRN IND
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins Other
Weld 4134862243 0 511 720 12 0 7
Weld 4134862246 0 749 1377 47 5 15
Weld 4134862248 0 335 301 16 1 9
Weld 4134862250 0 485 549 17 1 11
Weld 4134862253 0 377 556 7 2 13
Weld 4134862255 0 485 710 22 6 7
Weld 4134862309 0 187 557 24 1 4
Weld 4134862326 0 369 595 9 3 9
Weld 4134862331 0 476 791 24 2 16
Weld 4134862333 0 252 334 6 2 5
Weld 4134862338 0 60 45 2 0 0
Weld 4134862341 0 328 609 15 0 6
Weld 4134962145 0 1 10 0 0 0
Weld 4135062105 0 600 348 11 5 10
Weld 4135062106 0 635 452 22 2 11
Weld 4135062107 0 595 344 23 7 15
Weld 4135062108 0 589 500 23 6 17
Weld 4135062109 0 451 382 22 4 12
Weld 4135062110 0 423 204 22 1 13
Weld 4135062111 0 641 540 21 1 9
Weld 4135062112 0 599 294 23 3 14
Weld 4135062113 0 513 196 11 4 13
Weld 4135062114 0 544 404 15 1 9
Weld 4135062132 0 424 569 21 2 7
Weld 4135062137 0 533 238 14 8 13
Weld 4135062141 0 520 377 17 4 9
Weld 4135062142 0 183 163 5 2 4
Weld 4135062147 0 273 160 12 1 3
Weld 4135062211 0 454 612 25 3 10
Weld 4135062220 0 338 375 14 2 8
Weld 4135062236 0 507 916 10 2 10
Weld 4135062247 0 406 347 9 2 13
Weld 4135062249 0 524 693 21 1 13
Weld 4135062317 0 531 377 15 3 4
Weld 4135062318 0 379 374 14 8 8
Weld 4135062319 0 524 397 26 1 15
Weld 4135062321 0 555 392 21 1 13
Weld 4135062322 0 590 619 21 2 13
Weld 4135062323 0 542 656 14 2 21
Weld 4135062324 0 587 729 27 4 24
Weld 4135062325 0 413 578 19 3 15
Weld 4135062329 0 493 595 19 3 6
Weld 4135062330 0 422 465 25 2 9
Weld 4135062343 0 299 446 20 6 14
Weld 4136362202 0 105 301 3 1 4
Weld 4136362300 0 370 821 12 2 5
Weld 4136362301 0 591 535 18 3 19
Weld 4136362302 0 672 678 24 1 20
Weld 4136362303 0 326 421 8 3 7
Weld 4136362304 0 452 768 16 0 7
Weld 4136362313 0 163 413 3 0 5
Weld 4234862117 0 412 1096 30 1 9
Weld 4234862131 0 324 880 11 0 15
Weld 4234862138 0 732 1296 52 6 20
Weld 4234862153 0 304 673 22 1 5
Weld 4234862227 0 406 859 29 3 15
Weld 4234862230 0 317 510 18 0 6
Weld 4234862232 0 346 486 24 0 9
Weld 4234862244 0 476 968 29 1 11
Weld 4234862245 0 481 1100 16 3 15
Weld 4234862251 0 246 535 8 1 8
Weld 4234862252 0 331 543 17 2 7
Weld 4234962115 0 416 598 21 3 11
Weld 4234962116 0 360 517 17 5 16
Weld 4234962121 0 449 1080 30 5 8
Weld 4234962122 0 306 453 14 3 11
Weld 4234962123 0 495 725 22 2 9
Weld 4234962129 0 30 110 1 0 2
Weld 4234962130 0 690 1268 16 2 12
Weld 4234962133 0 627 1074 48 3 14
Weld 4234962139 0 519 882 22 0 17
Weld 4234962140 0 530 842 20 3 5
Weld 4234962143 0 765 1342 46 1 11
Weld 4234962148 0 361 554 12 0 6
Weld 4234962149 0 268 339 13 0 8
Weld 4234962229 0 314 771 11 4 7
Weld 4234962231 0 80 267 1 1 5
Weld 4236362200 0 451 910 15 4 11
Weld 4236362203 0 385 572 23 3 9
Weld 4236362204 0 366 516 19 5 7
Weld 4236362205 0 421 555 25 2 10
Weld 4236362206 0 318 612 17 3 8
Weld 4236362207 0 684 916 39 4 10
Weld 4236362208 0 271 652 17 1 8
Weld 4236362209 0 735 830 41 4 22
Weld 4236362210 0 505 682 25 0 8
Weld 4236362216 0 325 530 9 0 5
Weld 4236362218 0 836 786 23 6 8
Weld 4236362219 0 381 538 21 1 12
Weld 4236362233 0 672 773 31 5 16
Weld 4236362234 0 493 479 16 7 8
Weld 4236362237 0 618 1116 28 1 25
Weld 4236362239 0 327 473 18 4 7
Weld 4236362240 0 579 904 36 4 18
Weld 4236362242 0 648 771 28 2 15
Weld 4236362254 0 306 523 16 5 12
Weld 4236362305 0 362 720 22 3 9
Weld 4236362306 0 627 440 9 6 9
Weld 4236362307 0 1912 1319 72 5 24
Weld 4236362315 0 0 0 0 0 0
Weld 4236362328 0 100 165 4 0 0
Weld 4236362332 0 497 443 10 4 6
Weld 4236362334 0 931 649 37 2 12
Weld 4236362335 0 545 690 14 3 12
Weld 4236362336 0 378 346 13 2 4
Weld 4236362337 0 496 553 24 5 11
Weld 4236362339 0 665 934 37 2 8
Weld 4236362340 0 715 860 35 0 12
Weld 4236362344 0 666 415 17 1 3
Weld 4236362346 0 799 442 21 1 18
Yuma 4016563001 0 51 354 4 1 3
Yuma 4016563002 0 75 291 5 0 3
Yuma 4016563003 0 24 164 7 0 3
Yuma 4016563004 0 133 513 9 0 4
Yuma 4016563005 0 10 149 2 0 1
Yuma 4016563006 0 92 403 5 0 4
Yuma 4016563007 0 9 109 1 0 5
Yuma 4016563008 0 22 167 1 0 1
Yuma 4016563009 0 30 279 1 0 1
Yuma 4016563010 0 26 270 1 0 1
Yuma 4016563011 0 61 335 4 0 0
Yuma 4016563012 0 92 391 4 1 2
Yuma 4016563013 0 99 338 6 0 4
Yuma 4016563014 0 61 344 2 0 3
