COUNTY AREA TOTAL DEM REP LMN GLC Writein
COUNTY AREA TOTAL Smith Lewis OConnor Steinberg Writein
"Mille Lacs" BOCK 39 12 20 7 0 0
"Mille Lacs" "BOGUS BROOK TWP." 843 183 604 40 14 2
"Mille Lacs" "BORGHOLM TWP." 1015 230 698 71 16 0
"Mille Lacs" "BRADBURY TWP." 100 25 71 1 3 0
"Mille Lacs" "DAILEY TWP." 121 34 83 2 1 1
"Mille Lacs" "EAST SIDE TWP." 447 158 264 19 6 0
"Mille Lacs" FORESTON 280 66 184 24 6 0
"Mille Lacs" "GREENBUSH TWP." 745 168 518 41 17 1
"Mille Lacs" "HAYLAND TWP." 304 65 225 12 1 1
"Mille Lacs" ISLE 456 163 234 52 7 0
"Mille Lacs" "ISLE HARBOR TWP." 340 92 227 15 6 0
"Mille Lacs" "KATHIO TWP." 653 314 216 102 20 1
"Mille Lacs" "LEWIS TWP." 23 8 15 0 0 0
"Mille Lacs" MILACA 1527 498 861 119 47 2
"Mille Lacs" "MILACA TWP." 969 221 679 49 20 0
"Mille Lacs" "MILO TWP." 912 211 635 46 19 1
"Mille Lacs" "MUDGETT TWP." 59 10 46 2 1 0
"Mille Lacs" ONAMIA 345 152 164 22 7 0
"Mille Lacs" "ONAMIA TWP." 297 102 154 33 8 0
"Mille Lacs" "PAGE TWP." 468 106 331 22 9 0
"Mille Lacs" PEASE 118 32 75 5 6 0
"Mille Lacs" PRINCETON 2352 742 1295 228 83 4
"Mille Lacs" "PRINCETON TWP." 1278 314 871 71 21 1
"Mille Lacs" "SOUTH HARBOR TWP." 488 150 294 33 10 1
"Mille Lacs" WAHKON 169 67 87 9 6 0
Morrison "AGRAM TOWNSHIP" 369 72 280 12 5 0
Morrison "BELLE PRAIRIE TOWNSHIP" 421 80 313 20 8 0
Morrison "BELLEVUE TOWNSHIP" 763 169 557 31 6 0
Morrison BOWLUS 142 23 105 14 0 0
Morrison BUCKMAN 150 22 112 13 3 0
Morrison "BUCKMAN TOWNSHIP" 392 43 337 11 1 0
Morrison "BUH TOWNSHIP" 320 38 269 11 2 0
Morrison "CULDRUM TOWNSHIP" 265 38 219 5 2 1
Morrison "CUSHING TOWNSHIP" 440 91 326 17 5 1
Morrison "DARLING TOWNSHIP" 341 69 253 10 8 1
Morrison ELMDALE 71 12 57 2 0 0
Morrison "ELMDALE TOWNSHIP" 649 80 547 17 5 0
Morrison FLENSBURG 132 25 99 8 0 0
Morrison GENOLA 32 2 29 1 0 0
Morrison "GRANITE TOWNSHIP" 292 38 240 10 4 0
Morrison "GREEN PRAIRIE TOWNSHIP" 461 112 310 29 10 0
Morrison HARDING 60 22 35 2 1 0
Morrison HILLMAN 17 7 9 0 1 0
Morrison "HILLMAN TOWNSHIP" 111 16 91 4 0 0
Morrison "LAKIN TOWNSHIP" 250 62 175 13 0 0
Morrison LASTRUP 50 17 27 5 1 0
Morrison "LEIGH TOWNSHIP" 124 20 101 2 1 0
Morrison "LITTLE FALLS W-1" 1318 477 701 111 28 1
Morrison "LITTLE FALLS W-2" 2020 639 1194 138 49 0
Morrison "LITTLE FALLS W-3" 1140 313 686 108 33 0
Morrison "LITTLE FALLS TOWNSHIP" 1043 287 701 42 13 0
Morrison "MORRILL TOWNSHIP" 419 68 329 16 6 0
Morrison MOTLEY 306 78 188 29 11 0
Morrison "MOTLEY TOWNSHIP" 137 29 96 9 3 0
Morrison "MOUNT MORRIS TOWNSHIP" 55 11 38 6 0 0
Morrison "PARKER TOWNSHIP" 256 68 176 9 3 0
Morrison PIERZ 705 152 492 48 12 1
Morrison "PIERZ TOWNSHIP" 327 44 270 11 1 1
Morrison "PIKE CREEK TOWNSHIP" 595 121 449 19 6 0
Morrison "PLATTE TOWNSHIP" 197 34 151 7 5 0
Morrison "PULASKI TOWNSHIP" 175 41 126 8 0 0
Morrison RANDALL 342 77 226 31 8 0
Morrison "RICHARDSON TOWNSHIP" 331 70 254 5 2 0
Morrison "RIPLEY TOWNSHIP" 455 106 329 12 8 0
Morrison "ROSING TOWNSHIP" 152 17 124 7 4 0
Morrison ROYALTON 617 153 403 51 10 0
Morrison "SCANDIA VALLEY TOWNSHIP" 945 265 617 44 18 1
Morrison SOBIESKI 107 25 76 5 1 0
Morrison "SWAN RIVER TOWNSHIP" 454 107 328 12 7 0
Morrison SWANVILLE 167 37 113 13 4 0
Morrison "SWANVILLE TOWNSHIP" 307 49 245 10 3 0
Morrison "TWO RIVERS TOWNSHIP" 486 76 392 12 6 0
Morrison UPSALA 238 50 173 12 3 0
Mower ADAMS 386 165 190 22 9 0
Mower "ADAMS TWP." 278 131 133 12 2 0
Mower "AUSTIN W-1 P-1" 1809 1023 601 146 37 2
Mower "AUSTIN W-1 P-2" 1711 865 617 184 45 0
Mower "AUSTIN W-1 P-3" 68 31 35 2 0 0
Mower "AUSTIN W-2 P-1" 1716 875 660 140 41 0
Mower "AUSTIN W-2 P-2" 2393 1221 995 134 42 1
Mower "AUSTIN W-3 P-1" 1287 608 442 190 47 0
Mower "AUSTIN W-3 P-2" 1850 931 716 158 42 3
Mower "AUSTIN TWP." 534 234 260 30 10 0
Mower "BENNINGTON TWP." 93 31 57 3 2 0
Mower BROWNSDALE 388 153 201 26 8 0
Mower "CLAYTON TWP." 102 40 59 1 2 0
Mower DEXTER 190 67 102 17 4 0
Mower "DEXTER TWP." 167 46 109 9 3 0
Mower ELKTON 61 22 35 4 0 0
Mower "FRANKFORD TWP." 226 66 151 5 4 0
Mower "GRAND MEADOW" 598 197 345 41 14 1
Mower "GRAND MEADOW TWP." 176 50 120 3 3 0
Mower "LANSING TWP." 512 212 259 35 6 0
Mower "LE ROY" 501 165 286 43 7 0
Mower "LE ROY TWP." 203 58 139 6 0 0
Mower "LODI TWP." 132 38 88 5 1 0
Mower LYLE 258 113 119 20 6 0
Mower "LYLE TWP." 225 64 146 10 5 0
Mower MAPLEVIEW 62 29 23 8 2 0
Mower "MARSHALL TWP." 191 75 108 7 1 0
Mower "NEVADA TWP." 215 86 121 6 2 0
Mower "PLEASANT VALLEY" 196 54 131 7 4 0
Mower RACINE 244 68 158 15 3 0
Mower "RACINE TWP." 296 87 201 5 3 0
Mower "RED ROCK TWP." 464 154 282 19 9 0
Mower "ROSE CREEK" 225 104 107 7 7 0
Mower SARGEANT 36 5 20 9 2 0
Mower "SARGEANT TWP." 195 53 130 11 1 0
Mower TAOPI 28 22 5 1 0 0
Mower "UDOLPHO TWP." 271 109 143 13 6 0
Mower WALTHAM 81 32 39 9 1 0
Mower "WALTHAM TWP." 218 63 145 9 1 0
Mower "WINDOM TWP." 273 125 137 8 3 0
Murray AVOCA 70 20 43 6 1 0
Murray "BELFAST TWP" 106 35 63 7 1 0
Murray "BONDIN TWP" 154 42 108 3 1 0
Murray "CAMERON TWP" 70 16 50 3 1 0
Murray "CHANARAMBIE TWP" 118 22 95 0 1 0
Murray CHANDLER 105 11 87 7 0 0
Murray CURRIE 103 51 48 4 0 0
Murray "DES MOINES RIVER" 77 22 49 4 2 0
Murray "DOVRAY TWP" 99 21 73 5 0 0
Murray "DOVRAY CITY" 47 19 25 3 0 0
Murray "ELLSBOROUGH TWP" 91 26 61 2 2 0
Murray "FENTON TWP" 92 19 73 0 0 0
Murray FULDA 683 237 386 47 12 1
Murray HADLEY 39 23 13 2 1 0
Murray "HOLLY TWP" 65 17 48 0 0 0
Murray IONA 86 21 55 6 4 0
Murray "IONA TWP" 95 32 61 2 0 0
Murray "LAKE SARAH TWP" 263 77 174 9 3 0
Murray "LAKE WILSON" 150 45 94 8 3 0
Murray "LEEDS TWP" 130 23 102 4 1 0
Murray "LIME LAKE TWP" 110 22 82 6 0 0
Murray "LOWVILLE TWP" 93 21 66 6 0 0
Murray "MASON TWP" 183 58 124 1 0 0
Murray "MOULTON TWP" 124 6 114 4 0 0
Murray "MURRAY TWP" 105 28 74 2 1 0
Murray "SHETEK TWP" 199 59 133 7 0 0
Murray "SKANDIA TWP" 71 22 45 2 2 0
Murray "SLAYTON CITY" 1082 388 615 65 14 0
Murray "SLAYTON TWP" 193 65 120 6 2 0
Nicollet "BELGRADE TOWNSHIP" 702 296 369 24 9 4
Nicollet "BERNADOTTE TOWNSHIP" 150 55 91 4 0 0
Nicollet "BRIGHTON TOWNSHIP" 84 18 60 6 0 0
Nicollet "CITY OF COURTLAND" 463 128 307 20 8 0
Nicollet "COURTLAND TOWNSHIP" 377 113 252 9 2 1
Nicollet "GRANBY TOWNSHIP" 165 51 111 3 0 0
Nicollet "CITY OF LAFAYETTE" 256 79 147 23 7 0
Nicollet "LAFAYETTE TOWNSHIP" 427 136 275 8 8 0
Nicollet "LAKE PRAIRIE TOWNSHIP" 442 174 254 11 3 0
Nicollet "MANKATO W-2 P-30" 0 0 0 0 0 0
Nicollet "NEW SWEDEN TOWNSHIP" 183 60 121 2 0 0
Nicollet "CITY OF NICOLLET" 679 208 413 43 14 1
Nicollet "NICOLLET TOWNSHIP" 333 107 211 10 5 0
Nicollet "NORTH MANKATO P-1" 1145 634 368 90 52 1
Nicollet "NORTH MANKATO P-2" 1143 604 410 98 30 1
Nicollet "NORTH MANKATO P-3" 1120 583 415 89 32 1
Nicollet "NORTH MANKATO P-4" 1341 668 571 76 26 0
Nicollet "NORTH MANKATO P-5" 1528 674 756 69 29 0
Nicollet "NORTH MANKATO P-6" 1453 684 672 70 26 1
Nicollet "NORTH MANKATO P-7" 425 188 209 24 4 0
Nicollet "OSHAWA TOWNSHIP" 327 145 163 17 2 0
Nicollet "RIDGELY TOWNSHIP" 61 18 39 3 1 0
Nicollet "ST PETER W-1 P-1" 1603 836 620 100 46 1
Nicollet "ST PETER W-1 P-2" 1768 979 651 99 38 1
Nicollet "ST PETER W-2 P-1" 849 551 212 61 25 0
Nicollet "ST PETER W-2 P-2" 1385 855 405 84 40 1
Nicollet "TRAVERSE TOWNSHIP" 213 83 114 14 2 0
Nicollet "WEST NEWTON TOWNSHIP" 254 65 181 5 3 0
Nobles ADRIAN 577 177 353 42 5 0
Nobles BIGELOW 83 21 49 11 2 0
Nobles "BIGELOW TWP." 230 61 155 9 5 0
Nobles "BLOOM TWP." 89 26 59 3 1 0
Nobles BREWSTER 216 75 121 17 3 0
Nobles "DEWALD TWP." 138 29 98 9 2 0
Nobles DUNDEE 37 16 17 3 0 1
Nobles "ELK TWP." 140 34 102 2 1 1
Nobles ELLSWORTH 223 44 166 9 4 0
Nobles "GRAHAM LAKES TWP." 132 38 84 4 6 0
Nobles "GRAND PRAIRIE TWP." 119 15 104 0 0 0
Nobles "HERSEY TWP." 106 31 63 8 4 0
Nobles "INDIAN LAKE TWP." 108 27 76 4 1 0
Nobles KINBRAE 8 3 5 0 0 0
Nobles "LARKIN TWP." 104 25 77 2 0 0
Nobles "LEOTA TWP." 228 19 205 3 1 0
Nobles LISMORE 112 30 75 4 3 0
Nobles "LISMORE TWP." 86 17 65 3 1 0
Nobles "LITTLE ROCK TWP." 103 11 88 4 0 0
Nobles "LORAIN TWP." 171 44 118 7 2 0
Nobles "OLNEY TWP." 87 16 67 4 0 0
Nobles "RANSOM TWP." 108 35 65 5 2 1
Nobles "ROUND LAKE" 171 32 109 24 6 0
Nobles RUSHMORE 170 30 124 14 2 0
Nobles "SEWARD TWP." 118 24 89 4 1 0
Nobles "SUMMIT LAKE TWP." 194 61 121 8 4 0
Nobles "WESTSIDE TWP." 113 21 89 2 1 0
Nobles WILMONT 180 49 120 11 0 0
Nobles "WILMONT TWP." 110 15 89 5 1 0
Nobles "WORTHINGTON W-1 P-1" 453 165 239 33 15 1
Nobles "WORTHINGTON W-1 P-2" 323 144 126 45 8 0
Nobles "WORTHINGTON W-1 P-3" 234 108 98 17 11 0
Nobles "WORTHINGTON W-1 P-4" 202 103 68 24 7 0
Nobles "WORTHINGTON W-1 P-5" 420 208 145 50 16 1
Nobles "WORTHINGTON W-2 P-1" 890 354 489 39 8 0
Nobles "WORTHINGTON W-2 P-2" 293 138 126 20 9 0
Nobles "WORTHINGTON W-2 P-3" 281 114 126 31 10 0
Nobles "WORTHINGTON W-2 P-4" 316 132 140 34 10 0
Nobles "WORTHINGTON W-2 P-5" 590 238 316 27 9 0
Nobles "WORTHINGTON TWP." 182 46 133 2 1 0
Norman "ADA W-1" 428 184 210 31 3 0
Norman "ADA W-2" 448 170 242 25 11 0
Norman "ANTHONY TWP." 35 7 21 4 2 1
Norman "BEAR PARK TWP." 97 53 42 2 0 0
Norman BORUP 36 23 11 1 1 0
Norman "FLOM TWP." 113 65 44 2 2 0
Norman "FOSSUM TWP." 81 38 38 5 0 0
Norman GARY 91 49 36 6 0 0
Norman "GOOD HOPE TWP." 21 11 8 2 0 0
Norman "GREEN MEADOW TWP." 48 22 25 1 0 0
Norman HALSTAD 233 108 97 23 5 0
Norman "HALSTAD TWP." 59 23 34 2 0 0
Norman "HEGNE TWP." 28 9 19 0 0 0
Norman HENDRUM 149 56 75 13 5 0
Norman "HENDRUM TWP." 49 28 21 0 0 0
Norman "HOME LAKE TWP." 67 19 42 6 0 0
Norman "LAKE IDA TWP." 83 35 45 2 1 0
Norman "LEE TWP." 79 42 31 3 3 0
Norman "LOCKHART TWP." 32 6 26 0 0 0
Norman "MCDONALDSVILLE TWP." 105 44 56 4 1 0
Norman "MARY TWP." 45 28 15 1 1 0
Norman PERLEY 54 28 15 9 2 0
Norman "PLEASANT VIEW TWP." 65 30 35 0 0 0
Norman "ROCKWELL TWP." 34 14 19 1 0 0
Norman SHELLY 94 25 55 13 1 0
Norman "SHELLY TWP." 56 24 32 0 0 0
Norman "SPRING CREEK TWP." 36 15 20 0 1 0
Norman "STRAND TWP." 52 35 17 0 0 0
Norman "SUNDAL TWP." 66 31 34 1 0 0
Norman "TWIN VALLEY" 348 157 158 26 6 1
Norman "WAUKON TWP." 46 32 13 1 0 0
Norman "WILD RICE TWP." 148 68 71 6 3 0
Norman "WINCHESTER TWP." 31 18 10 3 0 0
Olmsted BYRON 3522 1441 1800 215 66 0
Olmsted "CASCADE TWP. P-1" 1583 774 723 62 23 1
Olmsted "CASCADE TWP. P-2A" 179 81 94 3 1 0
Olmsted "CASCADE TWP. P-3A" 100 35 61 4 0 0
Olmsted "CASCADE TWP. P-4" 0 0 0 0 0 0
Olmsted CHATFIELD 698 286 335 58 19 0
Olmsted DOVER 418 152 212 43 9 2
Olmsted "DOVER TWP." 226 64 149 7 6 0
Olmsted "ELMIRA TWP." 236 91 135 9 1 0
Olmsted EYOTA 1090 389 594 82 25 0
Olmsted "EYOTA TWP." 321 80 231 10 0 0
Olmsted "FARMINGTON TWP." 261 87 159 13 2 0
Olmsted "HAVERHILL TWP" 959 460 456 33 10 0
Olmsted "HIGH FOREST TWP." 663 214 422 20 7 0
Olmsted "KALMAR TWP." 735 281 420 15 18 1
Olmsted "MARION TWP. P-1" 2527 976 1388 124 37 2
Olmsted "MARION TWP. P-2" 3 1 0 0 2 0
Olmsted "NEW HAVEN TWP." 883 307 540 23 13 0
Olmsted "ORION TWP." 357 133 199 18 6 1
Olmsted ORONOCO 1043 421 564 46 11 1
Olmsted "ORONOCO TWP." 1507 582 830 65 30 0
Olmsted "PINE ISLAND" 497 202 255 33 6 1
Olmsted "PLEASANT GROVE TWP." 481 133 320 23 4 1
Olmsted "QUINCY TWP." 197 78 107 10 2 0
Olmsted "ROCHESTER W1 P1" 754 393 271 66 23 1
Olmsted "ROCHESTER W1 P2" 1064 543 444 68 9 0
Olmsted "ROCHESTER W1 P3" 1755 855 773 87 40 0
Olmsted "ROCHESTER W1 P4" 555 250 266 33 6 0
Olmsted "ROCHESTER W1 P5" 1397 654 636 81 26 0
Olmsted "ROCHESTER W1 P6" 393 203 150 30 10 0
Olmsted "ROCHESTER W1 P7" 1766 928 717 82 37 2
Olmsted "ROCHESTER W1 P8" 1072 556 485 19 12 0
Olmsted "ROCHESTER W1 P9" 1305 670 582 40 12 1
Olmsted "ROCHESTER W1 P10" 958 533 343 52 27 3
Olmsted "ROCHESTER W1 P11" 1073 594 453 16 10 0
Olmsted "ROCHESTER W1 P12" 333 148 162 21 2 0
Olmsted "ROCHESTER W2 P1" 987 693 213 64 16 1
Olmsted "ROCHESTER W2 P2" 1742 1223 450 43 26 0
Olmsted "ROCHESTER W2 P3" 1554 942 487 90 34 1
Olmsted "ROCHESTER W2 P4" 1381 845 498 27 11 0
Olmsted "ROCHESTER W2 P5" 1109 600 411 77 21 0
Olmsted "ROCHESTER W2 P6" 813 436 329 36 10 2
Olmsted "ROCHESTER W2 P7" 1883 1112 701 50 19 1
Olmsted "ROCHESTER W2 P8" 1674 844 708 94 28 0
Olmsted "ROCHESTER W3 P1" 1287 664 546 59 18 0
Olmsted "ROCHESTER W3 P2" 1678 908 668 86 16 0
Olmsted "ROCHESTER W3 P3" 1113 596 463 40 14 0
Olmsted "ROCHESTER W3 P4" 1227 699 393 95 38 2
Olmsted "ROCHESTER W3 P5" 2492 1437 917 97 39 2
Olmsted "ROCHESTER W3 P6" 1388 705 603 64 15 1
Olmsted "ROCHESTER W3 P7" 2358 1322 845 152 36 3
Olmsted "ROCHESTER W4 P1" 1590 1010 425 96 56 3
Olmsted "ROCHESTER W4 P2" 591 371 144 55 21 0
Olmsted "ROCHESTER W4 P3" 839 471 253 83 31 1
Olmsted "ROCHESTER W4 P4" 900 459 312 89 40 0
Olmsted "ROCHESTER W4 P5" 1047 588 314 119 25 1
Olmsted "ROCHESTER W4 P6" 413 299 90 19 2 3
Olmsted "ROCHESTER W4 P7" 1351 677 528 98 47 1
Olmsted "ROCHESTER W4 P8" 1082 577 401 86 18 0
Olmsted "ROCHESTER W4 P9" 252 95 127 23 7 0
Olmsted "ROCHESTER W5 P1" 1330 789 425 90 26 0
Olmsted "ROCHESTER W5 P2" 1115 626 357 94 35 3
Olmsted "ROCHESTER W5 P3" 1750 1007 639 74 28 2
Olmsted "ROCHESTER W5 P4" 1492 868 519 75 29 1
Olmsted "ROCHESTER W5 P5" 1842 975 766 78 22 1
Olmsted "ROCHESTER W5 P6" 874 509 279 63 23 0
Olmsted "ROCHESTER W5 P7" 2405 1421 912 49 22 1
Olmsted "ROCHESTER W5 P8" 501 260 217 22 2 0
Olmsted "ROCHESTER W6 P1" 1894 1019 740 103 31 1
Olmsted "ROCHESTER W6 P2" 1697 977 612 79 27 2
Olmsted "ROCHESTER W6 P3" 1096 617 396 58 24 1
Olmsted "ROCHESTER W6 P4" 1488 852 460 116 57 3
Olmsted "ROCHESTER W6 P5" 576 313 175 57 30 1
Olmsted "ROCHESTER W6 P6" 679 388 211 59 21 0
Olmsted "ROCHESTER W6 P7" 1390 788 489 88 23 2
Olmsted "ROCHESTER W6 P8" 764 406 276 60 22 0
Olmsted "ROCHESTER TWP P-1" 1323 731 567 19 5 1
Olmsted "ROCHESTER TWP P-2" 0 0 0 0 0 0
Olmsted "ROCHESTER TWP P-3" 4 1 1 1 1 0
Olmsted "ROCHESTER TWP P-4" 38 19 18 0 1 0
Olmsted "ROCK DELL TWP." 437 116 297 19 5 0
Olmsted "SALEM TWP." 724 250 435 30 8 1
Olmsted STEWARTVILLE 3461 1325 1853 228 54 1
Olmsted "VIOLA TWP." 367 118 226 15 8 0
"Otter Tail" "AASTAD TWP" 124 29 92 3 0 0
"Otter Tail" "AMOR TWP" 337 132 190 13 1 1
"Otter Tail" "AURDAL TWP" 1026 347 631 40 8 0
"Otter Tail" "BATTLE LAKE" 534 222 261 36 15 0
"Otter Tail" "BLOWERS TWP" 143 34 103 5 1 0
"Otter Tail" BLUFFTON 124 16 103 5 0 0
"Otter Tail" "BLUFFTON TWP" 272 40 224 2 5 1
"Otter Tail" "BUSE TWP" 304 81 210 11 2 0
"Otter Tail" "BUTLER TWP" 178 20 149 7 2 0
"Otter Tail" "CANDOR TWP" 432 125 294 11 2 0
"Otter Tail" "CARLISLE TWP" 103 26 71 5 1 0
"Otter Tail" CLITHERALL 37 11 20 4 2 0
"Otter Tail" "CLITHERALL TWP" 396 144 231 16 5 0
"Otter Tail" "COMPTON TWP" 419 87 305 21 4 2
"Otter Tail" "CORLISS TWP" 389 99 268 19 3 0
"Otter Tail" DALTON 136 38 86 9 3 0
"Otter Tail" "DANE PRAIRIE TWP" 591 176 392 19 4 0
"Otter Tail" "DEAD LAKE TWP" 355 100 235 14 6 0
"Otter Tail" "DEER CREEK" 148 34 99 11 4 0
"Otter Tail" "DEER CREEK TWP" 204 46 147 9 2 0
"Otter Tail" DENT 94 26 62 4 2 0
"Otter Tail" "DORA TWP" 544 241 274 26 3 0
"Otter Tail" "DUNN TWP" 657 270 347 30 9 1
"Otter Tail" "EAGLE LAKE TWP" 286 111 166 6 3 0
"Otter Tail" "EASTERN TWP" 159 45 98 11 5 0
"Otter Tail" "EDNA TWP" 642 181 439 17 5 0
"Otter Tail" "EFFINGTON TWP" 168 35 129 2 2 0
"Otter Tail" ELIZABETH 92 30 52 9 1 0
"Otter Tail" "ELIZABETH TWP" 558 196 336 20 6 0
"Otter Tail" "ELMO TWP" 186 40 134 10 2 0
"Otter Tail" ERHARD 74 24 43 5 2 0
"Otter Tail" "ERHARDS GROVE TWP" 282 98 167 16 1 0
"Otter Tail" "EVERTS TWP" 591 234 339 13 5 0
"Otter Tail" "FERGUS FALLS W-1 P-1" 762 255 398 88 19 2
"Otter Tail" "FERGUS FALLS W-1 P-2" 775 263 470 31 11 0
"Otter Tail" "FERGUS FALLS W-2 P-1" 942 349 521 61 10 1
"Otter Tail" "FERGUS FALLS W-2 P-2" 1028 393 575 51 9 0
"Otter Tail" "FERGUS FALLS W-2 P-3" 159 58 96 3 2 0
"Otter Tail" "FERGUS FALLS W-3 P-1" 887 324 474 66 22 1
"Otter Tail" "FERGUS FALLS W-3 P-2" 998 380 517 68 32 1
"Otter Tail" "FERGUS FALLS W-4 P-1" 1040 377 566 71 26 0
"Otter Tail" "FERGUS FALLS W-4 P-2" 944 345 554 36 9 0
"Otter Tail" "FERGUS FALLS TWP" 468 124 311 29 4 0
"Otter Tail" "FOLDEN TWP" 200 54 137 7 2 0
"Otter Tail" "FRIBERG TWP" 532 212 289 25 6 0
"Otter Tail" "GIRARD TWP" 560 193 342 21 4 0
"Otter Tail" "GORMAN TWP" 303 83 207 11 2 0
"Otter Tail" HENNING 467 128 302 29 8 0
"Otter Tail" "HENNING TWP" 257 75 169 11 2 0
"Otter Tail" "HOBART TWP" 577 188 359 21 8 1
"Otter Tail" "HOMESTEAD TWP" 230 62 155 11 2 0
"Otter Tail" "INMAN TWP" 157 37 107 9 3 1
"Otter Tail" "LEAF LAKE TWP" 413 117 277 10 9 0
"Otter Tail" "LEAF MOUNTAIN TWP" 196 52 135 6 3 0
"Otter Tail" "LIDA TWP" 564 252 282 27 3 0
"Otter Tail" "MAINE TWP" 461 138 295 20 8 0
"Otter Tail" "MAPLEWOOD TWP" 186 59 114 11 2 0
"Otter Tail" "NEWTON TWP" 492 113 354 19 6 0
"Otter Tail" "NEW YORK MILLS" 640 186 386 56 12 0
"Otter Tail" "NIDAROS TWP" 277 107 160 10 0 0
"Otter Tail" "NORWEGIAN GROVE TWP" 221 77 128 13 3 0
"Otter Tail" "OAK VALLEY TWP" 198 45 144 4 5 0
"Otter Tail" "ORWELL TWP" 102 41 58 3 0 0
"Otter Tail" "OSCAR TWP" 126 48 72 2 4 0
"Otter Tail" OTTERTAIL 410 116 267 20 7 0
"Otter Tail" "OTTER TAIL TWP" 442 140 278 20 4 0
"Otter Tail" "OTTO TWP" 387 82 278 19 8 0
"Otter Tail" "PADDOCK TWP" 189 28 154 5 2 0
"Otter Tail" "PARKERS PRAIRIE" 554 154 363 25 12 0
"Otter Tail" "PARKERS PRAIRIE TWP" 261 68 180 10 3 0
"Otter Tail" "PELICAN TWP" 406 171 212 16 7 0
"Otter Tail" "PELICAN RAPIDS" 871 420 345 85 18 3
"Otter Tail" PERHAM 1603 518 922 130 32 1
"Otter Tail" "PERHAM TWP" 614 148 433 26 7 0
"Otter Tail" "PINE LAKE TWP" 493 158 316 16 3 0
"Otter Tail" RICHVILLE 47 13 29 3 2 0
"Otter Tail" ROTHSAY 96 44 50 2 0 0
"Otter Tail" "RUSH LAKE TWP" 719 204 478 27 9 1
"Otter Tail" "ST OLAF TWP" 256 78 161 13 4 0
"Otter Tail" "SCAMBLER TWP" 371 143 195 28 5 0
"Otter Tail" "STAR LAKE TWP" 306 103 186 13 3 1
"Otter Tail" "SVERDRUP TWP" 438 158 259 15 6 0
"Otter Tail" "TORDENSKJOLD TWP" 360 123 207 24 6 0
"Otter Tail" "TRONDHJEM TWP" 113 32 73 7 1 0
"Otter Tail" "TUMULI TWP" 303 101 197 4 1 0
"Otter Tail" UNDERWOOD 218 75 121 16 5 1
"Otter Tail" URBANK 26 4 21 1 0 0
"Otter Tail" VERGAS 249 78 138 25 8 0
"Otter Tail" VINING 34 16 13 2 3 0
"Otter Tail" "WADENA P-4" 77 23 54 0 0 0
"Otter Tail" "WESTERN TWP" 72 18 52 1 1 0
"Otter Tail" "WOODSIDE TWP" 150 39 105 5 1 0
Pennington "BLACK RIVER TWP" 36 12 22 2 0 0
Pennington "BRAY TWP" 39 10 28 1 0 0
Pennington "CLOVERLEAF TWP" 54 10 43 1 0 0
Pennington "DEER PARK TWP" 79 34 43 2 0 0
Pennington GOODRIDGE 49 24 18 4 3 0
Pennington "GOODRIDGE TWP" 46 8 34 4 0 0
Pennington "HICKORY TWP" 51 21 29 1 0 0
Pennington "HIGHLANDING TWP" 112 57 47 7 1 0
Pennington "KRATKA TWP" 88 27 57 2 2 0
Pennington "MAYFIELD TWP" 32 22 9 1 0 0
Pennington "NORDEN TWP" 238 66 156 14 2 0
Pennington "NORTH TWP" 391 139 231 16 5 0
Pennington "NUMEDAL TWP" 49 8 37 3 1 0
Pennington "POLK CENTRE TWP" 40 11 26 3 0 0
Pennington "REINER TWP" 60 35 21 2 2 0
Pennington "RIVER FALLS TWP" 117 31 81 3 2 0
Pennington "ROCKSBURY TWP EAST" 335 99 208 23 4 1
Pennington "ROCKSBURY TWP WEST" 325 104 195 22 4 0
Pennington "ST HILAIRE" 134 53 66 13 2 0
Pennington "SANDERS TWP" 180 44 116 18 2 0
Pennington "SILVERTON TWP" 108 31 69 6 2 0
Pennington "SMILEY TWP" 364 108 222 30 4 0
Pennington "STAR TWP" 67 33 31 3 0 0
Pennington "THIEF RIVER FALLS (1A)" 281 111 142 21 7 0
Pennington "THIEF RIVER FALLS (1B)" 432 151 233 36 12 0
Pennington "THIEF RIVER FALLS (2)" 760 279 399 64 17 1
Pennington "THIEF RIVER FALLS (3A)" 433 171 203 48 11 0
Pennington "THIEF RIVER FALLS (3B)" 417 149 230 35 3 0
Pennington "THIEF RIVER FALLS (4)" 759 260 386 89 23 1
Pennington "THIEF RIVER FALLS (5)" 1073 443 517 88 23 2
Pennington "WYANDOTTE TWP" 48 23 20 4 1 0
Pine "ARLONE TWP." 212 64 134 9 5 0
Pine "ARNA TWP." 62 19 39 2 2 0
Pine ASKOV 170 57 97 10 6 0
Pine "BARRY TWP." 282 83 183 13 3 0
Pine "BIRCH CREEK TWP." 135 51 80 4 0 0
Pine "BREMEN TWP." 157 58 94 4 1 0
Pine "BROOK PARK" 49 16 24 7 2 0
Pine "BROOK PARK TWP." 266 73 168 13 12 0
Pine BRUNO 54 20 27 6 1 0
Pine "BRUNO TWP." 98 38 49 8 3 0
Pine "CHENGWATANA TWP." 576 168 371 29 8 0
Pine "CLOVER TWP." 244 60 164 15 5 0
Pine "CROSBY TWP." 55 20 33 1 1 0
Pine "DANFORTH TWP." 54 9 43 1 1 0
Pine "DELL GROVE TWP." 462 133 306 14 9 0
Pine DENHAM 16 6 10 0 0 0
Pine FINLAYSON 144 40 93 9 2 0
