COUNTY AREA TOTAL DEM REP LIB GRN AIP PAF
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins DeLaFuente LaRiva
"San Bernardino" UP41837 24 21 0 3 0 0 0
"San Bernardino" UP41962 0 0 0 0 0 0 0
"San Bernardino" VIC0368 479 263 194 4 1 4 3
"San Bernardino" VIC0369 1511 680 776 14 10 7 4
"San Bernardino" VIC0377 1454 915 474 13 6 12 11
"San Bernardino" VIC0378 1177 694 446 11 3 5 6
"San Bernardino" VIC0379 2 0 2 0 0 0 0
"San Bernardino" VIC0418 2 1 1 0 0 0 0
"San Bernardino" VIC0419 0 0 0 0 0 0 0
"San Bernardino" VIC0420 0 0 0 0 0 0 0
"San Bernardino" VIC0421 5 3 2 0 0 0 0
"San Bernardino" VIC0422 0 0 0 0 0 0 0
"San Bernardino" VIC0423 1 0 1 0 0 0 0
"San Bernardino" VIC0424 0 0 0 0 0 0 0
"San Bernardino" VIC0425 0 0 0 0 0 0 0
"San Bernardino" VIC0426 12 5 7 0 0 0 0
"San Bernardino" VIC0427 716 363 322 9 0 4 6
"San Bernardino" VIC0428 977 589 350 7 9 3 5
"San Bernardino" VIC0429 168 55 105 0 0 0 1
"San Bernardino" VIC0430 0 0 0 0 0 0 0
"San Bernardino" VIC0431 1539 964 519 15 13 6 8
"San Bernardino" VIC0432 990 566 374 5 7 9 11
"San Bernardino" VIC0433 991 609 339 14 6 7 4
"San Bernardino" VIC0434 4 0 4 0 0 0 0
"San Bernardino" VIC0435 1412 941 424 12 5 10 8
"San Bernardino" VIC0436 1433 947 432 13 7 4 6
"San Bernardino" VIC0437 1011 600 372 12 4 3 1
"San Bernardino" VIC0438 1288 815 415 13 16 3 7
"San Bernardino" VIC0439 249 150 93 1 0 2 2
"San Bernardino" VIC0440 1305 779 451 14 10 15 12
"San Bernardino" VIC0441 18 8 8 1 0 0 0
"San Bernardino" VIC0442 857 432 393 6 3 4 3
"San Bernardino" VIC0443 255 119 130 1 0 2 1
"San Bernardino" VIC0444 502 297 181 5 3 1 4
"San Bernardino" VIC0445 624 284 313 6 1 2 4
"San Bernardino" VIC0446 1729 938 715 17 18 15 3
"San Bernardino" VIC0447 543 268 265 2 0 1 4
"San Bernardino" VIC0448 0 0 0 0 0 0 0
"San Bernardino" VIC0449 746 436 280 9 5 2 7
"San Bernardino" VIC0450 1229 697 487 19 2 3 10
"San Bernardino" VIC0451 1396 760 589 11 7 3 10
"San Bernardino" VIC0452 863 451 377 10 2 4 4
"San Bernardino" VIC0453 1234 727 462 15 4 4 2
"San Bernardino" VIC0454 1550 884 624 16 2 3 9
"San Bernardino" VIC0455 1275 646 578 11 11 2 2
"San Bernardino" VIC0456 700 312 357 9 4 4 4
"San Bernardino" VIC0457 1397 737 606 12 4 5 12
"San Bernardino" VIC0458 1710 943 709 16 6 4 7
"San Bernardino" VIC0459 52 18 32 0 0 0 0
"San Bernardino" VIC0460 1757 933 772 8 10 4 5
"San Bernardino" VIC1604 588 347 220 7 1 4 2
"San Bernardino" VIC1605 403 217 164 3 2 7 4
"San Bernardino" VIC1617 9 0 8 0 0 1 0
"San Bernardino" VIC1618 1 0 1 0 0 0 0
"San Bernardino" VIC1821 5 4 1 0 0 0 0
"San Bernardino" VIC1822 3 1 2 0 0 0 0
"San Bernardino" VIC1823 117 57 59 0 0 0 0
"San Bernardino" VIC1930 0 0 0 0 0 0 0
"San Bernardino" VIC1931 190 122 62 1 1 0 2
"San Bernardino" VIC1932 0 0 0 0 0 0 0
"San Bernardino" VIC1933 593 395 168 10 5 7 4
"San Bernardino" VIC1934 899 447 424 6 4 3 4
"San Bernardino" VIC1935 0 0 0 0 0 0 0
"San Bernardino" VIC1937 0 0 0 0 0 0 0
"San Bernardino" VIC1938 492 259 220 3 0 1 1
"San Bernardino" VIC2041 4 0 4 0 0 0 0
"San Bernardino" VIC2042 0 0 0 0 0 0 0
"San Bernardino" VIC2043 0 0 0 0 0 0 0
"San Bernardino" VIC2044 0 0 0 0 0 0 0
"San Bernardino" VIC2045 0 0 0 0 0 0 0
"San Bernardino" VIC2046 0 0 0 0 0 0 0
"San Bernardino" VIC2048 0 0 0 0 0 0 0
"San Bernardino" VIC2195 142 96 39 2 0 2 0
"San Bernardino" VIC2196 819 477 309 10 3 4 3
"San Bernardino" VIC2197 612 438 151 3 7 4 2
"San Bernardino" VIC2201 880 541 310 8 3 2 5
"San Bernardino" VIC2312 744 469 252 7 2 4 2
"San Bernardino" VY11898 473 213 235 15 2 3 2
"San Bernardino" YU10781 5 2 3 0 0 0 0
"San Bernardino" YU10800 1128 382 705 14 3 4 0
"San Bernardino" YU10802 1886 640 1196 20 4 8 1
"San Bernardino" YU10803 1325 296 995 10 1 7 1
"San Bernardino" YU10809 0 0 0 0 0 0 0
"San Bernardino" YU10810 678 244 412 13 1 2 1
"San Bernardino" YU10815 9 6 3 0 0 0 0
"San Bernardino" YU10825 0 0 0 0 0 0 0
"San Bernardino" YU10826 0 0 0 0 0 0 0
"San Bernardino" YU10829 204 51 149 1 0 0 0
"San Bernardino" YU12095 144 65 75 2 0 0 0
"San Bernardino" YU12104 1 0 1 0 0 0 0
"San Bernardino" YU12164 180 51 126 1 0 0 1
"San Bernardino" YU12165 502 185 290 12 3 1 2
"San Bernardino" YU20801 4 2 2 0 0 0 0
"San Bernardino" YU20804 3 0 3 0 0 0 0
"San Bernardino" YU20805 0 0 0 0 0 0 0
"San Bernardino" YU20811 603 167 418 8 0 5 0
"San Bernardino" YU20812 1068 399 625 13 6 3 2
"San Bernardino" YU20817 497 196 284 5 2 2 2
"San Bernardino" YU20821 1724 641 1018 26 6 6 4
"San Bernardino" YU20827 1 0 1 0 0 0 0
"San Bernardino" YU20828 2 0 2 0 0 0 0
"San Bernardino" YU21779 1203 439 725 15 6 2 0
"San Bernardino" YU22096 73 30 39 3 0 0 0
"San Bernardino" YU22097 367 144 208 5 1 1 0
"San Bernardino" YU30813 1092 451 614 12 3 2 0
"San Bernardino" YU31777 700 245 416 20 3 0 2
"San Bernardino" YU31778 824 285 512 9 1 4 1
"San Bernardino" YU32099 105 26 78 1 0 0 0
"San Bernardino" YU32100 682 256 393 16 4 1 1
"San Bernardino" YU32101 558 242 302 3 0 3 2
"San Bernardino" YU32102 492 209 273 3 0 3 0
"San Bernardino" YU40806 1639 608 974 19 7 10 2
"San Bernardino" YU40807 1929 589 1279 22 4 7 6
"San Bernardino" YU40819 647 233 391 11 2 2 0
"San Bernardino" YU40824 429 169 246 4 2 2 0
"San Bernardino" YU42103 366 133 212 6 0 1 2
"San Bernardino" YU42105 311 120 179 8 0 0 0
"San Bernardino" YU50814 237 62 168 4 2 0 0
"San Bernardino" YU50816 1971 577 1325 26 2 7 4
"San Bernardino" YU50818 1877 657 1162 21 4 8 6
"San Bernardino" YU50820 1722 531 1130 21 2 7 0
"San Bernardino" YU50822 2 0 2 0 0 0 0
"San Bernardino" YU50823 2 0 2 0 0 0 0
"San Bernardino" YU50830 408 145 250 4 4 1 0
"San Bernardino" YU50831 0 0 0 0 0 0 0
"San Bernardino" YU50832 0 0 0 0 0 0 0
"San Bernardino" YU50833 2 0 2 0 0 0 0
"San Bernardino" YU51776 2 0 2 0 0 0 0
"San Bernardino" YU52098 2 2 0 0 0 0 0
"San Bernardino" YV10265 878 350 491 22 2 3 2
"San Bernardino" YV11896 295 132 146 6 0 0 4
"San Bernardino" YV11897 203 84 109 4 0 3 1
"San Bernardino" YV12125 0 0 0 0 0 0 0
"San Bernardino" YV20267 6 2 4 0 0 0 0
"San Bernardino" YV20268 548 224 305 8 1 2 1
"San Bernardino" YV20269 0 0 0 0 0 0 0
"San Bernardino" YV20272 772 297 439 19 1 1 1
"San Bernardino" YV21895 8 5 3 0 0 0 0
"San Bernardino" YV22126 59 28 29 0 1 0 0
"San Bernardino" YV22130 393 181 190 8 9 2 1
"San Bernardino" YV22131 1 0 1 0 0 0 0
"San Bernardino" YV22186 16 7 8 1 0 0 0
"San Bernardino" YV30266 611 221 368 14 1 0 0
"San Bernardino" YV30270 35 7 28 0 0 0 0
"San Bernardino" YV30271 1535 649 826 23 6 3 6
"San Bernardino" YV31899 92 36 53 2 0 0 0
"San Bernardino" YV32137 102 41 58 3 0 0 0
"San Bernardino" YV32138 0 0 0 0 0 0 0
"San Bernardino" YV32139 2 2 0 0 0 0 0
"San Bernardino" YV40273 44 7 37 0 0 0 0
"San Bernardino" YV40275 1087 375 683 14 3 2 0
"San Bernardino" YV41902 727 242 466 8 2 1 1
"San Bernardino" YV41903 22 5 16 1 0 0 0
"San Bernardino" YV41904 124 40 78 4 1 0 0
"San Bernardino" YV42127 46 24 20 2 0 0 0
"San Bernardino" YV42129 65 36 29 0 0 0 0
"San Bernardino" YV50274 1322 454 814 26 2 6 0
"San Bernardino" YV51900 45 17 23 3 0 1 0
"San Bernardino" YV51901 487 216 256 4 2 0 2
"San Bernardino" YV52128 136 41 93 1 0 0 0
"San Diego" 105000 3784 2023 1643 31 11 10 1
"San Diego" 105010 1143 603 487 16 4 8 1
"San Diego" 105160 7903 4419 3190 96 30 19 5
"San Diego" 105200 502 279 203 4 1 1 0
"San Diego" 105800 621 318 277 6 3 1 1
"San Diego" 105910 3529 1987 1408 44 17 4 2
"San Diego" 106120 601 352 225 7 3 6 1
"San Diego" 106340 3862 2328 1350 70 30 11 5
"San Diego" 106350 5437 3226 1949 94 30 18 10
"San Diego" 106440 456 261 181 1 1 0 0
"San Diego" 106500 1513 882 559 22 5 3 0
"San Diego" 110000 6639 4017 2366 77 24 17 11
"San Diego" 110010 6399 3920 2186 106 36 17 7
"San Diego" 110140 6156 3743 2194 74 19 17 6
"San Diego" 110270 8377 4969 3057 106 42 14 4
"San Diego" 110332 2182 1278 817 18 8 5 4
"San Diego" 110510 945 523 379 12 7 3 0
"San Diego" 110600 3454 2099 1219 38 11 7 3
"San Diego" 110900 2657 1418 1124 32 5 11 1
"San Diego" 111000 4659 2958 1531 63 15 15 3
"San Diego" 111090 4398 2690 1469 66 17 21 5
"San Diego" 111100 5539 3608 1696 66 29 10 4
"San Diego" 111170 5788 3806 1746 75 22 15 6
"San Diego" 111380 4049 2530 1333 61 10 7 3
"San Diego" 111570 417 282 117 5 4 2 0
"San Diego" 115010 8520 5477 2709 90 33 22 9
"San Diego" 115050 3839 2549 1121 71 13 15 2
"San Diego" 115130 4975 3468 1303 72 24 9 0
"San Diego" 115290 752 523 202 11 6 2 0
"San Diego" 120000 1323 1159 88 31 15 1 4
"San Diego" 120010 5188 3861 1142 69 34 14 6
"San Diego" 120020 8340 6434 1582 113 54 20 15
"San Diego" 120030 7656 5180 2164 98 30 24 6
"San Diego" 120040 1105 977 75 18 14 2 4
"San Diego" 120340 1291 820 422 18 5 0 1
"San Diego" 120500 386 272 99 3 2 0 1
"San Diego" 125260 8302 5602 2351 126 27 15 4
"San Diego" 126110 7623 4576 2690 89 16 29 5
"San Diego" 126320 9323 6223 2663 192 47 26 8
"San Diego" 130000 7571 4556 2720 114 55 22 13
"San Diego" 130020 7781 4574 2897 105 48 22 10
"San Diego" 130030 7071 4221 2565 97 35 25 5
"San Diego" 130160 6441 4035 2160 91 23 24 9
"San Diego" 130190 7432 4363 2808 91 40 23 13
"San Diego" 135000 5121 3156 1761 70 21 16 1
"San Diego" 135010 7904 4768 2807 100 23 28 5
"San Diego" 135080 5300 3214 1858 67 22 13 4
"San Diego" 135100 3675 2202 1311 47 17 10 3
"San Diego" 135190 910 546 321 17 3 3 0
"San Diego" 135220 954 589 323 14 2 3 2
"San Diego" 135300 1893 1049 756 12 18 2 2
"San Diego" 135620 2144 1227 827 32 12 6 2
"San Diego" 140910 1930 1402 444 30 13 12 3
"San Diego" 145010 9314 6205 2733 116 45 25 10
"San Diego" 150000 7138 4472 2381 104 30 20 7
"San Diego" 150410 6411 4003 2110 110 33 14 11
"San Diego" 151800 8540 5330 2840 134 40 24 23
"San Diego" 154800 8681 5410 2936 125 39 19 10
"San Diego" 160000 8949 5501 3062 126 49 20 12
"San Diego" 160800 3798 2473 1180 61 25 9 4
"San Diego" 171000 622 315 272 19 3 2 2
"San Diego" 171010 5161 3142 1751 123 27 18 4
"San Diego" 171020 7270 4463 2497 107 33 17 4
"San Diego" 171070 4561 3165 1186 83 27 14 11
"San Diego" 175080 5804 3415 2178 62 20 18 7
"San Diego" 175200 491 310 165 7 2 1 0
"San Diego" 175210 1043 620 389 7 5 1 1
"San Diego" 175230 4093 2461 1480 37 18 19 4
"San Diego" 175240 4909 2888 1831 66 23 21 4
"San Diego" 175270 1739 1123 558 19 7 1 5
"San Diego" 177320 820 462 327 6 2 3 2
"San Diego" 180010 4324 2603 1539 55 10 12 5
"San Diego" 180040 6894 4189 2456 81 23 18 8
"San Diego" 181710 3018 1912 983 36 14 10 7
"San Diego" 190110 9220 6183 2670 135 43 29 13
"San Diego" 190112 8528 5494 2711 124 40 23 8
"San Diego" 195030 1174 811 316 15 7 1 1
"San Diego" 195080 1317 966 300 32 3 0 1
"San Diego" 200000 2221 1495 645 32 10 9 4
"San Diego" 200700 8299 5406 2569 113 39 28 22
"San Diego" 201100 1517 939 518 31 5 3 2
"San Diego" 202113 5739 3711 1758 96 29 21 9
"San Diego" 211010 2292 1438 755 27 12 4 1
"San Diego" 220000 9140 6187 2481 212 51 34 7
"San Diego" 220100 8635 5767 2458 175 56 18 9
"San Diego" 235000 7869 5845 1625 163 57 25 24
"San Diego" 237200 7712 4997 2375 124 46 24 8
"San Diego" 238800 7629 5236 2051 146 40 25 7
"San Diego" 240400 4601 2923 1477 81 21 10 4
"San Diego" 245200 373 234 122 5 1 3 1
"San Diego" 245220 8652 6385 1962 110 27 19 6
"San Diego" 255000 8977 7395 1289 115 44 11 13
"San Diego" 255220 9150 7786 1072 97 50 17 22
"San Diego" 256710 3570 2972 461 48 19 7 12
"San Diego" 260200 5416 4518 681 92 42 11 9
"San Diego" 260610 8991 7638 1046 100 51 10 26
"San Diego" 261400 9202 7547 1318 131 60 19 11
"San Diego" 266000 3056 2521 427 36 14 6 12
"San Diego" 270100 6508 5415 841 91 38 19 14
"San Diego" 270200 2107 1487 550 8 11 13 10
"San Diego" 270700 945 801 107 18 4 2 3
"San Diego" 271100 1120 899 176 15 9 2 5
"San Diego" 272600 4704 3478 1044 35 30 31 16
"San Diego" 274100 1393 1012 325 17 9 9 3
"San Diego" 274110 8756 6659 1808 101 29 19 16
"San Diego" 276100 6583 4756 1568 56 48 21 49
"San Diego" 280100 7009 5158 1592 85 35 32 14
"San Diego" 280500 973 703 229 9 4 4 1
"San Diego" 291000 3903 2470 1300 34 20 11 12
"San Diego" 291400 1651 1176 415 15 10 10 2
"San Diego" 291810 919 687 200 10 5 7 0
"San Diego" 293200 2265 1718 473 27 12 6 3
"San Diego" 293600 1961 1399 484 33 9 5 7
"San Diego" 294800 3727 2723 856 51 13 21 5
"San Diego" 296600 1901 1325 501 19 15 8 4
"San Diego" 300410 2447 1844 514 30 13 13 6
"San Diego" 301200 1832 1355 417 11 7 4 5
"San Diego" 302800 1305 927 325 19 7 4 4
"San Diego" 306400 3316 2750 450 32 18 7 10
"San Diego" 307400 4830 3940 672 71 48 12 19
"San Diego" 307500 4681 3658 790 55 36 23 37
"San Diego" 315100 2563 1940 518 38 16 9 9
"San Diego" 316500 5616 3945 1452 85 20 12 7
"San Diego" 320000 6764 3957 2460 101 27 29 3
"San Diego" 320170 500 271 210 8 5 1 0
"San Diego" 320310 4736 3703 865 43 25 16 20
"San Diego" 340200 4649 3087 1397 65 12 20 4
"San Diego" 340300 4149 2882 1075 83 29 10 4
"San Diego" 340610 5769 4229 1301 90 26 23 11
"San Diego" 350100 3875 3072 686 27 11 17 17
"San Diego" 360000 5053 3429 1483 19 22 18 10
"San Diego" 360300 5093 2949 2021 21 15 20 14
"San Diego" 361100 4206 3013 1055 42 18 29 8
"San Diego" 361150 1045 763 238 11 4 8 1
"San Diego" 361700 485 292 179 5 1 1 0
"San Diego" 365000 6724 5125 1398 35 31 29 22
"San Diego" 365700 4089 3068 861 38 20 17 11
"San Diego" 365800 1681 1259 348 16 14 12 7
"San Diego" 370000 1292 1003 243 5 10 6 8
"San Diego" 370110 1652 1281 317 12 6 9 6
"San Diego" 370200 2181 1770 338 13 11 2 14
"San Diego" 370800 1218 935 244 8 4 8 2
"San Diego" 372600 2795 2246 453 10 13 15 9
"San Diego" 375090 1083 752 299 11 1 1 1
"San Diego" 375100 4471 2801 1541 30 20 14 8
"San Diego" 375110 3346 2108 1135 16 12 18 8
"San Diego" 375130 4244 2611 1507 35 16 15 8
"San Diego" 376100 2272 1471 722 22 14 10 8
"San Diego" 385000 5385 3283 1887 60 31 30 22
"San Diego" 385570 3344 2207 1013 30 11 23 12
"San Diego" 385580 3158 2246 811 17 15 17 15
"San Diego" 385650 2767 1968 686 15 15 23 14
"San Diego" 385790 2087 1461 551 16 9 11 8
"San Diego" 385900 5684 3940 1583 33 18 24 27
"San Diego" 385910 3642 2362 1164 17 19 11 18
"San Diego" 390410 4527 2969 1389 49 24 16 23
"San Diego" 395000 5384 3953 1255 41 15 25 31
"San Diego" 395030 5493 3635 1692 45 21 22 16
"San Diego" 395060 938 686 223 8 5 3 5
"San Diego" 395110 2575 1626 875 17 12 10 5
"San Diego" 403410 5941 3435 2240 83 46 36 17
"San Diego" 403420 2464 1149 1209 45 11 10 3
"San Diego" 403440 3745 2066 1515 60 21 17 6
"San Diego" 403450 6396 3581 2563 102 33 27 7
"San Diego" 403460 1873 1113 672 34 12 20 3
"San Diego" 403520 7429 4074 3013 128 49 17 13
"San Diego" 403740 1390 669 669 20 5 6 2
"San Diego" 403840 6979 3568 3115 117 29 22 13
"San Diego" 403890 2416 1064 1254 35 9 11 5
"San Diego" 403910 2779 1362 1307 34 10 13 2
"San Diego" 403920 840 386 420 12 1 0 3
"San Diego" 404000 5374 3057 2084 95 29 21 4
"San Diego" 404060 1978 917 999 15 8 3 2
"San Diego" 404090 2264 1295 886 44 3 10 2
"San Diego" 404180 559 310 222 11 5 3 1
"San Diego" 404310 5071 2889 1975 93 21 15 17
"San Diego" 404640 5531 3286 1996 95 38 25 14
"San Diego" 405120 689 400 258 8 3 6 1
"San Diego" 405300 5373 3198 1959 84 26 23 12
"San Diego" 405800 1855 1058 752 6 3 7 5
"San Diego" 406000 2825 1725 983 41 14 19 11
"San Diego" 406010 1920 1082 754 30 8 8 5
"San Diego" 406210 1315 818 433 14 11 13 1
"San Diego" 406260 6740 3617 2883 71 23 23 4
"San Diego" 406400 5267 2834 2217 76 23 13 16
"San Diego" 408000 1637 980 587 31 5 4 3
"San Diego" 408010 5251 2934 2128 57 17 14 1
"San Diego" 408040 7785 4513 2918 113 26 22 7
"San Diego" 408050 3566 2048 1377 58 9 11 5
"San Diego" 408080 1749 1068 622 21 7 2 0
"San Diego" 408100 2610 1501 1009 27 8 5 1
"San Diego" 408110 2259 1287 881 35 12 2 2
"San Diego" 408130 561 337 211 5 1 0 0
"San Diego" 408160 1219 680 476 11 4 6 1
"San Diego" 408200 2720 1536 1065 48 11 12 0
"San Diego" 408230 2468 1393 965 44 7 6 3
"San Diego" 408300 1920 1176 685 22 6 6 2
"San Diego" 408320 3072 1865 1090 40 21 7 4
"San Diego" 408330 1542 806 686 17 7 4 1
"San Diego" 408490 2537 1367 1057 41 12 9 0
"San Diego" 408520 4109 2503 1432 46 13 11 2
"San Diego" 408560 1249 706 499 14 1 2 0
"San Diego" 408620 4484 2486 1794 55 22 13 1
"San Diego" 408650 756 390 345 7 1 1 0
"San Diego" 408710 647 387 240 8 3 2 0
"San Diego" 408780 889 471 389 8 2 0 0
"San Diego" 408830 430 202 208 10 1 1 0
"San Diego" 408900 2329 1244 998 21 9 11 3
"San Diego" 408910 2737 1463 1145 38 8 13 2
"San Diego" 408940 769 400 343 4 3 1 0
"San Diego" 409090 898 447 424 10 1 2 1
"San Diego" 409200 704 342 341 5 1 2 0
"San Diego" 409210 3200 1878 1187 56 15 13 7
"San Diego" 409211 439 288 136 6 0 0 0
"San Diego" 409240 3547 1980 1453 37 10 9 2
"San Diego" 409260 1184 593 535 17 7 8 0
"San Diego" 409290 2218 1194 961 21 4 6 0
"San Diego" 409500 595 318 252 8 3 4 2
"San Diego" 409680 429 230 193 2 0 1 0
"San Diego" 409681 858 544 283 8 1 4 1
"San Diego" 412000 6501 4295 1948 85 30 17 8
"San Diego" 412010 2776 1888 772 37 22 6 2
"San Diego" 412080 1844 1193 558 39 5 5 0
"San Diego" 412230 1029 662 336 10 4 4 1
"San Diego" 412400 6268 4400 1599 77 27 27 14
"San Diego" 412440 2168 1280 801 24 9 5 2
"San Diego" 412750 2779 1874 777 49 15 3 4
"San Diego" 412800 2625 1635 887 32 6 7 5
"San Diego" 412810 578 344 203 10 2 2 1
"San Diego" 412820 1903 1036 785 27 1 6 0
"San Diego" 412840 353 219 119 7 1 0 0
"San Diego" 412890 495 263 199 8 1 2 1
"San Diego" 412950 1290 862 386 17 3 4 0
"San Diego" 413000 857 536 289 17 1 2 0
"San Diego" 413430 7976 5427 2234 112 16 22 13
"San Diego" 413530 930 559 334 7 6 6 0
"San Diego" 413750 646 419 207 3 4 1 0
"San Diego" 416000 1280 728 485 19 8 2 0
"San Diego" 416010 365 199 157 4 1 0 0
"San Diego" 416040 1135 705 370 16 7 1 1
"San Diego" 416100 1817 1159 593 29 9 4 1
"San Diego" 416120 488 329 138 7 1 3 0
"San Diego" 416200 1481 995 417 23 9 4 0
"San Diego" 416600 1774 1233 450 27 6 7 3
"San Diego" 416920 617 357 234 3 2 1 3
"San Diego" 417600 705 455 212 5 2 5 0
"San Diego" 417640 886 425 435 10 0 0 0
"San Diego" 418200 3147 1953 1054 42 15 12 1
"San Diego" 419500 2855 1572 1154 51 12 10 8
"San Diego" 419540 6680 2648 3807 81 18 16 8
"San Diego" 419640 4003 1991 1854 61 26 10 7
"San Diego" 419690 990 383 573 9 3 7 1
"San Diego" 419790 6692 2537 3931 94 13 11 5
"San Diego" 420050 805 291 477 17 2 2 0
"San Diego" 420650 308 108 187 5 0 0 2
"San Diego" 421001 992 444 508 18 3 2 2
"San Diego" 421400 1747 621 1072 20 7 3 1
"San Diego" 421640 437 147 278 6 0 1 0
"San Diego" 421720 493 182 295 8 1 0 2
"San Diego" 422900 1293 799 454 13 5 5 4
"San Diego" 422910 2624 1510 1025 34 13 11 4
"San Diego" 422920 1116 594 471 22 4 5 0
"San Diego" 422930 937 465 425 16 2 5 2
"San Diego" 422940 789 521 235 8 5 11 0
"San Diego" 422970 1805 1061 660 26 11 10 6
"San Diego" 422980 6300 3177 2833 102 43 27 14
"San Diego" 423010 334 145 182 5 1 0 0
"San Diego" 423070 1770 987 711 25 11 2 0
"San Diego" 423130 1151 668 418 20 12 4 7
"San Diego" 423310 917 568 309 16 8 2 2
"San Diego" 423410 3649 2466 1029 52 20 26 11
"San Diego" 424600 815 456 319 14 7 4 1
"San Diego" 424700 3005 1791 1085 44 19 12 6
"San Diego" 424790 838 492 317 9 4 4 0
"San Diego" 424930 1380 764 565 13 12 7 1
"San Diego" 425110 3473 1810 1529 50 13 8 3
"San Diego" 425140 2886 1472 1289 42 12 16 5
"San Diego" 425440 1997 1147 779 25 5 2 3
"San Diego" 425480 1182 733 411 16 7 1 2
"San Diego" 425510 255 154 93 2 2 2 0
"San Diego" 425530 1173 617 497 28 4 5 2
"San Diego" 425690 413 186 212 1 1 2 0
"San Diego" 428400 1844 899 872 24 7 10 2
"San Diego" 428620 1256 589 625 14 6 4 3
"San Diego" 428631 2905 1354 1448 33 11 5 5
"San Diego" 428720 315 172 135 3 0 1 2
"San Diego" 428820 1660 768 822 25 4 10 2
"San Diego" 429370 318 165 139 7 2 0 0
"San Diego" 429510 671 359 290 9 3 1 0
"San Diego" 429600 583 250 302 12 7 1 1
"San Diego" 429900 737 405 317 7 0 2 1
"San Diego" 430100 580 289 273 5 1 2 0
"San Diego" 430200 1128 512 576 10 2 1 1
"San Diego" 430280 1770 863 852 12 6 4 1
"San Diego" 430330 230 113 100 6 5 0 0
"San Diego" 432000 4323 2418 1724 70 18 14 6
"San Diego" 432050 3164 2150 896 45 16 7 6
"San Diego" 432060 1598 908 630 28 8 2 2
"San Diego" 432080 3756 1855 1745 60 18 16 0
"San Diego" 432230 2898 1437 1345 40 14 5 5
"San Diego" 432231 269 153 100 4 0 1 4
"San Diego" 432240 3421 1848 1465 30 15 8 1
"San Diego" 432270 800 524 253 10 1 3 2
"San Diego" 432320 2666 1471 1057 52 17 12 7
"San Diego" 432321 3229 1631 1488 43 8 11 2
"San Diego" 432520 2262 1400 759 41 15 5 10
"San Diego" 432550 440 291 132 3 3 1 3
"San Diego" 432570 2734 1494 1155 26 11 4 2
"San Diego" 432580 462 224 226 3 1 0 1
"San Diego" 432611 636 404 197 8 5 3 2
"San Diego" 432620 1404 853 490 21 8 1 3
"San Diego" 432700 1861 1149 629 27 17 5 1
"San Diego" 432740 1249 715 487 15 4 4 0
"San Diego" 432790 876 484 352 14 2 3 4
"San Diego" 432832 3962 2250 1550 57 9 14 1
"San Diego" 432970 1356 816 488 21 3 6 1
"San Diego" 433810 370 162 193 3 2 0 0
"San Diego" 433820 391 187 187 8 2 2 0
"San Diego" 433980 372 193 166 6 0 1 0
"San Diego" 434200 406 176 207 12 0 1 0
"San Diego" 434230 1214 665 507 19 3 4 1
"San Diego" 435010 3426 2088 1211 32 15 10 5
"San Diego" 435012 1602 1001 537 16 6 4 0
"San Diego" 435030 3429 2048 1240 35 10 13 7
"San Diego" 435100 1670 749 861 22 4 4 2
"San Diego" 435120 756 352 371 10 2 2 1
"San Diego" 435200 247 160 83 2 0 0 0
"San Diego" 435400 918 454 412 23 0 4 0
"San Diego" 435450 868 500 336 9 1 1 2
"San Diego" 435500 2245 999 1142 30 5 11 2
"San Diego" 436350 969 409 513 14 1 3 0
"San Diego" 436420 370 140 210 3 1 0 0
"San Diego" 436560 1024 426 554 6 4 3 1
"San Diego" 436690 670 300 336 3 1 2 0
"San Diego" 438000 8879 4598 3897 130 35 23 6
"San Diego" 439810 1428 710 678 16 1 3 0
"San Diego" 441600 3170 1771 1259 51 22 15 6
"San Diego" 441610 2802 1513 1184 48 19 9 1
"San Diego" 441800 2304 1382 809 43 21 12 11
"San Diego" 442600 489 241 228 11 2 0 1
"San Diego" 442610 1489 869 544 35 7 5 8
"San Diego" 442700 589 353 208 11 4 3 1
"San Diego" 443050 1351 592 700 33 6 2 3
"San Diego" 443300 302 89 203 2 2 0 0
"San Diego" 443430 722 339 347 17 1 3 1
"San Diego" 443480 402 173 211 13 1 1 1
"San Diego" 444680 773 343 409 15 1 1 1
"San Diego" 444780 252 99 149 1 2 0 0
"San Diego" 444890 337 232 91 3 4 1 0
"San Diego" 445940 1712 890 761 18 4 6 5
"San Diego" 447170 1538 551 944 10 4 0 3
"San Diego" 448020 1778 714 988 32 7 7 4
"San Diego" 448040 4779 1785 2840 57 13 12 3
"San Diego" 448290 905 367 512 12 1 2 1
"San Diego" 448320 1248 528 683 21 3 0 1
"San Diego" 448520 2639 978 1570 34 5 8 1
"San Diego" 450000 2625 1046 1474 32 6 7 1
"San Diego" 450020 1778 706 998 30 16 2 0
"San Diego" 450340 451 199 229 7 3 2 0
"San Diego" 450600 603 304 266 14 5 2 1
"San Diego" 450900 962 416 500 17 2 2 0
"San Diego" 450970 3225 1442 1647 40 11 11 3
"San Diego" 451200 423 213 183 12 2 2 1
"San Diego" 454500 1578 781 722 29 5 7 4
"San Diego" 454510 2950 1347 1489 32 13 7 5
"San Diego" 454530 3194 1612 1477 31 11 6 3
"San Diego" 454540 2178 977 1134 24 5 5 0
"San Diego" 454560 779 446 294 12 4 5 4
"San Diego" 454610 1269 618 592 24 8 5 1
