COUNTY AREA TOTAL DEM REP LIB CST
COUNTY AREA TOTAL Cunningham Tillis Bray Hayes
WAKE 05-03 0 152 279 15 3
WAKE 05-05 0 335 341 46 13
WAKE 05-06 0 121 315 12 7
WAKE 05-07 0 248 322 28 10
WAKE 05-08 0 184 169 12 2
WAKE 06-04 0 147 234 42 6
WAKE 06-05 0 78 241 13 2
WAKE 06-06 0 158 355 39 11
WAKE 06-07 0 182 380 42 8
WAKE 06-08 0 122 133 18 2
WAKE 06-09 0 157 379 37 11
WAKE 06-10 0 128 319 33 6
WAKE 07-01 0 134 154 15 2
WAKE 07-02 0 86 120 11 1
WAKE 07-03 0 79 123 9 1
WAKE 07-04 0 216 206 37 9
WAKE 07-05 0 93 135 16 3
WAKE 07-06 0 106 240 17 3
WAKE 07-07 0 174 275 31 9
WAKE 07-07A 0 128 101 3 0
WAKE 07-09 0 150 207 20 6
WAKE 07-10 0 239 268 32 10
WAKE 07-11 0 59 133 7 1
WAKE 07-12 0 129 126 18 1
WAKE 07-13 0 96 135 22 3
WAKE 08-02 0 130 218 17 5
WAKE 08-03 0 204 283 26 6
WAKE 08-04 0 90 248 17 1
WAKE 08-05 0 107 231 13 4
WAKE 08-06 0 117 75 12 2
WAKE 08-07 0 160 370 23 2
WAKE 08-08 0 143 316 23 4
WAKE 08-09 0 91 138 22 2
WAKE 08-10 0 84 163 17 3
WAKE 08-11 0 187 292 32 1
WAKE 09-01 0 136 399 19 10
WAKE 09-02 0 248 189 17 11
WAKE 09-03 0 100 177 15 1
WAKE 10-01 0 66 165 7 4
WAKE 10-02 0 198 264 20 9
WAKE 10-03 0 196 288 34 6
WAKE 10-04 0 357 590 66 9
WAKE 11-01 0 231 237 31 6
WAKE 11-02 0 120 186 16 4
WAKE 12-01 0 147 422 49 8
WAKE 12-02 0 192 353 54 14
WAKE 12-04 0 180 569 37 17
WAKE 12-05 0 194 447 32 12
WAKE 12-06 0 103 205 12 10
WAKE 12-07 0 101 273 21 6
WAKE 12-08 0 192 225 27 5
WAKE 12-09 0 124 345 32 4
WAKE 13-01 0 291 136 28 12
WAKE 13-02 0 80 151 12 3
WAKE 13-05 0 152 85 20 7
WAKE 13-06 0 98 180 13 5
WAKE 13-07 0 201 143 19 4
WAKE 13-08 0 259 115 20 9
WAKE 13-09 0 298 158 33 4
WAKE 13-10 0 172 377 21 6
WAKE 13-11 0 77 189 11 6
WAKE 14-01 0 59 263 15 3
WAKE 14-02 0 210 818 40 13
WAKE 15-01 0 116 342 28 11
WAKE 15-02 0 196 474 31 9
WAKE 15-03 0 183 694 56 14
WAKE 15-04 0 104 261 20 5
WAKE 16-01 0 180 222 33 6
WAKE 16-02 0 301 145 27 8
WAKE 16-03 0 122 138 16 6
WAKE 16-04 0 112 193 16 7
WAKE 16-05 0 138 220 25 7
WAKE 16-06 0 103 75 17 1
WAKE 16-07 0 141 281 30 3
WAKE 16-09 0 173 270 26 8
WAKE 16-10 0 250 59 23 5
WAKE 16-11 0 171 53 9 2
WAKE 17-01 0 161 104 18 3
WAKE 17-02 0 80 136 6 3
WAKE 17-03 0 273 244 36 12
WAKE 17-04 0 263 248 36 8
WAKE 17-05 0 228 185 25 7
WAKE 17-06 0 151 232 8 7
WAKE 17-07 0 210 66 14 1
WAKE 17-09 0 331 69 20 7
WAKE 17-10 0 104 97 9 4
WAKE 17-11 0 256 200 27 10
WAKE 17-12 0 186 110 18 8
WAKE 17-13 0 215 218 25 12
WAKE 18-01 0 259 177 42 7
WAKE 18-02 0 120 447 28 3
WAKE 18-03 0 118 251 13 2
WAKE 18-04 0 180 378 29 5
WAKE 18-05 0 120 374 20 3
WAKE 18-06 0 266 250 35 6
WAKE 18-07 0 119 332 24 5
WAKE 18-08 0 192 364 22 8
WAKE 19-03 0 159 349 33 9
WAKE 19-05 0 94 425 23 4
WAKE 19-07 0 191 313 29 10
WAKE 19-09 0 130 416 31 12
WAKE 19-11 0 141 273 27 10
WAKE 19-12 0 223 461 36 17
WAKE 19-13 0 113 157 21 2
WAKE 19-14 0 157 246 14 2
WAKE 19-15 0 132 211 12 6
WAKE 19-16 0 133 194 15 8
WAKE 19-17 0 257 281 34 5
WAKE 19-18 0 129 261 31 12
WAKE 19-19 0 155 418 26 6
WAKE 19-20 0 118 265 13 4
WAKE 19-21 0 148 264 30 1
WAKE 20-01 0 162 230 25 9
WAKE 20-03 0 64 175 21 3
WAKE 20-04 0 137 237 22 7
WAKE 20-05 0 98 336 30 7
WAKE 20-06A 0 195 283 41 8
WAKE 20-06B 0 188 333 31 5
WAKE 20-08 0 170 304 33 7
WAKE 20-09 0 125 274 21 3
WAKE 20-10 0 138 263 22 1
WAKE 20-11 0 191 389 31 10
WAKE 20-12 0 168 357 23 9
WAKE 20-14 0 154 304 30 3
WAKE 20-15 0 232 241 26 5
WAKE 20-16 0 215 202 24 8
WAKE 20-17 0 141 248 15 3
WAKE "ABSEN 1-40" 0 92942 31323 4631 836
WAKE "ABSEN 121-128" 0 6 9 0 0
WAKE "ABSEN 41-80" 0 24198 7708 1178 209
WAKE "ABSEN 81-120" 0 6271 2210 287 49
WAKE "OSAB 1-40" 0 9070 9262 544 138
WAKE "OSAB 121-128" 0 0 4 0 0
WAKE "OSAB 41-80" 0 3086 2929 212 40
WAKE "OSAB 81-120" 0 526 556 45 6
WAKE "OSAP 1-40" 0 12990 12300 778 167
WAKE "OSAP 121-128" 0 0 0 0 0
WAKE "OSAP 41-80" 0 1042 786 58 16
WAKE "OSAP 81-120" 0 76 51 2 0
WAKE "OSAV 1-40" 0 6681 4404 384 114
WAKE "OSAV 121-128" 0 2 4 0 0
WAKE "OSAV 41-80" 0 2790 2078 190 68
WAKE "OSAV 81-120" 0 638 353 31 15
WAKE "OSBR 1-40" 0 7864 881 250 63
WAKE "OSBR 121-128" 0 0 0 0 0
WAKE "OSBR 41-80" 0 710 136 26 9
WAKE "OSBR 81-120" 0 512 236 27 12
WAKE "OSCA 1-40" 0 14092 8500 756 157
WAKE "OSCA 121-128" 0 0 0 0 0
WAKE "OSCA 41-80" 0 2300 1252 139 21
WAKE "OSCA 81-120" 0 494 296 39 6
WAKE "OSCM 1-40" 0 6615 1571 282 84
WAKE "OSCM 121-128" 0 0 0 0 0
WAKE "OSCM 41-80" 0 1127 356 49 14
WAKE "OSCM 81-120" 0 368 184 11 6
WAKE "OSCS 1-40" 0 9162 6326 497 108
WAKE "OSCS 121-128" 0 0 0 0 0
WAKE "OSCS 41-80" 0 1531 987 96 19
WAKE "OSCS 81-120" 0 315 186 22 5
WAKE "OSGR 1-40" 0 3706 1329 144 52
WAKE "OSGR 121-128" 0 0 0 0 0
WAKE "OSGR 41-80" 0 7026 2068 297 88
WAKE "OSGR 81-120" 0 676 433 42 11
WAKE "OSHS 1-40" 0 6192 6722 483 96
WAKE "OSHS 121-128" 0 0 0 0 0
WAKE "OSHS 41-80" 0 553 416 57 7
WAKE "OSHS 81-120" 0 12 16 1 0
WAKE "OSKD 1-40" 0 6971 3899 374 94
WAKE "OSKD 121-128" 0 0 0 0 0
WAKE "OSKD 41-80" 0 499 386 25 14
WAKE "OSKD 81-120" 0 324 556 18 10
WAKE "OSLH 1-40" 0 9110 6023 405 78
WAKE "OSLH 121-128" 0 6 2 0 0
WAKE "OSLH 41-80" 0 2693 1674 148 21
WAKE "OSLH 81-120" 0 588 468 31 4
WAKE "OSLL 1-40" 0 7901 5217 447 80
WAKE "OSLL 121-128" 0 2 4 0 2
WAKE "OSLL 41-80" 0 3948 3255 241 34
WAKE "OSLL 81-120" 0 2138 2133 114 23
WAKE "OSNR 1-40" 0 5730 6973 382 99
WAKE "OSNR 121-128" 0 0 0 0 0
WAKE "OSNR 41-80" 0 59 51 6 2
WAKE "OSNR 81-120" 0 81 87 7 0
WAKE "OSOP 1-40" 0 7027 4891 397 62
WAKE "OSOP 121-128" 0 0 3 0 0
WAKE "OSOP 41-80" 0 2544 2244 119 17
WAKE "OSOP 81-120" 0 446 318 22 2
WAKE "OSRB 1-40" 0 8192 712 246 69
WAKE "OSRB 121-128" 0 0 0 0 0
WAKE "OSRB 41-80" 0 4264 482 123 32
WAKE "OSRB 81-120" 0 894 130 25 4
WAKE "OSTA 1-40" 0 11065 3647 564 68
WAKE "OSTA 121-128" 0 1 0 0 0
WAKE "OSTA 41-80" 0 3487 1208 145 26
WAKE "OSTA 81-120" 0 436 173 11 1
WAKE "OSWA 1-40" 0 3826 5063 304 68
WAKE "OSWA 121-128" 0 0 1 0 0
WAKE "OSWA 41-80" 0 3219 4666 274 83
WAKE "OSWA 81-120" 0 345 508 32 8
WAKE "OSWN 1-40" 0 8961 7233 523 124
WAKE "OSWN 121-128" 0 4 5 0 0
WAKE "OSWN 41-80" 0 2427 862 110 34
WAKE "OSWN 81-120" 0 1814 1220 120 28
WAKE "OSWO 1-40" 0 6070 9505 603 149
WAKE "OSWO 121-128" 0 0 0 0 0
WAKE "OSWO 41-80" 0 1432 1792 134 30
WAKE "OSWO 81-120" 0 18 26 1 0
WAKE "OSZB 1-40" 0 4273 4369 240 103
WAKE "OSZB 121-128" 0 0 0 0 0
WAKE "OSZB 41-80" 0 81 77 3 0
WAKE "OSZB 81-120" 0 148 241 15 5
WAKE "PROVI 1-40" 0 707 517 65 32
WAKE "PROVI 121-128" 0 1 0 0 0
WAKE "PROVI 41-80" 0 228 157 29 10
WAKE "PROVI 81-120" 0 44 31 2 0
WAKE "TRANS 1-40" 0 0 0 0 0
WAKE "TRANS 121-128" 0 0 0 0 0
WAKE "TRANS 41-80" 0 0 0 0 0
WAKE "TRANS 81-120" 0 0 0 0 0
WARREN 001 0 353 490 26 9
WARREN 002 0 288 409 6 12
WARREN 003 0 429 261 21 12
WARREN 004 0 374 228 8 6
WARREN 005 0 654 197 14 6
WARREN 006 0 630 251 15 3
WARREN 007 0 393 172 16 8
WARREN 008 0 765 106 15 11
WARREN 009 0 229 170 7 7
WARREN 010 0 997 257 25 18
WARREN 011 0 154 84 3 2
WARREN 012 0 223 480 15 6
WARREN 013 0 258 179 8 4
WARREN 014 0 690 236 15 8
WASHINGTON ABSENTEE 0 454 197 9 5
WASHINGTON LM 0 90 69 5 3
WASHINGTON "ONE STOP" 0 2329 1754 84 72
WASHINGTON P1 0 63 43 10 2
WASHINGTON P2 0 89 33 3 4
WASHINGTON P3 0 100 146 6 7
WASHINGTON PROVISIONAL 0 3 2 1 0
WASHINGTON SC 0 140 207 4 7
WASHINGTON SK 0 61 133 6 4
WASHINGTON TRANSFER 0 0 0 0 0
WATAUGA 01 0 14 51 4 1
WATAUGA 02 0 35 243 8 8
WATAUGA 03 0 55 164 11 5
WATAUGA 04 0 83 124 15 5
WATAUGA 05 0 56 45 12 0
WATAUGA 06 0 94 58 11 0
WATAUGA 07 0 132 184 27 11
WATAUGA 08 0 60 175 12 5
WATAUGA 09 0 26 66 5 0
WATAUGA 10 0 19 102 9 0
WATAUGA 11 0 79 318 17 15
WATAUGA 12 0 85 58 13 0
WATAUGA 13 0 99 124 15 2
WATAUGA 14 0 101 196 24 2
WATAUGA 15 0 109 177 23 2
WATAUGA 16 0 5 21 2 1
WATAUGA 17 0 29 116 6 1
WATAUGA 18 0 33 132 8 4
WATAUGA 19 0 58 203 14 5
WATAUGA 20 0 70 125 8 2
WATAUGA ABSENTEE 0 3737 1386 163 37
WATAUGA "OS ADMIN" 0 2610 2337 185 57
WATAUGA "OS ASU" 0 4916 1293 269 34
WATAUGA "OS BR" 0 1026 1289 58 23
WATAUGA "OS DG" 0 1170 2533 92 50
WATAUGA "OS FSCO" 0 632 807 50 11
WATAUGA "OS WW" 0 815 1830 69 43
WATAUGA PROVISIONAL 0 39 55 6 6
WATAUGA TRANSFER 0 6 4 2 1
WAYNE 01 0 91 205 14 6
WAYNE 02 0 90 352 12 6
WAYNE 03 0 84 334 15 13
WAYNE 04 0 104 318 11 6
WAYNE 05 0 78 233 23 4
WAYNE 06 0 88 88 9 4
WAYNE 07 0 105 320 22 9
WAYNE 08 0 69 376 17 9
WAYNE 09 0 57 237 13 8
WAYNE 10 0 139 55 5 0
WAYNE 11 0 134 49 3 7
WAYNE 12 0 140 104 17 4
WAYNE 13 0 110 69 5 3
WAYNE 14 0 67 299 14 7
WAYNE 15 0 108 349 16 5
WAYNE 16 0 112 184 16 4
WAYNE 17 0 91 9 3 0
WAYNE 18 0 95 28 7 8
WAYNE 1920 0 245 34 6 4
WAYNE 21 0 96 75 4 6
WAYNE 22 0 90 67 8 4
WAYNE 23 0 84 157 18 8
WAYNE 24 0 62 469 15 10
WAYNE 2530 0 131 138 9 7
WAYNE 26 0 130 132 6 11
WAYNE 27 0 103 56 4 4
WAYNE 28 0 155 255 27 9
WAYNE 29 0 98 42 10 3
WAYNE ABSENTEE 0 4256 2237 258 83
WAYNE "OS BCR" 0 4092 461 83 61
WAYNE "OS LIB" 0 3965 2533 158 113
WAYNE "OS MAX" 0 5377 11572 356 218
WAYNE "OS MOT" 0 1726 2759 94 89
WAYNE "OS PHL" 0 1082 4494 135 84
WAYNE PROVISIONAL 0 74 84 6 6
WAYNE TRANSFER 0 0 0 0 0
WILKES 101 0 43 214 7 6
WILKES 102 0 85 336 10 12
WILKES 103 0 20 202 9 2
WILKES 104 0 76 255 9 7
WILKES 105 0 59 371 15 8
WILKES 106 0 44 239 12 2
WILKES 107 0 139 791 14 12
WILKES 108 0 57 132 7 6
WILKES 109 0 65 220 6 7
WILKES 111 0 59 265 8 6
WILKES 112 0 84 395 16 10
WILKES 113A 0 91 387 6 9
WILKES 114 0 34 208 10 3
WILKES 115A 0 93 548 21 9
WILKES 117 0 60 368 18 7
WILKES 118 0 119 155 15 13
WILKES 119 0 97 504 28 12
WILKES 120 0 40 297 14 5
WILKES 121 0 44 228 13 10
WILKES 122 0 26 352 10 7
WILKES 123 0 41 331 10 6
WILKES 124 0 73 452 19 10
WILKES 125 0 36 213 9 11
WILKES 126 0 26 191 6 7
WILKES 127 0 84 146 12 2
WILKES 128 0 104 467 20 13
WILKES 129 0 56 220 5 8
WILKES ABSENTEE 0 2077 2079 121 70
WILKES "MCGEE OS" 0 1353 5519 154 128
WILKES "OFFICE OS" 0 2870 9319 317 174
WILKES PROVISIONAL 0 19 81 3 5
WILKES TRANSFER 0 0 3 0 0
WILSON PRBL 0 529 1464 36 25
WILSON PRCR 0 542 1168 40 27
WILSON PRGA 0 820 897 41 12
WILSON PROL 0 831 2189 70 49
WILSON PRSA 0 381 361 17 9
WILSON PRSP 0 476 1039 35 23
WILSON PRST 0 495 470 24 12
WILSON PRTA 0 2333 2630 102 43
WILSON PRTO 0 1266 1478 58 30
WILSON PRWA 0 478 89 11 9
WILSON PRWB 0 608 53 10 6
WILSON PRWC 0 956 102 21 11
WILSON PRWD 0 547 813 40 11
WILSON PRWE 0 689 267 23 8
WILSON PRWH 0 467 20 14 11
WILSON PRWI 0 872 333 26 16
WILSON PRWJ 0 1658 1069 65 23
WILSON PRWK 0 504 728 28 19
WILSON PRWL 0 949 937 48 21
WILSON PRWM 0 1720 1508 82 30
WILSON PRWN 0 1487 116 29 14
WILSON PRWP 0 553 795 37 11
WILSON PRWQ 0 392 14 9 4
WILSON PRWR 0 892 102 19 15
YADKIN ABSENTEE 0 1001 1064 62 26
YADKIN BNVL 0 112 490 23 18
YADKIN DCRK 0 75 315 32 11
YADKIN EBND 0 100 637 31 15
YADKIN FBSH 0 102 592 22 14
YADKIN NBCK 0 76 299 11 6
YADKIN NFAL 0 45 277 12 6
YADKIN NKNB 0 143 574 22 15
YADKIN NLIB 0 114 354 18 12
YADKIN "ONE STOP" 0 2046 8769 275 213
YADKIN PROVISIONAL 0 2 30 4 2
YADKIN SBCK 0 58 283 7 16
YADKIN SFAL 0 60 389 12 11
YADKIN SKNB 0 35 279 11 8
YADKIN SLIB 0 67 446 11 8
YADKIN TRANSFER 0 0 0 0 0
YANCEY "01 BUR" 0 1003 1473 67 36
YANCEY "02 CAN" 0 353 769 38 22
YANCEY "03 EGY" 0 140 265 6 3
YANCEY "04 RAM" 0 71 184 10 5
YANCEY "05 GRE" 0 114 235 4 9
YANCEY "06 JAC" 0 371 779 28 23
YANCEY "07 BRU" 0 109 203 11 2
YANCEY "08 CRA" 0 588 1332 35 29
YANCEY "09 SOU" 0 692 805 29 14
YANCEY "10 PEN" 0 129 311 5 2
YANCEY "11 PRI" 0 263 682 17 14
