COUNTY AREA TOTAL DEM REP GRN IND1 IND2 WI1
COUNTY AREA TOTAL Strickland Portman DeMare Connors Rupert Stahl
Hancock "FINDLAY 6C" 497 133 310 14 15 9 0
Hancock "FINDLAY 6D" 422 109 250 22 11 8 0
Hancock "FINDLAY 4E" 464 105 315 9 3 9 0
Hancock "FOSTORIA N" 695 219 418 5 8 19 0
Hancock "FOSTORIA S" 608 208 349 13 13 11 0
Hancock "ALLEN E" 657 102 506 12 11 7 0
Hancock "ALLEN W" 767 118 598 10 14 6 0
Hancock AMANDA 609 86 482 6 9 13 0
Hancock BIGLICK 717 116 550 7 8 14 0
Hancock BLANCHARD 653 94 509 9 5 12 0
Hancock CASS 553 99 411 5 11 2 0
Hancock DELAWARE 668 123 473 10 18 20 0
Hancock EAGLE 701 81 570 8 7 10 0
Hancock JACKSON 607 81 478 2 9 17 0
Hancock "LIBERTY N" 581 115 437 5 4 6 0
Hancock "LIBERTY NE" 594 138 426 5 12 4 0
Hancock "LIBERTY NW" 858 130 686 3 6 4 0
Hancock "LIBERTY SE" 784 166 550 12 15 10 0
Hancock "LIBERTY SW" 758 108 594 4 9 16 0
Hancock "MADISON E" 532 74 419 10 3 13 0
Hancock "MADISON W" 687 102 534 7 9 12 0
Hancock "MARION S" 1025 164 801 9 10 8 0
Hancock ORANGE 768 97 622 9 11 13 0
Hancock PLEASANT 405 51 337 1 5 4 0
Hancock MCCOMB 628 139 449 10 8 9 0
Hancock PORTAGE 447 70 340 8 10 0 0
Hancock "UNION E" 460 73 350 6 6 3 0
Hancock "UNION W" 468 56 387 4 3 10 0
Hancock "VAN BUREN" 546 63 445 8 10 6 0
Hancock WASHINGTON 802 172 568 13 17 16 0
Hancock "MARION N" 917 157 689 11 23 12 0
Hancock "FINDLAY 7A" 597 136 425 7 5 4 0
Hancock "FINDLAY 7B" 517 154 318 12 7 11 0
Hancock "FINDLAY 7C" 575 156 375 11 16 6 0
Hancock "FINDLAY 7D" 473 122 307 12 7 6 0
Hancock "FINDLAY 7E" 350 117 190 13 5 5 0
Hardin "KENTON 1" 642 152 419 5 26 16 0
Hardin "KENTON 2" 966 207 663 20 21 9 0
Hardin "KENTON 3" 727 186 463 7 17 17 0
Hardin "KENTON 4" 440 106 284 1 13 13 0
Hardin "DUNKIRK / BLANCHARD" 667 128 488 4 14 15 0
Hardin BUCK 378 65 290 2 5 7 0
Hardin CESSNA 261 58 185 3 5 4 0
Hardin DUDLEY 429 79 315 4 3 12 0
Hardin GOSHEN 313 40 246 4 4 6 0
Hardin "MOUNT VICTORY / RIDGEWAY / HALE" 688 110 513 6 13 12 0
Hardin "FOREST / JACKSON" 853 174 598 14 21 18 0
Hardin LIBERTY 949 149 718 11 18 14 0
Hardin "ADA NORTH" 754 213 467 15 15 14 0
Hardin "ADA SOUTH" 789 239 489 11 12 12 0
Hardin LYNN 312 62 212 8 11 1 0
Hardin "ALGER / MCGUFFEY / MARION" 1010 197 690 13 35 29 0
Hardin MCDONALD 455 55 354 4 9 8 0
Hardin PLEASANT 840 133 650 4 9 21 0
Hardin ROUNDHEAD 371 56 290 3 5 8 0
Hardin "TAYLOR CREEK" 290 53 219 2 4 5 0
Hardin WASHINGTON 382 43 299 9 9 8 0
Harrison "ARCHER TWP" 155 33 113 2 1 0 0
Harrison "ATHENS TWP/VIL" 270 75 172 3 5 3 0
Harrison "CADIZ TWP/VIL NE" 798 201 525 10 24 13 0
Harrison "CADIZ VIL SW" 806 238 499 9 20 6 0
Harrison "FRANKLIN TWP/VIL" 327 69 233 11 5 4 0
Harrison "FREEPORT TWP/VIL" 366 92 253 6 4 2 0
Harrison "GERMAN TWP" 373 90 255 5 5 5 0
Harrison "GREEN TWP/VIL" 890 240 585 11 17 10 0
Harrison "MONROE TWP/VIL" 471 86 344 5 14 8 0
Harrison "MOOREFIELD TWP" 209 46 140 3 3 10 0
Harrison "NORTH TWP/VIL" 660 151 443 14 17 9 0
Harrison "NOTTINGHAM TWP" 164 31 116 2 2 5 0
Harrison "RUMLEY TWP/VIL" 622 138 427 9 17 9 0
Harrison "SHORTCREEK TWP/VIL" 580 167 360 5 14 9 0
Harrison "STOCK TWP" 261 79 157 4 6 9 0
Harrison "WASHINGTON TWP" 279 87 158 3 10 5 0
Henry "NAPOLEON CITY 1.0" 458 136 265 10 17 7 0
Henry "NAPOLEON CITY 2.0" 439 111 288 10 6 9 0
Henry "NAPOLEON CITY 3.0" 835 208 575 5 15 13 0
Henry "NAPOLEON CITY 4.0" 858 234 548 13 13 20 0
Henry "NAPOLEON CITY 5.0" 793 221 493 23 16 13 0
Henry "NAPOLEON CITY 6.0" 632 130 467 4 8 3 0
Henry "BARTLOW TWP 8.0" 342 50 274 2 4 3 0
Henry "DAMASCUS TWP 9.0" 858 225 551 18 16 15 0
Henry "DESHLER VILLAGE 7.0" 772 155 560 9 10 9 0
Henry "FLATROCK TWP 10.0" 689 156 476 8 19 13 0
Henry "FREEDOM TWP 11.0" 539 72 434 4 9 5 0
Henry "HARRISON TWP 12.0" 589 115 426 4 17 8 0
Henry "HOLGATE VILLAGE 19.0" 463 171 251 7 6 11 0
Henry "LIBERTY TWP 14.0" 761 154 543 10 11 17 0
Henry "LIBERTY CENTER VILLAGE 13.0" 506 128 326 14 12 9 0
Henry "MARION TWP 15.0" 715 156 514 12 8 5 0
Henry "MONROE TWP 16.0" 593 97 461 5 7 3 0
Henry "NAPOLEON EAST TWP 17.0" 341 60 247 5 10 5 0
Henry "NAPOLEON WEST TWP 18.0" 548 74 441 5 7 10 0
Henry "PLEASANT TWP 20.0" 561 100 424 5 9 9 0
Henry "RICHFIELD TWP 21.0" 351 40 286 2 3 8 0
Henry "RIDGEVILLE TWP 22.0" 623 90 481 8 15 8 0
Henry "WASHINGTON TWP 23.0" 950 227 645 15 13 20 0
Highland "GREENFIELD N" 731 214 451 17 18 9 0
Highland "GREENFIELD S" 643 172 414 12 14 10 0
Highland "HILLSBORO NE" 602 146 415 4 8 9 0
Highland "HILLSBORO NW" 728 167 508 7 13 8 0
Highland "HILLSBORO SE" 499 138 322 6 7 10 0
Highland "HILLSBORO SW-A" 457 117 300 13 11 6 0
Highland "HILLSBORO SW-B" 385 85 274 3 7 4 0
Highland BRUSHCREEK 600 103 448 4 12 15 0
Highland CLAY 698 113 543 7 12 4 0
Highland CONCORD 667 91 507 3 21 9 0
Highland DODSON 523 62 427 8 10 4 0
Highland LYNCHBURG 663 98 495 12 15 13 0
Highland "FAIRFIELD E" 718 123 551 8 6 10 0
Highland "FAIRFIELD W" 350 45 283 2 2 5 0
Highland LEESBURG 469 101 331 4 6 14 0
Highland HAMER 378 50 292 4 9 8 0
Highland JACKSON 510 93 365 4 17 13 0
Highland "LIBERTY NE" 483 82 364 5 6 10 0
Highland "LIBERTY NW" 589 93 457 6 11 5 0
Highland "LIBERTY S" 845 99 693 8 16 9 0
Highland MADISON 868 179 642 10 9 10 0
Highland MARSHALL 492 93 371 2 9 3 0
Highland "NEW MARKET" 995 149 785 5 18 14 0
Highland "PAINT N" 464 99 329 2 14 4 0
Highland "PAINT SE" 526 138 347 7 12 4 0
Highland "PAINT SW" 638 153 440 12 8 9 0
Highland PENN 736 104 598 3 5 8 0
Highland SALEM 406 69 294 9 10 8 0
Highland UNION 877 157 659 8 19 15 0
Highland WASHINGTON 590 79 462 9 10 8 0
Highland WHITEOAK 639 109 499 4 3 10 0
Hocking "LOGAN 1" 853 269 513 10 17 10 0
Hocking "LOGAN 2" 746 221 459 10 15 16 0
Hocking "LOGAN 3" 901 264 566 6 15 15 0
Hocking "LOGAN 4" 735 230 433 13 9 18 0
Hocking BENTON 431 161 237 5 13 4 0
Hocking "FALLS 1" 343 100 221 3 4 2 0
Hocking "FALLS 2" 520 128 345 10 9 8 0
Hocking "FALLS 3" 340 74 240 4 4 5 0
Hocking "FALLS 4" 527 144 337 6 7 7 0
Hocking "FALLS 5" 274 88 178 1 3 2 0
Hocking "GOOD HOPE" 702 170 469 9 11 13 0
Hocking "GREEN 1" 605 144 409 6 10 16 0
Hocking "GREEN 2" 452 131 276 6 6 13 0
Hocking LAUREL 631 198 384 8 13 15 0
Hocking "MARION 1" 530 109 386 6 5 9 0
Hocking "MARION 2" 376 82 257 6 6 7 0
Hocking LAURELVILLE 203 69 119 3 4 3 0
Hocking "PERRY 1" 489 142 306 4 17 3 0
Hocking SALTCREEK 468 131 292 6 11 7 0
Hocking STARR 739 206 470 5 16 22 0
Hocking "CARBON HILL" 374 144 203 3 9 8 0
Hocking "MURRAY CITY" 212 102 92 1 4 7 0
Hocking WASHINGTON 590 158 375 3 19 17 0
Hocking "HIDE AWAY HILLS" 327 97 203 4 10 6 0
Hocking "PERRY 2" 397 90 273 8 7 6 0
Hocking "WEST LOGAN" 338 101 203 9 5 6 0
Holmes "BERLIN NORTH" 612 33 528 4 6 4 0
Holmes "BERLIN SOUTH" 471 35 392 6 5 2 0
Holmes "CLARK TOWNSHIP" 360 18 287 2 9 3 0
Holmes "HARDY TOWNSHIP" 1038 147 791 6 15 24 0
Holmes "MILLERSBURG EAST" 891 194 602 15 27 12 0
Holmes "MILLERSBURG WEST" 412 101 276 5 10 5 0
Holmes "KILLBUCK TOWNSHIP" 842 133 622 4 17 18 0
Holmes "KNOX TOWNSHIP" 588 97 439 5 15 14 0
Holmes "MECHANIC TOWNSHIP" 828 136 611 10 18 15 0
Holmes "MONROE TOWNSHIP" 770 101 607 6 14 15 0
Holmes "PAINT TOWNSHIP" 636 32 487 1 9 7 0
Holmes "PRAIRIE TOWNSHIP" 771 85 599 10 17 9 0
Holmes "RICHLAND TOWNSHIP" 458 74 335 2 11 18 0
Holmes "RIPLEY TOWNSHIP" 807 141 601 7 21 15 0
Holmes "SALTCREEK TOWNSHIP" 538 27 418 2 6 5 0
Holmes "WALNUT CREEK TOWNSHIP" 862 78 707 9 9 4 0
Holmes "WASHINGTON TOWNSHIP" 770 143 549 7 23 18 0
Huron "BELLEVUE 3" 637 177 384 15 21 12 0
Huron "BELLEVUE 4" 738 210 444 18 13 25 0
Huron "NORWALK 1-A" 773 215 480 15 11 21 0
Huron "NORWALK 1-B" 771 255 438 11 19 25 0
Huron "NORWALK 1-C" 522 171 285 9 20 13 0
Huron "NORWALK 2-A" 725 156 508 11 14 9 0
Huron "NORWALK 2-B" 583 175 351 11 17 12 0
Huron "NORWALK 2-C" 727 193 443 15 21 14 0
Huron "NORWALK 3-A" 347 107 186 7 13 17 0
Huron "NORWALK 3-B" 506 140 314 13 14 9 0
Huron "NORWALK 3-C" 571 139 370 14 20 6 0
Huron "NORWALK 4-A" 420 124 222 19 21 13 0
Huron "NORWALK 4-B" 417 137 230 8 16 10 0
Huron "NORWALK 4-C" 713 200 439 11 13 24 0
Huron "WILLARD 1" 373 122 209 4 10 5 0
Huron "WILLARD 2" 294 91 171 5 9 4 0
Huron "WILLARD 3" 667 154 446 7 19 11 0
Huron "WILLARD 4" 717 164 493 14 11 10 0
Huron "BRONSON TWP 1" 484 93 359 4 8 6 0
Huron "BRONSON TWP 2" 640 98 481 6 21 10 0
Huron "CLARKSFIELD TWP" 807 169 535 11 36 21 0
Huron "FAIRFIELD TWP/VILL" 510 82 379 5 10 13 0
Huron "FITCHVILLE TWP" 517 101 353 9 12 16 0
Huron "GREENFIELD TWP" 808 160 584 12 13 17 0
Huron "GREENWICH TWP" 350 65 250 2 16 2 0
Huron "GREENWICH VILLAGE" 580 94 426 7 20 13 0
Huron "HARTLAND TWP" 484 112 311 9 15 15 0
Huron "LYME TWP" 523 109 378 6 8 8 0
Huron "NEW HAVEN TWP" 741 129 536 12 24 14 0
Huron "PLYMOUTH VILLAGE" 274 61 184 4 12 6 0
Huron "NEW LONDON TWP" 465 93 313 4 23 13 0
Huron "NEW LONDON VILL 1" 417 125 249 2 16 9 0
Huron "NEW LONDON VILL 2" 509 113 339 9 16 14 0
Huron "NORWALK TWP NORTH" 664 154 425 12 21 19 0
Huron "NORWALK-MILAN TWP" 534 150 317 7 19 9 0
Huron "NORWALK TWP SOUTH" 361 83 241 5 10 6 0
Huron "NORWICH TWP" 512 90 370 13 11 10 0
Huron "PERU TWP" 595 123 412 4 11 14 0
Huron "RICHMOND TWP" 453 76 336 6 9 6 0
Huron "RIDGEFIELD TWP" 522 102 364 6 12 8 0
Huron "MONROEVILLE VILLAGE" 543 155 324 15 22 10 0
Huron "RIPLEY TWP" 361 55 259 7 7 11 0
Huron "SHERMAN TWP" 266 64 170 5 6 8 0
Huron "TOWNSEND TWP" 799 198 494 12 22 30 0
Huron "WAKEMAN TWP" 672 185 423 11 16 19 0
Huron "WAKEMAN VILLAGE" 451 125 268 11 16 13 0
Jackson "JACKSON 1-A" 829 168 591 11 10 7 0
Jackson "JACKSON 2-A" 567 180 342 6 12 9 0
Jackson "JACKSON 3-A" 551 140 366 0 5 13 0
Jackson "JACKSON 4-A" 709 174 496 6 6 9 0
Jackson "WELLSTON 1-A" 429 118 289 3 1 7 0
Jackson "WELLSTON 2-A" 337 86 219 4 7 10 0
Jackson "WELLSTON 2-B" 490 133 315 12 3 11 0
Jackson "WELLSTON 3-A" 301 91 184 1 5 12 0
Jackson "WELLSTON 4-A" 534 173 307 3 8 18 0
Jackson BLOOMFIELD 515 123 354 1 10 11 0
Jackson "COAL II" 597 141 409 7 7 13 0
Jackson "COAL I" 212 66 124 3 3 6 0
Jackson "FRANKLIN II" 483 101 352 4 2 7 0
Jackson HAMILTON 262 77 165 2 8 3 0
Jackson JACKSON 590 153 387 2 11 12 0
Jackson "JEFFERSON I" 423 106 287 3 4 11 0
Jackson "JEFFERSON II" 540 154 355 4 4 10 0
Jackson "OAK HILL II" 367 82 258 1 7 11 0
Jackson "LIBERTY II" 581 189 353 7 7 5 0
Jackson "LICK I" 673 201 424 8 6 9 0
Jackson "LICK II" 517 141 338 3 5 11 0
Jackson "MADISON I" 302 67 218 1 2 4 0
Jackson "MADISON II" 371 82 254 1 5 10 0
Jackson "OAK HILL I" 236 57 165 2 3 4 0
Jackson "MILTON I" 502 138 324 2 12 7 0
Jackson "SCIOTO II" 374 89 245 5 9 12 0
Jackson WASHINGTON 350 77 245 3 6 8 0
Jackson "FRANKLIN I" 587 112 434 5 5 9 0
Jackson "LIBERTY I" 321 80 213 4 5 6 0
Jackson "SCIOTO I" 401 75 297 5 3 6 0
Jefferson "STEUBENVILLE 1-1" 431 232 156 6 10 7 0
Jefferson "STEUBENVILLE 1-2" 356 220 96 9 7 9 0
Jefferson "STEUBENVILLE 2-1" 557 219 286 7 12 10 0
Jefferson "STEUBENVILLE 2-2" 710 280 348 8 27 17 0
Jefferson "STEUBENVILLE 3-1" 622 226 315 9 32 10 0
Jefferson "STEUBENVILLE 3-2" 723 231 422 8 19 11 0
Jefferson "STEUBENVILLE 4-1" 402 253 95 6 11 7 0
Jefferson "STEUBENVILLE 4-2" 424 127 245 7 9 4 0
Jefferson "STEUBENVILLE 5-1" 593 236 294 10 10 13 0
Jefferson "STEUBENVILLE 5-2" 642 192 376 4 24 13 0
Jefferson "STEUBENVILLE 5-3" 567 182 342 4 11 8 0
Jefferson "STEUBENVILLE 6-1" 577 174 359 12 10 7 0
Jefferson "STEUBENVILLE 6-2" 682 172 454 5 11 12 0
Jefferson "STEUBENVILLE 6-3" 657 206 391 5 12 13 0
Jefferson "TORONTO 1-A" 715 235 401 9 23 16 0
Jefferson "TORONTO 2-A" 659 214 361 13 10 15 0
Jefferson "TORONTO 3-A" 609 192 348 8 17 11 0
Jefferson "TORONTO 4-A" 516 198 281 2 6 11 0
Jefferson "BRUSH CREEK" 228 69 140 1 3 5 0
Jefferson "BANTAM RIDGE" 858 201 576 3 20 21 0
Jefferson BRENTWOOD 568 183 338 4 11 8 0
Jefferson "CROSS CREEK" 706 150 454 12 21 26 0
Jefferson "NEW ALEXANDRIA" 123 37 82 1 2 1 0
Jefferson "WEST PARK" 615 186 363 7 9 14 0
Jefferson "WINTERSVILLE A" 648 185 393 4 18 16 0
Jefferson "WINTERSVILLE B" 580 189 328 12 17 5 0
Jefferson "WINTERSVILLE C" 379 153 183 6 6 12 0
Jefferson "ISLAND CREEK" 536 146 338 6 10 10 0
Jefferson "MT TABOR" 442 73 329 0 14 5 0
Jefferson "PLEASANT HILL 1" 596 152 376 1 22 14 0
Jefferson "PLEASANT HILL 2" 653 170 417 13 15 15 0
Jefferson "TWO RIDGE" 440 136 259 5 13 12 0
Jefferson WELSMAR 204 41 142 1 1 5 0
Jefferson WINTRINGER 261 75 159 7 4 8 0
Jefferson "WINTERSVILLE D" 531 145 332 6 7 13 0
Jefferson EMPIRE 105 31 60 2 5 4 0
Jefferson GRANT 362 102 225 3 6 11 0
Jefferson "NEW SOMERSET" 681 153 438 10 9 22 0
Jefferson STRATTON 151 57 74 3 4 5 0
Jefferson EMERSON 727 221 442 12 23 7 0
Jefferson "MT PLEASANT" 213 79 107 8 3 8 0
Jefferson DILLONVALE 246 123 102 3 4 5 0
Jefferson ROSS 346 78 242 1 3 5 0
Jefferson RICHMOND 264 61 163 3 4 18 0
Jefferson SALEM 482 108 328 3 12 13 0
Jefferson SHELLEY 978 204 675 13 14 24 0
Jefferson IRONDALE 142 65 64 1 2 6 0
Jefferson SALINE 443 135 267 4 9 11 0
Jefferson ADENA 283 90 159 4 7 10 0
Jefferson LINCOLN 269 97 138 6 8 4 0
Jefferson "PINE VALLEY" 289 101 154 5 10 7 0
Jefferson "PINEY FORK" 297 85 174 2 7 16 0
Jefferson SMITHFIELD 309 151 124 8 8 5 0
Jefferson AMSTERDAM 184 57 103 4 2 6 0
Jefferson BERGHOLZ 282 73 178 5 8 8 0
Jefferson ELK 563 158 346 10 12 17 0
Jefferson "GEORGES RUN" 351 109 194 5 16 11 0
Jefferson "MINGO A" 454 157 232 10 13 14 0
Jefferson "MINGO B" 336 124 169 2 13 7 0
Jefferson "MINGO C" 445 154 247 3 9 10 0
Jefferson "MINGO D" 383 137 211 6 7 7 0
Jefferson "GLEN ROBBINS" 853 336 423 8 32 13 0
Jefferson RAYLAND 192 58 105 1 6 6 0
Jefferson TILTONSVILLE 639 251 324 8 13 14 0
Jefferson YORKVILLE 291 114 138 2 6 16 0
Jefferson BELVEDERE 487 117 323 5 10 10 0
Jefferson BLOOMINGDALE 96 24 60 2 3 3 0
Jefferson WAYNE 621 141 423 2 8 18 0
Jefferson "WELLS 1" 230 78 137 2 4 1 0
Jefferson "WELLS 2" 467 144 256 10 12 16 0
Jefferson BRILLIANT 633 184 373 3 14 23 0
Knox "MOUNT VERNON 1-A" 589 199 351 7 11 11 0
Knox "MOUNT VERNON 1-B" 447 128 260 13 19 15 0
Knox "MOUNT VERNON 1-C" 611 136 432 12 7 14 0
Knox "MOUNT VERNON 2-A" 459 128 274 14 19 11 0
Knox "MOUNT VERNON 2-B" 267 66 180 3 12 5 0
Knox "MOUNT VERNON 2-C" 632 202 368 14 24 13 0
Knox "MOUNT VERNON 3-A" 803 223 512 15 21 16 0
Knox "MOUNT VERNON 3-B" 649 179 436 1 11 6 0
Knox "MOUNT VERNON 3-C" 598 155 393 12 13 9 0
Knox "MOUNT VERNON 4-A" 556 186 327 9 9 11 0
Knox "MOUNT VERNON 4-B" 705 186 453 9 24 13 0
Knox "MOUNT VERNON 4-C" 463 140 280 6 10 6 0
Knox BERLIN 976 162 751 6 19 16 0
Knox BROWN 752 155 543 6 12 17 0
Knox BUTLER 363 57 260 5 9 10 0
Knox CLAY-MARTINSBURG 601 84 472 6 14 13 0
Knox "CLINTON A" 303 59 231 3 4 4 0
Knox "CLINTON B" 540 121 363 10 16 12 0
Knox "CLINTON C" 573 130 391 10 13 14 0
Knox COLLEGE 205 80 113 5 1 2 0
Knox "GAMBIER A" 1037 832 133 30 9 3 0
Knox HARRISON 421 95 306 3 9 3 0
Knox CENTERBURG 741 163 513 14 15 12 0
Knox "HILLIAR A" 480 80 377 3 3 6 0
Knox "HOWARD A" 446 102 320 1 6 5 0
Knox "HOWARD B" 460 66 357 8 8 9 0
Knox "HOWARD C" 950 198 688 4 14 13 0
Knox "HOWARD D" 953 231 644 15 20 9 0
Knox JACKSON 483 64 381 4 13 8 0
Knox JEFFERSON 290 41 227 4 8 8 0
Knox "LIBERTY B" 547 103 401 6 13 13 0
Knox MIDDLEBURY 474 68 366 6 9 6 0
Knox MILLER 577 95 434 7 8 11 0
Knox "MONROE A" 590 124 420 11 6 10 0
Knox "MONROE B" 560 148 368 6 14 12 0
Knox MORGAN 581 104 433 8 6 10 0
Knox "MORRIS A" 487 86 367 8 12 5 0
Knox "MORRIS B" 627 128 451 5 14 14 0
Knox PIKE 705 105 544 5 15 23 0
Knox PLEASANT 1005 210 721 17 16 16 0
Knox DANVILLE 384 77 274 9 7 7 0
Knox UNION-GANN 594 87 463 6 13 12 0
Knox "FREDERICKTOWN A" 212 58 131 8 6 5 0
Knox "FREDERICKTOWN B" 502 104 356 10 12 9 0
Knox WAYNE 513 76 396 5 11 12 0
Knox "LIBERTY A" 455 71 351 6 9 11 0
Knox "FREDERICKTOWN C" 468 100 336 7 10 2 0
Knox "HILLIAR B" 637 133 473 3 4 3 0
Knox "HOWARD E" 534 123 364 7 10 6 0
Knox MILFORD 1046 227 737 11 21 21 0
Knox "GAMBIER B" 427 339 53 14 0 4 0
Lake "EASTLAKE CITY 1A" 704 273 323 27 19 9 0
Lake "EASTLAKE CITY 1B" 588 194 316 15 16 11 0
Lake "EASTLAKE CITY 1C" 925 312 537 8 8 14 0
Lake "EASTLAKE CITY 2A" 756 266 400 14 9 23 0
Lake "EASTLAKE CITY 2B" 517 191 258 11 21 5 0
Lake "EASTLAKE CITY 2C" 675 239 351 20 15 8 0
Lake "EASTLAKE CITY 3A" 789 273 394 29 17 21 0
Lake "EASTLAKE CITY 3B" 752 241 423 8 18 23 0
Lake "EASTLAKE CITY 3C" 745 241 433 9 7 9 0
Lake "EASTLAKE CITY 4A" 807 259 455 10 13 13 0
Lake "EASTLAKE CITY 4B" 898 304 494 16 13 18 0
Lake "EASTLAKE CITY 4C" 567 192 317 11 10 5 0
Lake "KIRTLAND 1A" 929 236 577 17 20 17 0
Lake "KIRTLAND 2A" 1070 242 752 10 6 18 0
Lake "KIRTLAND 3A" 1098 330 669 15 22 10 0
Lake "KIRTLAND 4A" 1071 257 721 16 20 3 0
Lake "MENTOR CITY 1A" 647 207 374 16 9 8 0
Lake "MENTOR CITY 1B" 628 208 363 9 9 10 0
Lake "MENTOR CITY 1C" 797 223 488 10 10 14 0
Lake "MENTOR CITY 1E" 809 263 462 10 17 6 0
Lake "MENTOR CITY 1F" 603 197 345 14 15 5 0
Lake "MENTOR CITY 1G" 835 224 545 11 10 13 0
Lake "MENTOR CITY 1H" 891 242 567 11 8 11 0
Lake "MENTOR CITY 1I" 715 223 430 5 7 2 0
Lake "MENTOR CITY 2A" 885 258 504 19 23 11 0
Lake "MENTOR CITY 2B" 920 276 557 17 11 10 0
Lake "MENTOR CITY 2C" 971 310 560 13 14 23 0
Lake "MENTOR CITY 2D" 792 290 399 21 21 12 0
Lake "MENTOR CITY 2E" 561 208 303 4 12 3 0
Lake "MENTOR CITY 2F" 549 159 330 6 11 4 0
Lake "MENTOR CITY 2G" 1259 376 739 22 21 9 0
Lake "MENTOR CITY 2H" 608 161 395 5 7 10 0
Lake "MENTOR CITY 3A" 836 276 468 12 11 24 0
Lake "MENTOR CITY 3B" 888 296 513 11 14 3 0
Lake "MENTOR CITY 3C" 903 237 596 8 15 6 0
Lake "MENTOR CITY 3D" 939 303 532 18 22 17 0
Lake "MENTOR CITY 3E" 675 207 402 8 6 7 0
Lake "MENTOR CITY 3F" 920 299 544 7 10 10 0
Lake "MENTOR CITY 3G" 626 194 369 13 10 3 0
Lake "MENTOR CITY 3H" 813 229 512 8 12 6 0
Lake "MENTOR CITY 4A" 844 273 486 16 9 10 0
Lake "MENTOR CITY 4B" 800 211 519 11 2 14 0
Lake "MENTOR CITY 4C" 561 178 323 13 13 12 0
Lake "MENTOR CITY 4D" 519 171 269 17 21 4 0
Lake "MENTOR CITY 4E" 801 220 486 11 15 11 0
Lake "MENTOR CITY 4F" 700 217 427 10 7 5 0
Lake "MENTOR CITY 4G" 922 278 560 9 16 14 0
Lake "MENTOR CITY 4H" 713 227 421 10 9 4 0
Lake "MENTOR-ON-THE-LAKE CITY 1A" 963 289 544 19 32 10 0
Lake "MENTOR-ON-THE-LAKE CITY 2A" 825 260 477 12 17 14 0
Lake "MENTOR-ON-THE-LAKE CITY 3A" 704 235 392 7 16 12 0
Lake "MENTOR-ON-THE-LAKE CITY 4A" 943 340 490 24 17 19 0
Lake "PAINESVILLE CITY 1A" 823 385 305 22 23 17 0
Lake "PAINESVILLE CITY 1B" 462 232 145 13 17 6 0
Lake "PAINESVILLE CITY 2A" 889 355 385 36 22 22 0
Lake "PAINESVILLE CITY 2B" 683 274 318 11 14 20 0
Lake "PAINESVILLE CITY 3A" 488 216 217 8 7 14 0
Lake "PAINESVILLE CITY 3B" 607 251 292 12 11 7 0
Lake "PAINESVILLE CITY 3C" 616 289 249 11 21 11 0
Lake "PAINESVILLE CITY 4A" 1063 349 584 20 20 14 0
Lake "PAINESVILLE CITY 4B" 578 322 192 8 7 10 0
Lake "PAINESVILLE CITY 4C" 411 210 144 10 9 9 0
Lake "WICKLIFFE CITY 1A" 843 284 449 19 24 10 0
Lake "WICKLIFFE CITY 1B" 845 299 437 22 8 11 0
Lake "WICKLIFFE CITY 2A" 660 220 382 12 14 3 0
Lake "WICKLIFFE CITY 2B" 438 125 274 8 6 3 0
Lake "WICKLIFFE CITY 2C" 512 176 267 13 11 7 0
Lake "WICKLIFFE CITY 3A" 799 306 395 22 20 12 0
Lake "WICKLIFFE CITY 3B" 829 307 402 22 23 14 0
Lake "WICKLIFFE CITY 4A" 835 275 462 20 11 13 0
Lake "WICKLIFFE CITY 4B" 696 267 351 14 10 14 0
Lake "WILLOUGHBY CITY 1A" 566 194 303 12 13 16 0
Lake "WILLOUGHBY CITY 1B" 633 267 289 10 14 13 0
Lake "WILLOUGHBY CITY 1C" 506 189 246 13 20 6 0
Lake "WILLOUGHBY CITY 2A" 780 323 378 15 14 6 0
Lake "WILLOUGHBY CITY 3A" 661 254 325 18 19 5 0
Lake "WILLOUGHBY CITY 3B" 703 250 368 16 17 6 0
Lake "WILLOUGHBY CITY 4A" 702 234 404 8 9 9 0
Lake "WILLOUGHBY CITY 4B" 654 235 349 10 17 6 0
Lake "WILLOUGHBY CITY 4C" 638 245 343 5 8 5 0
Lake "WILLOUGHBY CITY 5A" 744 273 383 19 14 12 0
Lake "WILLOUGHBY CITY 5B" 691 195 440 10 8 6 0
Lake "WILLOUGHBY CITY 6A" 666 229 350 6 11 17 0
Lake "WILLOUGHBY CITY 6B" 610 187 380 9 6 3 0
Lake "WILLOUGHBY HILLS CITY AA" 895 238 551 25 17 9 0
Lake "WILLOUGHBY HILLS CITY BB" 724 217 437 8 8 10 0
Lake "WILLOUGHBY HILLS CITY CC" 1026 370 563 9 11 5 0
Lake "WILLOUGHBY HILLS CITY DD" 620 396 157 10 14 2 0
Lake "WILLOUGHBY HILLS CITY EE" 617 183 360 16 10 6 0
Lake "WILLOUGHBY HILLS CITY FF" 666 155 455 19 5 7 0
Lake "WILLOUGHBY HILLS CITY GG" 555 355 140 4 11 8 0
Lake "WILLOWICK CITY 1A" 779 280 402 15 17 14 0
Lake "WILLOWICK CITY 1B" 553 204 295 12 11 5 0
Lake "WILLOWICK CITY 1C" 895 325 463 23 15 11 0
Lake "WILLOWICK CITY 2A" 758 242 436 19 17 8 0
Lake "WILLOWICK CITY 2B" 676 260 325 21 11 16 0
Lake "WILLOWICK CITY 2C" 837 315 424 16 13 17 0
