COUNTY AREA TOTAL DEM REP LIB OTH
COUNTY AREA TOTAL Northam Gillespie Hyra Other
"King George County" "102 - Passapatanzy" 591 225 362 3 1
"King George County" "201 - Monroe" 1737 592 1119 24 2
"King George County" "301 - Dahlgren" 1480 654 811 15 0
"King George County" "401 - Shiloh" 1600 573 1006 20 1
"King George County" "Ab - Central Absentee Precinct" 488 171 310 6 1
"King George County" Provisional 5 2 2 1 0
"King William County" "101 - West Point" 1140 397 724 17 2
"King William County" "201 - Sweet Hall" 423 145 269 8 1
"King William County" "202 - Courthouse" 747 326 415 6 0
"King William County" "301 - Aylett" 1073 275 782 13 3
"King William County" "401 - Manquin" 1142 343 793 6 0
"King William County" "501 - Mangohick" 1231 452 768 11 0
"King William County" "Ab - Central Absentee Precinct" 212 76 133 3 0
"King William County" Provisional 9 3 5 1 0
"Lancaster County" "101 - Precinct 1-1" 902 362 536 3 1
"Lancaster County" "201 - Precinct 2-1" 700 384 311 5 0
"Lancaster County" "301 - Precinct 3-1" 704 232 470 2 0
"Lancaster County" "302 - Precinct 3-2" 349 124 223 2 0
"Lancaster County" "401 - Precinct 4-1" 686 425 254 6 1
"Lancaster County" "501 - Precinct 5-1" 1039 374 657 7 1
"Lancaster County" "Ab - Central Absentee Precinct" 426 196 228 2 0
"Lancaster County" Provisional 2 1 1 0 0
"Lee County" "101 - Elydale" 322 73 246 2 1
"Lee County" "102 - Ewing" 323 60 261 2 0
"Lee County" "103 - Rose Hill" 628 117 497 14 0
"Lee County" "201 - Blackwater" 125 34 91 0 0
"Lee County" "202 - Flatwoods" 531 80 446 5 0
"Lee County" "203 - Jonesville" 805 173 625 6 1
"Lee County" "301 - Ben Hur" 834 163 663 8 0
"Lee County" "302 - Woodway" 525 94 431 0 0
"Lee County" "401 - Stickleyville" 300 71 225 4 0
"Lee County" "402 - Jasper" 192 31 154 7 0
"Lee County" "403 - Seminary" 276 39 236 1 0
"Lee County" "404 - Dryden" 468 84 379 5 0
"Lee County" "501 - Saint Charles" 245 76 158 11 0
"Lee County" "502 - Pennington" 569 93 465 11 0
"Lee County" "503 - Robbins Chapel" 87 8 77 2 0
"Lee County" "504 - Keokee" 125 29 94 1 1
"Lee County" "Ab - Central Absentee Precinct" 322 79 240 3 0
"Lee County" Provisional 1 0 1 0 0
"Lexington City" "1 - Lexington" 1568 1042 513 12 1
"Lexington City" "Ab - Central Absentee Precinct" 179 119 59 1 0
"Lexington City" Provisional 0 0 0 0 0
"Loudoun County" "107 - Little River" 1215 715 488 11 1
"Loudoun County" "108 - Mercer" 1129 694 417 16 2
"Loudoun County" "112 - Freedom" 861 560 288 12 1
"Loudoun County" "114 - Dulles South" 976 630 336 10 0
"Loudoun County" "117 - Carter" 503 377 122 4 0
"Loudoun County" "118 - Moorefield" 1163 811 339 12 1
"Loudoun County" "119 - Arcola" 2018 1315 682 21 0
"Loudoun County" "120 - Lunsford" 1222 771 437 14 0
"Loudoun County" "121 - Town Hall" 852 518 321 12 1
"Loudoun County" "122 - Hutchison Farm" 1347 813 506 25 3
"Loudoun County" "123 - Cardinal Ridge" 821 484 331 6 0
"Loudoun County" "124 - Liberty" 813 520 280 13 0
"Loudoun County" "125 - Rock Ridge" 1027 738 283 6 0
"Loudoun County" "207 - River Bend" 919 525 384 10 0
"Loudoun County" "208 - Algonkian" 952 558 372 22 0
"Loudoun County" "209 - Potomac Falls" 1272 825 438 8 1
"Loudoun County" "210 - Cascades" 1490 967 501 21 1
"Loudoun County" "213 - Countryside" 490 292 192 6 0
"Loudoun County" "214 - Sugarland North" 1694 992 686 16 0
"Loudoun County" "215 - Sugarland South" 1392 912 458 22 0
"Loudoun County" "216 - Lowes Island" 1292 773 511 8 0
"Loudoun County" "217 - South Bank" 1502 956 533 13 0
"Loudoun County" "218 - University Center" 784 535 235 14 0
"Loudoun County" "219 - Galilee Church" 1057 684 348 25 0
"Loudoun County" "301 - Purcellville" 1624 803 804 16 1
"Loudoun County" "302 - Round Hill" 1380 616 742 21 1
"Loudoun County" "303 - Hillsboro" 1267 565 695 6 1
"Loudoun County" "305 - Philomont" 633 280 350 2 1
"Loudoun County" "307 - Middleburg" 653 380 263 10 0
"Loudoun County" "308 - St Louis" 673 370 299 4 0
"Loudoun County" "309 - Aldie" 515 257 253 5 0
"Loudoun County" "310 - Mountain View" 1477 665 798 12 2
"Loudoun County" "311 - Round Hill Elementary" 1249 509 726 14 0
"Loudoun County" "312 - Briar Woods" 1251 846 393 12 0
"Loudoun County" "313 - Pinebrook" 1710 1113 587 10 0
"Loudoun County" "314 - Legacy" 1190 777 406 7 0
"Loudoun County" "315 - Firehouse" 464 198 262 4 0
"Loudoun County" "316 - Creighton's Corner" 1211 804 398 9 0
"Loudoun County" "318 - Madison's Trust" 1178 541 626 10 1
"Loudoun County" "319 - John Champe" 1289 800 470 18 1
"Loudoun County" "320 - Stone Hill" 1185 875 296 14 0
"Loudoun County" "321 - Brambleton Middle" 761 532 224 5 0
"Loudoun County" "401 - West Lovettsville" 1582 726 831 24 1
"Loudoun County" "402 - Waterford" 1369 601 749 19 0
"Loudoun County" "403 - Lucketts" 1553 760 783 10 0
"Loudoun County" "407 - Harper Park" 828 465 356 7 0
"Loudoun County" "408 - Evergreen" 999 593 395 11 0
"Loudoun County" "409 - Clarkes Gap" 1460 605 842 13 0
"Loudoun County" "411 - East Lovettsville" 1170 507 646 17 0
"Loudoun County" "413 - Tuscarora" 74 35 39 0 0
"Loudoun County" "414 - Red Rock" 722 444 267 11 0
"Loudoun County" "416 - Hamilton" 1848 886 942 18 2
"Loudoun County" "420 - River Creek" 1287 608 676 3 0
"Loudoun County" "421 - Between The Hills" 172 72 98 2 0
"Loudoun County" "422 - Sycolin Creek" 1318 585 729 4 0
"Loudoun County" "501 - West Leesburg" 1405 837 542 25 1
"Loudoun County" "502 - East Leesburg" 1257 850 384 23 0
"Loudoun County" "503 - Dry Mill" 744 430 303 9 2
"Loudoun County" "504 - Smarts Mill" 1469 891 553 25 0
"Loudoun County" "505 - Cool Spring" 1493 797 678 17 1
"Loudoun County" "506 - Brandon Park" 726 465 243 18 0
"Loudoun County" "507 - Greenway" 764 450 308 6 0
"Loudoun County" "508 - Balls Bluff" 1345 769 558 17 1
"Loudoun County" "509 - Tolbert" 1362 923 420 19 0
"Loudoun County" "510 - Heritage" 856 438 405 13 0
"Loudoun County" "615 - Hillside" 1326 793 518 15 0
"Loudoun County" "616 - Eagle Ridge" 1373 880 477 16 0
"Loudoun County" "617 - Oak Grove" 538 426 102 10 0
"Loudoun County" "619 - Ridgetop" 516 380 130 6 0
"Loudoun County" "620 - Russell Branch" 1618 978 611 29 0
"Loudoun County" "621 - Dominion Trail" 1601 1024 557 19 1
"Loudoun County" "622 - Farmwell Station" 1529 1017 497 15 0
"Loudoun County" "623 - Weller" 1301 789 509 3 0
"Loudoun County" "625 - Mill Run" 608 343 260 5 0
"Loudoun County" "626 - Ashby Ponds" 820 435 383 2 0
"Loudoun County" "627 - Ashbrook" 1045 749 282 13 1
"Loudoun County" "628 - Moorefield Station" 1140 799 327 14 0
"Loudoun County" "629 - Discovery" 320 201 117 2 0
"Loudoun County" "701 - Sully" 1135 747 374 13 1
"Loudoun County" "702 - Park View" 1029 668 344 14 3
"Loudoun County" "703 - Rolling Ridge" 1232 939 280 13 0
"Loudoun County" "705 - Forest Grove" 1393 860 515 17 1
"Loudoun County" "707 - Claude Moore Park" 906 669 221 15 1
"Loudoun County" "708 - Seneca" 1140 708 422 9 1
"Loudoun County" "709 - Mirror Ridge" 1182 823 339 20 0
"Loudoun County" "710 - Sterling" 889 565 301 22 1
"Loudoun County" "808 - Stone Bridge" 1649 988 639 20 2
"Loudoun County" "810 - Cedar Lane" 1362 874 477 11 0
"Loudoun County" "813 - Seldens Landing" 910 605 297 8 0
"Loudoun County" "814 - Newton - Lee" 1438 730 703 4 1
"Loudoun County" "815 - Belmont Ridge" 1484 886 588 10 0
"Loudoun County" "817 - Sanders Corner" 1670 955 703 12 0
"Loudoun County" "818 - Broad Run" 1122 687 425 10 0
"Loudoun County" "819 - Heritage Church" 1075 628 435 11 1
"Loudoun County" "820 - Belmont Station" 1190 725 454 11 0
"Loudoun County" "822 - Riverside" 898 540 353 5 0
"Loudoun County" "Ab - Central Absentee Precinct" 9626 5666 3881 66 13
"Loudoun County" Provisional 117 68 48 1 0
"Louisa County" "101 - Zion" 1355 585 752 16 2
"Louisa County" "102 - Mechanicsville" 644 263 368 11 2
"Louisa County" "201 - Louisa #1" 695 246 437 12 0
"Louisa County" "202 - Louisa #2" 669 265 392 11 1
"Louisa County" "301 - Patrick Henry No 1" 1283 698 569 15 1
"Louisa County" "302 - Patrick Henry #2" 330 138 188 4 0
"Louisa County" "401 - Mineral" 1163 370 773 20 0
"Louisa County" "402 - Yanceyville" 378 172 203 3 0
"Louisa County" "501 - Fredericks Hall" 388 189 196 3 0
"Louisa County" "502 - Cuckoo" 551 180 367 4 0
"Louisa County" "503 - Elk Creek" 491 131 355 5 0
"Louisa County" "601 - Bumpass" 639 145 480 14 0
"Louisa County" "602 - Locust Creek" 808 231 572 5 0
"Louisa County" "701 - Sheltons Mill" 904 280 605 19 0
"Louisa County" "702 - South Anna" 673 228 436 9 0
"Louisa County" "Ab - Central Absentee Precinct" 828 358 458 12 0
"Louisa County" Provisional 4 2 2 0 0
"Lunenburg County" "101 - Plymouth" 383 93 284 6 0
"Lunenburg County" "201 - Browns Store" 416 129 282 5 0
"Lunenburg County" "301 - Rosebud" 282 54 226 2 0
"Lunenburg County" "302 - Flat Rock" 265 97 167 0 1
"Lunenburg County" "401 - Arrowhead Gun Club" 199 38 161 0 0
"Lunenburg County" "402 - Pleasant Grove" 331 90 238 3 0
"Lunenburg County" "501 - Reedy Creek" 253 136 116 1 0
"Lunenburg County" "502 - Peoples Community Center" 307 200 105 2 0
"Lunenburg County" "601 - Hounds Creek" 491 296 193 2 0
"Lunenburg County" "701 - Meherrin Fire Department" 207 89 118 0 0
"Lunenburg County" "702 - Victoria Public Library" 261 91 169 1 0
"Lunenburg County" "Ab - Central Absentee Precinct" 255 155 99 1 0
"Lunenburg County" Provisional 0 0 0 0 0
"Lynchburg City" "101 - First Ward First Precinct" 1708 813 869 24 2
"Lynchburg City" "102 - First Ward Second Precinct" 2000 893 1078 26 3
"Lynchburg City" "103 - First Ward Third Precinct" 1470 701 754 14 1
"Lynchburg City" "104 - First Ward Fourth Precinct" 581 350 225 6 0
"Lynchburg City" "105 - First Ward Fifth Precinct" 909 518 378 12 1
"Lynchburg City" "201 - Second Ward First Precinct" 1391 1098 272 20 1
"Lynchburg City" "202 - Second Ward Second Precinct" 1118 913 182 19 4
"Lynchburg City" "203 - Second Ward Third Precinct" 409 313 93 3 0
"Lynchburg City" "204 - Second Ward Fourth Precinct" 342 187 154 1 0
"Lynchburg City" "301 - Third Ward First Precinct" 605 337 259 9 0
"Lynchburg City" "302 - Third Ward Second Precinct" 1303 51 1213 38 1
"Lynchburg City" "303 - Third Ward Third Precinct" 716 300 409 7 0
"Lynchburg City" "304 - Third Ward Fourth Precinct" 721 265 451 5 0
"Lynchburg City" "305 - Third Ward Fifth Precinct" 1445 479 950 15 1
"Lynchburg City" "401 - Fourth Ward First Precinct" 1930 653 1253 23 1
"Lynchburg City" "402 - Fourth Ward Second Precinct" 768 335 423 10 0
"Lynchburg City" "403 - Fourth Ward Third Precinct" 1395 585 784 25 1
"Lynchburg City" "404 - Fourth Ward Fourth Precinct" 1541 722 802 17 0
"Lynchburg City" "Ab - Central Absentee Precinct" 954 533 410 10 1
"Lynchburg City" Provisional 1 1 0 0 0
"Madison County" "1 - Oak Park" 533 248 283 2 0
"Madison County" "2 - Radiant" 757 313 436 8 0
"Madison County" "3 - Rochelle" 385 108 270 7 0
"Madison County" "4 - Graves Mill" 53 15 37 1 0
"Madison County" "5 - Madison" 839 318 509 12 0
"Madison County" "6 - Wolftown" 486 183 292 10 1
"Madison County" "7 - Brightwood" 855 225 623 7 0
"Madison County" "8 - Criglersville" 451 164 282 5 0
"Madison County" "9 - Etlan" 247 74 169 4 0
"Madison County" "Ab - Central Absentee Precinct" 325 141 181 3 0
"Madison County" Provisional 0 0 0 0 0
"Manassas City" "1 - Dean" 1112 744 346 21 1
"Manassas City" "2 - Weems" 1526 898 612 16 0
"Manassas City" "3 - Metz" 1576 911 651 13 1
"Manassas City" "4 - Haydon" 1424 762 643 19 0
"Manassas City" "5 - Baldwin" 1213 745 456 12 0
"Manassas City" "6 - Round" 1355 649 684 19 3
"Manassas City" "Ab - Central Absentee Precinct" 1100 582 505 12 1
"Manassas City" Provisional 6 4 2 0 0
"Manassas Park City" "1 - Precinct One" 981 669 295 16 1
"Manassas Park City" "2 - Precinct Two" 766 470 284 12 0
"Manassas Park City" "3 - Precinct Three" 907 561 328 18 0
"Manassas Park City" "Ab - Central Absentee Precinct" 418 254 157 7 0
"Manassas Park City" Provisional 4 4 0 0 0
"Martinsville City" "1 - Precinct #1" 391 367 20 4 0
"Martinsville City" "2 - Precinct #2" 732 433 287 12 0
"Martinsville City" "3 - Precinct #3" 397 258 132 7 0
"Martinsville City" "4 - Precinct #4" 663 413 235 15 0
"Martinsville City" "5 - Precinct #5" 1148 417 711 18 2
"Martinsville City" "6 - Precinct #6" 189 185 4 0 0
"Martinsville City" "Ab - Central Absentee Precinct" 215 114 100 1 0
"Martinsville City" Provisional 0 0 0 0 0
"Mathews County" "1 - Chesapeake" 785 258 522 5 0
"Mathews County" "2 - Westville" 1254 444 802 8 0
"Mathews County" "3 - Piankatank" 1389 482 890 15 2
"Mathews County" "Ab - Central Absentee Precinct" 522 202 317 3 0
"Mathews County" Provisional 0 0 0 0 0
"Mecklenburg County" "101 - Wrights Store" 296 136 158 2 0
"Mecklenburg County" "102 - Pearsons Store" 125 32 92 1 0
"Mecklenburg County" "103 - South Clarksville" 485 232 253 0 0
"Mecklenburg County" "201 - Boydton" 293 136 155 2 0
"Mecklenburg County" "202 - Bluestone Senior High School" 121 70 50 1 0
"Mecklenburg County" "203 - Chase City Vfw Post" 209 157 51 1 0
"Mecklenburg County" "301 - Bracey" 606 152 453 1 0
"Mecklenburg County" "302 - Lacrosse" 358 156 202 0 0
"Mecklenburg County" "401 - American Legion Hall" 709 461 246 2 0
"Mecklenburg County" "402 - Park View Middle School" 127 78 49 0 0
"Mecklenburg County" "501 - South Hill" 854 347 501 6 0
"Mecklenburg County" "601 - Baskerville" 380 138 241 1 0
"Mecklenburg County" "602 - Union Level" 198 33 164 1 0
"Mecklenburg County" "603 - Smith Crossroads" 171 53 116 2 0
"Mecklenburg County" "604 - Lake Gaston" 199 76 122 1 0
"Mecklenburg County" "701 - Chase City" 388 140 246 2 0
"Mecklenburg County" "702 - Sunshine" 354 134 219 1 0
"Mecklenburg County" "801 - Finchley" 138 48 88 2 0
"Mecklenburg County" "802 - Bluestone" 485 143 340 2 0
"Mecklenburg County" "803 - Chase City Elementary School" 346 138 205 3 0
"Mecklenburg County" "901 - Averett" 116 17 99 0 0
"Mecklenburg County" "902 - Buffalo Springs" 229 45 183 1 0
"Mecklenburg County" "903 - Clarksville" 841 248 592 1 0
"Mecklenburg County" "Ab - Central Absentee Precinct" 529 227 298 4 0
"Mecklenburg County" Provisional 4 2 2 0 0
"Middlesex County" "101 - Saluda" 314 113 200 1 0
"Middlesex County" "102 - Urbanna" 530 181 341 8 0
"Middlesex County" "201 - New Market" 930 265 658 7 0
"Middlesex County" "302 - Church View" 682 296 379 7 0
"Middlesex County" "401- Harmony Village" 665 294 362 9 0
"Middlesex County" "501 - Wilton" 898 333 559 6 0
"Middlesex County" "Ab - Central Absentee Precinct" 296 120 173 3 0
"Middlesex County" Provisional 5 4 1 0 0
"Montgomery County" "101 - Precinct A-1" 1501 868 605 28 0
"Montgomery County" "102 - Precinct A-2" 1216 926 264 25 1
"Montgomery County" "103 - Precinct A-3" 2037 1401 599 36 1
"Montgomery County" "201 - Precinct B-1" 168 78 88 1 1
"Montgomery County" "202 - Precinct B-2" 1499 720 751 28 0
"Montgomery County" "203 - Precinct B-3" 970 422 529 17 2
"Montgomery County" "204 - Precinct B-4" 1789 876 888 24 1
"Montgomery County" "301 - Precinct C-1" 1006 287 705 13 1
"Montgomery County" "302 - Precinct C-2" 1199 426 749 22 2
"Montgomery County" "303 - Precinct C-3" 419 123 290 6 0
"Montgomery County" "304 - Precinct C-4" 1086 397 666 22 1
"Montgomery County" "401 - Precinct D-1" 821 336 475 10 0
"Montgomery County" "402 - Precinct D-2" 1156 329 816 11 0
"Montgomery County" "403 - Precinct D-3" 827 253 566 8 0
"Montgomery County" "404 - Precinct D-4" 526 146 372 8 0
"Montgomery County" "405 - Precinct D-5" 1242 499 726 17 0
"Montgomery County" "501 - Precinct E-1" 1270 707 543 20 0
"Montgomery County" "502 - Precinct E-2" 914 390 510 14 0
"Montgomery County" "503 - Precinct E-3" 840 594 225 20 1
"Montgomery County" "601 - Precinct F-1" 1610 1172 404 31 3
"Montgomery County" "602 - Precinct F-2" 1375 1002 333 39 1
"Montgomery County" "603 - Precinct F-3" 300 182 108 10 0
"Montgomery County" "701 - Precinct G-1" 1937 1350 542 43 2
"Montgomery County" "702 - Precinct G-2" 915 704 182 28 1
"Montgomery County" "Ab - Central Absentee Precinct" 1483 909 556 17 1
"Montgomery County" Provisional 27 18 8 1 0
"Nelson County" "101 - Rockfish" 1288 649 607 32 0
"Nelson County" "201 - Lovingston" 650 294 343 13 0
"Nelson County" "202 - Schuyler" 381 187 181 13 0
"Nelson County" "301 - Shipman" 774 369 395 7 3
"Nelson County" "302 - Gladstone" 130 51 73 6 0
"Nelson County" "401 - Roseland" 912 366 524 22 0
"Nelson County" "402 - Montebello" 88 35 50 3 0
"Nelson County" "501 - Faber" 476 257 210 7 2
"Nelson County" "502 - Nellysford" 1133 615 490 24 4
"Nelson County" "Ab - Central Absentee Precinct" 337 190 144 3 0
"Nelson County" Provisional 5 2 3 0 0
"New Kent County" "102 - Tunstall" 435 114 317 4 0
"New Kent County" "103 - Southern Branch" 1155 283 856 15 1
"New Kent County" "201 - Quinton" 1205 427 761 17 0
"New Kent County" "202 - Kentwood" 670 154 498 16 2
"New Kent County" "301 - Watkins" 744 318 419 7 0
"New Kent County" "302 - Cumberland" 878 298 572 8 0
"New Kent County" "401 - Providence Forge" 1219 423 785 11 0
"New Kent County" "403 - Mountcastle" 449 158 285 5 1
"New Kent County" "501 - Eltham" 594 213 369 12 0
"New Kent County" "502 - Chickahominy River" 819 205 602 12 0
"New Kent County" "Ab - Central Absentee Precinct" 373 132 240 1 0
"New Kent County" Provisional 11 4 7 0 0
"Newport News City" "101 - Denbigh" 1521 1212 291 17 1
"Newport News City" "102 - Epes" 1361 1109 232 20 0
"Newport News City" "103 - Jenkins" 1447 925 494 26 2
"Newport News City" "104 - Mcintosh" 1062 831 214 14 3
"Newport News City" "105 - Oyster Point" 372 223 142 7 0
"Newport News City" "106 - Reservoir" 1774 1262 481 30 1
"Newport News City" "107 - Richneck" 1691 1117 558 14 2
"Newport News City" "108 - Lee Hall" 1231 963 255 13 0
"Newport News City" "109 - Windsor" 846 555 282 8 1
"Newport News City" "110 - Greenwood" 1336 1038 280 17 1
"Newport News City" "201 - Bland" 255 185 68 2 0
"Newport News City" "202 - Boulevard" 1155 558 580 16 1
"Newport News City" "203 - Charles" 1945 1004 914 26 1
"Newport News City" "204 - Wellesley" 916 562 341 13 0
"Newport News City" "205 - Deep Creek" 1550 640 888 22 0
"Newport News City" "208 - Hidenwood" 978 438 532 6 2
"Newport News City" "209 - Hilton" 1270 698 554 18 0
"Newport News City" "210 - Nelson" 2015 1050 945 20 0
"Newport News City" "211 - Palmer" 1279 813 446 18 2
"Newport News City" "212 - Riverside" 888 384 494 9 1
"Newport News City" "213 - Sanford" 610 256 348 6 0
"Newport News City" "215 - Warwick" 724 412 307 5 0
"Newport News City" "216 - Yates" 952 457 486 8 1
"Newport News City" "217 - Riverview" 1342 647 679 16 0
"Newport News City" "218 - Kiln Creek" 2149 1279 841 27 2
"Newport News City" "219 - Deer Park" 1481 1055 398 28 0
"Newport News City" "302 - Briarfield" 826 657 158 11 0
"Newport News City" "303 - Carver" 595 455 133 6 1
"Newport News City" "304 - Chestnut" 444 422 15 6 1
"Newport News City" "305 - Downtown" 297 246 49 2 0
"Newport News City" "306 - Dunbar" 123 115 7 1 0
"Newport News City" "307 - Huntington" 352 345 4 2 1
"Newport News City" "308 - Jefferson" 354 347 5 1 1
"Newport News City" "309 - Magruder" 438 426 11 1 0
"Newport News City" "310 - Marshall" 576 561 11 4 0
"Newport News City" "311 - Newmarket" 1212 950 246 16 0
"Newport News City" "312 - Newsome Park" 138 131 7 0 0
"Newport News City" "313 - Reed" 814 789 22 3 0
"Newport News City" "314 - River" 667 400 256 11 0
"Newport News City" "315 - Sedgefield" 930 512 404 13 1
"Newport News City" "316 - South Morrison" 1069 729 325 14 1
"Newport News City" "317 - Washington" 247 239 7 0 1
"Newport News City" "318 - Wilson" 578 512 57 8 1
"Newport News City" "319 - Saunders" 1512 844 649 18 1
"Newport News City" "320 - Watkins" 1974 982 956 34 2
"Newport News City" "Ab - Central Absentee Precinct" 1649 1021 606 19 3
"Newport News City" Provisional 19 11 8 0 0
"Norfolk City" "101 - Granby" 10 6 4 0 0
"Norfolk City" "101 - Granby" 1526 1055 448 21 2
"Norfolk City" "102 - Ocean View School" 660 377 269 14 0
"Norfolk City" "103 - Northside" 958 531 402 25 0
"Norfolk City" "104 - Titustown" 497 436 49 11 1
"Norfolk City" "104 - Titustown" 63 60 3 0 0
"Norfolk City" "106 - Second Presbyterian" 1376 912 450 14 0
"Norfolk City" "201 - Larchmont School" 1451 993 442 16 0
"Norfolk City" "203 - Ghent Square" 678 490 177 10 1
"Norfolk City" "207 - Lambert's Point" 998 902 75 20 1
"Norfolk City" "208 - Larchmont Library" 1079 671 396 11 1
"Norfolk City" "210 - Maury" 1257 971 273 13 0
"Norfolk City" "211 - Chrysler Museum" 1648 1163 469 15 1
"Norfolk City" "212 - Park Place" 737 704 22 10 1
"Norfolk City" "213 - Taylor Elementary School" 1586 1253 306 27 0
"Norfolk City" "214 - Stuart" 1453 1168 269 15 1
"Norfolk City" "215 - Suburban Park" 1076 672 392 12 0
"Norfolk City" "217 - Wesley" 807 567 225 14 1
"Norfolk City" "218 - Willard" 1872 1156 667 45 4
"Norfolk City" "301 - Ballentine" 1007 905 92 9 1
"Norfolk City" "302 - Tanners Creek" 598 504 89 5 0
"Norfolk City" "303 - Broad Creek" 1300 1249 40 7 4
"Norfolk City" "304 - Coleman Place School" 580 479 97 4 0
"Norfolk City" "305 - Lafayette-Winona" 940 797 130 12 1
"Norfolk City" "306 - Lindenwood" 696 641 48 4 3
"Norfolk City" "309 - Norview" 1666 1373 273 17 3
"Norfolk City" "310 - Rosemont" 1461 1397 55 8 1
"Norfolk City" "311 - Sherwood" 1618 1159 446 12 1
"Norfolk City" "313 - Union Chapel" 496 475 17 4 0
"Norfolk City" "402 - Berkley" 862 843 12 6 1
"Norfolk City" "403 - Brambleton" 365 346 14 4 1
"Norfolk City" "404 - Campostella" 797 769 22 6 0
"Norfolk City" "405 - Chesterfield" 985 956 24 5 0
"Norfolk City" "406 - Barron Black" 786 494 284 7 1
"Norfolk City" "408 - Easton" 1068 659 396 13 0
"Norfolk City" "409 - Fairlawn" 826 525 289 12 0
"Norfolk City" "411 - Ruffner Academy" 213 203 8 1 1
"Norfolk City" "412 - Ingleside" 1027 909 113 3 2
"Norfolk City" "413 - Poplar Halls" 1483 1275 193 14 1
"Norfolk City" "414 - Young Park" 865 817 28 13 7
"Norfolk City" "415 - Lake Taylor High School" 841 594 242 5 0
"Norfolk City" "501 - Bayview" 1290 729 537 24 0
"Norfolk City" "503 - East Ocean View" 1476 875 582 19 0
"Norfolk City" "504 - Larrymore" 1084 699 377 8 0
"Norfolk City" "505 - Little Creek" 733 381 337 14 1
"Norfolk City" "506 - Ocean View Center" 1299 886 385 27 1
"Norfolk City" "507 - Pretlow" 1109 640 439 28 2
"Norfolk City" "509 - Tarrallton" 1135 541 577 17 0
"Norfolk City" "510 - Third Presbyterian" 1277 637 617 22 1
"Norfolk City" "511 - Crossroads" 1129 618 489 21 1
"Norfolk City" "512 - Azalea Gardens" 726 396 325 5 0
"Norfolk City" "Ab - Central Absentee Precinct" 690 407 269 11 3
"Norfolk City" "Ab - Central Absentee Precinct" 1466 1157 294 15 0
"Norfolk City" Provisional 13 6 6 1 0
"Norfolk City" Provisional 31 25 6 0 0
"Northampton County" "101 - Precinct 1-1" 1009 520 486 2 1
"Northampton County" "201 - Precinct 2-1" 745 519 214 11 1
"Northampton County" "301 - Precinct 3-1" 654 471 179 4 0
"Northampton County" "401 - Precinct 4-1" 818 420 396 2 0
"Northampton County" "501 - Precinct 5-1" 758 348 402 7 1
"Northampton County" "Ab - Central Absentee Precinct" 391 211 178 2 0
"Northampton County" Provisional 3 3 0 0 0
"Northumberland County" "101 - 1a" 782 282 495 5 0
"Northumberland County" "201 - 2a" 969 314 647 8 0
"Northumberland County" "301 - 3a" 494 317 173 3 1
"Northumberland County" "302 - 3b" 237 177 58 2 0
"Northumberland County" "401 - 4a" 1280 396 871 11 2
"Northumberland County" "501 - 5a" 1174 360 808 6 0
"Northumberland County" "Ab - Central Absentee Precinct" 405 174 231 0 0
"Northumberland County" Provisional 4 2 2 0 0
"Norton City" "1 - East Ward" 859 287 560 11 1
"Norton City" Provisional 1 0 1 0 0
"Nottoway County" "101 - Precinct 1-1" 467 175 288 4 0
"Nottoway County" "102 - Precinct 1-2" 366 127 235 4 0
"Nottoway County" "201 - Precinct 2-1" 526 184 337 5 0
"Nottoway County" "202 - Precinct 2-2" 295 70 221 4 0
"Nottoway County" "301 - Precinct 3-1" 426 269 154 3 0
"Nottoway County" "302 - Precinct 3-2" 310 116 194 0 0
"Nottoway County" "401 - Precinct 4-1" 413 314 98 1 0
"Nottoway County" "402 - Precinct 4-2" 387 116 271 0 0
"Nottoway County" "501 - Precinct 5-1" 823 343 473 7 0
"Nottoway County" "Ab - Central Absentee Precinct" 237 98 137 2 0
"Nottoway County" Provisional 0 0 0 0 0
"Orange County" "101 - One West" 1185 444 730 10 1
"Orange County" "102 - One East" 1045 458 580 7 0
"Orange County" "201 - Two West" 964 303 656 5 0
"Orange County" "202 - Two East" 829 225 593 10 1
"Orange County" "301 - Three West" 1213 565 625 22 1
"Orange County" "302 - Three East" 398 131 265 1 1
"Orange County" "401 - Four West" 1003 241 756 6 0
"Orange County" "402 - Four East" 912 375 527 10 0
"Orange County" "501 - Five South" 1250 535 703 12 0
"Orange County" "502 - Five North" 1495 588 895 11 1
"Orange County" "Ab - Central Absentee Precinct" 616 294 319 3 0
"Orange County" Provisional 5 1 4 0 0
"Page County" "101 - West Luray" 1258 430 815 12 1
"Page County" "201 - East Luray" 1392 431 947 13 1
"Page County" "301 - Marksville" 1397 324 1060 12 1
"Page County" "401 - Newport" 1046 223 815 7 1
"Page County" "501 - Shenandoah" 1223 242 966 14 1
"Page County" "Ab - Central Absentee Precinct" 405 155 246 4 0
"Page County" Provisional 5 4 1 0 0
"Patrick County" "101 - Ararat" 326 79 246 1 0
"Patrick County" "102 - Claudville" 321 49 272 0 0
"Patrick County" "103 - Willis Gap" 294 61 230 3 0
"Patrick County" "201 - Dry Pond" 215 41 170 4 0
"Patrick County" "202 - Patrick Springs" 621 129 486 6 0
"Patrick County" "203 - Russell Creek" 415 99 311 5 0
"Patrick County" "301 - Critz/Stella" 578 153 421 4 0
"Patrick County" "302 - Liberty" 398 51 343 4 0
"Patrick County" "401 - Meadows Of Dan" 438 133 303 2 0
"Patrick County" "402 - Stuart Fairgrounds" 593 146 439 8 0
