COUNTY AREA TOTAL DEM REP
COUNTY AREA TOTAL DemReg RepReg
Seneca "TIFFIN 1-B" 934 933 1
Seneca "TIFFIN 1-C" 711 710 1
Seneca "TIFFIN 2-A" 1004 1003 1
Seneca "TIFFIN 2-B" 520 519 1
Seneca "TIFFIN 2-C" 1136 1135 1
Seneca "TIFFIN 3-A" 656 655 1
Seneca "TIFFIN 3-B" 686 685 1
Seneca "TIFFIN 3-C" 592 591 1
Seneca "TIFFIN 3-D" 581 580 1
Seneca "TIFFIN 4-A" 736 735 1
Seneca "TIFFIN 4-B" 1114 1113 1
Seneca "TIFFIN 4-C" 835 834 1
Seneca "TIFFIN 4-D" 486 485 1
Seneca "GREEN SPRINGS VILLAGE" 403 402 1
Seneca "ADAMS TOWNSHIP" 847 846 1
Seneca "NEW RIEGEL VILLAGE" 169 168 1
Seneca "BIG SPRING TOWNSHIP" 983 982 1
Seneca "BLOOM TOWNSHIP" 537 536 1
Seneca "BLOOMVILLE VILLAGE" 479 478 1
Seneca "CLINTON A" 541 540 1
Seneca "CLINTON B" 588 587 1
Seneca "CLINTON C" 802 801 1
Seneca "CLINTON D" 589 588 1
Seneca "CLINTON E" 386 385 1
Seneca "EDEN NORTH" 807 806 1
Seneca "EDEN SOUTH" 521 520 1
Seneca "HOPEWELL A" 713 712 1
Seneca "HOPEWELL B" 629 628 1
Seneca "HOPEWELL C" 491 490 1
Seneca "JACKSON TOWNSHIP" 907 906 1
Seneca "BETTSVILLE VILLAGE" 368 367 1
Seneca "LIBERTY A" 502 501 1
Seneca "LIBERTY B" 469 468 1
Seneca "LOUDON NORTH" 1006 1005 1
Seneca "LOUDON SOUTH" 432 431 1
Seneca "PLEASANT TOWNSHIP" 1057 1056 1
Seneca "REED TOWNSHIP" 526 525 1
Seneca "SCIPIO TOWNSHIP" 769 768 1
Seneca "REPUBLIC VILL" 363 362 1
Seneca "SENECA A" 602 601 1
Seneca "SENECA B" 411 410 1
Seneca "THOMPSON TOWNSHIP" 867 866 1
Seneca "ATTICA VILLAGE" 567 566 1
Seneca "VENICE TOWNSHIP" 566 565 1
Shelby "SIDNEY 1ST WARD B" 1170 1169 1
Shelby "SIDNEY 1ST WARD A" 997 996 1
Shelby "SIDNEY 1ST WARD C" 1336 1335 1
Shelby "SIDNEY 2ND WARD A" 915 914 1
Shelby "SIDNEY 2ND WARD B" 830 829 1
Shelby "SIDNEY 2ND WARD C" 579 578 1
Shelby "SIDNEY 2ND WARD D" 1101 1100 1
Shelby "SIDNEY 3RD WARD A" 1307 1306 1
Shelby "SIDNEY 3RD WARD B" 1590 1589 1
Shelby "SIDNEY 4TH WARD A" 983 982 1
Shelby "SIDNEY 4TH WARD B" 664 663 1
Shelby "SIDNEY 4TH WARD C" 845 844 1
Shelby "SIDNEY 4TH WARD D" 900 899 1
Shelby CLINTON 671 670 1
Shelby "CYNTHIAN EAST" 603 602 1
Shelby "CYNTHIAN WEST" 785 784 1
Shelby "ANNA VLG" 1013 1012 1
Shelby DINSMORE 1013 1012 1
Shelby "BOTKINS VLG" 828 827 1
Shelby FRANKLIN 1203 1202 1
Shelby GREEN 633 632 1
Shelby JACKSON 679 678 1
Shelby "JACKSON CENTER VLG" 957 956 1
Shelby "LORAMIE EAST" 783 782 1
Shelby "LORAMIE WEST" 1007 1006 1
Shelby MCLEAN 1261 1260 1
Shelby "FORT LORAMIE VLG" 1122 1121 1
Shelby ORANGE 907 906 1
Shelby PERRY 654 653 1
Shelby "SALEM E" 780 779 1
Shelby "SALEM W" 715 714 1
Shelby "TURTLE CREEK" 1107 1106 1
Shelby "VAN BUREN NORTH" 687 686 1
Shelby "VAN BUREN SOUTH" 906 905 1
Shelby WASHINGTON 1312 1311 1
Stark "ALLIANCE 1-A" 685 684 1
Stark "ALLIANCE 1-B" 632 631 1
Stark "ALLIANCE 1-C" 792 791 1
Stark "ALLIANCE 1-D" 582 581 1
Stark "ALLIANCE 2-A" 1160 1159 1
Stark "ALLIANCE 2-B" 600 599 1
Stark "ALLIANCE 2-C" 631 630 1
Stark "ALLIANCE 3-B" 596 595 1
Stark "ALLIANCE 3-A" 1190 1189 1
Stark "ALLIANCE 3-C" 1356 1355 1
Stark "ALLIANCE 4-A" 879 878 1
Stark "ALLIANCE 4-B" 557 556 1
Stark "ALLIANCE 4-C" 1107 1106 1
Stark "ALLIANCE 4-D" 652 651 1
Stark "ALLIANCE 4-E" 593 592 1
Stark "ALLIANCE 4-F" 601 600 1
Stark "CANTON CITY 1-B" 1098 1097 1
Stark "CANTON CITY 1-C" 982 981 1
Stark "CANTON CITY 1-D" 661 660 1
Stark "CANTON CITY 1-A" 1080 1079 1
Stark "CANTON CITY 2-A" 538 537 1
Stark "CANTON CITY 2-B" 816 815 1
Stark "CANTON CITY 2-C" 606 605 1
Stark "CANTON CITY 2-D" 1248 1247 1
Stark "CANTON CITY 2-E" 1253 1252 1
Stark "CANTON CITY 3-B" 491 490 1
Stark "CANTON CITY 3-A" 1233 1232 1
Stark "CANTON CITY 3-D" 1057 1056 1
Stark "CANTON CITY 3-C" 822 821 1
Stark "CANTON CITY 3-E" 1176 1175 1
Stark "CANTON CITY 4-A" 589 588 1
Stark "CANTON CITY 4-B" 728 727 1
Stark "CANTON CITY 4-C" 862 861 1
Stark "CANTON CITY 4-D" 952 951 1
Stark "CANTON CITY 4-E" 1173 1172 1
Stark "CANTON CITY 4-F" 586 585 1
Stark "CANTON CITY 5-A" 1150 1149 1
Stark "CANTON CITY 5-B" 615 614 1
Stark "CANTON CITY 5-C" 1023 1022 1
Stark "CANTON CITY 5-D" 1178 1177 1
Stark "CANTON CITY 6-A" 1324 1323 1
Stark "CANTON CITY 6-B" 1015 1014 1
Stark "CANTON CITY 6-C" 1262 1261 1
Stark "CANTON CITY 6-D" 498 497 1
Stark "CANTON CITY 7-A" 595 594 1
Stark "CANTON CITY 7-B" 838 837 1
Stark "CANTON CITY 7-C" 819 818 1
Stark "CANTON CITY 7-D" 513 512 1
Stark "CANTON CITY 7-E" 626 625 1
Stark "CANTON CITY 7-F" 663 662 1
Stark "CANTON CITY 7-G" 988 987 1
Stark "CANTON CITY 8-A" 1044 1043 1
Stark "CANTON CITY 8-B" 886 885 1
Stark "CANTON CITY 8-D" 982 981 1
Stark "CANTON CITY 8-C" 1198 1197 1
Stark "CANTON CITY 8-E" 1126 1125 1
Stark "CANTON CITY 8-F" 561 560 1
Stark "CANTON CITY 8-G" 575 574 1
Stark "CANTON CITY 9-A" 706 705 1
Stark "CANTON CITY 9-B" 678 677 1
Stark "CANTON CITY 9-C" 760 759 1
Stark "CANTON CITY 9-D" 574 573 1
Stark "CANTON CITY 9-E" 674 673 1
Stark "CANTON CITY 9-F" 635 634 1
Stark "CANTON CITY 9-G" 1265 1264 1
Stark "LOUISVILLE A" 882 881 1
Stark "LOUISVILLE B" 717 716 1
Stark "LOUISVILLE D" 891 890 1
Stark "LOUISVILLE E" 898 897 1
Stark "LOUISVILLE C" 1049 1048 1
Stark "LOUISVILLE F" 797 796 1
Stark "MASSILLON 1-A" 802 801 1
Stark "MASSILLON 1-B" 736 735 1
Stark "MASSILLON 1-C" 689 688 1
Stark "MASSILLON 1-D" 611 610 1
Stark "MASSILLON 1-E" 686 685 1
Stark "MASSILLON 2-A" 710 709 1
Stark "MASSILLON 2-B" 735 734 1
Stark "MASSILLON 2-C" 991 990 1
Stark "MASSILLON 2-D" 816 815 1
Stark "MASSILLON 3-A" 730 729 1
Stark "MASSILLON 3-B" 623 622 1
Stark "MASSILLON 3-C" 745 744 1
Stark "MASSILLON 3-D" 639 638 1
Stark "MASSILLON 3-E" 793 792 1
Stark "MASSILLON 4-A" 1064 1063 1
Stark "MASSILLON 4-B" 796 795 1
Stark "MASSILLON 5-A" 1203 1202 1
Stark "MASSILLON 5-B" 1091 1090 1
Stark "MASSILLON 6-A" 1247 1246 1
Stark "MASSILLON 6-B" 862 861 1
Stark "MASSILLON 6-C" 830 829 1
Stark "MASSILLON 6-D" 825 824 1
Stark "NORTH CANTON 1-A" 833 832 1
Stark "NORTH CANTON 1-C" 621 620 1
Stark "NORTH CANTON 1-B" 1330 1329 1
Stark "NORTH CANTON 2-A" 1020 1019 1
Stark "NORTH CANTON 2-C" 734 733 1
Stark "NORTH CANTON 2-B" 1105 1104 1
Stark "NORTH CANTON 2-D" 841 840 1
Stark "NORTH CANTON 3-B" 907 906 1
Stark "NORTH CANTON 3-A" 1149 1148 1
Stark "NORTH CANTON 3-C" 1269 1268 1
Stark "NORTH CANTON 4-A" 1015 1014 1
Stark "NORTH CANTON 4-B" 853 852 1
Stark "NORTH CANTON 4-C" 1177 1176 1
Stark "BETHLEHEM 1" 305 304 1
Stark "BETHLEHEM 2" 833 832 1
Stark "BETHLEHEM 3" 810 809 1
Stark "BETHLEHEM 4" 743 742 1
Stark "NAVARRE A" 1169 1168 1
Stark "CANTON TWP 7" 714 713 1
Stark "CANTON TWP 4" 1252 1251 1
Stark "CANTON TWP 2" 1344 1343 1
Stark "CANTON TWP 3" 1215 1214 1
Stark "CANTON TWP 5" 1357 1356 1
Stark "CANTON TWP 6" 1061 1060 1
Stark "CANTON TWP 1" 1108 1107 1
Stark "MEYERS LAKE A" 602 601 1
Stark "JACKSON 10" 866 865 1
Stark "JACKSON 11" 1013 1012 1
Stark "JACKSON 13" 667 666 1
Stark "JACKSON 1" 1342 1341 1
Stark "JACKSON 14" 1070 1069 1
Stark "JACKSON 15" 1258 1257 1
Stark "JACKSON 16" 1076 1075 1
Stark "JACKSON 2" 666 665 1
Stark "JACKSON 18" 1171 1170 1
Stark "JACKSON 12" 1069 1068 1
Stark "JACKSON 19" 765 764 1
Stark "JACKSON 20" 818 817 1
Stark "JACKSON 21" 1297 1296 1
Stark "JACKSON 22" 856 855 1
Stark "JACKSON 23" 1303 1302 1
Stark "JACKSON 24" 657 656 1
Stark "JACKSON 3" 832 831 1
Stark "JACKSON 25" 896 895 1
Stark "JACKSON 26" 796 795 1
Stark "JACKSON 27" 687 686 1
Stark "JACKSON 17" 1296 1295 1
Stark "JACKSON 28" 931 930 1
Stark "JACKSON 4" 1346 1345 1
Stark "JACKSON 29" 979 978 1
Stark "JACKSON 30" 1290 1289 1
Stark "JACKSON 5" 1202 1201 1
Stark "JACKSON 6" 1099 1098 1
Stark "JACKSON 7" 811 810 1
Stark "JACKSON 8" 602 601 1
Stark "JACKSON 9" 806 805 1
Stark "LAKE 1" 775 774 1
Stark "LAKE 9" 863 862 1
Stark "LAKE 11" 635 634 1
Stark "LAKE 10" 1202 1201 1
Stark "LAKE 12" 1009 1008 1
Stark "LAKE 13" 849 848 1
Stark "LAKE 15" 1025 1024 1
Stark "LAKE 16" 874 873 1
Stark "LAKE 17" 1053 1052 1
Stark "LAKE 2" 729 728 1
Stark "LAKE 18" 1332 1331 1
Stark "LAKE 3" 1305 1304 1
Stark "LAKE 4" 1012 1011 1
Stark "LAKE 5" 953 952 1
Stark "LAKE 6" 1157 1156 1
Stark "LAKE 7" 746 745 1
Stark "LAKE 8" 919 918 1
Stark "LAKE A" 1182 1181 1
Stark "LAWRENCE 1" 715 714 1
Stark "LAWRENCE 2" 1342 1341 1
Stark "LAWRENCE 3" 953 952 1
Stark "LAWRENCE 4" 923 922 1
Stark "LAWRENCE 5" 745 744 1
Stark "CANAL FULTON A" 701 700 1
Stark "CANAL FULTON B" 842 841 1
Stark "CANAL FULTON C" 1012 1011 1
Stark "CANAL FULTON D" 1170 1169 1
Stark "LEXINGTON 1" 988 987 1
Stark "LEXINGTON 2" 879 878 1
Stark "LEXINGTON 3" 768 767 1
Stark "LEXINGTON 4" 808 807 1
Stark "MARLBORO 1" 1368 1367 1
Stark "MARLBORO 2" 960 959 1
Stark "MARLBORO 3" 855 854 1
Stark "NIMISHILLEN 1" 815 814 1
Stark "NIMISHILLEN 2" 736 735 1
Stark "NIMISHILLEN 3" 1033 1032 1
Stark "NIMISHILLEN 4" 1121 1120 1
Stark "NIMISHILLEN 5" 1399 1398 1
Stark "NIMISHILLEN 6" 896 895 1
Stark "NIMISHILLEN 7" 886 885 1
Stark "OSNABURG 1" 555 554 1
Stark "OSNABURG 2" 995 994 1
Stark "OSNABURG 3" 1086 1085 1
Stark "OSNABURG A" 1023 1022 1
Stark "PARIS 1" 660 659 1
Stark "PARIS 2" 938 937 1
Stark "PARIS 3" 864 863 1
Stark "PARIS A" 1234 1233 1
Stark "PERRY 1" 662 661 1
Stark "PERRY 9" 968 967 1
Stark "PERRY 10" 1167 1166 1
Stark "PERRY 12" 1281 1280 1
Stark "PERRY 13" 1189 1188 1
Stark "PERRY 7" 1177 1176 1
Stark "PERRY 11" 1215 1214 1
Stark "PERRY 2" 1194 1193 1
Stark "PERRY 15" 733 732 1
Stark "PERRY 14" 1203 1202 1
Stark "PERRY 8" 1237 1236 1
Stark "PERRY 16" 1190 1189 1
Stark "PERRY 17" 699 698 1
Stark "PERRY 18" 451 450 1
Stark "PERRY 3" 1158 1157 1
Stark "PERRY 19" 586 585 1
Stark "PERRY 4" 1316 1315 1
Stark "PERRY 5" 559 558 1
Stark "PERRY 6" 1177 1176 1
Stark "PIKE 2" 994 993 1
Stark "PIKE 3" 766 765 1
Stark "PIKE 1" 907 906 1
Stark "PLAIN 1" 924 923 1
Stark "PLAIN 10" 783 782 1
Stark "PLAIN 11" 723 722 1
Stark "PLAIN 12" 793 792 1
Stark "PLAIN 2" 1320 1319 1
Stark "PLAIN 7" 1173 1172 1
Stark "PLAIN 14" 895 894 1
Stark "PLAIN 15" 831 830 1
Stark "PLAIN 17" 760 759 1
Stark "PLAIN 18" 675 674 1
Stark "PLAIN 20" 1247 1246 1
Stark "PLAIN 13" 887 886 1
Stark "PLAIN 21" 1128 1127 1
Stark "PLAIN 9" 1348 1347 1
Stark "PLAIN 22" 1025 1024 1
Stark "PLAIN 23" 800 799 1
Stark "PLAIN 16" 1288 1287 1
Stark "PLAIN 24" 819 818 1
Stark "PLAIN 19" 1291 1290 1
Stark "PLAIN 25" 851 850 1
Stark "PLAIN 26" 906 905 1
Stark "PLAIN 27" 652 651 1
Stark "PLAIN 28" 951 950 1
Stark "PLAIN 3" 775 774 1
Stark "PLAIN 4" 628 627 1
Stark "PLAIN 5" 614 613 1
Stark "PLAIN 6" 589 588 1
Stark "PLAIN 8" 1297 1296 1
Stark "SANDY 2" 1117 1116 1
Stark "SANDY 1" 1128 1127 1
Stark "SUGARCREEK 1" 987 986 1
Stark "SUGARCREEK 2" 934 933 1
Stark "SUGARCREEK A" 582 581 1
Stark "SUGARCREEK B" 637 636 1
Stark "SUGARCREEK C" 760 759 1
Stark "TUSCARAWAS 1" 741 740 1
Stark "TUSCARAWAS 2" 1155 1154 1
Stark "TUSCARAWAS 3" 1263 1262 1
Stark "TUSCARAWAS 4" 782 781 1
Stark "WASHINGTON 2" 998 997 1
Stark "WASHINGTON 3" 887 886 1
Stark "WASHINGTON 1" 1274 1273 1
Stark "JACKSON 31" 958 957 1
Stark "LOUISVILLE G" 1005 1004 1
Stark "MASSILLON 4-C" 1240 1239 1
Stark "JACKSON 32" 696 695 1
Stark "LAKE 19" 920 919 1
Stark "MASSILLON 5-C" 783 782 1
Stark "LAKE 14" 592 591 1
Stark "LAKE 20" 883 882 1
Stark "LAKE 21" 829 828 1
Stark "JACKSON 33" 1158 1157 1
Stark "LAKE B" 1117 1116 1
Stark "LAWRENCE 6" 1227 1226 1
Summit "AKRON 1-A" 749 748 1
Summit "AKRON 1-B" 417 416 1
Summit "AKRON 1-C" 1044 1043 1
Summit "AKRON 1-D" 902 901 1
Summit "AKRON 1-E" 936 935 1
Summit "AKRON 1-F" 1062 1061 1
Summit "AKRON 1-G" 952 951 1
Summit "AKRON 1-H" 1252 1251 1
Summit "AKRON 1-I" 1037 1036 1
Summit "AKRON 1-J" 1058 1057 1
Summit "AKRON 1-K" 1043 1042 1
Summit "AKRON 2-A" 521 520 1
Summit "AKRON 2-B" 853 852 1
Summit "AKRON 2-C" 931 930 1
Summit "AKRON 2-D" 917 916 1
Summit "AKRON 2-E" 951 950 1
Summit "AKRON 2-F" 857 856 1
Summit "AKRON 2-G" 1008 1007 1
Summit "AKRON 3-A" 926 925 1
Summit "AKRON 3-B" 861 860 1
Summit "AKRON 3-C" 971 970 1
Summit "AKRON 3-D" 932 931 1
Summit "AKRON 3-E" 828 827 1
Summit "AKRON 3-F" 834 833 1
Summit "AKRON 3-G" 905 904 1
Summit "AKRON 3-H" 931 930 1
Summit "AKRON 3-I" 888 887 1
Summit "AKRON 4-A" 922 921 1
Summit "AKRON 4-B" 932 931 1
Summit "AKRON 4-C" 998 997 1
Summit "AKRON 4-D" 989 988 1
Summit "AKRON 4-E" 967 966 1
Summit "AKRON 4-F" 1058 1057 1
Summit "AKRON 4-G" 876 875 1
Summit "AKRON 4-H" 897 896 1
Summit "AKRON 4-I" 954 953 1
Summit "AKRON 4-J" 917 916 1
Summit "AKRON 5-A" 911 910 1
Summit "AKRON 5-B" 668 667 1
Summit "AKRON 5-C" 1003 1002 1
Summit "AKRON 5-D" 921 920 1
Summit "AKRON 5-E" 832 831 1
Summit "AKRON 5-F" 1140 1139 1
Summit "AKRON 5-G" 848 847 1
Summit "AKRON 5-H" 895 894 1
Summit "AKRON 6-A" 976 975 1
Summit "AKRON 6-B" 907 906 1
Summit "AKRON 6-C" 947 946 1
Summit "AKRON 6-D" 1002 1001 1
Summit "AKRON 6-E" 962 961 1
Summit "AKRON 6-F" 951 950 1
Summit "AKRON 6-G" 1024 1023 1
Summit "AKRON 6-H" 978 977 1
Summit "AKRON 6-I" 985 984 1
Summit "AKRON 6-J" 963 962 1
Summit "AKRON 7-A" 927 926 1
Summit "AKRON 7-B" 969 968 1
Summit "AKRON 7-C" 840 839 1
Summit "AKRON 7-D" 1097 1096 1
Summit "AKRON 7-E" 914 913 1
Summit "AKRON 7-F" 959 958 1
Summit "AKRON 7-G" 956 955 1
Summit "AKRON 7-H" 1107 1106 1
Summit "AKRON 7-I" 971 970 1
Summit "AKRON 8-A" 772 771 1
Summit "AKRON 8-B" 1089 1088 1
Summit "AKRON 8-C" 942 941 1
Summit "AKRON 8-D" 880 879 1
Summit "AKRON 8-E" 760 759 1
Summit "AKRON 8-F" 1050 1049 1
Summit "FAIRLAWN 6-A" 861 860 1
Summit "AKRON 8-G" 1018 1017 1
Summit "AKRON 8-H" 1136 1135 1
Summit "AKRON 8-I" 1058 1057 1
Summit "AKRON 8-J" 919 918 1
Summit "AKRON 8-K" 1023 1022 1
Summit "AKRON 8-L" 783 782 1
Summit "AKRON 8-M" 969 968 1
Summit "AKRON 9-A" 981 980 1
Summit "AKRON 9-B" 1004 1003 1
Summit "AKRON 9-C" 967 966 1
Summit "AKRON 9-D" 1083 1082 1
Summit "AKRON 9-E" 1024 1023 1
Summit "AKRON 9-F" 941 940 1
Summit "AKRON 9-G" 1025 1024 1
Summit "AKRON 9-H" 1012 1011 1
Summit "AKRON 10-A" 1001 1000 1
Summit "AKRON 10-B" 1038 1037 1
Summit "AKRON 10-C" 853 852 1
Summit "AKRON 10-D" 924 923 1
Summit "AKRON 10-E" 934 933 1
Summit "AKRON 10-F" 1020 1019 1
Summit "AKRON 10-G" 936 935 1
Summit "AKRON 10-H" 1037 1036 1
Summit "BARBERTON 1-A" 886 885 1
Summit "BARBERTON 1-B" 892 891 1
Summit "BARBERTON 2-A" 958 957 1
Summit "BARBERTON 2-B" 886 885 1
Summit "BARBERTON 3-A" 1035 1034 1
Summit "BARBERTON 3-B" 996 995 1
Summit "BARBERTON 3-C" 942 941 1
Summit "BARBERTON 4-A" 772 771 1
Summit "BARBERTON 4-B" 804 803 1
Summit "BARBERTON 5-A" 811 810 1
Summit "BARBERTON 5-B" 802 801 1
Summit "BARBERTON 6-A" 803 802 1
Summit "BARBERTON 6-B" 813 812 1
Summit "CUY FALLS 1-A" 1126 1125 1
Summit "CUY FALLS 1-B" 1165 1164 1
Summit "CUY FALLS 1-C" 1011 1010 1
Summit "CUY FALLS 2-A" 907 906 1
Summit "CUY FALLS 2-B" 845 844 1
Summit "CUY FALLS 2-C" 852 851 1
Summit "CUY FALLS 3-A" 871 870 1
Summit "CUY FALLS 3-B" 848 847 1
Summit "CUY FALLS 3-C" 915 914 1
Summit "CUY FALLS 3-D" 905 904 1
Summit "CUY FALLS 4-A" 844 843 1
Summit "CUY FALLS 4-B" 889 888 1
Summit "CUY FALLS 4-C" 883 882 1
Summit "CUY FALLS 5-A" 743 742 1
Summit "CUY FALLS 5-B" 807 806 1
Summit "CUY FALLS 5-C" 1021 1020 1
Summit "CUY FALLS 5-D" 843 842 1
Summit "CUY FALLS 6-A" 811 810 1
Summit "CUY FALLS 6-B" 836 835 1
Summit "CUY FALLS 6-C" 883 882 1
Summit "CUY FALLS 7-A" 874 873 1
Summit "CUY FALLS 7-B" 897 896 1
Summit "CUY FALLS 7-C" 683 682 1
Summit "CUY FALLS 7-D" 865 864 1
Summit "CUY FALLS 8-A" 1049 1048 1
Summit "CUY FALLS 8-B" 932 931 1
Summit "CUY FALLS 8-C" 1042 1041 1
Summit "CUY FALLS 8-D" 914 913 1
Summit "CUY FALLS 8-E" 1360 1359 1
Summit "FAIRLAWN 1-A" 967 966 1
Summit "FAIRLAWN 2-A" 1010 1009 1
Summit "FAIRLAWN 3-A" 999 998 1
Summit "FAIRLAWN 4-A" 1120 1119 1
Summit "FAIRLAWN 5-A" 905 904 1
Summit "GREEN 1-A" 1203 1202 1
Summit "MACEDONIA A" 1099 1098 1
Summit "MACEDONIA B" 634 633 1
Summit "MACEDONIA C" 862 861 1
Summit "MACEDONIA D" 831 830 1
Summit "MACEDONIA E" 1035 1034 1
Summit "MACEDONIA F" 748 747 1
Summit "NORTON 1-A" 687 686 1
Summit "NORTON 1-B" 693 692 1
Summit "NORTON 2-A" 762 761 1
Summit "NORTON 2-B" 637 636 1
Summit "NORTON 3-A" 780 779 1
Summit "NORTON 3-B" 669 668 1
Summit "STOW 1-A" 872 871 1
Summit "STOW 1-B" 923 922 1
Summit "STOW 1-C" 954 953 1
Summit "STOW 1-D" 974 973 1
Summit "STOW 1-E" 888 887 1
Summit "STOW 2-A" 959 958 1
Summit "STOW 2-B" 1010 1009 1
Summit "STOW 2-C" 1000 999 1
Summit "STOW 2-D" 1038 1037 1
Summit "STOW 2-E" 938 937 1
Summit "STOW 3-A" 600 599 1
Summit "STOW 3-B" 916 915 1
Summit "STOW 3-C" 928 927 1
Summit "STOW 3-D" 1098 1097 1
Summit "STOW 4-A" 913 912 1
Summit "STOW 4-B" 1008 1007 1
Summit "STOW 4-C" 960 959 1
Summit "STOW 4-D" 984 983 1
Summit "STOW 4-E" 956 955 1
Summit "TALLMADGE 1-A" 797 796 1
Summit "TALLMADGE 1-B" 786 785 1
Summit "TALLMADGE 1-C" 780 779 1
Summit "TALLMADGE 2-A" 866 865 1
Summit "TALLMADGE 2-B" 822 821 1
Summit "TALLMADGE 2-C" 853 852 1
Summit "TALLMADGE 3-A" 892 891 1
Summit "TALLMADGE 3-B" 793 792 1
Summit "TALLMADGE 3-C" 747 746 1
Summit "TALLMADGE 4-A" 739 738 1
Summit "TALLMADGE 4-B" 777 776 1
Summit "TALLMADGE 4-C" 919 918 1
Summit "TWINSBURG 1-A" 884 883 1
Summit "TWINSBURG 1-B" 892 891 1
Summit "TWINSBURG 2-A" 957 956 1
Summit "TWINSBURG 2-B" 856 855 1
Summit "TWINSBURG 3-A" 1066 1065 1
Summit "TWINSBURG 3-B" 1073 1072 1
Summit "TWINSBURG 4-A" 984 983 1
Summit "TWINSBURG 4-B" 965 964 1
Summit "TWINSBURG 5-A" 1118 1117 1
Summit "TWINSBURG 5-B" 950 949 1
Summit "NORTHFIELD VILL B" 593 592 1
Summit "SILVER LAKE VILL A" 525 524 1
Summit "BATH TWP A" 1046 1045 1
Summit "SILVER LAKE VILL C" 549 548 1
Summit "BATH TWP B" 950 949 1
Summit "BATH TWP C" 1215 1214 1
Summit "BATH TWP D" 954 953 1
Summit "BATH TWP E" 1005 1004 1
Summit "BATH TWP F" 929 928 1
Summit "PENINSULA VILL" 449 448 1
Summit "BOSTON TWP" 546 545 1
Summit "BOSTON HTS VILL" 1101 1100 1
Summit "CLINTON VILL" 867 866 1
Summit "COPLEY TWP A" 1071 1070 1
Summit "COPLEY TWP B" 1007 1006 1
Summit "COPLEY TWP C" 1068 1067 1
Summit "LAKEMORE VILL A" 982 981 1
Summit "LAKEMORE VILL B" 940 939 1
Summit "COPLEY TWP D" 1032 1031 1
Summit "COPLEY TWP E" 1023 1022 1
Summit "COPLEY TWP F" 1306 1305 1
Summit "COPLEY TWP G" 1287 1286 1
Summit "COPLEY TWP H" 1054 1053 1
Summit "COVENTRY TWP A" 974 973 1
Summit "COVENTRY TWP B" 871 870 1
Summit "COVENTRY TWP C" 918 917 1
Summit "COVENTRY TWP D" 942 941 1
Summit "COVENTRY TWP E" 917 916 1
Summit "COVENTRY TWP F" 934 933 1
Summit "NEW FRANKLIN 1-A" 741 740 1
Summit "NEW FRANKLIN 2-A" 914 913 1
Summit "NEW FRANKLIN 2-B" 846 845 1
Summit "NEW FRANKLIN 1-B" 994 993 1
Summit "NEW FRANKLIN 3-A" 899 898 1
Summit "NORTON 4-A" 967 966 1
Summit "NEW FRANKLIN 3-B" 911 910 1
Summit "NORTON 4-B" 947 946 1
Summit "MOGADORE VILL A" 920 919 1
Summit "MOGADORE VILL B" 965 964 1
Summit "MUNROE FALLS 2-A" 618 617 1
Summit "MUNROE FALLS 3-A" 601 600 1
Summit "MUNROE FALLS 1-A" 651 650 1
Summit "NORTHFIELD VILL C" 561 560 1
Summit "NORTHFIELD VILL A" 555 554 1
Summit "NORTHFIELD VILL D" 645 644 1
Summit "NFLD CTR TWP A" 1046 1045 1
Summit "NFLD CTR TWP B" 824 823 1
Summit "NFLD CTR TWP C" 760 759 1
Summit "REMINDERVILLE VILL A" 1385 1384 1
Summit "REMINDERVILLE VILL B" 840 839 1
Summit "RICHFIELD TWP Y" 1125 1124 1
Summit "RICHFIELD TWP Z" 1063 1062 1
Summit "RICHFIELD VILL A" 971 970 1
Summit "RICHFIELD VILL B" 955 954 1
Summit "SAGAMORE HILLS TWP A" 996 995 1
Summit "SAGAMORE HILLS TWP B" 988 987 1
Summit "SAGAMORE HILLS TWP C" 1020 1019 1
Summit "SAGAMORE HILLS TWP D" 977 976 1
Summit "SAGAMORE HILLS TWP E" 1090 1089 1
Summit "SAGAMORE HILLS TWP F" 58 57 1
Summit "SAGAMORE HILLS TWP G" 953 952 1
Summit "SILVER LAKE VILL D" 529 528 1
Summit "SILVER LAKE VILL B" 564 563 1
Summit "SPRINGFIELD TWP A" 987 986 1
Summit "SPRINGFIELD TWP B" 900 899 1
Summit "SPRINGFIELD TWP C" 968 967 1
Summit "SPRINGFIELD TWP D" 992 991 1
Summit "SPRINGFIELD TWP E" 1030 1029 1
Summit "SPRINGFIELD TWP F" 926 925 1
Summit "SPRINGFIELD TWP G" 623 622 1
Summit "TWINSBURG TWP A" 1210 1209 1
Summit "TWINSBURG TWP B" 655 654 1
Summit "GREEN 1-B" 948 947 1
Summit "GREEN 1-C" 888 887 1
Summit "GREEN 1-D" 1150 1149 1
Summit "GREEN 2-A" 839 838 1
Summit "GREEN 2-B" 986 985 1
Summit "GREEN 2-C" 903 902 1
Summit "GREEN 2-D" 1155 1154 1
Summit "GREEN 3-A" 1004 1003 1
Summit "GREEN 3-B" 914 913 1
Summit "GREEN 3-C" 1036 1035 1
Summit "GREEN 3-D" 1020 1019 1
Summit "GREEN 4-A" 938 937 1
Summit "GREEN 4-B" 1106 1105 1
Summit "GREEN 4-C" 876 875 1
Summit "GREEN 4-D" 893 892 1
