COUNTY AREA TOTAL DEM REP LIB GRN AIP PAF
"San Bernardino" UNI0718 0 0 0 0 0 0 0
"San Bernardino" HI40719A 932 441 457 10 5 1 0
"San Bernardino" HI40719 143 33 107 2 1 0 0
"San Bernardino" HI50720A 1526 804 673 14 2 7 6
"San Bernardino" HI50720 210 70 135 1 0 1 0
"San Bernardino" HI40721A 1125 625 462 5 3 2 7
"San Bernardino" HI40721 178 58 111 6 0 0 0
"San Bernardino" HI40722A 647 330 298 4 2 4 1
"San Bernardino" HI40722 111 27 79 2 0 0 0
"San Bernardino" HI50723A 1875 899 917 16 7 8 3
"San Bernardino" HI50723 394 109 276 4 1 1 1
"San Bernardino" HI50724A 122 61 57 1 0 0 0
"San Bernardino" HI50724 14 5 8 1 0 0 0
"San Bernardino" HI50725A 1726 791 889 18 4 3 2
"San Bernardino" HI50725 369 84 278 1 1 1 2
"San Bernardino" HI50726A 128 56 66 1 0 0 1
"San Bernardino" HI50726 23 11 11 0 1 0 0
"San Bernardino" HI40727A 9 5 1 0 1 0 1
"San Bernardino" HI40727 2 1 0 0 0 0 0
"San Bernardino" HI40728A 0 0 0 0 0 0 0
"San Bernardino" HI40728 0 0 0 0 0 0 0
"San Bernardino" HI40729A 0 0 0 0 0 0 0
"San Bernardino" HI40729 0 0 0 0 0 0 0
"San Bernardino" HI50730A 88 59 25 0 0 1 0
"San Bernardino" HI50730 17 6 10 0 0 1 0
"San Bernardino" HI50731A 51 22 28 1 0 0 0
"San Bernardino" HI50731 10 2 8 0 0 0 0
"San Bernardino" HI50732A 0 0 0 0 0 0 0
"San Bernardino" HI50732 0 0 0 0 0 0 0
"San Bernardino" HI50733A 0 0 0 0 0 0 0
"San Bernardino" HI50733 0 0 0 0 0 0 0
"San Bernardino" HI50734A 0 0 0 0 0 0 0
"San Bernardino" HI50734 0 0 0 0 0 0 0
"San Bernardino" HI50735A 0 0 0 0 0 0 0
"San Bernardino" HI50735 0 0 0 0 0 0 0
"San Bernardino" UNI0736A 266 130 123 3 2 2 0
"San Bernardino" UNI0736 73 18 54 0 0 1 0
"San Bernardino" UNI0737A 110 47 62 0 0 1 0
"San Bernardino" UNI0737 0 0 0 0 0 0 0
"San Bernardino" UNI0738A 61 16 41 4 0 0 0
"San Bernardino" UNI0738 1 0 1 0 0 0 0
"San Bernardino" UNI0739A 134 51 81 1 0 0 0
"San Bernardino" UNI0739 1 0 1 0 0 0 0
"San Bernardino" UNI0740A 16 5 11 0 0 0 0
"San Bernardino" UNI0740 1 0 1 0 0 0 0
"San Bernardino" UNI0741A 0 0 0 0 0 0 0
"San Bernardino" UNI0741 0 0 0 0 0 0 0
"San Bernardino" UNI0742A 0 0 0 0 0 0 0
"San Bernardino" UNI0742 0 0 0 0 0 0 0
"San Bernardino" UNI0743A 0 0 0 0 0 0 0
"San Bernardino" UNI0743 0 0 0 0 0 0 0
"San Bernardino" UNI0744A 5 0 5 0 0 0 0
"San Bernardino" UNI0744 0 0 0 0 0 0 0
"San Bernardino" UNI0745A 12 4 8 0 0 0 0
"San Bernardino" UNI0745 0 0 0 0 0 0 0
"San Bernardino" HI20746A 7 4 3 0 0 0 0
"San Bernardino" HI20746 3 2 1 0 0 0 0
"San Bernardino" HI20747A 407 256 129 6 4 5 0
"San Bernardino" HI20747 76 43 28 1 2 1 1
"San Bernardino" HI30748A 988 613 336 7 11 4 7
"San Bernardino" HI30748 197 85 107 1 0 0 3
"San Bernardino" HI40749A 1124 589 502 4 2 2 4
"San Bernardino" HI40749 237 66 166 1 0 1 0
"San Bernardino" HI10750A 703 476 193 5 5 8 9
"San Bernardino" HI10750 153 80 58 0 2 4 4
"San Bernardino" HI10751A 675 486 167 3 0 4 4
"San Bernardino" HI10751 118 73 39 1 1 1 3
"San Bernardino" HI10752A 288 200 78 0 1 2 2
"San Bernardino" HI10752 64 35 28 0 0 1 0
"San Bernardino" HI10753A 334 252 62 2 4 3 4
"San Bernardino" HI10753 99 62 35 0 0 1 0
"San Bernardino" HI30754A 1003 633 335 7 8 0 1
"San Bernardino" HI30754 223 106 107 2 1 3 1
"San Bernardino" HI30755A 367 251 100 2 0 3 6
"San Bernardino" HI30755 115 66 48 0 0 0 1
"San Bernardino" HI40756A 327 186 127 0 2 1 1
"San Bernardino" HI40756 47 17 29 0 1 0 0
"San Bernardino" HI30757A 0 0 0 0 0 0 0
"San Bernardino" HI30757 0 0 0 0 0 0 0
"San Bernardino" HI30758A 0 0 0 0 0 0 0
"San Bernardino" HI30758 0 0 0 0 0 0 0
"San Bernardino" UNI0759A 32 12 19 1 0 0 0
"San Bernardino" UNI0759 0 0 0 0 0 0 0
"San Bernardino" UNI0760A 0 0 0 0 0 0 0
"San Bernardino" UNI0760 0 0 0 0 0 0 0
"San Bernardino" UNI0761A 0 0 0 0 0 0 0
"San Bernardino" UNI0761 0 0 0 0 0 0 0
"San Bernardino" UNI0762A 0 0 0 0 0 0 0
"San Bernardino" UNI0762 0 0 0 0 0 0 0
"San Bernardino" UNI0763A 0 0 0 0 0 0 0
"San Bernardino" UNI0763 0 0 0 0 0 0 0
"San Bernardino" UNI0764A 0 0 0 0 0 0 0
"San Bernardino" UNI0764 0 0 0 0 0 0 0
"San Bernardino" UNI0765A 2 0 2 0 0 0 0
"San Bernardino" UNI0765 0 0 0 0 0 0 0
"San Bernardino" UNI0766A 2 0 2 0 0 0 0
"San Bernardino" UNI0766 0 0 0 0 0 0 0
"San Bernardino" UNI0767A 0 0 0 0 0 0 0
"San Bernardino" UNI0767 0 0 0 0 0 0 0
"San Bernardino" RE30768A 0 0 0 0 0 0 0
"San Bernardino" RE30768 0 0 0 0 0 0 0
"San Bernardino" UNI0769A 1496 733 669 36 8 2 12
"San Bernardino" UNI0769 320 90 219 5 0 2 0
"San Bernardino" UNI0770A 0 0 0 0 0 0 0
"San Bernardino" UNI0770 0 0 0 0 0 0 0
"San Bernardino" UNI0771A 66 25 41 0 0 0 0
"San Bernardino" UNI0771 1 0 1 0 0 0 0
"San Bernardino" UNI0772A 44 11 32 0 0 1 0
"San Bernardino" UNI0772 0 0 0 0 0 0 0
"San Bernardino" UNI0773A 45 22 22 0 0 0 1
"San Bernardino" UNI0773 1 0 1 0 0 0 0
"San Bernardino" UNI0774A 0 0 0 0 0 0 0
"San Bernardino" UNI0774 0 0 0 0 0 0 0
"San Bernardino" UNI0775A 0 0 0 0 0 0 0
"San Bernardino" UNI0775 0 0 0 0 0 0 0
"San Bernardino" UNI0776A 0 0 0 0 0 0 0
"San Bernardino" UNI0776 0 0 0 0 0 0 0
"San Bernardino" UNI0777A 0 0 0 0 0 0 0
"San Bernardino" UNI0777 0 0 0 0 0 0 0
"San Bernardino" UNI0778A 0 0 0 0 0 0 0
"San Bernardino" UNI0778 0 0 0 0 0 0 0
"San Bernardino" UNI0779A 7 0 7 0 0 0 0
"San Bernardino" UNI0779 0 0 0 0 0 0 0
"San Bernardino" UNI0780A 0 0 0 0 0 0 0
"San Bernardino" UNI0780 0 0 0 0 0 0 0
"San Bernardino" YU10781A 5 2 3 0 0 0 0
"San Bernardino" YU10781 0 0 0 0 0 0 0
"San Bernardino" RE50782A 0 0 0 0 0 0 0
"San Bernardino" RE50782 0 0 0 0 0 0 0
"San Bernardino" UNI0783A 0 0 0 0 0 0 0
"San Bernardino" UNI0783 0 0 0 0 0 0 0
"San Bernardino" UNI0784A 0 0 0 0 0 0 0
"San Bernardino" UNI0784 0 0 0 0 0 0 0
"San Bernardino" UNI0785A 184 77 100 2 0 0 0
"San Bernardino" UNI0785 51 2 46 1 0 0 0
"San Bernardino" UNI0786A 70 29 39 0 1 0 0
"San Bernardino" UNI0786 0 0 0 0 0 0 0
"San Bernardino" UNI0787A 2 0 2 0 0 0 0
"San Bernardino" UNI0787 0 0 0 0 0 0 0
"San Bernardino" UNI0788A 0 0 0 0 0 0 0
"San Bernardino" UNI0788 0 0 0 0 0 0 0
"San Bernardino" UNI0789A 2 0 2 0 0 0 0
"San Bernardino" UNI0789 0 0 0 0 0 0 0
"San Bernardino" UNI0790A 35 14 19 1 0 0 0
"San Bernardino" UNI0790 1 0 1 0 0 0 0
"San Bernardino" UNI0791A 5 0 5 0 0 0 0
"San Bernardino" UNI0791 0 0 0 0 0 0 0
"San Bernardino" UNI0792A 0 0 0 0 0 0 0
"San Bernardino" UNI0792 0 0 0 0 0 0 0
"San Bernardino" UNI0793A 7 2 4 0 0 0 0
"San Bernardino" UNI0793 0 0 0 0 0 0 0
"San Bernardino" UNI0794A 0 0 0 0 0 0 0
"San Bernardino" UNI0794 0 0 0 0 0 0 0
"San Bernardino" UNI0795A 4 0 4 0 0 0 0
"San Bernardino" UNI0795 0 0 0 0 0 0 0
"San Bernardino" UNI0796A 0 0 0 0 0 0 0
"San Bernardino" UNI0796 0 0 0 0 0 0 0
"San Bernardino" UNI0797A 0 0 0 0 0 0 0
"San Bernardino" UNI0797 0 0 0 0 0 0 0
"San Bernardino" UNI0798A 5 1 4 0 0 0 0
"San Bernardino" UNI0798 0 0 0 0 0 0 0
"San Bernardino" UNI0799A 0 0 0 0 0 0 0
"San Bernardino" UNI0799 0 0 0 0 0 0 0
"San Bernardino" YU10800A 948 358 553 13 3 4 0
"San Bernardino" YU10800 180 24 152 1 0 0 0
"San Bernardino" YU20801A 4 2 2 0 0 0 0
"San Bernardino" YU20801 0 0 0 0 0 0 0
"San Bernardino" YU10802A 1580 588 953 16 3 6 1
"San Bernardino" YU10802 306 52 243 4 1 2 0
"San Bernardino" YU10803A 1107 278 797 9 1 7 1
"San Bernardino" YU10803 218 18 198 1 0 0 0
"San Bernardino" YU20804A 2 0 2 0 0 0 0
"San Bernardino" YU20804 1 0 1 0 0 0 0
"San Bernardino" YU20805A 0 0 0 0 0 0 0
"San Bernardino" YU20805 0 0 0 0 0 0 0
"San Bernardino" YU40806A 1283 530 703 17 7 8 2
"San Bernardino" YU40806 356 78 271 2 0 2 0
"San Bernardino" YU40807A 1581 538 988 19 3 5 6
"San Bernardino" YU40807 348 51 291 3 1 2 0
"San Bernardino" UNI0808A 0 0 0 0 0 0 0
"San Bernardino" UNI0808 0 0 0 0 0 0 0
"San Bernardino" YU10809A 0 0 0 0 0 0 0
"San Bernardino" YU10809 0 0 0 0 0 0 0
"San Bernardino" YU10810A 548 227 304 11 0 1 1
"San Bernardino" YU10810 130 17 108 2 1 1 0
"San Bernardino" YU20811A 495 150 333 5 0 2 0
"San Bernardino" YU20811 108 17 85 3 0 3 0
"San Bernardino" YU20812A 879 368 471 12 5 3 2
"San Bernardino" YU20812 189 31 154 1 1 0 0
"San Bernardino" YU30813A 911 413 472 11 3 2 0
"San Bernardino" YU30813 181 38 142 1 0 0 0
"San Bernardino" YU50814A 193 55 132 4 2 0 0
"San Bernardino" YU50814 44 7 36 0 0 0 0
"San Bernardino" YU10815A 8 6 2 0 0 0 0
"San Bernardino" YU10815 1 0 1 0 0 0 0
"San Bernardino" YU50816A 1679 536 1078 25 2 6 4
"San Bernardino" YU50816 292 41 247 1 0 1 0
"San Bernardino" YU20817A 388 168 203 5 2 2 2
"San Bernardino" YU20817 109 28 81 0 0 0 0
"San Bernardino" YU50818A 1484 586 851 16 3 7 6
"San Bernardino" YU50818 393 71 311 5 1 1 0
"San Bernardino" YU40819A 547 222 304 11 1 2 0
"San Bernardino" YU40819 100 11 87 0 1 0 0
"San Bernardino" YU50820A 1455 486 914 19 2 6 0
"San Bernardino" YU50820 267 45 216 2 0 1 0
"San Bernardino" YU20821A 1401 565 778 24 4 4 4
"San Bernardino" YU20821 323 76 240 2 2 2 0
"San Bernardino" YU50822A 2 0 2 0 0 0 0
"San Bernardino" YU50822 0 0 0 0 0 0 0
"San Bernardino" YU50823A 2 0 2 0 0 0 0
"San Bernardino" YU50823 0 0 0 0 0 0 0
"San Bernardino" YU40824A 325 152 161 2 2 2 0
"San Bernardino" YU40824 104 17 85 2 0 0 0
"San Bernardino" YU10825A 0 0 0 0 0 0 0
"San Bernardino" YU10825 0 0 0 0 0 0 0
"San Bernardino" YU10826A 0 0 0 0 0 0 0
"San Bernardino" YU10826 0 0 0 0 0 0 0
"San Bernardino" YU20827A 1 0 1 0 0 0 0
"San Bernardino" YU20827 0 0 0 0 0 0 0
"San Bernardino" YU20828A 2 0 2 0 0 0 0
"San Bernardino" YU20828 0 0 0 0 0 0 0
"San Bernardino" YU10829A 171 50 117 1 0 0 0
"San Bernardino" YU10829 33 1 32 0 0 0 0
"San Bernardino" YU50830A 307 130 168 2 3 0 0
"San Bernardino" YU50830 101 15 82 2 1 1 0
"San Bernardino" YU50831A 0 0 0 0 0 0 0
"San Bernardino" YU50831 0 0 0 0 0 0 0
"San Bernardino" YU50832A 0 0 0 0 0 0 0
"San Bernardino" YU50832 0 0 0 0 0 0 0
"San Bernardino" YU50833A 2 0 2 0 0 0 0
"San Bernardino" YU50833 0 0 0 0 0 0 0
"San Bernardino" UNI0834A 85 58 21 2 2 0 0
"San Bernardino" UNI0834 53 14 33 3 2 0 0
"San Bernardino" RC10835A 0 0 0 0 0 0 0
"San Bernardino" RC10835 0 0 0 0 0 0 0
"San Bernardino" UP20836A 166 87 78 0 0 0 0
"San Bernardino" UP20836 24 3 20 0 0 0 0
"San Bernardino" UP20837A 215 93 117 1 0 0 0
"San Bernardino" UP20837 18 6 12 0 0 0 0
"San Bernardino" UNI0838A 16 5 11 0 0 0 0
"San Bernardino" UNI0838 1 0 1 0 0 0 0
"San Bernardino" UNI0839A 59 21 38 0 0 0 0
"San Bernardino" UNI0839 8 2 6 0 0 0 0
"San Bernardino" UNI0840A 1852 856 912 26 9 7 5
"San Bernardino" UNI0840 373 76 287 5 0 1 0
"San Bernardino" UP10841A 1602 862 676 20 5 0 5
"San Bernardino" UP10841 254 74 176 1 0 1 0
"San Bernardino" UP10842A 1644 797 786 19 5 4 0
"San Bernardino" UP10842 309 80 223 4 0 1 0
"San Bernardino" UP10843A 1465 816 601 14 5 0 2
"San Bernardino" UP10843 242 61 171 2 0 1 2
"San Bernardino" UP20844A 938 401 500 11 0 3 6
"San Bernardino" UP20844 201 46 148 1 0 0 0
"San Bernardino" UP20845A 871 378 454 11 3 3 2
"San Bernardino" UP20845 238 54 181 2 0 1 0
"San Bernardino" UP20846A 836 468 338 10 2 2 1
"San Bernardino" UP20846 131 27 100 1 1 0 0
"San Bernardino" UP20847A 1767 861 821 27 10 5 4
"San Bernardino" UP20847 306 95 201 0 1 1 1
"San Bernardino" UP20848A 66 36 27 0 0 2 0
"San Bernardino" UP20848 31 15 16 0 0 0 0
"San Bernardino" UP20849A 1575 795 730 19 4 3 1
"San Bernardino" UP20849 301 83 213 2 0 0 0
"San Bernardino" UP20850A 1667 781 820 22 3 4 2
"San Bernardino" UP20850 218 45 173 0 0 0 0
"San Bernardino" UP10851A 1547 795 702 17 7 5 2
"San Bernardino" UP10851 222 63 153 3 0 1 1
"San Bernardino" UP10852A 1135 577 516 14 5 3 5
"San Bernardino" UP10852 175 60 112 0 0 1 0
"San Bernardino" UP10853A 1450 844 557 14 9 6 0
"San Bernardino" UP10853 223 69 147 3 1 1 0
"San Bernardino" UP20854A 127 72 49 2 2 1 0
"San Bernardino" UP20854 25 13 12 0 0 0 0
"San Bernardino" UP20855A 313 189 119 4 0 1 0
"San Bernardino" UP20855 57 14 43 0 0 0 0
"San Bernardino" UNI0856A 0 0 0 0 0 0 0
"San Bernardino" UNI0856 0 0 0 0 0 0 0
"San Bernardino" UNI0857A 41 12 28 0 0 0 0
"San Bernardino" UNI0857 1 0 1 0 0 0 0
"San Bernardino" UNI0858A 9 1 8 0 0 0 0
"San Bernardino" UNI0858 1 0 1 0 0 0 0
"San Bernardino" UNI0859A 0 0 0 0 0 0 0
"San Bernardino" UNI0859 0 0 0 0 0 0 0
"San Bernardino" UNI0860A 0 0 0 0 0 0 0
"San Bernardino" UNI0860 0 0 0 0 0 0 0
"San Bernardino" UNI0861A 0 0 0 0 0 0 0
"San Bernardino" UNI0861 0 0 0 0 0 0 0
"San Bernardino" UNI0862A 0 0 0 0 0 0 0
"San Bernardino" UNI0862 0 0 0 0 0 0 0
"San Bernardino" SB00863A 0 0 0 0 0 0 0
"San Bernardino" SB00863 0 0 0 0 0 0 0
"San Bernardino" UNI0864A 0 0 0 0 0 0 0
"San Bernardino" UNI0864 0 0 0 0 0 0 0
"San Bernardino" UNI0865A 0 0 0 0 0 0 0
"San Bernardino" UNI0865 0 0 0 0 0 0 0
"San Bernardino" RIA0866A 3 3 0 0 0 0 0
"San Bernardino" RIA0866 5 4 1 0 0 0 0
"San Bernardino" UNI0867A 362 218 131 4 2 2 0
"San Bernardino" UNI0867 78 46 31 0 0 0 0
"San Bernardino" UNI0868A 0 0 0 0 0 0 0
"San Bernardino" UNI0868 0 0 0 0 0 0 0
"San Bernardino" UNI0869A 782 435 320 12 3 4 2
"San Bernardino" UNI0869 211 62 145 1 1 1 0
"San Bernardino" UNI0870A 0 0 0 0 0 0 0
"San Bernardino" UNI0870 0 0 0 0 0 0 0
"San Bernardino" UNI0871A 0 0 0 0 0 0 0
"San Bernardino" UNI0871 0 0 0 0 0 0 0
"San Bernardino" RIA0872A 0 0 0 0 0 0 0
"San Bernardino" RIA0872 0 0 0 0 0 0 0
"San Bernardino" SB60873A 0 0 0 0 0 0 0
"San Bernardino" SB60873 0 0 0 0 0 0 0
"San Bernardino" UNI0874A 0 0 0 0 0 0 0
"San Bernardino" UNI0874 0 0 0 0 0 0 0
"San Bernardino" UNI0875A 26 15 11 0 0 0 0
"San Bernardino" UNI0875 0 0 0 0 0 0 0
"San Bernardino" UNI0876A 50 23 27 0 0 0 0
"San Bernardino" UNI0876 2 2 0 0 0 0 0
"San Bernardino" UNI0877A 2444 1364 1012 21 8 8 6
"San Bernardino" UNI0877 556 163 375 6 2 1 1
"San Bernardino" UNI0878A 0 0 0 0 0 0 0
"San Bernardino" UNI0878 0 0 0 0 0 0 0
"San Bernardino" UNI0879A 0 0 0 0 0 0 0
"San Bernardino" UNI0879 0 0 0 0 0 0 0
"San Bernardino" UNI0880A 0 0 0 0 0 0 0
"San Bernardino" UNI0880 1 0 1 0 0 0 0
"San Bernardino" FO10881A 25 12 13 0 0 0 0
"San Bernardino" FO10881 6 3 3 0 0 0 0
"San Bernardino" FO10882A 860 477 350 10 5 8 1
"San Bernardino" FO10882 149 50 98 0 0 1 0
"San Bernardino" FO10883A 994 547 405 9 4 9 6
"San Bernardino" FO10883 241 93 147 1 0 0 0
"San Bernardino" FO10884A 384 202 170 2 1 1 1
"San Bernardino" FO10884 75 25 49 1 0 0 0
"San Bernardino" FO10885A 942 544 369 9 5 3 4
"San Bernardino" FO10885 165 58 101 1 2 2 1
"San Bernardino" FO10886A 1107 662 406 16 1 5 3
"San Bernardino" FO10886 161 51 108 1 1 0 0
"San Bernardino" FO30887A 73 37 34 0 0 0 0
"San Bernardino" FO30887 29 12 17 0 0 0 0
"San Bernardino" FO30888A 568 342 211 4 2 2 0
"San Bernardino" FO30888 86 32 51 0 0 1 0
"San Bernardino" FO30889A 891 540 318 11 2 2 2
"San Bernardino" FO30889 130 39 91 0 0 0 0
"San Bernardino" FO20890A 1124 732 354 14 2 3 4
"San Bernardino" FO20890 211 103 100 0 2 0 1
"San Bernardino" FO20891A 1339 811 488 13 4 3 4
"San Bernardino" FO20891 235 111 116 0 1 2 2
"San Bernardino" FO10892A 1050 739 287 3 4 2 5
"San Bernardino" FO10892 197 105 91 0 0 0 0
"San Bernardino" CO50893A 1161 758 353 18 11 3 4
"San Bernardino" CO50893 283 119 158 1 1 1 0
"San Bernardino" CO50894A 877 533 293 14 8 5 2
"San Bernardino" CO50894 140 65 71 1 0 0 0
"San Bernardino" CO50895A 0 0 0 0 0 0 0
"San Bernardino" CO50895 0 0 0 0 0 0 0
"San Bernardino" CO50896A 0 0 0 0 0 0 0
"San Bernardino" CO50896 0 0 0 0 0 0 0
"San Bernardino" CO50897A 0 0 0 0 0 0 0
"San Bernardino" CO50897 0 0 0 0 0 0 0
"San Bernardino" CO50898A 0 0 0 0 0 0 0
"San Bernardino" CO50898 0 0 0 0 0 0 0
"San Bernardino" CO50899A 8 4 4 0 0 0 0
"San Bernardino" CO50899 0 0 0 0 0 0 0
"San Bernardino" CO50900A 647 355 273 6 1 5 1
"San Bernardino" CO50900 150 45 99 2 0 1 1
"San Bernardino" CO50901A 470 261 186 7 2 0 2
"San Bernardino" CO50901 93 31 57 0 1 0 2
"San Bernardino" CO50902A 2 1 1 0 0 0 0
"San Bernardino" CO50902 0 0 0 0 0 0 0
"San Bernardino" CO60903A 2 0 1 0 0 0 0
"San Bernardino" CO60903 0 0 0 0 0 0 0
"San Bernardino" CO60904A 11 4 6 1 0 0 0
"San Bernardino" CO60904 5 0 5 0 0 0 0
"San Bernardino" CO60905A 423 323 78 7 6 4 1
"San Bernardino" CO60905 122 78 39 1 1 0 1
"San Bernardino" GRA0906A 241 139 92 3 3 1 1
"San Bernardino" GRA0906 79 31 42 2 1 1 1
"San Bernardino" GRA0907A 1289 731 509 19 6 2 2
"San Bernardino" GRA0907 275 97 159 4 3 4 0
"San Bernardino" GRA0908A 1269 688 540 14 2 4 2
"San Bernardino" GRA0908 266 75 187 2 1 1 0
"San Bernardino" GRA0909A 1211 704 462 13 8 4 6
"San Bernardino" GRA0909 281 97 175 5 1 0 0
"San Bernardino" GRA0910A 1112 598 475 14 5 3 1
"San Bernardino" GRA0910 215 55 149 4 1 2 0
"San Bernardino" GRA0911A 44 26 14 2 0 0 1
"San Bernardino" GRA0911 4 0 4 0 0 0 0
"San Bernardino" GRA0912A 9 0 9 0 0 0 0
"San Bernardino" GRA0912 0 0 0 0 0 0 0
"San Bernardino" GRA0913A 27 10 14 1 0 1 0
"San Bernardino" GRA0913 1 0 1 0 0 0 0
"San Bernardino" SB30914A 770 478 258 15 3 2 5
"San Bernardino" SB30914 74 28 43 0 0 1 0
"San Bernardino" UNI0915A 134 61 70 0 0 1 0
"San Bernardino" UNI0915 15 3 11 0 0 1 0
"San Bernardino" UNI0916A 0 0 0 0 0 0 0
"San Bernardino" UNI0916 0 0 0 0 0 0 0
"San Bernardino" UNI0917A 22 4 16 0 0 1 0
"San Bernardino" UNI0917 7 5 2 0 0 0 0
"San Bernardino" UNI0918A 10 6 4 0 0 0 0
"San Bernardino" UNI0918 0 0 0 0 0 0 0
"San Bernardino" UNI0919A 0 0 0 0 0 0 0
"San Bernardino" UNI0919 0 0 0 0 0 0 0
"San Bernardino" CO10920A 0 0 0 0 0 0 0
"San Bernardino" CO10920 0 0 0 0 0 0 0
"San Bernardino" CO10921A 4 3 1 0 0 0 0
"San Bernardino" CO10921 2 0 2 0 0 0 0
"San Bernardino" CO10922A 472 348 106 2 5 2 1
"San Bernardino" CO10922 72 31 40 0 1 0 0
"San Bernardino" CO10923A 0 0 0 0 0 0 0
"San Bernardino" CO10923 0 0 0 0 0 0 0
"San Bernardino" CO10924A 0 0 0 0 0 0 0
"San Bernardino" CO10924 0 0 0 0 0 0 0
"San Bernardino" CO10925A 2 0 2 0 0 0 0
"San Bernardino" CO10925 0 0 0 0 0 0 0
"San Bernardino" CO10926A 0 0 0 0 0 0 0
"San Bernardino" CO10926 0 0 0 0 0 0 0
"San Bernardino" CO20927A 1051 744 273 8 4 5 3
"San Bernardino" CO20927 193 96 89 2 3 1 1
"San Bernardino" CO20928A 716 555 142 5 4 3 0
"San Bernardino" CO20928 212 130 72 1 3 1 1
"San Bernardino" CO20929A 558 380 158 5 3 3 0
"San Bernardino" CO20929 144 78 60 2 0 1 0
"San Bernardino" CO30930A 1026 738 251 5 9 4 9
"San Bernardino" CO30930 237 114 105 1 2 3 4
"San Bernardino" CO30931A 914 681 205 4 3 4 5
"San Bernardino" CO30931 237 135 89 3 1 0 1
"San Bernardino" CO40932A 722 511 189 4 3 2 4
"San Bernardino" CO40932 188 104 74 3 0 2 2
"San Bernardino" CO40933A 662 447 195 2 2 1 6
"San Bernardino" CO40933 200 122 71 3 2 1 1
"San Bernardino" CO40934A 611 449 137 0 3 6 7
"San Bernardino" CO40934 251 162 83 0 1 1 0
"San Bernardino" CO50935A 0 0 0 0 0 0 0
"San Bernardino" CO50935 0 0 0 0 0 0 0
"San Bernardino" CO60936A 753 430 299 4 4 6 1
"San Bernardino" CO60936 155 63 84 5 0 1 0
"San Bernardino" CO60937A 0 0 0 0 0 0 0
"San Bernardino" CO60937 0 0 0 0 0 0 0
"San Bernardino" CO60938A 970 671 248 11 9 8 4
"San Bernardino" CO60938 203 118 76 0 2 2 1
"San Bernardino" CO60939A 72 54 16 1 1 0 0
"San Bernardino" CO60939 12 8 4 0 0 0 0
"San Bernardino" SB30940A 0 0 0 0 0 0 0
"San Bernardino" SB30940 0 0 0 0 0 0 0
"San Bernardino" SB30941A 3 1 1 0 0 0 0
"San Bernardino" SB30941 1 0 1 0 0 0 0
"San Bernardino" SB30942A 2 1 1 0 0 0 0
"San Bernardino" SB30942 0 0 0 0 0 0 0
"San Bernardino" SB30943A 264 190 64 4 0 3 0
"San Bernardino" SB30943 53 28 24 0 0 0 0
"San Bernardino" SB30944A 0 0 0 0 0 0 0
"San Bernardino" SB30944 0 0 0 0 0 0 0
"San Bernardino" SB30945A 10 9 1 0 0 0 0
"San Bernardino" SB30945 1 1 0 0 0 0 0
"San Bernardino" SB30946A 0 0 0 0 0 0 0
"San Bernardino" SB30946 0 0 0 0 0 0 0
"San Bernardino" SB30947A 4 4 0 0 0 0 0
"San Bernardino" SB30947 1 1 0 0 0 0 0
"San Bernardino" UNI0948A 629 415 195 4 3 2 1
"San Bernardino" UNI0948 135 72 59 0 2 2 0
"San Bernardino" UNI0949A 0 0 0 0 0 0 0
"San Bernardino" UNI0949 0 0 0 0 0 0 0
"San Bernardino" UNI0950A 0 0 0 0 0 0 0
"San Bernardino" UNI0950 0 0 0 0 0 0 0
"San Bernardino" UNI0951A 0 0 0 0 0 0 0
"San Bernardino" UNI0951 0 0 0 0 0 0 0
"San Bernardino" FO30952A 0 0 0 0 0 0 0
"San Bernardino" FO30952 0 0 0 0 0 0 0
"San Bernardino" RIA0953A 906 683 191 5 6 1 9
"San Bernardino" RIA0953 166 98 59 2 1 0 2
"San Bernardino" RIA0954A 0 0 0 0 0 0 0
"San Bernardino" RIA0954 0 0 0 0 0 0 0
"San Bernardino" CO10955A 539 409 114 5 3 0 0
"San Bernardino" CO10955 138 77 55 0 0 3 1
"San Bernardino" CO10956A 1006 772 203 10 5 4 3
"San Bernardino" CO10956 212 139 65 3 0 2 0
"San Bernardino" CO10957A 661 451 194 2 2 0 2
"San Bernardino" CO10957 141 77 60 0 1 0 1
"San Bernardino" CO10958A 0 0 0 0 0 0 0
"San Bernardino" CO10958 0 0 0 0 0 0 0
"San Bernardino" CO20959A 14 10 4 0 0 0 0
"San Bernardino" CO20959 9 6 3 0 0 0 0
"San Bernardino" FO30960A 387 205 165 6 4 2 4
"San Bernardino" FO30960 6 1 5 0 0 0 0
"San Bernardino" RIA0961A 1285 773 472 12 7 6 2
"San Bernardino" RIA0961 270 112 151 4 0 0 1
"San Bernardino" RIA0962A 683 457 204 9 2 3 2
"San Bernardino" RIA0962 146 83 57 1 1 2 0
"San Bernardino" RIA0963A 1240 799 406 10 11 4 3
"San Bernardino" RIA0963 214 97 111 2 1 1 0
"San Bernardino" RIA0964A 1817 1233 517 10 12 7 9
"San Bernardino" RIA0964 327 154 165 0 0 2 3
"San Bernardino" RIA0965A 816 587 212 7 2 3 1
"San Bernardino" RIA0965 173 98 70 0 2 1 1
"San Bernardino" RIA0966A 420 299 108 4 2 3 1
"San Bernardino" RIA0966 62 31 31 0 0 0 0
"San Bernardino" RIA0967A 1198 899 253 12 7 6 5
