COUNTY AREA TOTAL DEM REP LMN GRN Writein
COUNTY AREA TOTAL Klobuchar Newberger Schuller Overby Writein
Ramsey "Saint Paul W-2 P-10" 23 8 11 3 1 0
Ramsey "Saint Paul W-2 P-11" 2314 1948 274 61 29 2
Ramsey "Saint Paul W-2 P-12" 1464 1178 222 48 16 0
Ramsey "Saint Paul W-2 P-13" 1162 949 139 49 24 1
Ramsey "Saint Paul W-2 P-14" 1308 1037 189 61 21 0
Ramsey "Saint Paul W-2 P-15" 1889 1501 227 121 40 0
Ramsey "Saint Paul W-3 P-1" 1882 1548 301 16 16 1
Ramsey "Saint Paul W-3 P-2" 2251 1822 367 41 20 1
Ramsey "Saint Paul W-3 P-3" 2401 2001 344 31 23 2
Ramsey "Saint Paul W-3 P-4" 1204 984 187 23 9 1
Ramsey "Saint Paul W-3 P-5" 1626 1297 289 27 13 0
Ramsey "Saint Paul W-3 P-6" 1880 1481 344 29 26 0
Ramsey "Saint Paul W-3 P-7" 1186 1062 75 19 30 0
Ramsey "Saint Paul W-3 P-8" 1460 1236 186 18 18 2
Ramsey "Saint Paul W-3 P-9" 2213 1855 314 27 17 0
Ramsey "Saint Paul W-3 P-10" 1330 1058 242 17 12 1
Ramsey "Saint Paul W-3 P-11" 1495 1249 186 40 19 1
Ramsey "Saint Paul W-3 P-12" 1660 1469 154 20 16 1
Ramsey "Saint Paul W-3 P-13" 1649 1409 189 32 19 0
Ramsey "Saint Paul W-3 P-14" 3242 2649 512 47 32 2
Ramsey "Saint Paul W-4 P-1" 1460 1287 132 21 20 0
Ramsey "Saint Paul W-4 P-2" 1186 1094 72 11 8 1
Ramsey "Saint Paul W-4 P-3" 1974 1743 142 49 38 2
Ramsey "Saint Paul W-4 P-4" 1625 1342 229 26 26 2
Ramsey "Saint Paul W-4 P-5" 1189 974 184 18 12 1
Ramsey "Saint Paul W-4 P-6" 1542 1059 409 52 21 1
Ramsey "Saint Paul W-4 P-7" 1736 1352 334 28 22 0
Ramsey "Saint Paul W-4 P-8" 1858 1587 177 60 32 2
Ramsey "Saint Paul W-4 P-9" 1315 1112 128 44 28 3
Ramsey "Saint Paul W-4 P-10" 1814 1566 196 25 27 0
Ramsey "Saint Paul W-4 P-11" 1879 1534 270 50 25 0
Ramsey "Saint Paul W-4 P-12" 1443 1241 155 31 16 0
Ramsey "Saint Paul W-4 P-13" 1320 1118 138 43 21 0
Ramsey "Saint Paul W-4 P-14" 1200 1051 89 42 18 0
Ramsey "Saint Paul W-4 P-15" 1293 1110 135 30 17 1
Ramsey "Saint Paul W-5 P-1" 1810 1456 301 35 18 0
Ramsey "Saint Paul W-5 P-2" 2158 1774 320 35 28 1
Ramsey "Saint Paul W-5 P-3" 1712 1444 182 56 29 1
Ramsey "Saint Paul W-5 P-4" 2427 1937 332 115 42 1
Ramsey "Saint Paul W-5 P-5" 1113 901 125 70 17 0
Ramsey "Saint Paul W-5 P-6" 1222 933 196 68 24 1
Ramsey "Saint Paul W-5 P-7" 749 563 114 59 13 0
Ramsey "Saint Paul W-5 P-8" 1484 1188 195 72 27 2
Ramsey "Saint Paul W-5 P-9" 1029 791 141 75 22 0
Ramsey "Saint Paul W-5 P-10" 368 288 44 32 4 0
Ramsey "Saint Paul W-6 P-1" 1073 830 185 37 21 0
Ramsey "Saint Paul W-6 P-2" 1063 837 186 29 10 1
Ramsey "Saint Paul W-6 P-3" 1025 764 194 47 20 0
Ramsey "Saint Paul W-6 P-4" 1172 907 171 78 14 2
Ramsey "Saint Paul W-6 P-5" 1354 992 235 96 28 3
Ramsey "Saint Paul W-6 P-6" 1484 1122 229 101 28 4
Ramsey "Saint Paul W-6 P-7" 360 269 44 36 10 1
Ramsey "Saint Paul W-6 P-8" 924 747 98 57 22 0
Ramsey "Saint Paul W-6 P-9" 1458 1110 238 90 20 0
Ramsey "Saint Paul W-6 P-10" 683 500 125 45 12 1
Ramsey "Saint Paul W-6 P-11" 1173 868 244 52 9 0
Ramsey "Saint Paul W-6 P-12" 799 568 173 42 15 1
Ramsey "Saint Paul W-7 P-1" 1358 1099 149 78 31 1
Ramsey "Saint Paul W-7 P-2" 760 561 127 51 20 1
Ramsey "Saint Paul W-7 P-3" 983 747 158 58 20 0
Ramsey "Saint Paul W-7 P-4" 570 443 83 34 9 1
Ramsey "Saint Paul W-7 P-5" 1056 828 180 38 8 2
Ramsey "Saint Paul W-7 P-6" 931 727 145 41 18 0
Ramsey "Saint Paul W-7 P-7" 781 578 128 54 21 0
Ramsey "Saint Paul W-7 P-8" 1149 861 214 54 19 1
Ramsey "Saint Paul W-7 P-9" 1029 754 198 61 14 2
Ramsey "Saint Paul W-7 P-10" 1003 690 234 64 14 1
Ramsey "Saint Paul W-7 P-11" 776 592 107 64 13 0
Ramsey "Saint Paul W-7 P-12" 1911 1479 330 76 25 1
Ramsey "Saint Paul W-7 P-13" 1495 1164 283 35 13 0
Ramsey "Shoreview P-1" 1173 841 310 15 7 0
Ramsey "Shoreview P-2" 2879 1952 859 41 27 0
Ramsey "Shoreview P-3" 3010 1994 947 53 16 0
Ramsey "Shoreview P-4" 2241 1434 771 27 7 2
Ramsey "Shoreview P-5" 3405 2175 1155 58 17 0
Ramsey "Shoreview P-6" 2270 1404 815 38 12 1
Ramsey "Spring Lake Park P-1R" 79 48 22 6 3 0
Ramsey "Vadnais Heights P-1" 1417 853 547 9 8 0
Ramsey "Vadnais Heights P-2" 2077 1344 674 49 7 3
Ramsey "Vadnais Heights P-3" 1694 1022 623 33 15 1
Ramsey "Vadnais Heights P-4" 1626 1067 483 57 19 0
Ramsey "White Bear Twp P-1" 2776 1678 1041 50 7 0
Ramsey "White Bear Twp P-2" 2040 1197 794 42 7 0
Ramsey "White Bear Twp P-3" 714 440 253 15 5 1
Ramsey "White Bear Twp P-4" 1086 671 391 16 7 1
Ramsey "White Bear Lake W-1 P-1" 2195 1374 737 58 26 0
Ramsey "White Bear Lake W-2 P-1" 2856 1832 938 62 24 0
Ramsey "White Bear Lake W-3 P-1" 2032 1262 685 62 23 0
Ramsey "White Bear Lake W-3 P-2" 307 192 103 9 2 1
Ramsey "White Bear Lake W-4 P-1" 2233 1438 725 46 23 1
Ramsey "White Bear Lake W-5 P-1" 2497 1603 820 58 16 0
"Red Lake" Brooks 51 13 35 3 0 0
"Red Lake" "Browns Creek Twp" 25 10 14 0 1 0
"Red Lake" "Emardville Twp" 83 41 42 0 0 0
"Red Lake" "Equality Twp" 64 29 35 0 0 0
"Red Lake" "Garnes Twp" 84 56 25 3 0 0
"Red Lake" "Gervais Twp" 105 62 38 4 1 0
"Red Lake" "Lake Pleasant Twp" 62 26 36 0 0 0
"Red Lake" "Lambert Twp" 58 37 17 4 0 0
"Red Lake" "Louisville Twp" 99 55 41 3 0 0
"Red Lake" Oklee 126 68 53 3 2 0
"Red Lake" Plummer 86 44 35 7 0 0
"Red Lake" "Poplar River Twp" 44 15 29 0 0 0
"Red Lake" "Red Lake Falls W-1" 188 105 73 8 2 0
"Red Lake" "Red Lake Falls W-2" 174 88 80 6 0 0
"Red Lake" "Red Lake Falls W-3" 182 109 63 8 2 0
"Red Lake" "Red Lake Falls Twp P-N" 58 38 19 1 0 0
"Red Lake" "Red Lake Falls Twp P-SE" 29 18 11 0 0 0
"Red Lake" "Red Lake Falls Twp P-SW" 20 15 5 0 0 0
"Red Lake" "River Twp" 29 18 11 0 0 0
"Red Lake" "Terrebonne Twp" 66 38 27 1 0 0
"Red Lake" "Wylie Twp" 35 15 20 0 0 0
Redwood Belview 129 52 75 1 1 0
Redwood "Brookville Twp" 90 15 75 0 0 0
Redwood "Charlestown Twp" 84 26 58 0 0 0
Redwood Clements 59 24 34 1 0 0
Redwood Delhi 29 15 11 2 1 0
Redwood "Delhi Twp" 134 58 74 2 0 0
Redwood "Gales Twp" 64 13 48 1 2 0
Redwood "Granite Rock Twp" 92 31 61 0 0 0
Redwood "Honner Twp" 28 9 19 0 0 0
Redwood "Johnsonville Twp" 48 9 39 0 0 0
Redwood "Kintire Twp" 81 28 51 2 0 0
Redwood Lamberton 349 157 180 11 1 0
Redwood "Lamberton Twp" 101 39 62 0 0 0
Redwood Lucan 78 21 54 1 2 0
Redwood Milroy 86 30 49 3 4 0
Redwood Morgan 334 158 162 9 5 0
Redwood "Morgan Twp" 109 26 80 3 0 0
Redwood "New Avon Twp" 95 26 64 3 2 0
Redwood "North Hero Twp" 70 37 33 0 0 0
Redwood "Paxton Twp" 248 137 102 7 2 0
Redwood "Redwood Falls W-1" 583 319 246 14 4 0
Redwood "Redwood Falls W-2" 642 317 305 17 3 0
Redwood "Redwood Falls W-3" 676 330 327 16 3 0
Redwood "Redwood Falls Twp" 90 41 46 2 1 0
Redwood Revere 25 11 11 3 0 0
Redwood Sanborn 145 64 71 8 2 0
Redwood Seaforth 24 15 8 1 0 0
Redwood "Sheridan Twp" 87 25 57 4 1 0
Redwood "Sherman Twp" 132 81 37 14 0 0
Redwood "Springdale Twp" 89 49 39 0 1 0
Redwood "Sundown Twp" 75 24 51 0 0 0
Redwood "Swedes Forest Twp" 62 32 28 2 0 0
Redwood "Three Lakes Twp" 74 17 55 1 1 0
Redwood "Underwood Twp" 95 26 67 2 0 0
Redwood "Vail Twp" 110 35 74 1 0 0
Redwood Vesta 98 34 60 3 1 0
Redwood "Vesta Twp" 85 33 52 0 0 0
Redwood Wabasso 292 99 184 5 4 0
Redwood "Walnut Grove" 227 121 92 9 5 0
Redwood Wanda 40 9 30 1 0 0
Redwood "Waterbury Twp" 87 33 54 0 0 0
Redwood "Westline Twp" 82 37 45 0 0 0
Redwood "Willow Lake Twp" 93 25 64 2 2 0
Renville "Bandon Twp" 66 35 30 1 0 0
Renville "Beaver Falls Twp" 82 38 40 3 1 0
Renville "Birch Cooley Twp" 95 56 36 1 2 0
Renville "Bird Island" 471 262 194 11 4 0
Renville "Bird Island Twp" 100 53 44 3 0 0
Renville "Boon Lake Twp" 171 80 87 2 2 0
Renville "Brookfield Twp" 78 27 49 2 0 0
Renville "Buffalo Lake" 204 90 97 9 8 0
Renville "Cairo Twp" 93 32 58 2 1 0
Renville "Camp Twp" 93 41 52 0 0 0
Renville "Crooks Twp" 99 35 61 1 2 0
Renville Danube 186 98 82 6 0 0
Renville "Emmet Twp" 80 44 33 1 2 0
Renville "Ericson Twp" 101 39 61 1 0 0
Renville Fairfax 431 207 209 14 1 0
Renville "Flora Twp" 101 50 51 0 0 0
Renville Franklin 157 84 58 11 3 1
Renville "Hawk Creek Twp" 114 67 42 2 2 1
Renville Hector 398 184 202 8 4 0
Renville "Hector Twp" 98 37 59 2 0 0
Renville "Henryville Twp" 82 40 38 4 0 0
Renville "Kingman Twp" 86 44 41 0 1 0
Renville "Martinsburg Twp" 68 27 40 1 0 0
Renville "Melville Twp" 95 42 51 2 0 0
Renville Morton 145 81 55 9 0 0
Renville "Norfolk Twp" 76 45 29 1 1 0
Renville Olivia 1010 570 408 27 4 1
Renville "Osceola Twp" 67 24 43 0 0 0
Renville "Palmyra Twp" 109 58 49 2 0 0
Renville "Preston Lake Twp" 108 39 64 4 1 0
Renville "Redwood Falls" 0 0 0 0 0 0
Renville Renville 430 249 162 13 6 0
Renville "Sacred Heart" 196 117 65 11 3 0
Renville "Sacred Heart Twp" 139 80 55 4 0 0
Renville "Troy Twp" 135 69 64 1 1 0
Renville "Wang Twp" 141 66 74 1 0 0
Renville "Wellington Twp" 94 29 64 1 0 0
Renville "Winfield Twp" 100 55 41 1 3 0
Rice "Bridgewater Twp" 1126 673 417 25 11 0
Rice "Cannon City Twp" 587 245 321 15 6 0
Rice Dennison 11 5 6 0 0 0
Rice Dundas 778 447 298 26 7 0
Rice "Erin Twp" 445 192 243 6 4 0
Rice "Faribault P-1" 1589 867 657 56 7 2
Rice "Faribault P-2" 1678 935 667 64 12 0
Rice "Faribault P-3" 2294 1329 840 98 26 1
Rice "Faribault P-4" 2080 1191 816 55 18 0
Rice "Forest Twp" 690 336 335 11 8 0
Rice Lonsdale 1646 639 937 50 20 0
Rice Morristown 443 186 226 26 4 1
Rice "Morristown Twp" 341 125 210 4 2 0
Rice Nerstrand 150 74 60 10 6 0
Rice "Northfield W-1 P-1" 1051 977 51 14 9 0
Rice "Northfield W-1 P-2" 2075 1548 487 23 17 0
Rice "Northfield W-2 P-1" 1330 964 335 27 4 0
Rice "Northfield W-2 P-2" 1389 900 433 45 10 1
Rice "Northfield W-3 P-1" 1470 1122 297 38 11 2
Rice "Northfield W-4 P-1" 1243 1000 204 29 10 0
Rice "Northfield W-4 P-2" 969 839 75 28 26 1
Rice "Northfield Twp" 474 271 196 6 1 0
Rice "Richland Twp" 185 101 82 0 2 0
Rice "Shieldsville Twp" 572 257 299 13 3 0
Rice "Walcott Twp" 478 201 262 10 5 0
Rice "Warsaw Twp" 683 276 385 19 3 0
Rice "Webster Twp P-1" 443 203 232 7 1 0
Rice "Webster Twp P-2" 569 258 295 10 6 0
Rice "Wells Twp" 770 356 379 24 11 0
Rice "Wheatland Twp" 639 221 404 9 5 0
Rice "Wheeling Twp" 302 143 155 3 1 0
Rock "Battle Plain Twp" 76 21 53 2 0 0
Rock "Beaver Creek" 115 36 75 3 1 0
Rock "Beaver Creek Twp" 169 55 111 2 1 0
Rock "Clinton Twp" 111 20 91 0 0 0
Rock "Denver Twp" 64 22 41 1 0 0
Rock Hardwick 64 36 26 2 0 0
Rock Hills 227 55 168 2 2 0
Rock Jasper 20 9 11 0 0 0
Rock "Kanaranzi Twp" 93 31 62 0 0 0
Rock Kenneth 24 13 10 1 0 0
Rock "Luverne W-1 P-NE" 878 430 422 21 5 0
Rock "Luverne W-1 P-NW" 234 101 126 4 1 2
Rock "Luverne W-2 P-SE" 500 201 268 24 7 0
Rock "Luverne W-2 P-SW" 242 110 127 2 3 0
Rock "Luverne Twp P-1" 115 38 77 0 0 0
Rock "Luverne Twp P-2" 123 42 81 0 0 0
Rock Magnolia 50 17 30 2 1 0
Rock "Magnolia Twp" 100 40 58 1 1 0
Rock "Martin Twp" 194 40 150 3 1 0
Rock "Mound Twp" 100 52 47 1 0 0
Rock "Rose Dell Twp" 63 19 43 0 1 0
Rock "Springwater Twp" 96 33 62 1 0 0
Rock Steen 35 4 31 0 0 0
Rock "Vienna Twp" 77 27 47 1 2 0
Roseau Badger 178 68 96 10 4 0
Roseau "Barnett Twp" 67 27 40 0 0 0
Roseau "Barto Twp" 82 48 30 4 0 0
Roseau "Beaver Twp" 45 17 27 1 0 0
Roseau "Cedarbend Twp" 55 15 39 1 0 0
Roseau "Clear River/Oaks Unorg" 46 12 34 0 0 0
Roseau "Deer Twp" 54 20 33 1 0 0
Roseau "Dewey Twp" 78 37 40 0 1 0
Roseau "Dieter Twp" 76 26 49 0 1 0
Roseau "Enstrom Twp" 149 65 84 0 0 0
Roseau "Falun Twp" 110 48 61 1 0 0
Roseau "Golden Valley Twp" 78 33 43 2 0 0
Roseau Greenbush 381 179 189 11 2 0
Roseau "Grimstad Twp" 73 22 51 0 0 0
Roseau "Hereim Twp" 135 54 77 4 0 0
Roseau "Huss Twp" 62 23 38 0 1 0
Roseau "Jadis Twp" 273 102 167 3 1 0
Roseau "Jadis Unorg" 10 4 6 0 0 0
Roseau "Lake Twp" 658 205 434 14 5 0
Roseau "Laona Twp" 212 61 144 7 0 0
Roseau "Lind Twp" 24 11 12 1 0 0
Roseau "Malung Twp" 208 85 117 5 1 0
Roseau "Mickinock Twp" 115 38 75 1 1 0
Roseau "Moose Twp" 69 25 44 0 0 0
Roseau "Moranville Twp" 376 100 264 10 2 0
Roseau "Nereson Twp" 16 8 8 0 0 0
Roseau "Norland/Spruce Valley Unorg" 61 21 38 2 0 0
Roseau "Juneberry/Blooming Valley Unorg" 13 2 10 1 0 0
Roseau "Palmville Twp" 30 13 16 1 0 0
Roseau "Pohlitz Twp" 10 4 6 0 0 0
Roseau "Polonia Twp" 16 9 6 1 0 0
Roseau "Poplar Grove Twp" 52 24 26 1 1 0
Roseau "Reine Twp" 43 20 22 0 1 0
Roseau Roosevelt 68 26 41 0 1 0
Roseau Roseau 1072 492 551 24 5 0
Roseau "Ross Twp" 183 68 113 2 0 0
Roseau "Skagen Twp" 94 31 60 2 1 0
Roseau "Soler Twp" 65 28 36 1 0 0
Roseau "Spruce Twp" 273 92 173 7 1 0
Roseau "America/Beltrami Island Forest Unorg" 24 12 11 0 1 0
Roseau "Stafford Twp" 136 57 74 4 1 0
Roseau "Stokes Twp" 95 36 55 2 2 0
Roseau Strathcona 21 8 11 2 0 0
Roseau Warroad 588 241 320 21 6 0
"St. Louis" "Alango Twp" 119 75 40 3 1 0
"St. Louis" "Alborn Twp" 239 165 69 4 1 0
"St. Louis" "Alden Twp" 114 82 28 3 1 0
"St. Louis" "Angora Twp" 130 76 52 1 1 0
"St. Louis" "Arrowhead Twp" 90 57 31 1 0 1
"St. Louis" "Ault Twp" 66 50 13 1 2 0
"St. Louis" "Unorg Prct 3" 47 31 16 0 0 0
"St. Louis" Babbitt 739 388 324 22 5 0
"St. Louis" "Balkan Twp" 443 257 175 8 3 0
"St. Louis" "Bassett Twp" 25 17 8 0 0 0
"St. Louis" "Beatty Twp" 288 148 136 2 2 0
"St. Louis" Biwabik 493 324 146 18 5 0
"St. Louis" "Biwabik Twp" 501 294 192 15 0 0
"St. Louis" "Breitung Twp" 328 185 131 7 5 0
"St. Louis" "Unorg Prct 22" 3 2 1 0 0 0
"St. Louis" "Brevator Twp" 560 359 181 15 5 0
"St. Louis" Brookston 30 24 4 0 2 0
"St. Louis" Buhl 431 254 160 13 4 0
"St. Louis" "Canosia Twp" 1168 665 479 20 4 0
"St. Louis" "Cedar Valley Twp" 107 53 50 3 1 0
"St. Louis" "Cherry Twp" 431 274 148 8 1 0
"St. Louis" Chisholm 2000 1311 613 60 16 0
"St. Louis" "Clinton Twp" 452 254 187 10 1 0
"St. Louis" "Colvin Twp" 181 86 89 5 1 0
"St. Louis" Cook 242 145 89 6 2 0
"St. Louis" "Cotton Twp" 294 174 112 4 4 0
"St. Louis" "Crane Lake Twp" 71 27 43 1 0 0
"St. Louis" "Culver Twp" 116 78 31 6 1 0
"St. Louis" "Duluth P-1" 1293 924 344 16 9 0
"St. Louis" "Duluth P-2" 1286 988 276 15 5 2
"St. Louis" "Duluth P-3" 1532 1140 364 18 8 2
"St. Louis" "Duluth P-4" 1435 1010 379 28 16 2
"St. Louis" "Duluth P-5" 1362 984 340 21 15 2
"St. Louis" "Duluth P-6" 2223 1581 593 25 24 0
"St. Louis" "Duluth P-7" 1515 1136 334 30 13 2
"St. Louis" "Duluth P-8" 1681 1199 451 17 14 0
"St. Louis" "Duluth P-9" 938 711 188 23 16 0
"St. Louis" "Duluth P-10" 1493 1042 315 100 35 1
"St. Louis" "Duluth P-11" 2414 1751 587 47 28 1
"St. Louis" "Duluth P-12" 1305 1041 216 36 12 0
"St. Louis" "Duluth P-13" 1376 1063 225 57 31 0
"St. Louis" "Duluth P-14" 1276 1038 145 52 41 0
"St. Louis" "Duluth P-15" 1535 1216 223 63 31 2
"St. Louis" "Duluth P-16" 1798 1314 411 54 16 3
"St. Louis" "Duluth P-17" 1010 785 145 47 29 4
"St. Louis" "Duluth P-18" 786 641 125 12 7 1
"St. Louis" "Duluth P-19" 564 450 73 24 16 1
"St. Louis" "Duluth P-20" 644 508 105 21 10 0
"St. Louis" "Duluth P-21" 826 639 132 40 15 0
"St. Louis" "Duluth P-22" 1342 937 369 24 12 0
"St. Louis" "Duluth P-23" 1320 874 431 11 3 1
"St. Louis" "Duluth P-24" 1389 951 407 24 7 0
"St. Louis" "Duluth P-25" 1352 913 405 24 9 1
"St. Louis" "Duluth P-26" 1028 737 221 53 17 0
"St. Louis" "Duluth P-27" 894 629 212 39 14 0
"St. Louis" "Duluth P-28" 510 388 95 24 2 1
"St. Louis" "Duluth P-29" 1310 998 261 37 14 0
"St. Louis" "Duluth P-30" 1188 850 268 52 18 0
"St. Louis" "Duluth P-31" 864 598 240 18 8 0
"St. Louis" "Duluth P-32" 1555 1132 380 36 7 0
"St. Louis" "Duluth P-33" 755 507 210 28 9 1
"St. Louis" "Duluth P-34" 1262 886 331 33 12 0
"St. Louis" "Duluth Twp" 1170 742 405 10 13 0
"St. Louis" "Eagles Nest Twp" 175 96 73 3 3 0
"St. Louis" "Ellsburg Twp" 122 65 52 5 0 0
"St. Louis" "Elmer Twp" 68 28 40 0 0 0
"St. Louis" Ely 1705 955 649 82 17 2
"St. Louis" "Embarrass Twp" 326 155 155 13 3 0
"St. Louis" "Eveleth P-1" 1246 828 361 45 12 0
"St. Louis" "Eveleth P-2" 258 169 79 8 2 0
"St. Louis" "Fairbanks Twp" 57 37 20 0 0 0
"St. Louis" "Fayal Twp" 1188 730 428 22 7 1
"St. Louis" "Field Twp" 182 101 76 3 2 0
"St. Louis" "Fine Lakes Twp" 69 29 40 0 0 0
"St. Louis" "Floodwood P-1" 241 163 66 11 1 0
"St. Louis" "Floodwood Twp P-2" 133 82 47 4 0 0
"St. Louis" "Fredenberg Twp" 904 510 371 20 3 0
"St. Louis" "French Twp" 374 233 137 2 2 0
"St. Louis" Gilbert 850 536 287 23 4 0
"St. Louis" "Gnesen Twp" 1031 626 388 16 1 0
"St. Louis" "Grand Lake Twp" 1479 828 619 28 4 0
"St. Louis" "Great Scott Twp P-1" 225 123 97 3 2 0
"St. Louis" "Kinney/Great Scott Twp P-2" 61 43 15 3 0 0
"St. Louis" "Greenwood Twp" 606 342 252 11 1 0
"St. Louis" "Halden Twp" 75 36 37 2 0 0
"St. Louis" "Unorg Prct 1" 27 14 13 0 0 0
"St. Louis" "Hermantown P-1" 1658 1094 527 23 13 1
"St. Louis" "Hermantown P-2" 1312 832 455 19 6 0
"St. Louis" "Hermantown P-3" 1781 1115 630 27 8 1
"St. Louis" "Hibbing W-1 P-A" 1893 1175 652 56 10 0
"St. Louis" "Hibbing W-2 P-A" 1149 749 336 54 10 0
"St. Louis" "Hibbing W-2 P-B" 262 164 84 13 1 0
"St. Louis" "Hibbing W-3 P-A" 1135 711 384 29 9 2
"St. Louis" "Hibbing W-3 P-B" 636 386 229 17 4 0
"St. Louis" "Hibbing W-4 P-A" 1268 811 424 24 9 0
"St. Louis" "Hibbing W-4 P-B" 629 362 245 18 4 0
"St. Louis" "Hoyt Lakes" 1024 625 363 28 7 1
"St. Louis" "Industrial Twp" 355 218 123 5 9 0
"St. Louis" "Iron Junction" 52 24 27 1 0 0
"St. Louis" "Kelsey Twp" 72 42 26 3 1 0
"St. Louis" "Kugler Twp" 94 63 29 2 0 0
"St. Louis" "Lakewood Twp" 1263 758 487 12 6 0
"St. Louis" "Lavell Twp" 145 92 48 3 2 0
"St. Louis" "Leiding Twp" 197 87 106 2 2 0
"St. Louis" Leonidas 35 22 10 2 1 0
"St. Louis" "Linden Grove Twp" 60 32 26 1 1 0
"St. Louis" "McDavitt Twp" 253 144 97 9 3 0
"St. Louis" McKinley 61 40 19 1 1 0
"St. Louis" Meadowlands 41 27 11 2 1 0
"St. Louis" "Meadowlands Twp" 157 100 51 6 0 0
"St. Louis" "Midway Twp" 791 511 260 16 4 0
"St. Louis" "Morcom Twp" 42 25 17 0 0 0
"St. Louis" "Morse Twp" 805 469 319 8 9 0
"St. Louis" "Mountain Iron P-1" 779 505 237 29 8 0
"St. Louis" "Unorg Prct 24" 45 35 10 0 0 0
"St. Louis" "Mountain Iron P-2" 744 486 235 15 8 0
"St. Louis" "Ness Twp" 38 18 19 1 0 0
"St. Louis" "New Independence Twp" 170 115 51 3 1 0
"St. Louis" "Normanna Twp" 437 259 164 7 7 0
"St. Louis" "North Star Twp" 141 91 46 4 0 0
"St. Louis" "Northland Twp" 92 50 41 0 1 0
"St. Louis" "Unorg Prct 2" 237 154 80 2 1 0
"St. Louis" Orr 120 62 55 2 1 0
"St. Louis" "Owens Twp" 131 59 68 3 1 0
"St. Louis" "Pequaywan Twp" 106 62 42 1 1 0
"St. Louis" "Pike Twp" 230 145 81 3 1 0
"St. Louis" "Unorg Prct 18" 56 30 26 0 0 0
"St. Louis" "Portage Twp" 93 46 45 2 0 0
"St. Louis" "Prairie Lake Twp" 32 19 10 3 0 0
"St. Louis" Proctor 1563 1059 454 36 14 0
"St. Louis" "Rice Lake" 2165 1367 745 41 12 0
"St. Louis" "Sandy Twp" 197 122 66 8 1 0
"St. Louis" "Solway Twp" 1026 608 395 18 4 1
"St. Louis" "Stoney Brook Twp" 129 82 41 4 2 0
"St. Louis" "Sturgeon Twp" 79 48 29 2 0 0
"St. Louis" "Toivola Twp" 96 45 48 1 2 0
"St. Louis" "Tower P-1" 246 138 87 17 4 0
"St. Louis" "Tower P-2" 0 0 0 0 0 0
"St. Louis" "Unorg Prct 4" 152 94 56 2 0 0
"St. Louis" "Unorg Prct 5" 150 93 55 2 0 0
"St. Louis" "Unorg Prct 14" 417 228 180 6 3 0
"St. Louis" "Unorg Prct 6" 1 0 1 0 0 0
"St. Louis" "Unorg Prct 7" 142 87 48 6 0 1
"St. Louis" "Unorg Prct 15" 552 251 292 8 1 0
"St. Louis" "Unorg Prct 16" 97 52 41 2 2 0
"St. Louis" "Unorg Prct 8" 28 9 19 0 0 0
"St. Louis" "Unorg Prct 9" 254 145 100 6 3 0
"St. Louis" "Unorg Prct 20" 2 2 0 0 0 0
"St. Louis" "Unorg Prct 10" 2 2 0 0 0 0
"St. Louis" "Unorg Prct 12" 7 5 1 1 0 0
"St. Louis" "Unorg Prct 11" 49 25 22 1 1 0
"St. Louis" "Unorg Prct 13" 110 48 61 1 0 0
"St. Louis" "Unorg Prct 19" 47 38 6 3 0 0
"St. Louis" "Unorg Prct 21" 81 45 33 1 2 0
"St. Louis" "Unorg Prct 23" 27 22 5 0 0 0
"St. Louis" "Camp 5 Twp" 18 7 11 0 0 0
"St. Louis" "Van Buren Twp" 93 54 36 3 0 0
"St. Louis" "Vermilion Lake Twp" 182 114 65 3 0 0
"St. Louis" "Virginia P-1" 865 570 264 26 5 0
"St. Louis" "Virginia P-2" 689 374 280 30 5 0
"St. Louis" "Virginia P-3" 516 339 149 23 5 0
"St. Louis" "Virginia P-4" 689 434 238 16 1 0
"St. Louis" "Virginia P-5" 793 476 286 23 8 0
"St. Louis" "Waasa Twp" 131 74 53 2 2 0
"St. Louis" "Aurora/White Twp P-1" 789 492 269 21 7 0
"St. Louis" "White Twp P-2" 404 196 185 20 3 0
"St. Louis" "White Twp P-3" 377 218 144 11 4 0
"St. Louis" "Willow Valley Twp" 52 20 30 2 0 0
"St. Louis" Winton 85 48 33 4 0 0
"St. Louis" "Wuori Twp" 316 178 132 6 0 0
"St. Louis" "Unorg Prct 17" 141 97 40 4 0 0
"St. Louis" "Kabetogama Twp" 93 49 42 2 0 0
Scott "Belle Plaine" 2803 1331 1335 115 22 0
Scott "Belle Plaine Twp" 462 200 254 7 1 0
Scott "Blakeley Twp" 243 89 150 1 3 0
Scott "Cedar Lake Twp" 1639 652 953 24 10 0
Scott "Credit River Twp" 2951 1236 1661 34 19 1
Scott "Elko New Market" 1998 867 1063 53 14 1
Scott "Helena Twp" 941 380 540 17 3 1
Scott "Jackson Twp" 507 249 222 27 8 1
Scott "Jordan P-1" 1663 842 765 45 11 0
Scott "Jordan P-2" 732 337 351 35 8 1
Scott "Louisville Twp" 694 297 368 21 8 0
Scott "New Market Twp" 1987 806 1125 32 23 1
Scott "New Prague P-2" 1976 993 926 45 12 0
Scott "Prior Lake P-1" 1365 726 613 15 11 0
Scott "Prior Lake P-2" 1251 661 529 46 14 1
Scott "Prior Lake P-3" 2031 1079 867 63 21 1
Scott "Prior Lake P-4" 2115 1036 1005 55 19 0
Scott "Prior Lake P-5" 2169 1114 997 36 22 0
