DIST COUNTY AREA TOTAL DEM REP CON IND OTHER
DIST COUNTY AREA TOTAL Dem Rep Con Ind Other
13 Milwaukee "City Of Milwaukee Ward 212" 0 514 305 0 0 0
13 Milwaukee "City Of Wauwatosa Ward 10" 0 949 440 0 0 1
13 Milwaukee "City Of Wauwatosa Ward 11" 0 890 409 0 0 1
13 Milwaukee "City Of Wauwatosa Ward 12" 0 936 615 0 0 0
13 Milwaukee "City Of Wauwatosa Ward 20" 0 934 744 0 0 2
13 Milwaukee "City Of Wauwatosa Ward 21" 0 643 497 0 0 1
13 Milwaukee "City Of Wauwatosa Ward 5" 0 703 366 0 0 0
13 Milwaukee "City Of Wauwatosa Ward 6" 0 695 308 0 0 0
13 Milwaukee "City Of Wauwatosa Ward 7" 0 945 581 0 0 3
13 Milwaukee "City Of Wauwatosa Ward 8" 0 371 298 0 0 0
13 Milwaukee "City Of Wauwatosa Ward 9" 0 742 675 0 0 1
13 Milwaukee "City Of West Allis Ward 11" 0 688 683 0 0 4
13 Milwaukee "City Of West Allis Ward 12" 0 560 655 0 0 1
13 Milwaukee "City Of West Allis Ward 6" 0 486 408 0 0 1
13 Waukesha "City Of Brookfield Ward 17" 0 491 743 0 0 1
13 Waukesha "City Of Brookfield Ward 18" 0 384 600 0 0 0
13 Waukesha "City Of Brookfield Ward 19" 0 341 497 0 0 1
13 Waukesha "City Of Brookfield Ward 20" 0 516 746 0 0 1
13 Waukesha "City Of Brookfield Ward 21" 0 495 548 0 0 0
13 Waukesha "City Of Brookfield Ward 22" 0 576 739 0 0 0
13 Waukesha "City Of Brookfield Ward 23" 0 516 601 0 0 0
13 Waukesha "City Of Brookfield Ward 24" 0 589 755 0 0 1
13 Waukesha "Town Of Brookfield Wards 1,3-4,10" 0 840 1207 0 0 2
13 Waukesha "Town Of Brookfield Wards 2,5-8" 0 876 1299 0 0 0
13 Waukesha "Village Of Elm Grove Wards 1-4" 0 970 1418 0 0 2
13 Waukesha "Village Of Elm Grove Wards 5-8" 0 924 1205 0 0 1
14 Milwaukee "City Of Milwaukee Ward 82" 0 504 322 0 0 0
14 Milwaukee "City Of Milwaukee Ward 85" 0 611 319 0 0 0
14 Milwaukee "City Of Milwaukee Ward 86" 0 621 287 0 0 3
14 Milwaukee "City Of Milwaukee Ward 87" 0 417 162 0 0 0
14 Milwaukee "City Of Milwaukee Ward 93" 0 480 187 0 0 0
14 Milwaukee "City Of Wauwatosa Ward 1" 0 885 402 0 0 2
14 Milwaukee "City Of Wauwatosa Ward 13" 0 503 210 0 0 0
14 Milwaukee "City Of Wauwatosa Ward 14" 0 1006 365 0 0 0
14 Milwaukee "City Of Wauwatosa Ward 15" 0 1109 361 0 0 0
14 Milwaukee "City Of Wauwatosa Ward 16" 0 986 584 0 0 2
14 Milwaukee "City Of Wauwatosa Ward 17" 0 692 648 0 0 0
14 Milwaukee "City Of Wauwatosa Ward 18" 0 707 406 0 0 0
14 Milwaukee "City Of Wauwatosa Ward 19" 0 795 489 0 0 0
14 Milwaukee "City Of Wauwatosa Ward 2" 0 971 322 0 0 1
14 Milwaukee "City Of Wauwatosa Ward 22" 0 821 537 0 0 0
14 Milwaukee "City Of Wauwatosa Ward 23" 0 635 557 0 0 1
14 Milwaukee "City Of Wauwatosa Ward 3" 0 914 459 0 0 2
14 Milwaukee "City Of Wauwatosa Ward 4" 0 1181 671 0 0 3
14 Waukesha "City Of Brookfield Ward 1" 0 528 728 0 0 0
14 Waukesha "City Of Brookfield Ward 10" 0 567 761 0 0 0
14 Waukesha "City Of Brookfield Ward 11" 0 582 620 0 0 0
14 Waukesha "City Of Brookfield Ward 12" 0 513 801 0 0 1
14 Waukesha "City Of Brookfield Ward 13" 0 497 766 0 0 0
14 Waukesha "City Of Brookfield Ward 14" 0 349 630 0 0 0
14 Waukesha "City Of Brookfield Ward 15" 0 413 655 0 0 0
14 Waukesha "City Of Brookfield Ward 16" 0 172 318 0 0 0
14 Waukesha "City Of Brookfield Ward 2" 0 569 782 0 1 0
14 Waukesha "City Of Brookfield Ward 3" 0 555 840 0 0 2
14 Waukesha "City Of Brookfield Ward 4" 0 298 462 0 0 0
14 Waukesha "City Of Brookfield Ward 5" 0 581 843 0 0 1
14 Waukesha "City Of Brookfield Ward 6" 0 296 500 0 0 3
14 Waukesha "City Of Brookfield Ward 7" 0 423 540 0 0 0
14 Waukesha "City Of Brookfield Ward 8" 0 632 802 0 0 0
14 Waukesha "City Of Brookfield Ward 9" 0 436 667 0 0 1
14 Waukesha "Town Of Brookfield Ward 9" 0 121 183 0 0 0
15 Milwaukee "City Of West Allis Ward 13" 0 772 890 0 0 2
15 Milwaukee "City Of West Allis Ward 14" 0 498 382 0 0 1
15 Milwaukee "City Of West Allis Ward 15" 0 480 469 0 0 2
15 Milwaukee "City Of West Allis Ward 16" 0 467 503 0 0 2
15 Milwaukee "City Of West Allis Ward 17" 0 629 683 0 0 1
15 Milwaukee "City Of West Allis Ward 18" 0 722 798 0 0 2
15 Milwaukee "City Of West Allis Ward 19" 0 673 697 0 0 5
15 Milwaukee "City Of West Allis Ward 21" 0 637 599 0 0 2
15 Milwaukee "City Of West Allis Ward 22" 0 506 457 0 0 2
15 Milwaukee "City Of West Allis Ward 23" 0 625 773 0 0 0
15 Milwaukee "City Of West Allis Ward 24" 0 523 382 0 0 0
15 Milwaukee "City Of West Allis Ward 25" 0 585 753 0 0 1
15 Milwaukee "City Of West Allis Ward 7" 0 631 514 0 0 1
15 Milwaukee "City Of West Allis Ward 8" 0 537 363 0 0 1
15 Milwaukee "City Of West Allis Ward 9" 0 689 572 0 0 4
15 Waukesha "City Of New Berlin Ward 1" 0 510 814 0 0 2
15 Waukesha "City Of New Berlin Ward 17" 0 80 114 0 0 1
15 Waukesha "City Of New Berlin Ward 2" 0 353 599 0 0 0
15 Waukesha "City Of New Berlin Ward 22" 0 547 767 0 0 3
15 Waukesha "City Of New Berlin Ward 23" 0 313 609 0 0 0
15 Waukesha "City Of New Berlin Ward 25" 0 245 602 0 0 2
15 Waukesha "City Of New Berlin Ward 3" 0 513 826 0 0 1
15 Waukesha "City Of New Berlin Ward 4" 0 441 693 0 0 3
15 Waukesha "City Of New Berlin Ward 5" 0 695 1078 0 0 0
15 Waukesha "City Of New Berlin Ward 6" 0 255 239 0 0 2
15 Waukesha "City Of New Berlin Ward 8" 0 623 1067 0 0 1
15 Waukesha "City Of New Berlin Ward 9" 0 585 890 0 0 0
16 Milwaukee "City Of Milwaukee Ward 105" 0 389 0 0 24 0
16 Milwaukee "City Of Milwaukee Ward 106" 0 292 0 0 24 0
16 Milwaukee "City Of Milwaukee Ward 107" 0 563 0 0 31 0
16 Milwaukee "City Of Milwaukee Ward 108" 0 549 0 0 35 3
16 Milwaukee "City Of Milwaukee Ward 109" 0 571 0 0 37 1
16 Milwaukee "City Of Milwaukee Ward 110" 0 310 0 0 19 0
16 Milwaukee "City Of Milwaukee Ward 111" 0 425 0 0 36 0
16 Milwaukee "City Of Milwaukee Ward 138" 0 1648 0 0 184 3
16 Milwaukee "City Of Milwaukee Ward 139" 0 1097 0 0 146 7
16 Milwaukee "City Of Milwaukee Ward 141" 0 507 0 0 35 0
16 Milwaukee "City Of Milwaukee Ward 142" 0 556 0 0 44 3
16 Milwaukee "City Of Milwaukee Ward 143" 0 416 0 0 29 0
16 Milwaukee "City Of Milwaukee Ward 144" 0 304 0 0 28 1
16 Milwaukee "City Of Milwaukee Ward 145" 0 189 0 0 14 0
16 Milwaukee "City Of Milwaukee Ward 147" 0 650 0 0 39 1
16 Milwaukee "City Of Milwaukee Ward 148" 0 494 0 0 31 0
16 Milwaukee "City Of Milwaukee Ward 149" 0 589 0 0 50 2
16 Milwaukee "City Of Milwaukee Ward 150" 0 499 0 0 46 4
16 Milwaukee "City Of Milwaukee Ward 151" 0 352 0 0 33 1
16 Milwaukee "City Of Milwaukee Ward 152" 0 308 0 0 25 0
16 Milwaukee "City Of Milwaukee Ward 170" 0 317 0 0 38 1
16 Milwaukee "City Of Milwaukee Ward 173" 0 539 0 0 37 1
16 Milwaukee "City Of Milwaukee Ward 174" 0 752 0 0 48 2
16 Milwaukee "City Of Milwaukee Ward 175" 0 492 0 0 43 0
16 Milwaukee "City Of Milwaukee Ward 176" 0 616 0 0 53 1
16 Milwaukee "City Of Milwaukee Ward 177" 0 1657 0 0 358 3
16 Milwaukee "City Of Milwaukee Ward 187" 0 540 0 0 138 6
16 Milwaukee "City Of Milwaukee Ward 188" 0 401 0 0 117 2
16 Milwaukee "City Of Milwaukee Ward 189" 0 607 0 0 114 4
16 Milwaukee "City Of Milwaukee Ward 190" 0 652 0 0 183 3
16 Milwaukee "City Of Milwaukee Ward 191" 0 383 0 0 114 1
17 Milwaukee "City Of Milwaukee Ward 161" 0 174 7 0 0 0
17 Milwaukee "City Of Milwaukee Ward 162" 0 308 22 0 0 0
17 Milwaukee "City Of Milwaukee Ward 163" 0 546 34 0 0 1
17 Milwaukee "City Of Milwaukee Ward 164" 0 667 92 0 0 0
17 Milwaukee "City Of Milwaukee Ward 165" 0 611 131 0 0 2
17 Milwaukee "City Of Milwaukee Ward 166" 0 261 45 0 0 2
17 Milwaukee "City Of Milwaukee Ward 44" 0 802 72 0 0 1
17 Milwaukee "City Of Milwaukee Ward 64" 0 1094 57 0 0 2
17 Milwaukee "City Of Milwaukee Ward 65" 0 887 44 0 0 0
17 Milwaukee "City Of Milwaukee Ward 66" 0 524 24 0 0 0
17 Milwaukee "City Of Milwaukee Ward 67" 0 482 29 0 0 0
17 Milwaukee "City Of Milwaukee Ward 68" 0 831 86 0 0 0
17 Milwaukee "City Of Milwaukee Ward 69" 0 740 37 0 0 2
17 Milwaukee "City Of Milwaukee Ward 70" 0 1050 67 0 0 0
17 Milwaukee "City Of Milwaukee Ward 71" 0 612 47 0 0 0
17 Milwaukee "City Of Milwaukee Ward 72" 0 823 68 0 0 0
17 Milwaukee "City Of Milwaukee Ward 73" 0 834 92 0 0 2
17 Milwaukee "City Of Milwaukee Ward 74" 0 585 61 0 0 0
17 Milwaukee "City Of Milwaukee Ward 75" 0 545 121 0 0 0
17 Milwaukee "City Of Milwaukee Ward 76" 0 578 64 0 0 0
17 Milwaukee "City Of Milwaukee Ward 77" 0 502 92 0 0 2
17 Milwaukee "City Of Milwaukee Ward 83" 0 604 364 0 0 1
17 Milwaukee "City Of Milwaukee Ward 84" 0 426 248 0 0 1
17 Milwaukee "City Of Milwaukee Ward 88" 0 575 207 0 0 1
17 Milwaukee "City Of Milwaukee Ward 89" 0 706 266 0 0 2
17 Milwaukee "City Of Milwaukee Ward 90" 0 702 226 0 0 2
17 Milwaukee "City Of Milwaukee Ward 91" 0 1106 130 0 0 0
17 Milwaukee "City Of Milwaukee Ward 92" 0 1002 296 0 0 5
17 Milwaukee "City Of Milwaukee Ward 94" 0 393 26 0 0 1
17 Milwaukee "City Of Milwaukee Ward 95" 0 478 37 0 0 0
17 Milwaukee "City Of Milwaukee Ward 96" 0 799 150 0 0 0
17 Milwaukee "City Of Milwaukee Ward 97" 0 642 263 0 0 3
17 Milwaukee "City Of Milwaukee Ward 98" 0 605 36 0 0 1
17 Milwaukee "City Of Milwaukee Ward 99" 0 924 97 0 0 2
18 Milwaukee "City Of Milwaukee Ward 100" 0 558 0 0 0 2
18 Milwaukee "City Of Milwaukee Ward 101" 0 835 0 0 0 4
18 Milwaukee "City Of Milwaukee Ward 102" 0 1021 0 0 0 6
18 Milwaukee "City Of Milwaukee Ward 103" 0 1120 0 0 0 6
18 Milwaukee "City Of Milwaukee Ward 104" 0 921 0 0 0 3
18 Milwaukee "City Of Milwaukee Ward 153" 0 596 0 0 0 3
18 Milwaukee "City Of Milwaukee Ward 154" 0 468 0 0 0 4
18 Milwaukee "City Of Milwaukee Ward 155" 0 403 0 0 0 2
18 Milwaukee "City Of Milwaukee Ward 156" 0 627 0 0 0 4
18 Milwaukee "City Of Milwaukee Ward 157" 0 436 0 0 0 6
18 Milwaukee "City Of Milwaukee Ward 158" 0 419 0 0 0 3
18 Milwaukee "City Of Milwaukee Ward 159" 0 393 0 0 0 5
18 Milwaukee "City Of Milwaukee Ward 160" 0 525 0 0 0 3
18 Milwaukee "City Of Milwaukee Ward 167" 0 699 0 0 0 4
18 Milwaukee "City Of Milwaukee Ward 168" 0 1266 0 0 0 21
18 Milwaukee "City Of Milwaukee Ward 169" 0 389 0 0 0 4
18 Milwaukee "City Of Milwaukee Ward 171" 0 121 0 0 0 1
18 Milwaukee "City Of Milwaukee Ward 172" 0 356 0 0 0 5
18 Milwaukee "City Of Milwaukee Ward 192" 0 724 0 0 0 12
18 Milwaukee "City Of Milwaukee Ward 193" 0 462 0 0 0 3
18 Milwaukee "City Of Milwaukee Ward 194" 0 431 0 0 0 7
18 Milwaukee "City Of Milwaukee Ward 195" 0 362 0 0 0 5
18 Milwaukee "City Of Milwaukee Ward 196" 0 626 0 0 0 11
18 Milwaukee "City Of Milwaukee Ward 197" 0 255 0 0 0 1
18 Milwaukee "City Of Milwaukee Ward 198" 0 512 0 0 0 3
18 Milwaukee "City Of Milwaukee Ward 199" 0 420 0 0 0 1
18 Milwaukee "City Of Milwaukee Ward 200" 0 333 0 0 0 3
18 Milwaukee "City Of Milwaukee Ward 201" 0 298 0 0 0 1
18 Milwaukee "City Of Milwaukee Ward 202" 0 649 0 0 0 15
18 Milwaukee "City Of Milwaukee Ward 203" 0 845 0 0 0 13
18 Milwaukee "City Of Milwaukee Ward 204" 0 737 0 0 0 11
18 Milwaukee "City Of Milwaukee Ward 205" 0 607 0 0 0 11
18 Milwaukee "City Of Milwaukee Ward 214" 0 361 0 0 0 6
19 Milwaukee "City Of Milwaukee Ward 126" 0 792 72 0 0 2
19 Milwaukee "City Of Milwaukee Ward 127" 0 991 216 0 0 5
19 Milwaukee "City Of Milwaukee Ward 128" 0 1029 240 0 0 2
19 Milwaukee "City Of Milwaukee Ward 129" 0 765 177 0 0 3
19 Milwaukee "City Of Milwaukee Ward 130" 0 255 86 0 0 1
19 Milwaukee "City Of Milwaukee Ward 131" 0 811 287 0 0 1
19 Milwaukee "City Of Milwaukee Ward 132" 0 1161 395 0 0 2
19 Milwaukee "City Of Milwaukee Ward 133" 0 690 105 0 0 0
19 Milwaukee "City Of Milwaukee Ward 134" 0 744 129 0 0 1
19 Milwaukee "City Of Milwaukee Ward 135" 0 1050 184 0 0 2
19 Milwaukee "City Of Milwaukee Ward 136" 0 717 139 0 0 0
19 Milwaukee "City Of Milwaukee Ward 137" 0 552 92 0 0 2
19 Milwaukee "City Of Milwaukee Ward 178" 0 1310 357 0 0 0
19 Milwaukee "City Of Milwaukee Ward 179" 0 1267 227 0 0 3
19 Milwaukee "City Of Milwaukee Ward 180" 0 888 246 0 0 0
19 Milwaukee "City Of Milwaukee Ward 181" 0 1191 392 0 0 1
19 Milwaukee "City Of Milwaukee Ward 182" 0 1267 294 0 0 5
19 Milwaukee "City Of Milwaukee Ward 183" 0 1768 591 0 0 2
19 Milwaukee "City Of Milwaukee Ward 184" 0 1053 376 0 0 5
19 Milwaukee "City Of Milwaukee Ward 185" 0 1412 534 0 0 2
19 Milwaukee "City Of Milwaukee Ward 186" 0 1630 816 0 0 3
19 Milwaukee "City Of Milwaukee Ward 241" 0 996 263 0 0 1
19 Milwaukee "City Of Milwaukee Ward 242" 0 726 166 0 0 2
19 Milwaukee "City Of Milwaukee Ward 243" 0 820 235 0 0 2
19 Milwaukee "City Of Milwaukee Ward 244" 0 679 153 0 0 0
19 Milwaukee "City Of Milwaukee Ward 245" 0 529 153 0 0 2
19 Milwaukee "City Of Milwaukee Ward 246" 0 1006 222 0 0 0
19 Milwaukee "City Of Milwaukee Ward 247" 0 469 148 0 0 0
19 Milwaukee "City Of Milwaukee Ward 248" 0 984 240 0 0 3
20 Milwaukee "City Of Cudahy Wards 1-3" 0 1363 0 0 0 55
20 Milwaukee "City Of Cudahy Wards 10-12" 0 1208 0 0 0 39
20 Milwaukee "City Of Cudahy Wards 13-15" 0 1415 0 0 0 33
20 Milwaukee "City Of Cudahy Wards 4-6" 0 1212 0 0 0 51
20 Milwaukee "City Of Cudahy Wards 7-9" 0 1067 0 0 0 64
20 Milwaukee "City Of Milwaukee Ward 293" 0 564 0 0 0 12
20 Milwaukee "City Of Milwaukee Ward 294" 0 470 0 0 0 14
20 Milwaukee "City Of Milwaukee Ward 295" 0 605 0 0 0 21
20 Milwaukee "City Of Milwaukee Ward 296" 0 764 0 0 0 23
20 Milwaukee "City Of Milwaukee Ward 297" 0 673 0 0 0 14
20 Milwaukee "City Of Milwaukee Ward 298" 0 585 0 0 0 3
20 Milwaukee "City Of Milwaukee Ward 299" 0 734 0 0 0 16
20 Milwaukee "City Of Milwaukee Ward 300" 0 1010 0 0 0 20
20 Milwaukee "City Of Milwaukee Ward 301" 0 879 0 0 0 26
20 Milwaukee "City Of Milwaukee Ward 302" 0 579 0 0 0 19
20 Milwaukee "City Of Milwaukee Ward 303" 0 839 0 0 0 23
20 Milwaukee "City Of Milwaukee Ward 304" 0 665 0 0 0 20
20 Milwaukee "City Of Milwaukee Ward 305" 0 677 0 0 0 25
20 Milwaukee "City Of Milwaukee Ward 313" 0 1170 0 0 0 43
20 Milwaukee "City Of Milwaukee Ward 314" 0 417 0 0 0 27
20 Milwaukee "City Of Milwaukee Ward 315" 0 618 0 0 0 29
20 Milwaukee "City Of Milwaukee Ward 316" 0 539 0 0 0 20
20 Milwaukee "City Of Milwaukee Ward 317" 0 654 0 0 0 16
20 Milwaukee "City Of St. Francis Wards 1-4" 0 1183 0 0 0 44
20 Milwaukee "City Of St. Francis Wards 5-8" 0 1273 0 0 0 43
20 Milwaukee "City Of St. Francis Wards 9-12" 0 1587 0 0 0 42
21 Milwaukee "City Of Franklin Ward 12" 0 320 509 0 0 0
21 Milwaukee "City Of Franklin Ward 15B" 0 157 217 0 0 1
21 Milwaukee "City Of Oak Creek Wards 1-3" 0 1573 1871 0 0 0
21 Milwaukee "City Of Oak Creek Wards 10-12" 0 1467 2227 0 0 6
21 Milwaukee "City Of Oak Creek Wards 13-15" 0 1354 2237 0 0 1
21 Milwaukee "City Of Oak Creek Wards 16-19" 0 1445 1389 0 0 2
21 Milwaukee "City Of Oak Creek Wards 4-6" 0 1636 1731 0 0 2
21 Milwaukee "City Of Oak Creek Wards 7-9" 0 1480 1885 0 0 1
21 Milwaukee "City Of South Milwaukee Wards 1-4" 0 1407 1353 0 0 3
21 Milwaukee "City Of South Milwaukee Wards 13-16" 0 1303 1386 0 0 3
21 Milwaukee "City Of South Milwaukee Wards 5-8" 0 1165 1225 0 0 5
21 Milwaukee "City Of South Milwaukee Wards 9-12" 0 1401 1699 0 0 5
22 Milwaukee "City Of Milwaukee Ward 33" 0 0 1070 0 0 129
22 Milwaukee "City Of Milwaukee Ward 34" 0 0 534 0 0 64
22 Washington "Town Of Erin Wards 1-4" 0 0 2211 0 0 0
22 Washington "Village Of Richfield Wards 1-2" 0 0 1618 0 0 0
22 Washington "Village Of Richfield Wards 3,10" 0 0 550 0 0 0
22 Washington "Village Of Richfield Wards 7-9" 0 0 1894 0 0 0
22 Waukesha "City Of Milwaukee Ward 319" 0 0 0 0 0 0
22 Waukesha "Town Of Lisbon Ward 2" 0 0 1164 0 0 15
22 Waukesha "Town Of Lisbon Wards 1,6" 0 0 2039 0 0 48
22 Waukesha "Town Of Lisbon Wards 4-5" 0 0 2050 0 0 31
22 Waukesha "Village Of Butler Wards 1-3" 0 0 736 0 0 40
22 Waukesha "Village Of Lannon Wards 1-2" 0 0 683 0 0 22
22 Waukesha "Village Of Menomonee Falls Ward 1" 0 0 1071 0 0 28
22 Waukesha "Village Of Menomonee Falls Ward 10" 0 0 661 0 0 33
22 Waukesha "Village Of Menomonee Falls Ward 11" 0 0 582 0 0 38
22 Waukesha "Village Of Menomonee Falls Ward 12" 0 0 467 0 0 22
22 Waukesha "Village Of Menomonee Falls Ward 13" 0 0 933 0 0 53
22 Waukesha "Village Of Menomonee Falls Ward 14" 0 0 1021 0 0 43
22 Waukesha "Village Of Menomonee Falls Ward 15" 0 0 994 0 0 29
22 Waukesha "Village Of Menomonee Falls Ward 16" 0 0 557 0 0 22
22 Waukesha "Village Of Menomonee Falls Ward 17" 0 0 1005 0 0 58
22 Waukesha "Village Of Menomonee Falls Ward 18" 0 0 905 0 0 62
22 Waukesha "Village Of Menomonee Falls Ward 19" 0 0 980 0 0 50
22 Waukesha "Village Of Menomonee Falls Ward 2" 0 0 643 0 0 21
22 Waukesha "Village Of Menomonee Falls Ward 20" 0 0 939 0 0 49
22 Waukesha "Village Of Menomonee Falls Ward 21" 0 0 1017 0 0 46
22 Waukesha "Village Of Menomonee Falls Ward 22" 0 0 714 0 0 43
22 Waukesha "Village Of Menomonee Falls Ward 23" 0 0 957 0 0 44
22 Waukesha "Village Of Menomonee Falls Ward 3" 0 0 887 0 0 33
22 Waukesha "Village Of Menomonee Falls Ward 4" 0 0 456 0 0 38
22 Waukesha "Village Of Merton Wards 5-6" 0 0 75 0 0 2
22 Waukesha "Village Of Sussex Wards 9-12" 0 0 95 0 0 4
23 Milwaukee "Village Of Bayside Ward 5" 0 465 228 0 0 0
23 Milwaukee "Village Of Bayside Wards 1,3" 0 672 356 0 0 0
23 Milwaukee "Village Of Bayside Wards 1S,3S" 0 43 24 0 0 0
23 Milwaukee "Village Of Bayside Wards 2,4" 0 859 391 0 0 0
23 Milwaukee "Village Of Fox Point Wards 1-4" 0 1374 789 0 0 3
23 Milwaukee "Village Of Fox Point Wards 5-9" 0 1830 894 0 0 1
23 Milwaukee "Village Of Whitefish Bay Ward 12" 0 610 360 0 0 1
23 Milwaukee "Village Of Whitefish Bay Ward 7" 0 562 253 0 0 0
23 Milwaukee "Village Of Whitefish Bay Wards 1-2" 0 915 667 0 0 1
23 Milwaukee "Village Of Whitefish Bay Wards 3-4" 0 938 542 0 0 0
23 Milwaukee "Village Of Whitefish Bay Wards 5-6" 0 1035 606 0 0 1
23 Milwaukee "Village Of Whitefish Bay Wards 8,10" 0 1240 569 0 0 3
23 Milwaukee "Village Of Whitefish Bay Wards 9,11" 0 1142 440 0 0 2
23 Ozaukee "City Of Mequon Ward 1" 0 670 885 0 0 1
23 Ozaukee "City Of Mequon Ward 15" 0 439 456 0 0 0
23 Ozaukee "City Of Mequon Ward 18" 0 259 347 0 0 1
23 Ozaukee "City Of Mequon Wards 11-12" 0 676 931 0 0 2
23 Ozaukee "City Of Mequon Wards 19-21" 0 981 1132 0 0 1
23 Ozaukee "City Of Mequon Wards 3-4" 0 875 1231 0 0 1
23 Ozaukee "City Of Mequon Wards 5,7B" 0 348 591 0 0 2
23 Ozaukee "Town Of Grafton Wards 1-2,5" 0 431 1038 0 0 2
23 Ozaukee "Town Of Grafton Wards 3-4" 0 575 1014 0 0 1
23 Ozaukee "Village Of Bayside Ward 6" 0 51 38 0 0 0
23 Ozaukee "Village Of Grafton Wards 1-2" 0 406 713 0 0 0
23 Ozaukee "Village Of Grafton Wards 11-12" 0 356 685 0 0 0
23 Ozaukee "Village Of Grafton Wards 13-14" 0 481 633 0 0 0
23 Ozaukee "Village Of Grafton Wards 3-4" 0 433 665 0 0 2
23 Ozaukee "Village Of Grafton Wards 5-6" 0 614 745 0 0 0
23 Ozaukee "Village Of Grafton Wards 7-8" 0 373 653 0 0 1
23 Ozaukee "Village Of Grafton Wards 9-10" 0 433 602 0 0 2
23 Ozaukee "Village Of Thiensville Wards 1-2" 0 537 729 0 0 1
23 Ozaukee "Village Of Thiensville Wards 3-4" 0 429 521 0 0 1
24 Milwaukee "City Of Glendale Ward 8" 0 327 189 0 0 1
24 Milwaukee "City Of Glendale Wards 3,9" 0 1023 486 0 0 1
24 Milwaukee "City Of Glendale Wards 4,10" 0 1113 508 0 0 0
24 Milwaukee "City Of Glendale Wards 5,11" 0 899 388 0 0 0
24 Milwaukee "Village Of Brown Deer Wards 1-2" 0 1827 595 0 0 4
24 Milwaukee "Village Of Brown Deer Wards 3-4" 0 1637 791 0 0 4
24 Milwaukee "Village Of Brown Deer Wards 5-6" 0 1687 705 0 0 2
24 Milwaukee "Village Of River Hills Wards 1-3" 0 637 601 0 0 1
24 Ozaukee "City Of Mequon Ward 2" 0 189 397 0 0 0
24 Ozaukee "City Of Mequon Wards 13-14" 0 545 712 0 0 0
24 Ozaukee "City Of Mequon Wards 16-17" 0 755 832 0 0 0
24 Ozaukee "City Of Mequon Wards 6-7A" 0 534 912 0 0 1
24 Ozaukee "City Of Mequon Wards 8-10" 0 1166 1289 0 0 2
24 Washington "City Of Milwaukee Ward 318" 0 0 0 0 0 0
24 Washington "Town Of Germantown Ward 1" 0 58 121 0 0 0
24 Washington "Village Of Germantown Wards 1,8,10-11" 0 1082 2311 0 0 0
24 Washington "Village Of Germantown Wards 12-15" 0 1146 2363 0 0 0
24 Washington "Village Of Germantown Wards 2,5-7" 0 1255 2067 0 0 0
24 Washington "Village Of Germantown Wards 3-4,9,16-17" 0 1109 2120 0 0 0
24 Waukesha "Village Of Menomonee Falls Ward 5" 0 375 545 0 0 0
24 Waukesha "Village Of Menomonee Falls Ward 6" 0 533 718 0 0 1
24 Waukesha "Village Of Menomonee Falls Ward 7" 0 174 333 0 0 0
24 Waukesha "Village Of Menomonee Falls Ward 8" 0 440 566 0 0 2
24 Waukesha "Village Of Menomonee Falls Ward 9" 0 413 526 0 0 1
25 Calumet "City Of Chilton Wards 1-5" 0 625 1310 0 0 0
25 Calumet "Town Of Charlestown Ward 1" 0 124 363 0 0 0
25 Calumet "Town Of Chilton Wards 1-3" 0 144 553 0 0 0
25 Calumet "Town Of Rantoul Ward 1" 0 83 378 0 0 0
25 Calumet "Village Of Hilbert Wards 1-2" 0 115 472 0 0 0
25 Calumet "Village Of Potter Ward 1" 0 26 129 0 0 0
25 Manitowoc "City Of Manitowoc Wards 1-2" 0 685 784 0 0 1
25 Manitowoc "City Of Manitowoc Wards 11-12" 0 811 1010 0 0 0
25 Manitowoc "City Of Manitowoc Wards 13-14,31" 0 549 768 0 0 2
25 Manitowoc "City Of Manitowoc Wards 15-16" 0 823 1237 0 0 2
25 Manitowoc "City Of Manitowoc Wards 17-18,21,23-26,28,32" 0 655 925 0 0 0
25 Manitowoc "City Of Manitowoc Wards 19-20,27,30" 0 869 1439 0 0 1
25 Manitowoc "City Of Manitowoc Wards 3-4,22" 0 779 999 0 0 2
25 Manitowoc "City Of Manitowoc Wards 5-6" 0 773 726 0 0 1
25 Manitowoc "City Of Manitowoc Wards 7-8" 0 487 536 0 0 3
25 Manitowoc "City Of Manitowoc Wards 9-10,29" 0 667 901 0 0 0
25 Manitowoc "Town Of Cato Wards 1-2" 0 256 746 0 0 1
25 Manitowoc "Town Of Eaton Ward 1" 0 130 413 0 0 0
25 Manitowoc "Town Of Liberty Wards 1-2" 0 199 617 0 0 2
25 Manitowoc "Town Of Manitowoc Rapids Wards 1-5" 0 435 1111 0 0 0
25 Manitowoc "Town Of Manitowoc Wards 1-2" 0 225 449 0 0 0
25 Manitowoc "Town Of Maple Grove Ward 1" 0 87 391 0 0 0
25 Manitowoc "Town Of Meeme Wards 1,4" 0 149 396 0 0 1
25 Manitowoc "Town Of Newton Wards 1-3" 0 376 1062 0 0 1
25 Manitowoc "Town Of Rockland Wards 1-2" 0 119 459 0 0 0
25 Manitowoc "Village Of Reedsville Wards 1-3" 0 156 435 0 0 0
25 Manitowoc "Village Of St. Nazianz Ward 1" 0 97 274 0 0 0
25 Manitowoc "Village Of Valders Ward 1" 0 142 383 0 0 0
25 Manitowoc "Village Of Whitelaw Ward 1" 0 117 327 0 0 1
26 Sheboygan "City Of Sheboygan Falls Wards 1-9" 0 1997 2895 0 0 5
