COUNTY AREA TOTAL DEM REP LIB CST
COUNTY AREA TOTAL Cooper Forest DiFiore Pisano
WAKE 05-06 0 190 265 3 3
WAKE 05-07 0 323 272 13 3
WAKE 05-08 0 211 147 6 2
WAKE 06-04 0 191 221 16 3
WAKE 06-05 0 104 228 3 1
WAKE 06-06 0 238 307 15 5
WAKE 06-07 0 263 322 21 9
WAKE 06-08 0 138 126 13 1
WAKE 06-09 0 216 354 14 3
WAKE 06-10 0 167 309 11 2
WAKE 07-01 0 164 136 7 0
WAKE 07-02 0 110 107 2 0
WAKE 07-03 0 99 108 5 0
WAKE 07-04 0 247 202 20 3
WAKE 07-05 0 117 116 8 5
WAKE 07-06 0 151 204 8 3
WAKE 07-07 0 219 259 8 4
WAKE 07-07A 0 170 69 0 0
WAKE 07-09 0 196 180 6 1
WAKE 07-10 0 283 248 15 3
WAKE 07-11 0 80 118 1 1
WAKE 07-12 0 157 106 10 2
WAKE 07-13 0 115 126 13 3
WAKE 08-02 0 158 201 8 1
WAKE 08-03 0 245 251 17 5
WAKE 08-04 0 124 220 7 2
WAKE 08-05 0 132 219 5 0
WAKE 08-06 0 130 72 6 1
WAKE 08-07 0 221 318 12 3
WAKE 08-08 0 190 291 10 1
WAKE 08-09 0 110 135 8 2
WAKE 08-10 0 118 142 8 1
WAKE 08-11 0 247 255 10 3
WAKE 09-01 0 163 397 7 1
WAKE 09-02 0 255 198 8 5
WAKE 09-03 0 110 180 5 2
WAKE 10-01 0 71 172 1 0
WAKE 10-02 0 215 265 11 4
WAKE 10-03 0 217 292 13 3
WAKE 10-04 0 414 584 20 5
WAKE 11-01 0 264 221 18 3
WAKE 11-02 0 151 170 9 0
WAKE 12-01 0 207 398 20 3
WAKE 12-02 0 239 358 16 6
WAKE 12-04 0 216 577 9 2
WAKE 12-05 0 244 419 14 4
WAKE 12-06 0 127 190 7 4
WAKE 12-07 0 123 269 8 2
WAKE 12-08 0 218 213 15 4
WAKE 12-09 0 171 321 14 4
WAKE 13-01 0 316 131 14 5
WAKE 13-02 0 98 142 7 1
WAKE 13-05 0 166 90 4 1
WAKE 13-06 0 121 170 5 0
WAKE 13-07 0 234 130 5 2
WAKE 13-08 0 284 106 6 3
WAKE 13-09 0 324 154 10 6
WAKE 13-10 0 233 334 7 3
WAKE 13-11 0 103 171 6 1
WAKE 14-01 0 80 254 5 0
WAKE 14-02 0 277 786 11 7
WAKE 15-01 0 158 328 10 3
WAKE 15-02 0 238 454 10 6
WAKE 15-03 0 242 684 18 6
WAKE 15-04 0 137 247 5 2
WAKE 16-01 0 207 212 15 7
WAKE 16-02 0 331 142 4 5
WAKE 16-03 0 146 125 6 3
WAKE 16-04 0 159 166 6 2
WAKE 16-05 0 174 207 8 0
WAKE 16-06 0 118 74 6 1
WAKE 16-07 0 183 267 10 0
WAKE 16-09 0 210 263 9 2
WAKE 16-10 0 274 51 9 3
WAKE 16-11 0 177 48 7 2
WAKE 17-01 0 187 93 3 4
WAKE 17-02 0 86 131 2 4
WAKE 17-03 0 328 218 12 9
WAKE 17-04 0 313 225 13 3
WAKE 17-05 0 278 165 8 3
WAKE 17-06 0 168 225 3 3
WAKE 17-07 0 219 67 4 3
WAKE 17-09 0 353 67 5 4
WAKE 17-10 0 116 94 7 0
WAKE 17-11 0 281 193 10 10
WAKE 17-12 0 208 100 11 7
WAKE 17-13 0 248 209 11 2
WAKE 18-01 0 281 178 22 4
WAKE 18-02 0 169 418 13 3
WAKE 18-03 0 170 208 6 2
WAKE 18-04 0 219 364 9 2
WAKE 18-05 0 173 336 7 2
WAKE 18-06 0 290 249 23 2
WAKE 18-07 0 152 309 12 7
WAKE 18-08 0 246 332 7 4
WAKE 19-03 0 205 333 16 4
WAKE 19-05 0 126 409 11 1
WAKE 19-07 0 218 311 10 3
WAKE 19-09 0 167 410 11 5
WAKE 19-11 0 175 266 11 3
WAKE 19-12 0 257 456 17 11
WAKE 19-13 0 133 151 7 2
WAKE 19-14 0 182 226 6 2
WAKE 19-15 0 166 191 6 1
WAKE 19-16 0 147 197 6 3
WAKE 19-17 0 302 254 23 4
WAKE 19-18 0 159 262 6 3
WAKE 19-19 0 210 383 10 1
WAKE 19-20 0 148 251 5 3
WAKE 19-21 0 179 250 15 3
WAKE 20-01 0 188 223 13 7
WAKE 20-03 0 90 165 11 1
WAKE 20-04 0 172 215 12 3
WAKE 20-05 0 160 297 14 3
WAKE 20-06A 0 252 255 18 3
WAKE 20-06B 0 234 311 15 0
WAKE 20-08 0 212 288 13 2
WAKE 20-09 0 183 233 9 1
WAKE 20-10 0 194 227 5 0
WAKE 20-11 0 244 369 7 2
WAKE 20-12 0 233 307 13 2
WAKE 20-14 0 203 274 16 0
WAKE 20-15 0 280 216 10 0
WAKE 20-16 0 246 187 15 0
WAKE 20-17 0 184 222 5 1
WAKE "ABSEN 1-40" 0 104080 24330 1544 447
WAKE "ABSEN 121-128" 0 6 9 0 0
WAKE "ABSEN 41-80" 0 26940 6052 408 111
WAKE "ABSEN 81-120" 0 7008 1727 103 27
WAKE "OSAB 1-40" 0 10183 8641 179 51
WAKE "OSAB 121-128" 0 0 4 0 0
WAKE "OSAB 41-80" 0 3475 2710 76 15
WAKE "OSAB 81-120" 0 606 527 9 2
WAKE "OSAP 1-40" 0 14695 11296 265 75
WAKE "OSAP 121-128" 0 0 0 0 0
WAKE "OSAP 41-80" 0 1173 720 19 5
WAKE "OSAP 81-120" 0 84 47 0 0
WAKE "OSAV 1-40" 0 7244 4198 121 40
WAKE "OSAV 121-128" 0 3 3 0 0
WAKE "OSAV 41-80" 0 3029 2030 62 31
WAKE "OSAV 81-120" 0 682 343 8 3
WAKE "OSBR 1-40" 0 8176 791 83 31
WAKE "OSBR 121-128" 0 0 0 0 0
WAKE "OSBR 41-80" 0 760 117 7 2
WAKE "OSBR 81-120" 0 547 237 6 2
WAKE "OSCA 1-40" 0 15602 7628 273 68
WAKE "OSCA 121-128" 0 0 0 0 0
WAKE "OSCA 41-80" 0 2533 1122 61 11
WAKE "OSCA 81-120" 0 555 272 12 3
WAKE "OSCM 1-40" 0 7032 1429 96 23
WAKE "OSCM 121-128" 0 0 0 0 0
WAKE "OSCM 41-80" 0 1201 327 18 6
WAKE "OSCM 81-120" 0 389 179 1 3
WAKE "OSCS 1-40" 0 10288 5626 179 54
WAKE "OSCS 121-128" 0 0 0 0 0
WAKE "OSCS 41-80" 0 1742 865 28 6
WAKE "OSCS 81-120" 0 343 171 10 2
WAKE "OSGR 1-40" 0 3950 1212 64 24
WAKE "OSGR 121-128" 0 0 0 0 0
WAKE "OSGR 41-80" 0 7459 1914 105 37
WAKE "OSGR 81-120" 0 757 401 11 2
WAKE "OSHS 1-40" 0 7144 6203 147 37
WAKE "OSHS 121-128" 0 0 0 0 0
WAKE "OSHS 41-80" 0 625 386 21 4
WAKE "OSHS 81-120" 0 13 15 1 0
WAKE "OSKD 1-40" 0 7474 3749 114 34
WAKE "OSKD 121-128" 0 0 0 0 0
WAKE "OSKD 41-80" 0 540 380 6 2
WAKE "OSKD 81-120" 0 365 536 5 3
WAKE "OSLH 1-40" 0 10192 5289 144 38
WAKE "OSLH 121-128" 0 6 2 0 0
WAKE "OSLH 41-80" 0 3040 1445 41 13
WAKE "OSLH 81-120" 0 655 418 17 1
WAKE "OSLL 1-40" 0 8717 4771 162 40
WAKE "OSLL 121-128" 0 3 5 0 0
WAKE "OSLL 41-80" 0 4440 2957 85 11
WAKE "OSLL 81-120" 0 2413 1953 46 8
WAKE "OSNR 1-40" 0 6354 6721 117 44
WAKE "OSNR 121-128" 0 0 0 0 0
WAKE "OSNR 41-80" 0 64 50 3 0
WAKE "OSNR 81-120" 0 91 84 2 1
WAKE "OSOP 1-40" 0 7804 4434 155 35
WAKE "OSOP 121-128" 0 0 3 0 0
WAKE "OSOP 41-80" 0 2877 2009 40 11
WAKE "OSOP 81-120" 0 503 277 8 1
WAKE "OSRB 1-40" 0 8569 572 106 15
WAKE "OSRB 121-128" 0 0 0 0 0
WAKE "OSRB 41-80" 0 4460 389 53 10
WAKE "OSRB 81-120" 0 928 108 17 2
WAKE "OSTA 1-40" 0 11838 3281 229 36
WAKE "OSTA 121-128" 0 1 0 0 0
WAKE "OSTA 41-80" 0 3771 1054 50 13
WAKE "OSTA 81-120" 0 470 145 7 3
WAKE "OSWA 1-40" 0 4343 4828 92 27
WAKE "OSWA 121-128" 0 0 1 0 0
WAKE "OSWA 41-80" 0 3583 4563 86 26
WAKE "OSWA 81-120" 0 399 485 8 2
WAKE "OSWN 1-40" 0 9861 6827 163 49
WAKE "OSWN 121-128" 0 4 4 1 0
WAKE "OSWN 41-80" 0 2597 794 41 12
WAKE "OSWN 81-120" 0 1976 1179 29 7
WAKE "OSWO 1-40" 0 7023 9122 195 44
WAKE "OSWO 121-128" 0 0 0 0 0
WAKE "OSWO 41-80" 0 1624 1727 46 14
WAKE "OSWO 81-120" 0 18 25 1 0
WAKE "OSZB 1-40" 0 4644 4300 65 22
WAKE "OSZB 121-128" 0 0 0 0 0
WAKE "OSZB 41-80" 0 86 76 1 0
WAKE "OSZB 81-120" 0 168 240 2 2
WAKE "PROVI 1-40" 0 794 463 44 21
WAKE "PROVI 121-128" 0 0 1 0 0
WAKE "PROVI 41-80" 0 264 150 11 4
WAKE "PROVI 81-120" 0 45 31 1 1
WAKE "TRANS 1-40" 0 0 0 0 0
WAKE "TRANS 121-128" 0 0 0 0 0
WAKE "TRANS 41-80" 0 0 0 0 0
WAKE "TRANS 81-120" 0 0 0 0 0
WARREN 001 0 382 489 5 0
WARREN 002 0 305 404 1 7
WARREN 003 0 455 267 1 0
WARREN 004 0 385 228 2 3
WARREN 005 0 676 193 5 1
WARREN 006 0 650 251 4 2
WARREN 007 0 406 175 6 2
WARREN 008 0 796 97 7 0
WARREN 009 0 236 177 4 0
WARREN 010 0 1020 270 10 5
WARREN 011 0 164 80 1 0
WARREN 012 0 259 462 2 1
WARREN 013 0 265 182 4 0
WARREN 014 0 717 222 9 0
WASHINGTON ABSENTEE 0 479 191 2 0
WASHINGTON LM 0 98 71 0 0
WASHINGTON "ONE STOP" 0 2454 1787 18 10
WASHINGTON P1 0 69 43 3 1
WASHINGTON P2 0 98 30 0 1
WASHINGTON P3 0 113 147 1 0
WASHINGTON PROVISIONAL 0 5 2 0 0
WASHINGTON SC 0 147 214 0 0
WASHINGTON SK 0 68 138 0 1
WASHINGTON TRANSFER 0 0 0 0 0
WATAUGA 01 0 15 54 1 0
WATAUGA 02 0 45 248 5 0
WATAUGA 03 0 82 150 6 1
WATAUGA 04 0 95 122 10 1
WATAUGA 05 0 63 43 8 0
WATAUGA 06 0 99 60 6 0
WATAUGA 07 0 146 192 14 4
WATAUGA 08 0 66 182 7 0
WATAUGA 09 0 33 65 0 0
WATAUGA 10 0 27 101 2 1
WATAUGA 11 0 107 315 4 7
WATAUGA 12 0 91 58 5 2
WATAUGA 13 0 120 111 9 3
WATAUGA 14 0 123 192 11 0
WATAUGA 15 0 131 169 10 2
WATAUGA 16 0 7 21 1 0
WATAUGA 17 0 33 115 4 2
WATAUGA 18 0 45 133 0 2
WATAUGA 19 0 71 205 5 2
WATAUGA 20 0 81 125 1 0
WATAUGA ABSENTEE 0 4023 1240 61 22
WATAUGA "OS ADMIN" 0 2836 2296 71 20
WATAUGA "OS ASU" 0 5128 1221 142 21
WATAUGA "OS BR" 0 1158 1223 20 7
WATAUGA "OS DG" 0 1343 2483 36 7
WATAUGA "OS FSCO" 0 698 796 11 3
WATAUGA "OS WW" 0 924 1813 25 15
WATAUGA PROVISIONAL 0 44 53 5 4
WATAUGA TRANSFER 0 8 4 2 0
WAYNE 01 0 106 207 4 3
WAYNE 02 0 104 353 4 2
WAYNE 03 0 93 349 3 5
WAYNE 04 0 109 328 4 3
WAYNE 05 0 96 234 9 3
WAYNE 06 0 92 93 2 0
WAYNE 07 0 126 326 6 1
WAYNE 08 0 73 397 6 1
WAYNE 09 0 72 239 2 2
WAYNE 10 0 145 53 1 0
WAYNE 11 0 141 44 5 4
WAYNE 12 0 155 104 5 3
WAYNE 13 0 114 71 5 0
WAYNE 14 0 85 300 2 1
WAYNE 15 0 111 366 4 1
WAYNE 16 0 128 187 3 2
WAYNE 17 0 93 11 1 0
WAYNE 18 0 105 31 1 2
WAYNE 1920 0 254 34 3 0
WAYNE 21 0 106 74 2 0
WAYNE 22 0 96 70 2 1
WAYNE 23 0 113 148 5 2
WAYNE 24 0 83 467 8 1
WAYNE 2530 0 149 138 1 0
WAYNE 26 0 146 136 1 1
WAYNE 27 0 110 54 2 2
WAYNE 28 0 180 257 7 3
WAYNE 29 0 110 38 5 1
WAYNE ABSENTEE 0 4622 2126 90 39
WAYNE "OS BCR" 0 4290 414 24 14
WAYNE "OS LIB" 0 4245 2506 55 31
WAYNE "OS MAX" 0 5917 11514 114 55
WAYNE "OS MOT" 0 1899 2758 29 23
WAYNE "OS PHL" 0 1238 4540 32 17
WAYNE PROVISIONAL 0 83 89 0 1
WAYNE TRANSFER 0 0 0 0 0
WILKES 101 0 45 226 0 2
WILKES 102 0 92 351 4 1
WILKES 103 0 36 196 3 2
WILKES 104 0 76 270 1 3
WILKES 105 0 71 381 2 1
WILKES 106 0 59 237 2 1
WILKES 107 0 145 808 4 3
WILKES 108 0 62 134 6 1
WILKES 109 0 64 238 0 0
WILKES 111 0 71 259 7 1
WILKES 112 0 103 397 6 1
WILKES 113A 0 99 401 1 1
WILKES 114 0 40 208 3 1
WILKES 115A 0 116 550 7 3
WILKES 117 0 71 380 5 1
WILKES 118 0 140 159 6 1
WILKES 119 0 139 503 6 1
WILKES 120 0 53 307 2 0
WILKES 121 0 48 241 6 3
WILKES 122 0 29 365 2 0
WILKES 123 0 61 324 3 1
WILKES 124 0 75 477 4 2
WILKES 125 0 47 220 3 1
WILKES 126 0 36 197 1 0
WILKES 127 0 93 152 2 0
WILKES 128 0 124 482 4 4
WILKES 129 0 71 217 2 1
WILKES ABSENTEE 0 2405 1935 34 19
WILKES "MCGEE OS" 0 1621 5527 42 12
WILKES "OFFICE OS" 0 3422 9237 82 26
WILKES PROVISIONAL 0 23 87 0 1
WILKES TRANSFER 0 0 3 0 0
WILSON PRBL 0 590 1466 12 8
WILSON PRCR 0 587 1179 10 8
WILSON PRGA 0 855 917 7 4
WILSON PROL 0 929 2203 19 5
WILSON PRSA 0 401 366 4 1
WILSON PRSP 0 536 1034 9 3
WILSON PRST 0 530 468 4 2
WILSON PRTA 0 2573 2525 23 15
WILSON PRTO 0 1359 1467 15 10
WILSON PRWA 0 504 85 6 1
WILSON PRWB 0 634 42 5 1
WILSON PRWC 0 983 110 4 3
WILSON PRWD 0 622 782 12 4
WILSON PRWE 0 737 249 7 1
WILSON PRWH 0 494 19 2 2
WILSON PRWI 0 907 335 6 5
WILSON PRWJ 0 1767 1043 25 3
WILSON PRWK 0 588 691 8 1
WILSON PRWL 0 1052 885 21 2
WILSON PRWM 0 1873 1446 28 12
WILSON PRWN 0 1529 109 16 3
WILSON PRWP 0 622 772 8 6
WILSON PRWQ 0 411 11 3 2
WILSON PRWR 0 931 101 8 2
YADKIN ABSENTEE 0 1161 979 20 5
YADKIN BNVL 0 132 505 12 3
YADKIN DCRK 0 105 325 8 0
YADKIN EBND 0 121 660 10 0
YADKIN FBSH 0 124 597 9 4
YADKIN NBCK 0 86 305 3 2
YADKIN NFAL 0 54 282 6 0
YADKIN NKNB 0 162 590 5 1
YADKIN NLIB 0 128 367 1 5
YADKIN "ONE STOP" 0 2443 8835 70 25
YADKIN PROVISIONAL 0 4 33 1 0
YADKIN SBCK 0 74 286 4 3
YADKIN SFAL 0 65 404 3 3
YADKIN SKNB 0 45 286 2 2
YADKIN SLIB 0 73 456 5 1
YADKIN TRANSFER 0 0 0 0 0
YANCEY "01 BUR" 0 1120 1465 19 7
YANCEY "02 CAN" 0 381 783 14 7
YANCEY "03 EGY" 0 159 258 3 1
YANCEY "04 RAM" 0 76 191 2 1
YANCEY "05 GRE" 0 120 241 1 1
YANCEY "06 JAC" 0 405 782 14 7
YANCEY "07 BRU" 0 123 201 4 1
YANCEY "08 CRA" 0 634 1354 8 11
YANCEY "09 SOU" 0 718 814 12 3
YANCEY "10 PEN" 0 133 315 1 0
YANCEY "11 PRI" 0 278 701 5 0
