COUNTY AREA TOTAL DEM REP LIB GRN WI1 WI2 WI3 WI4 WI5 WI6
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins Boddie Carroll Hoefling Hunter Simmons Wells
Belmont "MARTINS FERRY 1-A" 734 268 451 12 0 0 0 0 0 0 0
Belmont "MARTINS FERRY 2-A" 721 301 409 6 1 0 0 0 0 0 0
Belmont "MARTINS FERRY 3-A" 182 68 108 4 2 0 0 0 0 0 0
Belmont "MARTINS FERRY 3-B" 384 125 248 5 0 0 0 0 0 0 0
Belmont "MARTINS FERRY 4-A" 573 227 333 4 1 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 1-A" 501 131 363 3 3 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 2-A" 367 128 231 4 1 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 2-B" 584 185 389 5 0 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 3-A" 361 124 231 2 2 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 3-B" 405 143 253 0 1 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 4-A" 340 125 209 2 1 0 0 0 0 0 0
Belmont "ST CLAIRSVILLE 4-B" 365 131 225 5 4 0 0 0 0 0 0
Belmont "COLERAIN TWP 2" 271 50 216 4 0 0 0 0 0 0 0
Belmont "COLERAIN TWP 1" 239 44 192 2 1 0 0 0 0 0 0
Belmont "COLERAIN TWP 3" 705 184 510 3 2 0 0 0 0 0 0
Belmont "COLERAIN TWP 4" 411 116 290 2 2 0 0 0 0 0 0
Belmont "COLERAIN TWP 5" 452 105 342 2 1 0 0 0 0 0 0
Belmont "COLERAIN TWP 6" 336 97 230 6 0 0 0 0 0 0 0
Belmont "FLUSHING VILLAGE" 423 118 301 4 0 0 0 0 0 0 0
Belmont "HOLLOWAY VILLAGE" 131 32 99 0 0 0 0 0 0 0 0
Belmont "FLUSHING TWP 1" 294 71 220 1 0 0 0 0 0 0 0
Belmont "BELMONT VILLAGE" 235 62 169 2 1 0 0 0 0 0 0
Belmont "BETHESDA VILLAGE" 583 122 448 10 0 0 0 0 0 0 0
Belmont "GOSHEN TWP" 812 133 663 8 3 0 0 0 0 0 0
Belmont "KIRKWOOD TWP" 195 34 160 0 0 0 0 0 0 0 0
Belmont "SHADYSIDE VILLAGE 1" 624 212 402 5 1 0 0 0 0 0 0
Belmont "SHADYSIDE VILLAGE 2" 745 261 470 2 4 0 0 0 0 0 0
Belmont "SHADYSIDE VILLAGE 3" 554 193 348 4 2 0 0 0 0 0 0
Belmont "MEAD TWP 1" 766 171 576 4 3 0 0 0 0 0 0
Belmont "MEAD TWP 2" 417 103 303 5 1 0 0 0 0 0 0
Belmont "BRIDGEPORT VILLAGE 1" 364 121 237 3 0 0 0 0 0 0 0
Belmont "BRIDGEPORT VILLAGE 2" 354 112 231 3 4 0 0 0 0 0 0
Belmont "BROOKSIDE VILLAGE" 313 108 201 2 2 0 0 0 0 0 0
Belmont "PEASE TWP 1" 672 233 420 9 4 0 0 0 0 0 0
Belmont "PEASE TWP 2" 530 141 369 12 1 0 0 0 0 0 0
Belmont "PEASE TWP 3" 218 63 155 0 0 0 0 0 0 0 0
Belmont "YORKVILLE VILLAGE" 204 69 129 4 0 0 0 0 0 0 0
Belmont "PEASE TWP 4" 446 106 334 3 0 0 0 0 0 0 0
Belmont "PULTNEY TWP 1" 214 56 157 0 1 0 0 0 0 0 0
Belmont "PULTNEY TWP 2" 778 196 566 6 4 0 0 0 0 0 0
Belmont "PULTNEY TWP 3" 656 191 453 4 2 0 0 0 0 0 0
Belmont "PULTNEY TWP 4" 653 184 453 7 2 0 0 0 0 0 0
Belmont "RICHLAND TWP 1" 554 136 411 2 0 0 0 0 0 0 0
Belmont "RICHLAND TWP 2" 643 159 470 3 2 0 0 0 0 0 0
Belmont "RICHLAND TWP 3" 487 151 321 8 1 0 0 0 0 0 0
Belmont "RICHLAND TWP 4" 661 140 508 7 1 0 0 0 0 0 0
Belmont "RICHLAND TWP 5" 659 151 489 3 2 0 0 0 0 0 0
Belmont "RICHLAND TWP 6" 790 205 573 3 2 0 0 0 0 0 0
Belmont "RICHLAND TWP 7" 401 84 305 4 2 0 0 0 0 0 0
Belmont "SMITH TWP" 819 129 672 10 1 0 0 0 0 0 0
Belmont "SOMERSET TWP 1" 385 66 316 1 0 0 0 0 0 0 0
Belmont "SOMERSET TWP 2" 191 33 156 1 0 0 0 0 0 0 0
Belmont "MORRISTOWN VILLAGE" 135 34 100 0 1 0 0 0 0 0 0
Belmont "UNION TWP 1" 328 67 258 3 0 0 0 0 0 0 0
Belmont "UNION TWP 2" 873 184 673 6 2 0 0 0 0 0 0
Belmont "BARNESVILLE VILLAGE 1" 870 226 623 8 4 0 0 0 0 0 0
Belmont "BARNESVILLE VILLAGE 2" 507 139 350 6 2 0 0 0 0 0 0
Belmont "WARREN TWP" 1073 238 818 3 3 0 0 0 0 0 0
Belmont "WASHINGTON TWP" 264 59 200 1 1 0 0 0 0 0 0
Belmont "WAYNE TWP" 385 80 293 5 1 0 0 0 0 0 0
Belmont "WHEELING TWP 1" 467 110 347 5 1 0 0 0 0 0 0
Belmont "WHEELING TWP 2" 482 91 373 12 1 0 0 0 0 0 0
Belmont "POWHATAN POINT VILLAGE" 683 202 469 4 6 0 0 0 0 0 0
Belmont "YORK TWP" 476 103 368 2 1 0 0 0 0 0 0
Belmont "FLUSHING TWP 2" 74 20 52 0 1 0 0 0 0 0 0
Belmont "PEASE TWP 5" 169 72 94 2 1 0 0 0 0 0 0
Belmont "BARNESVILLE VILLAGE 3" 441 106 323 7 3 0 0 0 0 0 0
Brown "BYRD TWP" 374 79 292 1 0 0 0 0 0 0 0
Brown "FRANKLIN TWP" 922 178 725 6 3 0 0 0 0 0 0
Brown "GREEN TWP NORTH" 375 74 298 0 1 0 0 0 0 0 0
Brown "GREEN TWP SOUTH" 480 76 398 2 2 0 0 0 0 0 0
Brown "MT ORAB SOUTH" 1197 243 935 6 1 0 0 0 0 0 0
Brown "ABERDEEN VILLAGE" 652 131 501 6 3 0 0 0 0 0 0
Brown "HUNTINGTON TWP" 453 75 369 8 0 0 0 0 0 0 0
Brown "PERRY / LAKE LORELEI" 661 163 490 4 1 0 0 0 0 0 0
Brown "PERRY TWP SOUTH" 608 111 485 5 1 0 0 0 0 0 0
Brown "PERRY TWP WEST" 680 110 562 5 1 0 0 0 0 0 0
Brown "GEORGETOWN SW" 529 149 364 8 2 0 0 0 0 0 0
Brown "SARDINIA VILLAGE" 447 86 349 7 3 0 0 0 0 0 0
Brown "CLARK HAMERSVILLE" 641 110 519 6 1 0 0 0 0 0 0
Brown "CLARK TWP WEST" 692 125 561 2 2 0 0 0 0 0 0
Brown "EAGLE TWP" 643 98 535 8 2 0 0 0 0 0 0
Brown "MT ORAB NORTH" 712 146 552 6 4 0 0 0 0 0 0
Brown "JACKSON TWP" 967 208 745 5 2 0 0 0 0 0 0
Brown "JEFFERSON RUSS" 695 150 523 7 0 0 0 0 0 0 0
Brown "LEWIS TWP NORTH" 855 174 666 7 1 0 0 0 0 0 0
Brown LEWIS/HIGGINSPORT 317 51 259 3 0 0 0 0 0 0 0
Brown "PERRY TWP-VILLAGES" 638 135 490 8 0 0 0 0 0 0 0
Brown "PIKE TWP EAST" 671 135 528 2 1 0 0 0 0 0 0
Brown "PIKE TWP WEST" 616 115 493 4 0 0 0 0 0 0 0
Brown "GEORGETOWN EAST" 660 191 453 7 3 0 0 0 0 0 0
Brown "GEORGETOWN NORTH" 676 151 502 10 4 0 0 0 0 0 0
Brown "PLEASANT TWP" 719 150 549 8 5 0 0 0 0 0 0
Brown "SCOTT TWP" 657 103 545 4 1 0 0 0 0 0 0
Brown "STERLING TWP NORTH" 916 165 729 12 4 0 0 0 0 0 0
Brown "STERLING TWP SOUTH" 808 151 645 8 2 0 0 0 0 0 0
Brown "RIPLEY VILLAGE" 721 226 475 6 1 0 0 0 0 0 0
Brown "UNION TWP" 586 169 407 4 1 0 0 0 0 0 0
Brown "WASHINGTON TWP" 700 152 536 7 2 0 0 0 0 0 0
Butler FAIR2WD1 798 404 384 6 1 0 0 0 0 0 0
Butler FAIR11WD3 684 226 447 7 1 0 0 0 0 0 0
Butler FAIR4WD1 539 318 213 3 4 0 0 0 0 0 0
Butler FAIR5WD1 453 272 169 5 3 0 0 0 0 0 0
Butler FAIR6WD1 710 482 213 8 2 0 0 0 0 0 0
Butler FAIR7WD1 557 267 284 3 3 0 0 0 0 0 0
Butler FAIR8WD1 400 240 149 5 3 0 0 0 0 0 0
Butler FAIR9WD1 428 203 216 6 2 0 0 0 0 0 0
Butler FAIR3WD1 607 380 208 8 5 0 0 0 0 0 0
Butler FAIR1WD2 625 191 419 11 2 0 0 0 0 0 0
Butler FAIR2WD2 542 181 352 6 0 0 0 0 0 0 0
Butler FAIR3WD2 561 249 310 0 2 0 0 0 0 0 0
Butler FAIR4WD2 386 221 156 7 1 0 0 0 0 0 0
Butler FAIR5WD2 530 171 344 5 6 0 0 0 0 0 0
Butler FAIR6WD2 586 224 350 7 2 0 0 0 0 0 0
Butler FAIR7WD2 600 356 232 6 2 0 0 0 0 0 0
Butler FAIR8WD2 210 137 68 2 1 0 0 0 0 0 0
Butler FAIR1WD3 523 183 322 10 3 0 0 0 0 0 0
Butler FAIR2WD3 628 299 312 9 2 0 0 0 0 0 0
Butler FAIR3WD3 550 215 322 12 0 0 0 0 0 0 0
Butler FAIR4WD3 530 212 304 9 2 0 0 0 0 0 0
Butler FAIR5WD3 643 259 363 16 2 0 0 0 0 0 0
Butler FAIR6WD3 567 256 304 4 2 0 0 0 0 0 0
Butler FAIR7WD3 614 246 353 9 2 0 0 0 0 0 0
Butler FAIR8WD3 485 185 282 11 4 0 0 0 0 0 0
Butler FAIR10WD3 558 243 305 6 2 0 0 0 0 0 0
Butler FAIR10WD4 628 205 409 6 2 0 0 0 0 0 0
Butler FAIR2WD4 850 321 511 10 3 0 0 0 0 0 0
Butler FAIR3WD4 676 210 453 10 2 0 0 0 0 0 0
Butler FAIR4WD4 737 338 389 5 0 0 0 0 0 0 0
Butler FAIR5WD4 633 180 437 14 0 0 0 0 0 0 0
Butler FAIR6WD4 724 222 481 11 2 0 0 0 0 0 0
Butler FAIR7WD4 585 185 393 6 0 0 0 0 0 0 0
Butler FAIR8WD4 657 240 401 12 3 0 0 0 0 0 0
Butler FAIR9WD4 612 190 416 2 1 0 0 0 0 0 0
Butler HAM1WD1 660 220 420 11 1 0 0 0 0 0 0
Butler HAM2WD1 723 241 462 13 4 0 0 0 0 0 0
Butler HAM3WD1 500 200 287 9 1 0 0 0 0 0 0
Butler HAM4WD1 437 182 239 12 2 0 0 0 0 0 0
Butler HAM5WD1 523 180 330 10 2 0 0 0 0 0 0
Butler HAM6WD1 551 218 313 13 3 0 0 0 0 0 0
Butler HAM7WD1 1159 348 789 12 3 0 0 0 0 0 0
Butler HAM8WD1 613 226 375 6 2 0 0 0 0 0 0
Butler HAM9WD1 582 247 321 11 2 0 0 0 0 0 0
Butler HAM10WD1 581 234 331 8 1 0 0 0 0 0 0
Butler HAM11WD1 605 214 379 9 0 0 0 0 0 0 0
Butler HAM12WD1 583 157 411 6 4 0 0 0 0 0 0
Butler HAM13WD1 411 146 254 6 2 0 0 0 0 0 0
Butler HAM14WD1 412 133 271 3 2 0 0 0 0 0 0
Butler HAM15WD1 833 294 529 5 0 0 0 0 0 0 0
Butler HAM16WD1 227 65 156 3 0 0 0 0 0 0 0
Butler HAM17WD1 675 222 435 13 1 0 0 0 0 0 0
Butler HAM18WD1 1238 392 824 9 0 0 0 0 0 0 0
Butler HAM19WD1 468 130 329 6 2 0 0 0 0 0 0
Butler HAM20WD1 703 202 486 10 1 0 0 0 0 0 0
Butler HAM21WD1 622 243 367 5 4 0 0 0 0 0 0
Butler HAM22WD1 746 220 510 10 1 0 0 0 0 0 0
Butler HAM23WD1 411 117 288 4 0 0 0 0 0 0 0
Butler HAM1WD2 383 254 118 6 1 0 0 0 0 0 0
Butler HAM2WD2 357 296 55 1 4 0 0 0 0 0 0
Butler HAM1WD3 857 310 529 9 3 0 0 0 0 0 0
Butler HAM2WD3 346 136 203 3 1 0 0 0 0 0 0
Butler HAM1WD4 523 320 185 10 2 0 0 0 0 0 0
Butler HAM2WD4 677 261 402 11 1 0 0 0 0 0 0
Butler HAM1WD5 452 180 262 6 0 0 0 0 0 0 0
Butler HAM2WD5 455 142 302 8 2 0 0 0 0 0 0
Butler HAM3WD5 894 545 328 13 6 0 0 0 0 0 0
Butler HAM1WD6 420 167 242 6 1 0 0 0 0 0 0
Butler HAM2WD6 596 213 370 9 1 0 0 0 0 0 0
Butler HAM3WD6 432 145 273 6 3 0 0 0 0 0 0
Butler HAM4WD6 657 213 430 10 1 0 0 0 0 0 0
Butler HAM5WD6 540 207 324 3 4 0 0 0 0 0 0
Butler HAM6WD6 159 68 90 0 0 0 0 0 0 0 0
Butler HAM7WD6 535 153 373 4 4 0 0 0 0 0 0
Butler MIDD1WD1 441 155 273 9 0 0 0 0 0 0 0
Butler MIDD2WD1 537 174 345 7 7 0 0 0 0 0 0
Butler MIDD3WD1 570 189 374 3 2 0 0 0 0 0 0
Butler MIDD4WD1 589 194 389 3 2 0 0 0 0 0 0
Butler MIDD5WD1 803 237 557 5 1 0 0 0 0 0 0
Butler MIDD6WD1 352 97 250 3 2 0 0 0 0 0 0
Butler MIDD7WD1 564 216 326 11 5 0 0 0 0 0 0
Butler MIDD8WD1 452 121 314 10 2 0 0 0 0 0 0
Butler MIDD9WD1 419 246 163 2 3 0 0 0 0 0 0
Butler MIDD2WD2 455 339 108 6 1 0 0 0 0 0 0
Butler MIDD3WD2 317 267 40 4 5 0 0 0 0 0 0
Butler MIDD4WD2 362 119 230 8 4 0 0 0 0 0 0
Butler MIDD5WD2 416 140 273 1 1 0 0 0 0 0 0
Butler MIDD6WD2 390 291 90 2 6 0 0 0 0 0 0
Butler MIDD7WD2 270 184 84 0 1 0 0 0 0 0 0
Butler MIDD8WD2 403 118 278 4 0 0 0 0 0 0 0
Butler MIDD1WD3 558 173 377 2 0 0 0 0 0 0 0
Butler MIDD2WD3 508 203 292 8 1 0 0 0 0 0 0
Butler MIDD3WD3 480 193 275 7 0 0 0 0 0 0 0
Butler MIDD4WD3 391 168 211 7 1 0 0 0 0 0 0
Butler MIDD5WD3 585 209 358 11 2 0 0 0 0 0 0
Butler MIDD6WD3 765 243 502 11 5 0 0 0 0 0 0
Butler MIDD7WD3 678 205 459 5 1 0 0 0 0 0 0
Butler MIDD8WD3 563 224 321 12 4 0 0 0 0 0 0
Butler MIDD9WD3 478 154 320 0 0 0 0 0 0 0 0
Butler MIDD10WD3 477 190 270 8 5 0 0 0 0 0 0
Butler MIDD11WD3 632 230 398 3 1 0 0 0 0 0 0
Butler MIDD1WD4 577 262 304 6 2 0 0 0 0 0 0
Butler MIDD2WD4 538 186 346 6 0 0 0 0 0 0 0
Butler MIDD3WD4 519 202 311 5 0 0 0 0 0 0 0
Butler MIDD4WD4 404 165 231 7 0 0 0 0 0 0 0
Butler MIDD5WD4 502 190 303 6 0 0 0 0 0 0 0
Butler MIDD6WD4 722 297 405 11 3 0 0 0 0 0 0
Butler MIDD7WD4 605 296 290 8 3 0 0 0 0 0 0
Butler MIDD8WD4 587 209 367 8 2 0 0 0 0 0 0
Butler "OXFORD 1" 419 294 115 6 1 0 0 0 0 0 0
Butler "OXFORD 2" 336 257 71 4 2 0 0 0 0 0 0
Butler "OXFORD 3" 846 590 230 13 2 0 0 0 0 0 0
Butler "OXFORD 4" 526 398 121 4 3 0 0 0 0 0 0
Butler "OXFORD 5" 424 278 135 4 1 0 0 0 0 0 0
Butler "OXFORD 6" 101 85 16 0 0 0 0 0 0 0 0
Butler "OXFORD 7" 238 159 78 0 0 0 0 0 0 0 0
Butler "OXFORD 8" 441 333 99 7 1 0 0 0 0 0 0
Butler "OXFORD 9" 625 369 234 10 4 0 0 0 0 0 0
Butler "OXFORD 10" 588 368 203 4 2 0 0 0 0 0 0
Butler "OXFORD 11" 125 90 33 2 0 0 0 0 0 0 0
Butler "OXFORD 12" 122 80 39 2 1 0 0 0 0 0 0
Butler "OXFORD 13" 606 402 184 4 4 0 0 0 0 0 0
Butler "TRENTON 1" 173 26 147 0 0 0 0 0 0 0 0
Butler "TRENTON 2" 903 206 689 4 1 0 0 0 0 0 0
Butler "TRENTON 3" 832 206 608 11 2 0 0 0 0 0 0
Butler "TRENTON 4" 894 187 690 9 1 0 0 0 0 0 0
Butler "TRENTON 5" 345 103 235 5 1 0 0 0 0 0 0
Butler "TRENTON 6" 828 200 617 9 2 0 0 0 0 0 0
Butler "TRENTON 7" 892 209 667 13 0 0 0 0 0 0 0
Butler "FAIRFIELD TWP 1" 566 150 405 9 1 0 0 0 0 0 0
Butler "FAIRFIELD TWP 2" 380 87 284 5 1 0 0 0 0 0 0
Butler "FAIRFIELD TWP 3" 542 187 340 9 5 0 0 0 0 0 0
Butler "FAIRFIELD TWP 4" 912 316 584 8 0 0 0 0 0 0 0
Butler "FAIRFIELD TWP 5" 449 229 214 2 2 0 0 0 0 0 0
Butler "FAIRFIELD TWP 6" 893 324 546 10 4 0 0 0 0 0 0
Butler "FAIRFIELD TWP 7" 682 208 465 4 2 0 0 0 0 0 0
Butler "FAIRFIELD TWP 8" 640 220 408 8 2 0 0 0 0 0 0
Butler "FAIRFIELD TWP 9" 662 201 454 5 0 0 0 0 0 0 0
Butler "FAIRFIELD TWP 10" 660 191 455 7 1 0 0 0 0 0 0
Butler "FAIRFIELD TWP 11" 962 331 617 11 0 0 0 0 0 0 0
Butler "FAIRFIELD TWP 12" 1087 456 614 9 2 0 0 0 0 0 0
Butler "FAIRFIELD TWP 13" 404 137 253 9 1 0 0 0 0 0 0
Butler "HANOVER TWP 1" 197 36 159 1 1 0 0 0 0 0 0
Butler "HANOVER TWP 2" 664 152 501 5 2 0 0 0 0 0 0
Butler "HANOVER TWP 3" 501 104 380 7 2 0 0 0 0 0 0
Butler "HANOVER TWP 4" 724 148 560 11 0 0 0 0 0 0 0
Butler "HANOVER TWP 5" 790 161 618 8 2 0 0 0 0 0 0
Butler "HANOVER TWP 6" 88 23 65 0 0 0 0 0 0 0 0
Butler "HANOVER TWP 7" 785 192 582 10 0 0 0 0 0 0 0
Butler "LEMON TWP 1" 263 80 183 0 0 0 0 0 0 0 0
Butler "LEMON TWP 2" 370 85 279 5 0 0 0 0 0 0 0
Butler "LIBERTY TWP 1" 992 441 533 8 5 0 0 0 0 0 0
Butler "LIBERTY TWP 2" 1163 470 669 16 2 0 0 0 0 0 0
Butler "LIBERTY TWP 3" 2007 663 1293 35 3 0 0 0 0 0 0
Butler "LIBERTY TWP 4" 1182 445 703 16 6 0 0 0 0 0 0
Butler "LIBERTY TWP 5" 866 397 449 10 3 0 0 0 0 0 0
Butler "LIBERTY TWP 6" 1312 499 774 26 1 0 0 0 0 0 0
Butler "LIBERTY TWP 7" 1154 439 689 16 3 0 0 0 0 0 0
Butler "LIBERTY TWP 8" 864 363 484 11 2 0 0 0 0 0 0
Butler "LIBERTY TWP 9" 884 309 560 9 1 0 0 0 0 0 0
Butler "LIBERTY TWP 10" 608 207 387 8 1 0 0 0 0 0 0
Butler "LIBERTY TWP 11" 1685 575 1078 17 4 0 0 0 0 0 0
Butler "LIBERTY TWP 12" 1098 402 678 10 1 0 0 0 0 0 0
Butler "LIBERTY TWP 13" 1003 390 598 10 1 0 0 0 0 0 0
Butler "MADISON TWP 1" 1058 206 833 11 3 0 0 0 0 0 0
Butler "MADISON TWP 2" 1069 225 826 9 5 0 0 0 0 0 0
Butler "MADISON TWP 3" 1061 203 837 16 1 0 0 0 0 0 0
Butler "MADISON TWP 4" 1221 231 974 8 2 0 0 0 0 0 0
Butler "MADISON TWP 5" 194 26 167 1 0 0 0 0 0 0 0
Butler "MILFORD TWP 1" 911 195 704 8 1 0 0 0 0 0 0
Butler "MILFORD TWP 2" 1197 304 875 9 2 0 0 0 0 0 0
Butler "MORGAN TWP 1" 490 111 376 1 1 0 0 0 0 0 0
Butler "MORGAN TWP 2" 607 76 527 2 0 0 0 0 0 0 0
Butler "MORGAN TWP 3" 855 142 700 7 0 0 0 0 0 0 0
Butler "MORGAN TWP 4" 793 118 663 6 1 0 0 0 0 0 0
Butler "MORGAN TWP 5" 676 99 565 8 2 0 0 0 0 0 0
Butler "OXFORD TWP 1" 682 265 405 4 1 0 0 0 0 0 0
Butler "OXFORD TWP 2" 70 27 41 1 1 0 0 0 0 0 0
Butler "OXFORD TWP 3" 817 440 364 5 0 0 0 0 0 0 0
Butler "REILY TWP 1" 755 157 581 10 2 0 0 0 0 0 0
Butler "REILY TWP 2" 980 255 708 8 4 0 0 0 0 0 0
Butler "ROSS TWP 1" 603 119 474 4 2 0 0 0 0 0 0
Butler "ROSS TWP 2" 991 179 801 7 0 0 0 0 0 0 0
Butler "ROSS TWP 3" 1174 251 912 7 2 0 0 0 0 0 0
Butler "ROSS TWP 4" 840 134 692 8 2 0 0 0 0 0 0
Butler "ROSS TWP 5" 256 48 205 2 0 0 0 0 0 0 0
Butler "ROSS TWP 6" 588 114 463 9 0 0 0 0 0 0 0
Butler "ROSS TWP 7" 622 134 471 10 1 0 0 0 0 0 0
Butler "ST CLAIR TWP 1" 893 154 730 4 0 0 0 0 0 0 0
Butler "ST CLAIR TWP 2" 268 59 202 3 0 0 0 0 0 0 0
Butler "ST CLAIR TWP 3" 683 108 564 6 3 0 0 0 0 0 0
Butler "ST CLAIR TWP 4" 766 140 613 6 0 0 0 0 0 0 0
Butler "ST CLAIR TWP 5" 373 97 273 1 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 1" 1262 534 710 10 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 2" 828 320 491 12 0 0 0 0 0 0 0
Butler "WEST CHESTER TWP 3" 826 423 382 13 2 0 0 0 0 0 0
Butler "WEST CHESTER TWP 4" 906 395 488 11 3 0 0 0 0 0 0
Butler "WEST CHESTER TWP 5" 697 302 381 8 3 0 0 0 0 0 0
Butler "WEST CHESTER TWP 6" 652 286 352 8 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 7" 853 410 426 5 3 0 0 0 0 0 0
Butler "WEST CHESTER TWP 8" 631 287 340 4 0 0 0 0 0 0 0
Butler "WEST CHESTER TWP 10" 813 292 510 5 0 0 0 0 0 0 0
Butler "WEST CHESTER TWP 11" 1013 433 562 8 3 0 0 0 0 0 0
Butler "WEST CHESTER TWP 12" 810 391 399 11 0 0 0 0 0 0 0
Butler "WEST CHESTER TWP 13" 765 355 396 10 0 0 0 0 0 0 0
Butler "WEST CHESTER TWP 14" 921 402 502 11 0 0 0 0 0 0 0
Butler "WEST CHESTER TWP 15" 831 390 428 8 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 16" 701 340 339 11 3 0 0 0 0 0 0
Butler "WEST CHESTER TWP 17" 683 287 383 5 3 0 0 0 0 0 0
Butler "WEST CHESTER TWP 18" 622 203 409 7 0 0 0 0 0 0 0
Butler "WEST CHESTER TWP 19" 897 329 547 12 2 0 0 0 0 0 0
Butler "WEST CHESTER TWP 20" 1031 419 587 15 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 21" 952 529 410 6 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 22" 716 459 244 9 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 23" 617 293 306 10 2 0 0 0 0 0 0
Butler "WEST CHESTER TWP 24" 777 380 383 11 2 0 0 0 0 0 0
Butler "WEST CHESTER TWP 25" 789 340 435 6 2 0 0 0 0 0 0
Butler "WEST CHESTER TWP 26" 879 412 448 10 4 0 0 0 0 0 0
Butler "WEST CHESTER TWP 27" 635 375 234 23 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 28" 843 327 497 14 3 0 0 0 0 0 0
Butler "WEST CHESTER TWP 29" 1071 535 514 11 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 30" 976 455 491 16 2 0 0 0 0 0 0
Butler "WEST CHESTER TWP 31" 862 282 559 15 3 0 0 0 0 0 0
Butler "WEST CHESTER TWP 32" 883 292 567 15 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 33" 708 255 434 11 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 34" 738 289 431 14 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 35" 1019 466 535 10 2 0 0 0 0 0 0
Butler "WEST CHESTER TWP 36" 877 288 555 22 4 0 0 0 0 0 0
Butler "WEST CHESTER TWP 37" 331 125 200 3 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 38" 503 186 304 6 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 39" 397 310 72 9 3 0 0 0 0 0 0
Butler "WEST CHESTER TWP 40" 914 416 474 12 1 0 0 0 0 0 0
Butler "WEST CHESTER TWP 41" 852 320 502 19 4 0 0 0 0 0 0
Butler "WEST CHESTER TWP 42" 703 253 435 9 2 0 0 0 0 0 0
Butler "WEST CHESTER TWP 43" 792 326 451 5 3 0 0 0 0 0 0
Butler "WEST CHESTER TWP 44" 882 332 517 15 4 0 0 0 0 0 0
Butler "WAYNE TWP 1" 389 62 315 7 1 0 0 0 0 0 0
Butler "WAYNE TWP 2" 668 113 545 4 0 0 0 0 0 0 0
Butler "WAYNE TWP 3" 379 62 316 1 0 0 0 0 0 0 0
Butler "WAYNE TWP 4" 733 139 581 6 1 0 0 0 0 0 0
Butler "WAYNE TWP 5" 475 90 377 4 1 0 0 0 0 0 0
Butler "SHARON 1" 547 241 293 6 4 0 0 0 0 0 0
Butler "SHARON 2" 499 173 317 6 0 0 0 0 0 0 0
Butler "MONROE 4" 1712 598 1085 13 3 0 0 0 0 0 0
Butler "MONROE 5" 673 169 493 7 2 0 0 0 0 0 0
Butler "MONROE 1" 941 333 589 11 4 0 0 0 0 0 0
Butler "MONROE 2" 1113 362 722 16 3 0 0 0 0 0 0
Butler "MONROE 3" 770 186 574 5 0 0 0 0 0 0 0
Butler "MONROE 6" 412 156 245 7 1 0 0 0 0 0 0
Butler "MONROE 7" 912 287 613 9 2 0 0 0 0 0 0
Butler HAM8WD6 565 193 356 8 6 0 0 0 0 0 0
Butler MIDD1WD2 389 164 223 1 1 0 0 0 0 0 0
Butler "FAIRFIELD TWP 14" 54 10 43 0 0 0 0 0 0 0 0
Butler "LIBERTY TWP 14" 829 308 505 10 1 0 0 0 0 0 0
Butler "LIBERTY TWP 15" 814 313 483 11 1 0 0 0 0 0 0
Butler "LIBERTY TWP 16" 726 290 423 4 1 0 0 0 0 0 0
Butler "LIBERTY TWP 17" 810 293 500 7 3 0 0 0 0 0 0
Butler "LIBERTY TWP 18" 902 336 548 11 1 0 0 0 0 0 0
Butler "LIBERTY TWP 19" 1066 484 567 9 2 0 0 0 0 0 0
Butler FAIR1WD1 342 128 210 2 1 0 0 0 0 0 0
Butler FAIR9WD3 638 340 286 4 3 0 0 0 0 0 0
Butler FAIR1WD4 476 191 274 7 1 0 0 0 0 0 0
Butler "FAIRFIELD TWP 15" 949 304 624 13 1 0 0 0 0 0 0
Butler "FAIRFIELD TWP 16" 628 214 403 5 4 0 0 0 0 0 0
Butler "FAIRFIELD TWP 17" 604 221 377 2 0 0 0 0 0 0 0
Butler "LIBERTY TWP 20" 1202 533 655 9 0 0 0 0 0 0 0
Butler "WEST CHESTER TWP 9" 581 260 304 10 4 0 0 0 0 0 0
Butler "HANOVER TWP 8" 473 100 370 0 0 0 0 0 0 0 0
Butler "HANOVER TWP 9" 304 85 215 2 0 0 0 0 0 0 0
Butler "HANOVER TWP 10" 403 61 337 5 0 0 0 0 0 0 0
